1	3	27.795328	44.880991	89.532174	0.592137	0.706054	0.878212	13.063880	2.000000	0.023093	12.097933	3.000000	0.010811	0.511043	3.000000	87.943859	4.131923	3.000000	0.010609	11.488901	5.000000	30.969193	2.573236	3.000000	64.316283	2.017838	1.000000	25.461841
2	2	3.571662	77.780185	98.165873	0.988114	0.471024	0.190222	5.650372	1.000000	0.010609	1.499192	4.000000	0.013282	4.598476	2.000000	26.603990	2.108922	3.000000	0.052534	8.196697	4.000000	43.021116	4.274009	5.000000	5.867357	20.915208	6.000000	26.261211
3	3	26.307522	56.835733	77.525037	0.562435	0.673035	0.517254	13.979651	6.000000	0.351814	13.546707	3.000000	0.011734	0.445367	4.000000	37.829173	0.759216	2.000000	0.017075	6.553989	5.000000	67.456463	4.215929	2.000000	5.788506	2.469018	3.000000	19.714160
4	2	83.344222	13.349840	93.913420	0.277557	0.265054	0.127481	7.153498	4.000000	0.017060	9.886835	4.000000	0.051678	1.255701	1.000000	45.407203	0.055581	2.000000	0.010812	1.583932	5.000000	16.748836	1.389256	5.000000	8.203637	9.496403	4.000000	38.898433
5	3	78.236693	35.542978	35.531037	0.226014	0.890500	0.357841	10.237230	1.000000	0.018383	4.676560	4.000000	0.025033	2.610944	4.000000	57.359543	2.706715	6.000000	0.028891	10.735869	3.000000	23.909671	0.312113	1.000000	48.153495	4.282943	2.000000	17.973450
6	1	35.766732	8.408249	18.356293	0.240608	0.833292	0.467102	12.842069	2.000000	0.011855	17.707145	5.000000	0.033716	4.407623	3.000000	84.978952	3.507765	4.000000	0.012483	17.728984	5.000000	57.118278	3.380606	4.000000	90.150400	19.933051	1.000000	15.681455
7	2	79.121931	60.025864	84.938745	0.442612	0.924213	0.688614	17.050118	4.000000	0.031888	17.759849	3.000000	0.243564	0.935712	4.000000	9.609003	4.168718	2.000000	0.012075	5.222327	6.000000	85.914667	2.574497	1.000000	29.101975	14.912484	2.000000	9.086850
8	1	3.420071	28.998239	35.016476	0.423826	0.689583	0.221843	4.213745	6.000000	0.222964	9.639484	1.000000	0.026762	1.721644	4.000000	15.693839	0.190504	1.000000	0.011175	1.932333	2.000000	63.569798	1.071728	5.000000	91.472937	6.963458	3.000000	85.955822
9	2	75.451300	31.017926	29.868292	0.799587	0.700764	0.561731	12.802476	4.000000	0.039926	22.082475	5.000000	0.042235	1.306916	3.000000	44.879306	0.240644	5.000000	0.016291	10.040986	4.000000	72.564539	2.084254	1.000000	93.247166	0.420929	6.000000	66.392465
10	2	91.977644	3.247984	21.392558	0.921518	0.982175	0.438773	1.723985	2.000000	0.015123	20.405215	4.000000	0.015915	0.732023	2.000000	96.043276	3.062263	1.000000	0.010051	4.701576	4.000000	93.580988	0.107922	3.000000	26.621994	6.125815	3.000000	57.800269
11	2	21.974144	61.904127	91.447629	0.573355	0.390216	0.587252	3.444987	4.000000	0.017784	19.273214	2.000000	0.011147	4.114083	2.000000	42.745987	1.735432	1.000000	0.025727	3.910443	2.000000	53.309562	3.330537	6.000000	20.414357	16.055460	5.000000	37.748548
12	1	22.152703	72.110413	19.741271	0.735518	0.450105	0.273804	5.692745	1.000000	0.017151	0.736010	1.000000	0.024310	4.151144	1.000000	84.873403	3.794872	2.000000	0.026800	12.282990	1.000000	66.922667	2.004103	4.000000	82.620991	9.825902	1.000000	68.173405
13	2	7.983884	47.337499	1.100403	0.884658	0.862959	0.356241	10.331279	1.000000	0.013270	20.090220	5.000000	0.013194	4.511941	6.000000	49.434828	1.396905	2.000000	0.016033	12.289069	2.000000	56.776523	0.088263	5.000000	20.904373	16.482033	3.000000	86.793235
14	3	57.265152	44.693697	28.866743	0.869866	0.683617	0.926930	16.551828	5.000000	0.013872	11.686516	2.000000	0.013845	2.355746	5.000000	61.978989	1.670671	5.000000	0.029354	6.333942	5.000000	16.055724	0.108762	6.000000	44.190840	14.132254	4.000000	16.546582
15	2	8.742441	18.999256	28.679094	0.577229	0.637917	0.653204	10.314059	2.000000	0.012276	21.970459	6.000000	0.045847	1.171761	2.000000	73.490186	4.334620	5.000000	0.049204	16.658180	2.000000	55.583847	2.429839	1.000000	12.687645	17.233869	4.000000	23.718944
16	3	54.304516	95.062764	18.630898	0.707100	0.558522	0.947752	1.273472	1.000000	0.010411	17.604110	5.000000	0.043465	2.310639	2.000000	14.853572	4.617686	2.000000	0.034411	4.562099	2.000000	37.763704	1.915296	6.000000	28.495718	8.548522	4.000000	35.694091
17	2	21.935017	96.749382	92.313086	0.850397	0.542047	0.938751	5.439578	3.000000	0.010279	14.759307	2.000000	0.025659	0.864245	6.000000	74.628644	1.592938	3.000000	0.011218	3.809236	2.000000	57.791868	4.522159	2.000000	57.998088	21.677379	2.000000	73.650568
18	2	55.823321	9.603650	9.651832	0.205596	0.698815	0.404294	16.643321	2.000000	0.010377	22.689452	3.000000	0.070499	0.914661	2.000000	80.993832	2.710740	3.000000	0.096700	9.318754	3.000000	52.411745	4.529166	4.000000	63.183010	8.887527	5.000000	7.814369
19	2	4.599904	67.476231	18.547292	0.262980	0.495850	0.152669	7.769074	3.000000	0.010038	3.460451	2.000000	0.010527	0.169412	6.000000	72.857948	0.273853	5.000000	0.011663	11.261242	1.000000	85.140743	1.365158	3.000000	42.738308	8.050086	2.000000	27.705631
20	1	26.121380	26.635763	79.818118	0.733183	0.309566	0.604291	0.965690	1.000000	0.415071	20.437578	1.000000	0.071520	1.910642	4.000000	11.441435	1.413547	6.000000	0.013009	9.348988	1.000000	92.272479	3.483840	4.000000	88.813440	8.145632	3.000000	92.789185
21	2	35.850348	21.650226	50.157698	0.376129	0.655210	0.209974	7.098685	3.000000	0.180646	11.299039	2.000000	0.012550	3.641197	4.000000	34.328767	4.479066	3.000000	0.054311	17.615763	6.000000	17.530792	3.206400	2.000000	80.535475	11.189041	1.000000	79.308109
22	2	9.148378	90.430484	91.237894	0.609000	0.569098	0.797433	2.913538	4.000000	0.029305	19.085862	1.000000	0.039736	3.967194	1.000000	20.017855	0.508290	3.000000	0.014528	16.628367	2.000000	63.380911	3.977067	4.000000	5.798119	18.921319	1.000000	20.828418
23	2	97.948137	7.819494	53.953816	0.778466	0.482783	0.802255	1.847213	6.000000	0.057309	17.453016	1.000000	0.011168	1.728424	3.000000	81.174406	4.557675	2.000000	0.011498	15.354812	2.000000	54.745722	4.439293	1.000000	24.465090	21.523608	4.000000	92.376537
24	3	76.824815	17.892989	37.531465	0.388445	0.731215	0.750034	13.425699	5.000000	0.010009	12.152874	5.000000	0.030339	4.729424	3.000000	61.841576	2.328183	5.000000	0.021563	13.762541	5.000000	41.251312	4.127045	3.000000	56.438661	3.472165	5.000000	84.565975
25	5	72.519709	29.177627	96.916513	0.632716	0.605957	0.696628	7.225793	6.000000	0.030320	6.835461	4.000000	0.014565	3.773462	3.000000	89.151915	1.134843	4.000000	0.098386	17.693609	4.000000	99.303558	2.260799	5.000000	65.613364	5.751742	6.000000	59.309923
26	5	80.693496	1.377536	45.016636	0.746920	0.361528	0.325603	8.586438	1.000000	0.030401	18.554466	5.000000	0.010242	3.706383	3.000000	20.295881	1.723852	4.000000	0.012340	5.367670	1.000000	44.740830	2.286144	4.000000	41.063436	9.896501	1.000000	17.805818
27	2	89.335301	39.121354	4.620127	0.294428	0.509523	0.370995	8.665333	1.000000	0.130622	21.581292	4.000000	0.012205	3.977853	1.000000	11.011087	3.072845	3.000000	0.024218	15.569265	4.000000	32.152828	1.083768	4.000000	84.364055	4.950609	4.000000	51.615724
