1	2	62.630423	366.257962	7.839920	8.051654	33.474325	0.845056	0.348017	0.603056	0.560657	0.367309	10.821486	1.000000	81.584641	68.077572	5.000000	0.042743	62.291260	1.000000	0.019239	4.904740	3.000000	0.011222	3.204994	6.000000	0.010333	1.047483	3.000000	4.121381	22.766031	4.000000	21.760916	2.583912	6.000000	0.013423	2.695230	4.000000	95.430487	0.579086	2.000000	0.010860	10.222335	3.000000	61.711676
2	5	62.630423	366.257962	16.839319	70.466715	39.944881	0.162181	0.164106	0.395221	0.754296	0.335389	59.847833	1.000000	88.702438	40.645464	1.000000	0.042743	38.229113	4.000000	0.019239	5.856101	4.000000	0.011222	17.830123	2.000000	0.010333	0.515031	4.000000	40.278148	8.274691	6.000000	48.992220	2.891142	2.000000	0.028183	5.402622	3.000000	92.083250	1.047483	2.000000	0.017884	4.465265	5.000000	50.113491
3	5	75.936830	103.790869	83.447449	43.918488	3.411719	0.384376	0.186735	0.535868	0.730232	0.454083	55.501913	6.000000	89.326261	9.035662	4.000000	0.080827	34.104621	4.000000	0.019559	0.421811	1.000000	0.014627	16.508673	1.000000	0.029383	3.129714	3.000000	36.270667	50.612984	6.000000	64.923270	2.309663	1.000000	0.014388	11.422840	2.000000	3.873883	2.816107	4.000000	0.038285	16.425163	4.000000	37.458173
4	3	80.714684	595.892937	9.843847	75.632730	36.543141	0.820732	0.880924	0.812541	0.241163	0.794215	27.121890	3.000000	10.513642	65.818033	3.000000	0.021092	39.557815	5.000000	0.067720	1.663285	2.000000	0.055667	9.954284	2.000000	0.010470	2.517486	3.000000	47.072030	54.703561	2.000000	99.773729	0.455799	3.000000	0.016437	7.001962	3.000000	40.221250	1.998772	2.000000	0.057623	7.699440	5.000000	57.879017
5	2	65.065051	61.312803	81.507698	58.901433	75.907644	0.454198	0.946821	0.132527	0.961537	0.932367	28.783318	1.000000	25.488412	22.867278	4.000000	0.178974	18.071982	6.000000	0.029699	4.238284	6.000000	0.175035	3.716983	5.000000	0.499920	1.764416	2.000000	32.775115	71.921029	5.000000	11.861638	0.628675	2.000000	0.011953	14.014950	6.000000	15.147646	2.390942	5.000000	0.069192	18.010939	4.000000	2.321890
6	2	9.267364	778.782531	75.265342	2.842289	31.556483	0.614612	0.311499	0.496879	0.614185	0.232691	33.122139	6.000000	92.893043	46.346186	6.000000	0.010961	20.582401	3.000000	0.131201	4.956460	3.000000	0.074659	5.060572	2.000000	0.033891	0.888006	6.000000	90.724856	43.288201	2.000000	25.215754	2.440505	1.000000	0.077520	12.668032	2.000000	92.384152	0.832302	4.000000	0.219582	9.064085	1.000000	85.198936
7	2	93.933906	197.250159	44.335130	33.202840	19.038492	0.279600	0.677069	0.310665	0.699245	0.518674	57.423790	4.000000	14.227586	67.878577	4.000000	0.045471	33.177880	5.000000	0.014811	7.445870	1.000000	0.017172	10.847340	2.000000	0.010238	1.912306	4.000000	70.498668	24.195342	2.000000	82.928905	2.516607	1.000000	0.094493	13.775654	5.000000	73.914914	1.345656	3.000000	0.077655	15.732418	6.000000	4.234803
8	3	54.743843	982.490785	50.369396	85.009475	94.159150	0.369803	0.831090	0.878350	0.585890	0.362578	55.688861	6.000000	37.449920	12.266916	2.000000	0.054880	23.061023	5.000000	0.011269	12.778990	4.000000	0.025199	12.538895	2.000000	0.211696	1.133087	6.000000	42.007242	32.355288	2.000000	28.663623	2.836539	1.000000	0.025241	7.355723	1.000000	91.655444	2.744107	1.000000	0.015845	1.093653	3.000000	20.239190
9	4	50.615674	189.137985	81.449937	5.744756	18.938843	0.487445	0.231362	0.349156	0.890251	0.292108	11.805420	5.000000	86.071585	59.288774	1.000000	0.010239	55.114616	5.000000	0.027912	12.675009	2.000000	0.014955	3.340876	4.000000	0.237499	0.570301	3.000000	11.736065	40.884109	6.000000	26.846362	1.949593	5.000000	0.017542	17.153732	5.000000	54.285825	0.110288	5.000000	0.010780	17.162341	2.000000	90.265694
10	5	91.840076	626.956854	71.451999	69.943779	39.709184	0.758976	0.503654	0.613537	0.443936	0.748079	60.513092	2.000000	49.124508	59.088206	1.000000	0.034661	11.691495	6.000000	0.017614	9.612734	4.000000	0.010417	10.710513	5.000000	0.053599	0.695511	6.000000	61.009803	66.244297	5.000000	88.315721	0.215386	6.000000	0.011593	3.036078	5.000000	2.306327	1.879445	1.000000	0.065077	17.991707	4.000000	3.482856
