1	1	66.240468	72.028924	51.009642	73.745796	0.653118	0.391976	0.644372	0.483398	4.888983	2.000000	0.012628	17.529891	3.000000	0.071654	4.667547	4.000000	77.074359	2.195982	1.000000	0.013882	1.953264	3.000000	6.306021	0.466592	1.000000	90.490393	55.480574	6.000000	0.052520	17.919455	1.000000	0.010692
2	3	54.589271	80.385493	75.140228	27.906772	0.764743	0.826654	0.698959	0.100985	17.272869	4.000000	0.056599	12.946710	2.000000	0.172147	0.512911	3.000000	7.043903	3.799961	3.000000	0.010380	5.018111	4.000000	28.215187	1.249635	6.000000	52.548586	57.396425	5.000000	0.044318	7.161024	1.000000	0.018143
3	3	30.983715	85.871803	75.091708	39.443779	0.371454	0.656148	0.312182	0.185745	18.283571	2.000000	0.065364	7.099789	3.000000	0.069079	1.995716	5.000000	30.731116	4.292784	3.000000	0.010219	4.310539	6.000000	94.567467	1.827250	5.000000	53.500758	4.657224	2.000000	0.010291	15.848475	4.000000	0.012188
4	1	33.230529	19.934496	89.327934	48.191771	0.774936	0.368346	0.429340	0.238567	7.090761	2.000000	0.189115	2.891062	6.000000	0.011124	2.172448	6.000000	87.963227	1.855892	2.000000	0.026310	12.605341	2.000000	52.604860	1.789590	6.000000	59.342020	29.483227	3.000000	0.095259	1.313184	3.000000	0.077510
5	2	13.306183	60.398385	9.991000	21.218111	0.710765	0.704351	0.368692	0.459110	10.972581	3.000000	0.014069	3.118740	5.000000	0.014768	3.698029	1.000000	45.335301	0.446624	5.000000	0.012675	16.627086	3.000000	21.420314	2.594372	1.000000	89.256185	35.276721	2.000000	0.029216	14.320753	5.000000	0.011806
6	1	59.261458	3.913230	5.756447	66.490643	0.161670	0.651211	0.694375	0.169929	7.287063	4.000000	0.012339	10.569490	3.000000	0.012494	0.584640	5.000000	73.081584	4.049779	5.000000	0.014708	15.660962	6.000000	77.366346	1.169874	5.000000	50.009723	23.197999	1.000000	0.039581	7.509135	1.000000	0.010474
7	1	91.811334	59.644425	2.353119	61.747711	0.161650	0.912469	0.550371	0.990278	13.174996	6.000000	0.017781	13.084050	3.000000	0.013141	0.143907	5.000000	38.775977	1.007803	5.000000	0.031670	4.673388	5.000000	52.972280	3.359455	4.000000	16.609345	55.671436	3.000000	0.010423	9.566621	1.000000	0.013754
8	1	96.789281	18.074465	39.974408	57.029783	0.438375	0.943019	0.825922	0.862849	4.407616	1.000000	0.050545	18.217071	1.000000	0.011564	3.377424	5.000000	21.575416	3.342409	6.000000	0.013967	14.840475	2.000000	72.248965	2.817766	2.000000	39.650297	15.507223	2.000000	0.014763	18.334905	1.000000	0.011596
9	2	87.644161	32.867603	80.247801	75.391108	0.928517	0.250866	0.945359	0.326913	13.380122	5.000000	0.055114	3.430078	4.000000	0.102564	3.125837	4.000000	24.591875	2.093849	2.000000	0.011673	1.191975	5.000000	73.684861	2.054433	5.000000	94.368774	7.449759	5.000000	0.019860	10.763415	1.000000	0.050560
10	18	42.256658	36.774107	66.831449	51.639801	0.556915	0.136897	0.980968	0.375682	9.239213	5.000000	0.012534	4.539594	6.000000	0.047215	2.842439	6.000000	46.443907	2.126251	6.000000	0.059610	10.234933	5.000000	99.856171	4.278929	6.000000	58.136569	50.643016	6.000000	0.012939	4.671225	6.000000	0.029380
11	1	4.041469	84.745703	52.312929	49.842726	0.899124	0.762988	0.659896	0.198398	17.673371	2.000000	0.011556	9.532005	5.000000	0.011799	3.654083	3.000000	80.519736	1.702051	5.000000	0.017176	3.178288	2.000000	85.539945	1.697766	1.000000	74.023113	59.410276	4.000000	0.010353	5.710802	1.000000	0.019209
12	1	18.950974	77.754401	61.395958	78.379486	0.487776	0.145414	0.269471	0.890303	10.376775	5.000000	0.145890	18.322082	1.000000	0.026396	2.418862	1.000000	88.551855	0.876530	1.000000	0.011202	14.451474	1.000000	14.847336	0.387382	4.000000	81.716013	46.930913	3.000000	0.184756	4.625723	3.000000	0.041609
13	2	68.623582	98.044364	17.292482	12.241356	0.158103	0.519752	0.647968	0.510694	2.841564	6.000000	0.050946	4.228555	3.000000	0.026911	0.406837	3.000000	41.164654	3.164674	5.000000	0.034593	14.147423	3.000000	35.197102	0.104086	4.000000	66.543080	28.283651	6.000000	0.014165	6.557355	1.000000	0.370151
14	3	6.743386	65.593422	79.600447	46.182395	0.731206	0.969219	0.972496	0.416721	13.171735	6.000000	0.015851	5.643975	3.000000	0.025453	0.714152	5.000000	56.174266	0.246678	2.000000	0.017336	5.860498	5.000000	62.589148	3.440803	1.000000	45.589878	29.457874	4.000000	0.024586	10.912196	2.000000	0.028013
15	2	74.868518	29.623069	70.120642	55.622900	0.806465	0.474992	0.187706	0.562859	4.944422	4.000000	0.031588	16.649902	5.000000	0.010060	4.152512	6.000000	89.595702	4.095728	4.000000	0.103857	3.170573	4.000000	75.378309	2.293120	3.000000	84.323681	0.784624	4.000000	0.051003	14.537033	4.000000	0.010360
16	3	4.920719	58.323808	53.817556	71.988290	0.177249	0.545762	0.210035	0.905870	2.011516	6.000000	0.097819	13.562121	1.000000	0.040137	2.580736	3.000000	14.504207	4.619059	6.000000	0.047267	17.931229	3.000000	46.058876	1.392950	3.000000	8.303913	9.871856	4.000000	0.017414	17.432867	3.000000	0.010416
17	2	49.402738	17.301757	55.692823	8.026967	0.431349	0.908478	0.112273	0.664384	13.489430	6.000000	0.353850	0.560968	5.000000	0.061117	0.984772	3.000000	58.622836	4.368918	5.000000	0.012091	4.992201	1.000000	86.227035	1.410331	6.000000	70.144874	47.297478	1.000000	0.050821	3.201941	1.000000	0.010650
18	1	37.002229	2.644293	32.339501	66.397873	0.137524	0.539773	0.389591	0.772240	12.660224	5.000000	0.012359	16.811812	1.000000	0.015499	0.384329	2.000000	59.612939	2.280787	3.000000	0.066866	1.907586	5.000000	4.792920	4.738169	2.000000	91.566843	31.565280	2.000000	0.013259	7.281919	4.000000	0.011483
19	1	14.699118	96.697782	48.543358	17.667719	0.314690	0.971491	0.998517	0.402181	9.258111	4.000000	0.011080	11.112352	5.000000	0.011005	4.411927	5.000000	50.001171	0.785639	1.000000	0.046610	15.967571	2.000000	30.950670	0.370261	6.000000	50.898505	44.946175	5.000000	0.635565	15.712988	5.000000	0.032407
20	3	99.868330	39.036949	32.276126	87.398341	0.907633	0.874398	0.536867	0.937468	12.286941	6.000000	0.046491	14.936285	2.000000	0.029886	4.000236	6.000000	51.136073	1.130389	5.000000	0.010806	11.552010	2.000000	19.775954	3.802845	4.000000	52.942145	17.492980	4.000000	0.047278	14.937520	5.000000	0.028859
21	3	51.895331	28.413169	28.489183	43.679072	0.727102	0.251007	0.388581	0.228020	15.133656	6.000000	0.028714	3.463411	1.000000	0.011080	3.114294	3.000000	86.642921	3.065177	5.000000	0.017014	4.263390	1.000000	48.748914	4.631557	6.000000	78.205802	24.258313	4.000000	0.010069	0.200361	3.000000	0.014018
22	2	65.212702	49.705389	15.391535	4.125877	0.203290	0.899126	0.215003	0.649811	1.553702	5.000000	0.030306	17.004633	4.000000	0.010943	2.613407	2.000000	61.441558	2.706258	2.000000	0.019797	6.937571	4.000000	83.521059	1.867776	2.000000	45.720730	35.972332	2.000000	0.023760	17.190567	4.000000	0.012991
23	2	26.643219	43.154697	18.799972	47.105105	0.214542	0.858149	0.123263	0.516701	16.409286	6.000000	0.017257	6.928393	3.000000	0.012114	1.363572	6.000000	32.601777	4.101396	4.000000	0.208725	2.834376	5.000000	42.590598	2.722856	4.000000	30.685944	10.111802	3.000000	0.017225	0.951765	4.000000	0.014415
24	1	94.282776	69.077530	10.860650	45.021260	0.231544	0.365277	0.388529	0.364886	11.958080	1.000000	0.012788	14.195012	6.000000	0.014892	2.788981	1.000000	52.655100	2.026334	1.000000	0.044845	17.971713	4.000000	98.928461	1.207557	1.000000	64.184811	59.315700	1.000000	0.021570	17.678668	6.000000	0.016440
25	1	25.197057	6.481005	54.914174	38.203676	0.118148	0.921835	0.746611	0.748508	11.419085	4.000000	0.081287	5.902889	3.000000	0.011021	2.057607	3.000000	21.108474	2.096948	4.000000	0.023056	13.650319	2.000000	78.319225	3.606692	6.000000	5.218776	16.014842	2.000000	0.014404	16.691069	1.000000	0.017832
26	20	97.306025	8.657147	17.854227	98.852718	0.903538	0.274488	0.116934	0.860594	6.721590	6.000000	0.018649	12.362169	5.000000	0.033602	2.950414	3.000000	34.091689	2.312364	5.000000	0.013776	7.872512	4.000000	13.279145	4.747546	4.000000	70.608968	30.555381	6.000000	0.016135	11.149546	3.000000	0.010769
27	2	61.507854	85.587605	5.900459	41.094402	0.546899	0.827281	0.987003	0.526430	4.241212	3.000000	0.054654	12.270470	6.000000	0.019351	3.382525	4.000000	12.759633	0.193963	2.000000	0.019380	10.149472	3.000000	12.353845	4.262697	4.000000	10.497793	53.146461	6.000000	0.069541	2.833962	3.000000	0.013578
28	1	69.738641	10.653667	99.426499	94.396204	0.659001	0.707781	0.253624	0.990736	12.823291	2.000000	0.044403	10.560297	3.000000	0.014736	4.089134	2.000000	58.556471	1.839328	1.000000	0.012056	10.854479	3.000000	79.511928	0.705447	5.000000	93.262419	15.193043	1.000000	0.011869	10.182812	3.000000	0.015597
29	2	80.302782	11.486608	78.541366	8.059131	0.137588	0.736434	0.824529	0.426753	6.352005	6.000000	0.011586	3.864062	5.000000	0.037637	3.992853	5.000000	49.244660	1.461290	6.000000	0.016078	16.412414	1.000000	26.066966	2.656932	4.000000	24.431466	34.521555	4.000000	0.010617	7.143656	4.000000	0.011293
30	3	57.871103	71.486969	20.371968	81.095694	0.734991	0.236260	0.173284	0.880128	14.689499	2.000000	0.027418	5.687354	3.000000	0.014487	1.188655	5.000000	50.800142	3.367536	5.000000	0.010838	9.148795	2.000000	48.053154	0.371251	5.000000	15.167650	31.069141	5.000000	0.020544	12.019813	4.000000	0.044066
31	2	60.698589	9.749349	74.592236	67.673651	0.420701	0.289453	0.875389	0.642264	9.414293	4.000000	0.012897	8.076455	1.000000	0.013968	1.076413	6.000000	47.004435	1.270482	4.000000	0.012495	7.798847	4.000000	69.148720	2.031415	5.000000	70.140264	34.798512	2.000000	0.017126	9.360755	1.000000	0.026530
32	3	76.556797	63.285521	76.874652	84.031089	0.671442	0.443268	0.281046	0.137483	5.479229	2.000000	0.040106	13.328668	4.000000	0.109001	0.979462	6.000000	36.252495	4.024150	6.000000	0.184521	11.843332	3.000000	87.869844	1.332102	3.000000	37.339415	29.472571	2.000000	0.025412	18.015683	1.000000	0.017264
33	1	78.571500	8.519413	64.683824	22.732780	0.842571	0.976955	0.600295	0.786433	9.849779	4.000000	0.011805	7.812992	5.000000	0.026455	3.717041	4.000000	35.780416	3.015611	1.000000	0.059683	0.544968	3.000000	7.414658	1.016844	1.000000	74.823428	36.838682	6.000000	0.042696	14.028475	4.000000	0.162884
34	1	45.625700	1.273792	25.818279	61.568073	0.198524	0.985816	0.694566	0.907128	3.346905	1.000000	0.010764	3.732631	2.000000	0.033029	0.764351	2.000000	13.524597	4.492755	5.000000	0.072926	17.757674	2.000000	76.148560	2.872381	4.000000	71.502868	1.965317	6.000000	0.010321	14.361352	2.000000	0.171218
35	1	21.298098	76.499207	58.753568	46.913346	0.463126	0.634824	0.743060	0.365771	9.006995	3.000000	0.014243	15.357701	4.000000	0.016905	1.647509	1.000000	99.408826	3.166083	4.000000	0.034351	1.160506	5.000000	24.814722	0.774483	6.000000	52.424216	41.279681	2.000000	0.018858	6.820077	3.000000	0.012270
36	1	37.912951	25.383266	32.252407	30.570858	0.183255	0.468930	0.595880	0.142472	2.609184	1.000000	0.064816	13.089324	1.000000	0.015483	3.687158	5.000000	89.393882	0.204726	2.000000	0.015373	15.886293	1.000000	54.068813	4.483665	1.000000	65.952563	33.170666	2.000000	0.160504	12.296741	2.000000	0.077236
