46	14	0.481020	5.860024	2.357643	1.432672	6.526856	-2.435489	5.054743	5.379368	5.850926	-0.434638	3.884551	2.918995	3.618453	0.670970	6.552737	1.434863	1.534627	4.045337	7.038791	1.462546	2.779472	4.775281	4.172308	1.547446	6.317788	-1.312014	4.413092	4.312722	6.490728	-2.853375	5.484500	5.290785	1.715007	4.262051	6.786381	1.470959	1.477058	3.968945	7.114162	1.460047	6.514722	-2.237449	4.933704	5.322919	6.262858	-1.174673	4.330443	4.079871	6.171880	-0.980713	4.210476	3.744016	5.879347	-0.479484	3.908878	2.974499
181	14	1.465421	-0.397715	4.889682	6.060342	1.540825	-0.150573	4.102689	6.371331	1.459929	1.791244	2.999869	6.276038	1.543991	-0.433838	4.255907	6.326336	1.455462	2.179303	3.280031	6.083780	1.465513	1.601851	2.984213	6.361079	1.520787	0.453570	3.795510	6.435530	1.455879	2.115545	3.220233	6.116434	1.538063	-0.607457	4.377586	6.284870	1.484149	1.244598	3.243232	6.451512	1.495533	1.029569	3.424664	6.462310	1.463037	-0.333525	4.922412	6.043626	1.454422	2.396242	3.554435	5.960718	1.453661	0.741846	5.292869	5.837735
213	14	6.438626	0.468538	1.894109	7.447796	6.324420	1.101410	1.494719	6.861156	6.330842	1.087000	1.443834	6.881981	6.425710	0.382299	3.291133	7.132889	6.384361	0.621587	3.885915	6.810948	6.423953	0.704171	0.547128	7.404889	6.422040	0.407413	3.384864	7.088634	6.438772	0.395190	2.377226	7.395557	6.431517	0.348648	3.088146	7.217776	6.435451	0.343094	2.861321	7.293152	6.437892	0.500020	1.685644	7.459958	6.430918	0.351322	3.113941	7.207884	6.381455	0.940336	0.921311	7.099398	6.286133	1.175808	1.758014	6.755433
237	14	4.537553	0.235901	2.576473	6.517557	4.429009	-0.474992	3.703140	6.464554	4.635360	0.089260	2.654969	6.515677	2.238948	2.399064	2.644878	5.304605	4.855437	-0.304731	2.947989	6.506617	2.370937	0.206854	4.971368	6.233669	4.751815	-0.096084	2.770824	6.512457	1.899379	2.082691	4.420826	4.817467	4.737083	-0.506086	3.402238	6.485552	2.280640	2.412617	2.586454	5.357619	3.090369	2.153569	2.057463	6.155427	1.710667	1.681171	6.078413	4.718591	1.666925	0.911119	5.844726	5.693792	3.510957	-0.231697	4.284858	6.396478
338	14	6.736506	-2.878131	3.369535	5.760221	3.274314	2.256562	0.943057	4.773697	1.836296	2.440710	2.789142	3.366537	1.663265	0.523584	5.127638	4.972922	4.373961	1.342123	-1.528169	5.517718	3.528850	2.030434	0.469243	5.028387	7.177248	-0.679129	0.827269	5.787544	3.414333	2.132879	0.695578	4.920565	4.726492	-0.717036	4.582547	5.499989	3.815328	1.780128	-0.177875	5.249614	6.995025	-2.485646	2.644002	5.782926	6.797788	-2.918219	3.244102	5.766514	6.672097	-2.796849	3.482592	5.753119	1.734520	2.158695	3.653140	3.518320
343	14	6.459001	1.219521	2.779987	2.066919	6.545175	0.780372	6.488063	2.099557	6.573721	0.691818	6.566358	2.222412	6.889286	0.804422	0.706943	4.806258	6.487930	0.988129	5.934086	1.983115	6.740971	1.119055	1.330370	3.724825	6.794013	-0.060650	5.609941	4.241158	6.598586	1.292214	1.612312	2.894080	6.806300	-0.117572	5.454983	4.368966	6.482288	1.014560	5.790171	1.982917	6.612284	0.575743	6.589778	2.453680	6.621468	1.270037	1.568271	3.015796	6.933719	-0.952859	2.041744	5.415680	6.487905	1.332910	1.946503	2.319239
450	14	2.502590	4.507031	1.499748	0.615920	5.581291	2.222380	0.706187	4.038646	3.214634	3.690181	1.252929	1.581868	1.991205	4.920289	1.780154	0.133315	4.657460	2.506370	0.904303	3.370165	5.385697	2.273978	0.750163	3.896547	6.714702	-0.077603	5.844844	5.467779	6.890835	-0.545561	5.525360	5.538198	5.232417	2.313504	0.783148	3.791324	3.323113	2.515638	6.845152	2.608554	7.007725	-1.040315	5.116989	5.571514	4.452525	2.610227	0.949241	3.176945	6.577408	0.180741	6.000045	5.400842	6.738803	-0.130418	5.811369	5.478555
623	14	5.961006	1.338868	1.121558	1.469185	5.625884	2.148240	2.168820	-0.552291	5.630561	1.142150	5.045485	-0.596890	5.939512	0.290972	2.965660	1.665817	5.490560	1.741803	5.023655	-2.014349	5.502234	1.606731	5.287348	-2.070300	5.503709	1.899987	4.240817	-1.637069	5.607232	1.209305	5.141607	-0.882155	5.493483	1.682594	5.172402	-2.073766	6.022870	0.651491	1.573156	1.846938	5.694198	0.967381	4.737931	0.113419	5.682285	0.999539	4.799997	-0.010697	5.494923	1.841804	4.605942	-1.807009	5.555448	1.372322	5.307265	-1.533159
656	14	6.100957	0.299418	1.071933	6.678649	6.824866	-6.283289	5.032395	7.021342	5.966722	0.720127	1.138787	6.542490	5.470466	-2.845475	5.986140	6.811612	6.203084	0.035478	1.102530	6.752181	3.774055	-0.850925	6.512165	6.231851	3.960572	4.196642	4.116725	1.627422	3.649273	1.164405	6.605050	3.886220	4.888954	-2.177582	6.154558	6.692122	6.164524	0.130767	1.084878	6.726827	5.912715	0.923384	1.204985	6.470331	6.116862	0.255715	1.072968	6.691525	4.262252	5.282117	3.147455	1.915396	4.000998	4.490141	3.889799	1.631965
779	14	7.502820	-0.070766	4.579549	3.165253	6.847136	1.217828	5.912880	0.939897	7.055035	1.604255	4.459432	1.837028	7.510208	-0.091013	4.522397	3.274454	7.570522	-0.035597	3.645598	4.010848	7.013166	0.844687	6.046007	0.593755	7.325355	0.347148	5.469568	1.335112	7.112503	0.697421	5.955699	0.642115	6.996510	1.550621	4.844965	1.679399	7.424390	0.135090	5.050898	2.161696	7.334137	0.330166	5.438355	1.391149	7.284453	1.681844	3.681254	2.404246	6.930596	0.977930	6.062866	0.647895	7.493690	-0.045544	4.645465	3.032940
804	14	6.071371	-3.068076	3.555879	2.024071	6.072025	-1.832303	2.636486	1.984005	5.962856	-1.694402	5.037350	1.823839	6.044228	-2.694896	4.447083	1.970047	6.065742	0.879224	1.726852	1.737544	5.687462	-0.254082	5.664684	1.486461	5.930367	-1.422276	5.164033	1.773503	6.010855	-2.211872	4.770187	1.906071	6.071694	0.043652	1.988570	1.862404	6.032703	-2.513760	4.582877	1.947237	6.068874	-3.100239	3.821833	2.020730	6.070564	-3.098896	3.678262	2.023549	6.021051	-2.346414	4.691021	1.924958	6.072014	-0.974909	2.312726	1.943795
