1	2	47.156703	63.239197	90.479179	56.367457	0.633539	0.641079	0.418077	0.937125	4.015487	5.000000	0.013984	1.934419	3.000000	24.039445	3.740735	5.000000	0.050745	13.763777	5.000000	0.012311	1.996999	6.000000	14.856361	18.208961	1.000000	0.013342	17.252345	5.000000	0.015861	2.434267	1.000000	57.468253	3.967766	3.000000	0.010519	4.610648	5.000000	18.669889
2	2	58.293125	62.733024	70.505752	51.663126	0.640643	0.761627	0.337314	0.774010	1.427007	3.000000	0.048860	10.930587	2.000000	44.328512	13.040745	3.000000	0.080748	0.926898	5.000000	0.011833	3.923613	3.000000	37.270058	1.519538	2.000000	0.080642	11.117791	6.000000	0.288391	0.887786	2.000000	87.031640	4.629973	4.000000	0.092561	5.954024	5.000000	60.943020
3	3	42.861097	42.972343	48.480128	6.841222	0.943078	0.460234	0.670312	0.548615	4.222100	4.000000	0.024295	4.563496	6.000000	54.251755	15.260946	1.000000	0.034447	4.974998	3.000000	0.648969	3.633679	6.000000	14.050799	12.600507	6.000000	0.021144	2.816464	5.000000	0.013952	0.548717	4.000000	74.708892	4.161794	5.000000	0.016659	7.381519	2.000000	77.375915
4	1	67.222283	35.491615	54.791601	23.652463	0.375850	0.955368	0.223835	0.675464	0.207629	4.000000	0.565961	4.832658	2.000000	94.471692	13.040992	5.000000	0.040580	16.886284	1.000000	0.026690	0.731290	6.000000	26.323897	13.281653	2.000000	0.072642	10.382485	6.000000	0.028726	1.014303	1.000000	88.740051	1.427759	3.000000	0.015250	0.316156	2.000000	81.704013
5	5	44.545992	73.921125	99.236151	50.743340	0.648681	0.962530	0.934936	0.176932	4.458105	5.000000	0.032849	12.690772	3.000000	70.296468	7.995045	1.000000	0.011152	15.442295	2.000000	0.028490	3.780860	1.000000	68.340606	0.338374	6.000000	0.033283	14.347179	5.000000	0.028177	3.607790	6.000000	31.392519	0.494071	5.000000	0.017053	6.246919	6.000000	15.181561
6	2	13.768597	46.671314	83.500990	66.928603	0.961235	0.259037	0.622341	0.863902	3.391772	2.000000	0.033688	17.798878	3.000000	53.327579	4.230150	2.000000	0.061541	9.587058	5.000000	0.011888	4.692531	4.000000	7.296313	3.221041	4.000000	0.012513	18.625504	5.000000	0.016370	4.048637	3.000000	25.825404	4.363721	4.000000	0.047743	9.988667	4.000000	75.637241
7	5	41.485891	69.240607	75.998943	75.355205	0.293306	0.498664	0.486129	0.219282	1.970162	6.000000	0.011979	8.599866	1.000000	25.330257	4.703115	2.000000	0.183116	13.983602	3.000000	0.022264	4.430310	3.000000	8.592133	13.434310	5.000000	0.010851	18.699945	1.000000	0.078222	0.702501	2.000000	71.807867	1.576019	6.000000	0.014391	14.746185	1.000000	17.594493
8	2	56.631869	29.697511	37.399922	56.087956	0.717111	0.942513	0.281211	0.166672	0.708779	6.000000	0.029060	0.729522	1.000000	55.851379	3.878816	4.000000	0.021206	2.217861	2.000000	0.022112	1.615239	5.000000	69.375213	10.063716	1.000000	0.022183	16.203054	3.000000	0.015103	0.793643	2.000000	86.207511	1.850901	4.000000	0.011193	4.449093	1.000000	44.622344
9	1	11.172386	61.055109	16.607533	46.020975	0.601839	0.396064	0.531334	0.968067	0.574091	2.000000	0.011667	11.257638	2.000000	63.556573	2.011808	5.000000	0.013724	13.398783	4.000000	0.016854	3.194965	1.000000	47.641132	3.244779	4.000000	0.036687	1.707568	2.000000	0.015196	1.739841	4.000000	42.529759	4.674304	1.000000	0.010092	9.688808	2.000000	38.387092
10	3	40.750868	2.261789	59.814418	32.786245	0.570973	0.321110	0.112420	0.111309	0.552994	2.000000	0.051522	7.950145	1.000000	83.379583	9.301180	3.000000	0.024855	15.450144	2.000000	0.188857	2.323327	1.000000	60.622675	13.402600	5.000000	0.013649	14.758701	4.000000	0.013942	4.164895	5.000000	42.898988	2.758630	1.000000	0.037392	12.866527	5.000000	36.732700
