1	30.026173	25.006168	0.586605	0.972204	0.58423	2	0.599715	22.30631	1	0.013816
1	18.254965	1.308975	0.460277	0.147139	30.696015	4	0.022346	61.972834	1	0.028127
1	82.038562	93.81952	0.763103	0.321945	5.54663	6	0.010916	48.931063	2	0.016641
2	54.000528	64.009503	0.891755	0.588618	43.018466	4	0.013114	12.160664	3	0.022594
1	82.889781	44.49133	0.913952	0.925347	36.770075	3	0.010945	48.075634	3	0.034578
1	63.86566	2.163359	0.213093	0.474274	14.829424	2	0.019467	45.350663	4	0.025862
2	33.620551	39.087214	0.327387	0.402167	37.9729	4	0.020134	53.518727	4	0.011218
1	38.308178	21.057839	0.449745	0.639451	21.251466	2	0.014119	49.359726	2	0.096275
2	54.567799	14.136685	0.60595	0.185955	11.478087	5	0.043428	22.169376	5	0.041102
1	14.527913	49.785796	0.314475	0.647145	5.848825	2	0.011281	53.608337	4	0.014582
1	14.858211	91.918631	0.865794	0.319605	52.707733	3	0.030034	28.299185	1	0.020698
1	21.961867	1.816721	0.847696	0.100323	33.791488	3	0.019217	26.322377	3	0.022856
1	2.221326	51.196168	0.897047	0.465713	3.545919	6	0.015388	29.745547	4	0.021677
1	37.333813	34.953961	0.571686	0.271072	16.040951	1	0.010691	59.53308	4	0.024021
2	60.654903	33.203698	0.508098	0.649012	6.426049	4	0.048709	9.403253	4	0.011224
1	73.131283	52.848031	0.377426	0.111106	6.788352	2	0.011005	17.505967	1	0.027934
1	83.589538	67.689163	0.918684	0.40152	42.466089	3	0.015298	33.32247	1	0.019898
2	23.158817	26.919537	0.104558	0.249414	41.163965	6	0.013518	28.499478	5	0.013276
2	81.728696	15.940246	0.496618	0.372827	4.053494	4	0.020506	27.784957	3	0.047077
2	72.932716	72.619282	0.701652	0.466112	18.724003	6	0.01835	20.798	4	0.012091
1	89.874665	29.486198	0.117804	0.94607	44.018474	2	0.021476	43.304404	2	0.082763
1	24.125502	84.803373	0.106537	0.281645	37.849873	1	0.013542	25.909923	1	0.01094
1	2.413535	42.178873	0.132933	0.392378	16.508748	4	0.010152	15.785987	4	0.045593
1	63.68228	42.792685	0.895841	0.65509	51.536107	5	0.025621	3.154115	2	0.10976
1	8.915623	83.817409	0.605067	0.704858	42.246388	6	0.129905	45.355973	1	0.33441
1	52.192272	74.658051	0.127084	0.483352	29.589328	1	0.015693	58.631155	1	0.012722
1	43.012204	5.343272	0.958363	0.374152	33.477133	1	0.017864	59.819811	1	0.016875
1	34.204718	97.746217	0.712484	0.726104	51.363545	6	0.01073	33.593741	4	0.014568
1	80.535562	19.371633	0.581768	0.126328	1.760653	3	0.045545	27.710404	6	0.029663
1	3.150413	64.986525	0.68564	0.42475	40.918774	4	0.05251	18.157712	3	0.07728
1	90.472897	72.864459	0.838017	0.379611	23.364872	1	0.017158	7.265236	6	0.041542
1	70.896463	79.759246	0.597576	0.572466	20.84351	1	0.044664	2.492119	3	0.012308
1	92.496825	99.384039	0.961242	0.520404	19.947923	2	0.022191	52.590754	5	0.068622
1	90.444582	93.470156	0.353978	0.548963	53.308398	3	0.014218	4.965754	6	0.013197
1	41.30212	64.714651	0.918078	0.67651	10.6515	5	0.023377	25.971268	1	0.422948
2	81.752227	97.908048	0.138676	0.43946	53.450195	4	0.01252	53.250622	2	0.022973
1	57.016229	13.072776	0.460658	0.244142	29.497421	1	0.015585	54.905949	1	0.015648
1	73.374626	4.658746	0.718851	0.475713	28.516668	4	0.011682	50.201931	3	0.081101
2	75.533345	75.613971	0.472308	0.884748	17.102576	6	0.010296	54.636269	3	0.090216
1	6.600824	62.714527	0.785437	0.251844	50.742588	1	0.082365	4.512776	4	0.021516
2	45.373982	24.901876	0.215091	0.767502	3.592134	6	0.07957	47.70449	5	0.024614
1	78.357032	7.145222	0.142158	0.232002	4.562034	1	0.021182	15.690808	6	0.030248
