1	3	86.773284	24.821439	72.186942	60.230521	0.720608	0.258972	0.583064	0.324881	6.117919	2.000000	0.169277	11.751264	6.000000	17.409188	14.790377	3.000000	0.033195	17.171729	5.000000	0.021039	1.040643	2.000000	50.929810	15.451130	5.000000	0.024800	16.991742	2.000000	93.823289	1.522442	2.000000	0.032181	15.057452	3.000000	13.680890
2	1	16.579139	66.038089	14.780351	73.244791	0.758964	0.636604	0.662743	0.176917	17.865458	4.000000	0.021174	1.206741	4.000000	90.214180	0.875773	5.000000	0.014458	1.938776	6.000000	0.017188	3.366985	2.000000	88.904087	15.996891	3.000000	0.020055	17.172279	4.000000	18.126396	4.076079	4.000000	0.018082	2.417474	1.000000	7.030522
3	2	36.937008	98.318409	42.592432	37.652691	0.465869	0.464119	0.283567	0.871915	0.832817	5.000000	0.032326	4.589983	6.000000	18.963972	12.566146	6.000000	0.039130	6.013410	1.000000	0.018648	4.414485	2.000000	3.336283	7.357318	6.000000	0.059724	4.548400	1.000000	83.590806	2.718853	2.000000	0.046196	1.083011	6.000000	25.950777
4	2	89.608437	91.736223	77.438035	26.206869	0.176917	0.726637	0.133620	0.899003	2.122982	4.000000	0.014740	7.726049	3.000000	58.179698	8.687887	3.000000	0.020055	11.426543	2.000000	0.068330	1.358279	3.000000	55.303270	8.051314	6.000000	0.013519	4.819028	2.000000	28.664541	4.123494	5.000000	0.025508	9.024616	3.000000	92.475410
5	1	73.368073	64.326341	16.655215	31.486190	0.391363	0.785662	0.524070	0.190279	13.903181	1.000000	0.025581	18.010207	2.000000	46.943326	5.411950	5.000000	0.020065	1.399150	1.000000	0.015053	4.693715	6.000000	34.142558	12.198629	4.000000	0.020403	17.383370	3.000000	12.642217	4.141999	1.000000	0.025300	13.184256	1.000000	86.653641
6	2	40.204934	57.519418	65.961184	90.229031	0.113516	0.804371	0.950905	0.270053	16.484086	6.000000	0.011595	3.058019	1.000000	80.818122	0.683616	5.000000	0.047244	16.130445	2.000000	0.012703	1.112641	3.000000	14.535396	6.961664	3.000000	0.092616	12.906888	5.000000	44.363676	1.987836	2.000000	0.017491	15.432784	2.000000	48.573093
7	3	18.588939	17.218633	31.567962	93.337552	0.940802	0.240062	0.372993	0.791868	6.053123	1.000000	0.021810	12.614650	6.000000	47.546464	6.204432	1.000000	0.015537	19.239726	4.000000	0.013169	1.626747	4.000000	32.577119	8.898571	4.000000	0.011991	17.807224	5.000000	59.075483	0.540223	6.000000	0.072095	8.569903	3.000000	91.312959
8	2	42.215950	98.051432	84.017368	37.746981	0.617567	0.544987	0.615143	0.114848	6.192844	2.000000	0.021746	2.626785	2.000000	80.666968	9.644790	4.000000	0.015706	18.452661	1.000000	0.011954	4.065841	3.000000	47.372948	2.760277	4.000000	0.014377	3.090733	1.000000	65.944418	2.997641	3.000000	0.011018	10.033913	2.000000	14.688582
9	3	79.981439	50.946053	63.091303	18.626862	0.338600	0.330034	0.486254	0.781996	4.566799	4.000000	0.060631	4.221423	4.000000	79.589000	1.456817	3.000000	0.010698	4.906191	5.000000	0.020122	1.972555	5.000000	47.883421	18.159184	2.000000	0.019881	3.679430	6.000000	26.788965	1.643568	3.000000	0.201129	11.342254	1.000000	48.026355
10	3	73.681910	90.903307	64.745506	78.853774	0.220555	0.597262	0.469365	0.829886	15.144973	1.000000	0.034916	13.448393	4.000000	77.936803	18.428583	2.000000	0.010838	8.660106	2.000000	0.027623	3.692919	5.000000	8.385915	1.570840	5.000000	0.034570	13.051862	4.000000	18.143485	3.361240	6.000000	0.013284	2.558806	1.000000	89.474794
