1	3	25.278505	64.711239	91.985890	72.085839	0.634548	0.663583	0.939612	0.836199	4.163067	6.000000	0.024318	0.248120	3.000000	0.145328	2.860457	1.000000	64.177537	0.336305	1.000000	0.012144	9.570132	5.000000	0.013867	3.343635	3.000000	33.654736	3.849301	1.000000	0.027815	10.304221	1.000000	0.034421	12.243381	2.000000	0.010009	4.574915	3.000000	0.014642
2	3	29.905167	77.223388	65.095647	4.654765	0.551179	0.960797	0.950149	0.472187	0.652673	4.000000	0.014934	7.323868	5.000000	0.144465	4.658841	6.000000	65.612904	0.596298	4.000000	0.023366	8.824432	1.000000	0.032891	0.666658	5.000000	18.625865	1.586685	3.000000	0.010952	10.375438	1.000000	0.020489	1.532133	5.000000	0.106479	0.187910	5.000000	0.020456
3	2	58.692240	82.818035	80.624962	48.502525	0.905771	0.326713	0.922069	0.295873	1.636752	6.000000	0.013881	1.604837	3.000000	0.060649	3.195981	3.000000	46.577244	2.605873	4.000000	0.013989	9.230791	3.000000	0.025638	2.919540	4.000000	89.640318	2.305580	1.000000	0.013798	0.964532	2.000000	0.010737	12.024228	2.000000	0.017757	2.178578	5.000000	0.017914
4	2	25.278505	64.711239	2.086937	7.093347	0.607852	0.761728	0.230456	0.910439	4.163067	6.000000	0.026283	0.248120	4.000000	0.011540	2.860457	1.000000	46.391449	2.240196	2.000000	0.020074	1.039259	1.000000	0.018166	3.083279	1.000000	55.107560	3.343635	4.000000	0.012840	11.395544	4.000000	0.027578	10.803566	3.000000	0.027815	3.961969	3.000000	0.011969
5	2	88.617001	68.184361	45.596781	77.967208	0.816135	0.908887	0.258909	0.473032	2.286138	6.000000	0.011119	12.892316	5.000000	0.024473	2.095129	3.000000	14.339013	3.831752	6.000000	0.018469	3.364382	5.000000	0.010755	0.105755	5.000000	77.627886	1.827536	1.000000	0.020946	6.145386	2.000000	0.010449	4.198884	6.000000	0.048407	1.755047	3.000000	0.023148
6	2	11.976504	33.948600	87.663316	39.662650	0.305462	0.441547	0.268563	0.100632	1.728040	1.000000	0.010986	6.919272	1.000000	0.011508	1.007697	4.000000	53.821371	3.196685	2.000000	0.013756	9.864700	3.000000	0.013979	4.172343	1.000000	88.102232	1.696594	3.000000	0.138934	5.582212	4.000000	0.039638	7.403465	2.000000	0.014934	0.976407	3.000000	0.091026
7	2	16.508905	80.391162	53.760306	10.716691	0.866649	0.225384	0.868851	0.728161	1.165701	6.000000	0.013717	13.248568	2.000000	0.014559	1.218767	6.000000	24.584595	1.758627	5.000000	0.012839	8.127281	6.000000	0.010669	1.268313	4.000000	81.971969	1.502184	2.000000	0.015963	10.295045	2.000000	0.037225	13.328904	3.000000	0.012986	3.912744	4.000000	0.010302
8	2	99.488611	50.917559	61.346832	22.939209	0.793163	0.789756	0.619627	0.305947	1.660577	1.000000	0.012171	7.706614	2.000000	0.018189	1.715287	5.000000	3.211604	2.531888	5.000000	0.023799	4.170043	1.000000	0.056789	3.783312	1.000000	1.363885	0.569689	4.000000	0.022190	3.964103	1.000000	0.011036	1.044894	4.000000	0.049165	0.736534	3.000000	0.237712
9	3	72.739636	69.592549	52.216989	91.100970	0.731792	0.586219	0.211809	0.339799	4.446544	1.000000	0.010473	1.164982	1.000000	0.012635	4.154286	2.000000	89.264860	3.845998	2.000000	0.035913	3.842533	2.000000	0.010758	3.109891	2.000000	79.371029	2.044249	4.000000	0.022766	13.937270	5.000000	0.063668	6.532390	1.000000	0.018344	0.693773	6.000000	0.013199
10	2	34.394592	70.872895	88.671650	14.814256	0.954923	0.160892	0.353866	0.357280	1.349037	4.000000	0.050826	12.003835	1.000000	0.014664	2.593424	5.000000	81.384831	3.802799	3.000000	0.054122	13.291913	2.000000	0.032328	3.537191	1.000000	59.432920	3.242004	1.000000	0.026632	13.991965	3.000000	0.070865	13.680196	5.000000	0.043999	1.426990	6.000000	0.097310
11	2	2.776028	68.830292	79.487365	49.945490	0.993294	0.790572	0.882542	0.679028	2.721354	5.000000	0.010578	7.820090	1.000000	0.029258	3.637180	4.000000	25.612312	1.578754	3.000000	0.011124	5.143692	2.000000	0.026782	3.388935	2.000000	48.679963	0.703290	4.000000	0.052463	2.740697	2.000000	0.013074	1.515550	2.000000	0.013248	3.922748	1.000000	0.062845
