1	1	22.366227	61.097623	48.227746	34.408075	0.247237	0.628370	0.776261	0.858952	2.805751	3.000000	0.219338	10.290420	3.000000	0.017591	45.923261	1.000000	0.021270	13.213609	2.000000	0.190479	0.955553	6.000000	0.075098	2.160993	1.000000	28.585198
2	2	87.133392	37.535880	38.726589	76.820960	0.296906	0.361429	0.262999	0.688047	0.581761	2.000000	0.024510	42.879516	2.000000	0.010805	38.783623	5.000000	0.048837	50.708395	3.000000	0.020213	0.859017	5.000000	0.011072	0.812060	4.000000	50.287246
3	1	34.732525	83.360354	89.816754	53.965333	0.821552	0.385914	0.509530	0.248052	1.731642	5.000000	0.109974	43.517872	1.000000	0.030730	10.678095	6.000000	0.025305	40.875446	2.000000	0.015133	3.780061	5.000000	0.048981	2.804816	4.000000	83.654372
4	1	66.295400	18.828526	83.046248	65.463241	0.187090	0.210507	0.937448	0.944870	3.409493	1.000000	0.019493	32.739344	6.000000	0.012003	44.631291	4.000000	0.064452	48.597646	1.000000	0.019916	2.507393	1.000000	0.011511	1.895167	6.000000	50.281756
5	1	8.927686	7.797409	83.929343	83.306801	0.135389	0.917886	0.441223	0.970524	3.326160	3.000000	0.083985	29.007146	4.000000	0.032439	13.854201	2.000000	0.096995	60.660207	3.000000	0.019007	0.713619	3.000000	0.011222	2.076349	1.000000	64.149098
6	1	24.997609	27.981684	80.011100	84.615745	0.288502	0.762015	0.438909	0.684701	2.762219	6.000000	0.016627	57.693157	1.000000	0.031623	45.223052	6.000000	0.022232	4.383913	2.000000	0.010313	0.685239	5.000000	0.010031	0.962875	6.000000	97.188537
7	1	64.091787	19.139223	41.517030	35.970719	0.472509	0.622898	0.222986	0.255944	3.092694	6.000000	0.045386	54.722130	2.000000	0.010989	57.580131	1.000000	0.052244	17.093106	6.000000	0.059340	2.490371	6.000000	0.016871	1.942129	4.000000	47.919761
8	1	34.351591	80.555480	28.338515	86.070435	0.620792	0.134239	0.406051	0.802707	3.481491	1.000000	0.016764	20.013695	2.000000	0.010743	10.828339	6.000000	0.064691	12.865162	3.000000	0.011663	0.826964	2.000000	0.098198	2.422259	3.000000	76.637510
9	2	91.161250	18.173748	94.968536	48.792107	0.510174	0.252404	0.435102	0.775972	0.633589	3.000000	0.032458	20.438855	5.000000	0.026978	27.653581	5.000000	0.017917	52.688749	3.000000	0.021109	1.476928	5.000000	0.140971	1.168381	4.000000	99.142801
10	1	42.917395	12.622669	8.466845	30.182805	0.507367	0.605737	0.786005	0.282879	0.347537	1.000000	0.046246	7.239506	5.000000	0.015141	13.780067	4.000000	0.010261	1.088673	1.000000	0.024810	0.854621	4.000000	0.011877	0.397172	1.000000	59.403073
11	2	30.093165	4.726538	98.921125	64.851291	0.479826	0.502648	0.764325	0.380005	0.329548	4.000000	0.022293	6.235233	1.000000	0.184834	50.575591	3.000000	0.022332	29.070442	2.000000	0.014212	2.268682	1.000000	0.016842	1.685799	4.000000	52.956272
