1	3	74.096682	36.430866	54.143337	41.793401	0.397412	0.719238	0.289388	0.205406	1.039656	1.000000	0.035046	4.328946	5.000000	91.286117	12.410516	2.000000	0.016537	36.891355	2.000000	0.122721	18.682638	6.000000	0.019532	0.886944	2.000000	56.721726	0.718428	5.000000	0.016873	0.631241	3.000000	22.221295	22.450133	4.000000	69.426431
2	1	12.441588	1.563220	77.329002	32.760858	0.555489	0.193299	0.331811	0.171456	0.695493	2.000000	0.020135	17.728361	5.000000	2.494150	10.821998	3.000000	0.018304	22.587410	4.000000	0.083929	18.805524	1.000000	0.018310	0.695940	2.000000	17.790007	0.698534	5.000000	0.065461	0.662838	6.000000	77.878049	14.447314	2.000000	5.824370
3	2	2.965175	84.251935	59.916983	63.738567	0.725794	0.640299	0.824102	0.747451	0.423958	2.000000	0.034169	14.700157	2.000000	58.444159	15.923367	2.000000	0.380515	47.814325	1.000000	0.031186	3.072980	4.000000	0.032945	0.864747	6.000000	21.124185	0.170170	2.000000	0.016030	0.413586	2.000000	64.785958	8.854757	2.000000	28.280436
4	1	51.391640	77.869911	64.343955	3.985332	0.142131	0.164600	0.979880	0.531127	0.380466	3.000000	0.048771	0.206447	1.000000	89.058141	15.026978	6.000000	0.024401	52.859706	6.000000	0.013523	20.450383	1.000000	0.050093	0.865855	1.000000	36.167794	0.855266	6.000000	0.025950	0.068423	3.000000	15.511876	20.935193	3.000000	12.842376
5	14	52.068047	14.615692	46.499040	9.081746	0.835298	0.408650	0.934382	0.237649	1.300157	1.000000	0.013319	15.472096	5.000000	38.723982	10.263067	1.000000	0.014875	28.955774	4.000000	0.010837	6.443983	6.000000	0.065596	0.951080	1.000000	41.772928	1.290556	6.000000	0.016308	1.229174	2.000000	66.708711	9.290347	1.000000	99.541473
6	3	65.399014	87.949274	98.517098	29.077864	0.505850	0.522335	0.540494	0.545361	0.580354	5.000000	0.017513	11.417602	4.000000	7.263024	17.111746	4.000000	0.020346	50.723184	2.000000	0.022574	17.499263	4.000000	0.042373	1.162842	6.000000	77.528906	0.340506	4.000000	0.068875	1.213809	6.000000	28.460925	8.610163	4.000000	33.424509
7	2	74.207689	51.717795	46.536444	98.978277	0.884637	0.161010	0.243524	0.777935	0.689550	2.000000	0.012943	13.009179	1.000000	46.109345	3.202453	2.000000	0.073031	42.867553	4.000000	0.022971	3.640805	2.000000	0.030397	0.674962	3.000000	76.681142	1.282763	4.000000	0.013794	1.141599	3.000000	10.850030	25.257789	2.000000	92.249384
8	2	27.642805	83.044365	5.833713	66.664089	0.215393	0.426660	0.852229	0.729805	0.563956	3.000000	0.010746	10.892028	3.000000	74.796352	2.503976	5.000000	0.011591	2.445227	3.000000	0.029874	0.483076	6.000000	0.022934	0.052822	5.000000	33.448793	1.269394	5.000000	0.798260	0.330619	6.000000	90.512073	13.973033	3.000000	24.032481
9	3	16.162097	59.798034	46.713960	27.331506	0.581379	0.135051	0.848806	0.455806	0.814467	3.000000	0.049433	13.550420	1.000000	40.163743	0.841137	4.000000	0.078830	16.362761	6.000000	0.017143	22.898847	5.000000	0.052919	0.318545	5.000000	52.317790	1.230673	3.000000	0.033728	0.166041	4.000000	7.277268	0.774447	5.000000	71.125942
10	2	33.095759	2.735778	58.063667	9.996736	0.775847	0.300697	0.376159	0.315540	0.032102	3.000000	0.011559	1.571213	2.000000	71.356807	1.377140	5.000000	0.010607	52.671566	5.000000	0.010525	11.299626	4.000000	0.041615	1.126098	3.000000	61.308302	0.604822	4.000000	0.023572	0.757200	5.000000	17.963804	22.662929	6.000000	90.805689
11	2	81.110007	48.811697	11.874221	39.813891	0.444070	0.549582	0.129988	0.141928	0.918997	6.000000	0.035545	15.311734	3.000000	85.280065	3.582077	3.000000	0.054424	24.794318	4.000000	0.026542	4.337437	1.000000	0.018227	0.809892	1.000000	77.299619	0.766187	5.000000	0.015981	0.895928	5.000000	49.318726	18.589029	3.000000	44.615619
12	2	98.735216	67.399781	89.820548	99.829416	0.997372	0.260833	0.902938	0.479060	0.494493	2.000000	0.014686	1.359800	2.000000	96.203996	8.083058	1.000000	0.013097	7.818147	1.000000	0.013682	25.257597	2.000000	0.041302	0.678262	4.000000	22.419719	1.197349	3.000000	0.011215	0.676691	5.000000	33.853537	7.670140	1.000000	7.814867
13	1	69.078419	3.341547	59.711820	2.625268	0.193173	0.750366	0.892794	0.492228	1.305614	3.000000	0.060953	4.318436	1.000000	83.799838	15.596782	6.000000	0.041104	44.731977	4.000000	0.010880	1.734029	4.000000	0.012388	0.592419	5.000000	23.085926	0.188090	6.000000	0.057661	1.240211	5.000000	85.279294	5.091964	6.000000	12.884618
14	2	35.604908	8.057548	51.653067	10.009009	0.933347	0.306074	0.664888	0.883170	1.047910	2.000000	0.245928	16.507350	1.000000	71.956025	6.428413	3.000000	0.017302	36.366981	3.000000	0.051358	3.769403	6.000000	0.010137	1.048892	1.000000	92.540754	1.040287	4.000000	0.013327	0.949888	6.000000	31.291095	17.530685	5.000000	7.095677
15	2	98.142845	48.158150	74.961142	48.072468	0.680561	0.801379	0.987160	0.214956	0.187258	4.000000	0.017613	5.334321	2.000000	55.059120	10.798686	1.000000	0.010937	8.963103	3.000000	0.012399	7.875792	1.000000	0.010720	0.690258	5.000000	96.584082	0.557203	3.000000	0.027011	1.021334	2.000000	56.957276	20.333438	2.000000	16.248487
16	2	60.458504	67.616097	23.409234	14.370249	0.510434	0.260344	0.577071	0.819688	0.126522	6.000000	0.830642	8.706071	4.000000	71.937744	8.346665	6.000000	0.013373	56.144250	5.000000	0.038999	12.395418	5.000000	0.247788	0.453592	1.000000	9.297753	0.583755	1.000000	0.012821	0.471985	3.000000	75.643994	22.127999	2.000000	92.406919
17	2	80.854735	82.907401	53.850893	66.006593	0.723815	0.191392	0.561922	0.301592	0.230266	2.000000	0.038378	14.989588	5.000000	71.159857	13.334987	5.000000	0.015957	33.265154	6.000000	0.010075	8.456277	6.000000	0.029915	0.285611	3.000000	13.342148	0.411133	3.000000	0.013495	1.188068	5.000000	43.949218	6.648406	5.000000	94.905076
18	1	69.522792	61.279527	6.092105	60.194157	0.217068	0.807785	0.565017	0.423876	0.656733	1.000000	0.013941	13.224985	5.000000	85.409753	5.989001	2.000000	0.011141	29.700866	2.000000	0.010182	2.291478	6.000000	0.022038	1.237936	3.000000	35.478546	0.334410	3.000000	0.208228	1.109233	1.000000	71.529135	3.975104	5.000000	40.653455
