1	1	49.303060	57.314004	65.044277	14.848361	0.151114	0.105012	0.388102	0.900420	6.185101	4.000000	0.012609	0.402201	6.000000	0.357821	2.453886	1.000000	94.312152	0.881107	1.000000	66.042570	1.508485	1.000000	36.874580	2.130436	6.000000	0.045774	3.234134	3.000000	0.010596	2.060004	2.000000	4.874992	0.311836	6.000000	0.010148	12.542250	1.000000	90.125844
2	7	15.071499	69.550809	36.174497	73.188453	0.165154	0.302606	0.631351	0.159084	5.848329	6.000000	0.014243	1.235087	6.000000	0.019922	2.407681	5.000000	63.253667	0.778860	5.000000	50.693595	6.110615	5.000000	32.916258	0.093111	1.000000	0.014611	9.748684	2.000000	0.032618	1.029312	5.000000	24.338769	1.010155	3.000000	0.079505	2.530352	2.000000	4.533540
3	5	71.650666	37.782325	12.562496	17.801058	0.314075	0.635643	0.600729	0.905791	11.143359	1.000000	0.013389	1.658129	3.000000	0.010811	4.718419	4.000000	11.510520	4.574390	1.000000	86.359906	10.653367	4.000000	40.558539	1.719254	1.000000	0.060245	1.544925	2.000000	0.021136	4.580236	1.000000	15.056083	4.166780	6.000000	0.035476	9.684779	6.000000	11.539375
4	1	44.700299	72.413895	92.113644	19.306765	0.960930	0.807008	0.175986	0.595363	11.849729	4.000000	0.010780	2.023495	1.000000	0.052275	1.336201	1.000000	56.559424	1.655653	5.000000	42.753780	18.494099	1.000000	10.906932	1.790674	1.000000	0.013887	5.513131	3.000000	0.010824	3.029821	1.000000	66.496265	1.544021	5.000000	0.016176	2.849327	4.000000	90.486151
5	1	98.216544	57.958846	87.614704	68.544498	0.282221	0.646027	0.189806	0.883049	13.705980	6.000000	0.010651	2.509210	3.000000	0.010497	0.276685	1.000000	4.889280	4.442533	5.000000	59.584151	18.324668	2.000000	55.123159	4.042880	3.000000	0.010538	7.924323	5.000000	0.011436	0.529244	6.000000	1.694413	0.245390	6.000000	0.017767	14.665655	3.000000	49.637158
6	20	42.740658	98.747642	35.622667	25.388651	0.232435	0.443625	0.347538	0.851664	8.565765	4.000000	0.024828	2.757546	3.000000	0.160040	3.580411	2.000000	29.594820	2.654623	2.000000	56.258653	15.944671	2.000000	30.292399	1.803889	1.000000	0.012343	1.947306	6.000000	0.050810	2.062603	5.000000	32.952500	3.542660	2.000000	0.011663	8.842687	5.000000	73.315410
7	2	70.257036	57.034011	91.600460	4.163409	0.241269	0.475250	0.956192	0.671479	0.977518	4.000000	0.010828	0.270065	4.000000	0.016852	0.812045	6.000000	47.271021	2.030924	3.000000	34.173071	23.617615	5.000000	61.842505	4.156548	1.000000	0.169881	6.274857	5.000000	0.027788	1.935948	3.000000	36.043065	1.722309	1.000000	0.014168	10.005969	3.000000	91.830055
8	2	71.437998	31.850030	65.013463	27.790234	0.947825	0.354952	0.142886	0.748911	20.457075	5.000000	0.052615	4.039999	4.000000	0.016480	3.557583	3.000000	58.062637	0.088441	1.000000	22.723840	16.863475	1.000000	79.233388	4.682609	6.000000	0.029344	4.849539	4.000000	0.013796	3.380174	6.000000	56.828746	0.496341	2.000000	0.028557	6.834618	6.000000	63.568494
9	2	14.561936	97.377073	74.684909	46.980127	0.801274	0.374241	0.330294	0.614082	1.421150	5.000000	0.016293	3.849285	5.000000	0.017605	2.849984	4.000000	1.984387	3.706302	3.000000	89.179296	4.753065	6.000000	21.704144	4.701608	5.000000	0.061047	3.869280	6.000000	0.023955	0.848852	5.000000	58.085635	3.692345	5.000000	0.015416	11.371773	3.000000	90.520619
10	5	33.475624	99.561576	29.636361	59.187660	0.678715	0.312064	0.481802	0.273248	14.918988	1.000000	0.015700	0.429617	2.000000	0.036512	3.841716	6.000000	17.067302	4.663678	5.000000	13.542137	7.500985	5.000000	96.472186	3.745285	4.000000	0.010906	9.198053	3.000000	0.010282	0.204467	2.000000	57.250436	2.647530	1.000000	0.015460	2.446914	5.000000	41.312783
11	1	83.442701	33.125406	5.654390	32.287431	0.572624	0.851545	0.164578	0.696046	5.812261	3.000000	0.015931	3.156552	4.000000	0.056057	1.354753	6.000000	49.243340	1.170853	4.000000	20.420262	6.697460	2.000000	41.194842	0.272076	1.000000	0.016521	0.906924	4.000000	0.185876	0.962346	3.000000	75.558698	4.713087	1.000000	0.018328	6.512806	1.000000	73.540012
12	2	58.155275	81.175590	21.906742	85.612688	0.819339	0.477798	0.138461	0.517134	2.161733	1.000000	0.014683	1.722396	6.000000	0.010990	4.475974	2.000000	24.328631	4.673268	6.000000	11.439516	2.811465	3.000000	53.243150	0.775008	2.000000	0.104577	17.398884	3.000000	0.019608	4.499562	5.000000	1.439593	1.515365	3.000000	0.023238	11.744848	6.000000	60.210058
13	1	75.887736	95.370081	3.270119	53.494893	0.555019	0.106398	0.975829	0.167592	4.777464	1.000000	0.044118	4.168900	6.000000	0.073386	0.654895	6.000000	51.407120	4.397892	1.000000	27.040230	6.701672	6.000000	18.605846	4.303324	6.000000	0.010574	5.857430	1.000000	0.013719	0.178907	4.000000	76.666916	2.917141	6.000000	0.019957	8.402032	4.000000	52.100052
14	3	9.735785	30.567380	74.816944	66.170710	0.918560	0.574594	0.453425	0.445746	9.892635	1.000000	0.047463	3.503838	1.000000	0.031288	3.718021	4.000000	40.150750	3.461031	4.000000	44.534392	10.727914	3.000000	38.480053	2.676017	2.000000	0.359804	2.755316	6.000000	0.061246	3.319417	3.000000	71.109752	1.110261	6.000000	0.011646	6.622897	4.000000	16.898245
15	1	12.548698	46.364417	97.289023	4.461165	0.608339	0.382416	0.891725	0.292503	4.754662	2.000000	0.048132	3.541472	6.000000	0.020448	1.216566	3.000000	62.888926	1.811016	2.000000	54.525172	12.525433	3.000000	70.077401	2.259529	1.000000	0.333066	12.461817	5.000000	0.011658	1.994873	2.000000	60.180798	4.298219	4.000000	0.056261	5.089098	1.000000	4.437256
16	2	60.872963	18.377109	78.540860	23.825425	0.232679	0.854387	0.366343	0.501936	12.394930	4.000000	0.018975	2.829923	4.000000	0.026914	0.702317	2.000000	96.506156	4.387967	2.000000	25.357578	17.093494	1.000000	75.133360	2.355656	5.000000	0.011396	11.328532	4.000000	0.015489	1.734020	5.000000	76.639699	3.065954	6.000000	0.010822	13.847759	3.000000	20.074512
17	2	36.806696	86.935275	35.862453	49.952451	0.863151	0.735858	0.268184	0.766928	21.371572	6.000000	0.036831	1.032043	6.000000	0.029597	4.280734	5.000000	83.921300	2.154727	6.000000	67.709194	5.042420	2.000000	94.444055	0.226552	3.000000	0.017751	6.682394	6.000000	0.011513	2.398839	1.000000	57.808991	0.350409	4.000000	0.015975	11.948801	1.000000	6.164823
18	4	66.319340	77.933763	76.652637	11.386078	0.783331	0.771920	0.777151	0.664084	21.156200	3.000000	0.039211	1.838612	3.000000	0.017579	1.717608	5.000000	43.950148	0.399418	1.000000	99.837461	18.213539	6.000000	18.195006	2.631350	5.000000	0.018209	3.181338	4.000000	0.025310	0.696129	3.000000	2.100985	4.660673	5.000000	0.017758	6.794111	6.000000	18.397563
