1	1	91.015504	20.911492	74.935965	20.815840	0.543947	0.305016	0.864818	0.575182	6.288539	1.000000	0.179628	28.366648	2.000000	0.028594	28.999034	1.000000	0.020378	10.930326	2.000000	0.012509	7.376670	1.000000	0.029317
2	2	56.859889	55.808497	83.873124	15.312236	0.833239	0.172440	0.770600	0.649544	6.401175	5.000000	0.019090	14.856841	5.000000	0.022898	30.448739	1.000000	0.011068	10.355608	1.000000	0.034531	1.110251	3.000000	0.011932
3	2	63.924650	82.032259	81.163392	17.559574	0.224576	0.366345	0.299043	0.232727	7.439380	2.000000	0.018081	6.020878	1.000000	0.014115	31.991677	4.000000	0.027559	0.926292	6.000000	0.013778	12.456888	2.000000	0.164715
4	1	49.738203	18.584256	45.730058	15.577112	0.393666	0.874453	0.204622	0.861370	11.489736	1.000000	0.011763	6.015950	5.000000	0.011990	23.889383	2.000000	0.010816	11.289843	4.000000	0.010148	4.342952	1.000000	0.024560
5	1	12.201756	87.812930	96.752121	29.010395	0.919534	0.649971	0.446442	0.713840	1.013052	3.000000	0.526526	24.003086	6.000000	0.010766	7.382280	1.000000	0.085706	2.856186	2.000000	0.012686	0.686587	2.000000	0.054966
6	2	42.783346	52.189045	14.071550	17.913939	0.617378	0.803682	0.769843	0.922617	11.111883	3.000000	0.010639	8.370393	5.000000	0.029651	54.969860	5.000000	0.014193	5.759357	2.000000	0.012732	2.811236	2.000000	0.024360
7	1	67.169691	24.845856	1.403402	75.966944	0.889659	0.859639	0.554543	0.903559	8.586338	6.000000	0.012898	48.492335	1.000000	0.010904	28.565339	4.000000	0.017546	13.252170	5.000000	0.030689	6.096105	1.000000	0.045457
8	1	35.474442	33.269310	15.707216	69.478381	0.585087	0.736153	0.951722	0.750188	2.461788	3.000000	0.031573	15.661162	3.000000	0.057617	48.705631	2.000000	0.550001	13.304600	5.000000	0.045717	1.027187	3.000000	0.755744
9	2	10.013672	83.776057	24.364494	99.607044	0.740684	0.707827	0.469784	0.617787	6.660645	1.000000	0.047855	3.680341	4.000000	0.010247	26.075648	4.000000	0.010394	6.108243	2.000000	0.018690	14.247536	3.000000	0.078720
10	1	28.458339	92.776625	54.835807	13.475171	0.440356	0.464670	0.998044	0.122986	0.228814	6.000000	0.038701	13.125086	3.000000	0.041014	51.732381	6.000000	0.013331	4.539733	1.000000	0.253671	6.883975	1.000000	0.014155
