1	3	60.062618	592.538289	30.328271	88.624676	23.977610	19.318383	0.927456	0.781897	0.745673	0.478999	0.445465	0.475017	0.296417	4.000000	0.010736	24.393838	3.000000	0.014999	31.166180	3.000000	0.147927	2.672891	5.000000	0.027125	4.706453	3.000000	0.047678	2.266734	1.000000	0.023178	0.802198	6.000000	0.011274	7.353901	4.000000	0.013187	33.192037	1.000000	0.013732	6.258275	5.000000	0.018780
2	2	70.431571	404.077130	46.487260	40.279981	29.296064	35.945483	0.513244	0.454041	0.631985	0.490723	0.806211	0.813098	2.546491	5.000000	0.026491	27.851756	5.000000	0.018481	14.367622	5.000000	0.026245	30.774367	6.000000	0.139560	6.140459	1.000000	0.017062	4.398253	5.000000	0.010791	0.321214	2.000000	0.028608	7.349161	6.000000	0.027132	40.468993	4.000000	0.061779	8.844472	5.000000	0.011289
3	2	47.106238	96.862020	36.990830	18.024499	43.815766	7.842843	0.826705	0.409021	0.758331	0.162845	0.395194	0.681196	2.306094	4.000000	0.020043	60.365350	5.000000	0.139135	4.973480	4.000000	0.096541	32.230754	6.000000	0.014412	3.312314	3.000000	0.048342	5.208232	5.000000	0.012260	8.088972	3.000000	0.032550	6.912380	4.000000	0.055000	37.900192	4.000000	0.013086	9.456063	1.000000	0.091979
4	2	6.913127	647.445201	63.281399	57.441651	53.547231	59.820012	0.278021	0.180019	0.495927	0.532236	0.115687	0.741242	2.595877	6.000000	0.020870	43.552824	3.000000	0.011089	48.459995	2.000000	0.014835	14.843694	4.000000	0.012644	2.007013	5.000000	0.016522	0.359515	5.000000	0.794564	5.070167	6.000000	0.049422	4.120377	3.000000	0.010899	37.534082	1.000000	0.035482	0.990672	5.000000	0.016304
5	2	5.400980	585.375893	16.574543	80.702535	47.735235	13.104287	0.838289	0.547015	0.488302	0.160254	0.197317	0.727020	2.577432	2.000000	0.017513	54.823000	1.000000	0.013883	12.258480	4.000000	0.018570	35.306210	4.000000	0.010144	4.603721	4.000000	0.012204	6.405840	4.000000	0.034077	9.019237	4.000000	0.011267	0.847920	4.000000	0.012309	41.709878	1.000000	0.014672	12.630728	4.000000	0.055779
6	2	48.235893	841.480521	45.448554	55.571573	64.045212	24.992294	0.574056	0.118915	0.154408	0.531095	0.498401	0.783656	4.104574	1.000000	0.029552	10.488103	5.000000	0.177831	42.048245	2.000000	0.017278	11.009712	3.000000	0.052980	6.851877	3.000000	0.012547	5.579926	2.000000	0.030578	3.742026	4.000000	0.082513	4.281295	5.000000	0.177123	29.231817	3.000000	0.010857	4.058274	6.000000	0.012282
7	2	89.225244	456.175696	44.480725	51.049340	12.222784	5.835802	0.124060	0.436531	0.353618	0.229654	0.730932	0.504391	7.421897	4.000000	0.055594	37.941563	5.000000	0.011024	34.323084	3.000000	0.012273	44.083124	5.000000	0.018453	7.578525	3.000000	0.017496	4.389725	4.000000	0.013405	7.559474	6.000000	0.018553	4.609740	5.000000	0.015787	47.724687	1.000000	0.120655	11.310333	2.000000	0.020234
8	1	94.634628	74.662858	71.343907	10.131220	94.341216	26.916339	0.638374	0.192968	0.515385	0.140350	0.194689	0.325186	7.377202	2.000000	0.020806	57.644969	6.000000	0.047931	50.282214	6.000000	0.055594	19.291148	6.000000	0.027153	7.516984	2.000000	0.011896	2.657249	4.000000	0.011238	9.218533	3.000000	0.021383	6.279136	1.000000	0.020578	58.005532	2.000000	0.114880	6.190238	1.000000	0.011847
9	3	90.448175	560.012014	63.627613	58.041621	30.964114	65.394767	0.865275	0.301064	0.218798	0.328356	0.652535	0.895814	9.255245	1.000000	0.013590	21.751361	4.000000	0.020679	41.002017	2.000000	0.424412	41.134725	6.000000	0.010859	11.463266	4.000000	0.119752	8.886080	4.000000	0.109447	5.266259	2.000000	0.106798	5.140981	3.000000	0.043784	25.203784	6.000000	0.016361	7.954386	3.000000	0.172659
10	3	95.910764	570.838639	84.544932	37.409238	47.262667	52.333620	0.700668	0.688706	0.695425	0.108341	0.216498	0.226528	8.468882	5.000000	0.019901	39.337485	3.000000	0.010790	49.843817	2.000000	0.039927	23.016389	2.000000	0.050652	3.896366	5.000000	0.048061	5.448685	1.000000	0.010322	4.884842	3.000000	0.017245	5.505494	3.000000	0.086596	13.479726	4.000000	0.020888	3.260623	2.000000	0.011996
