1	2	15.061118	46.514324	51.774685	0.660982	0.536844	0.808742	0.940072	3.000000	0.036039	2.790826	1.000000	0.018380	2.556225	3.000000	96.043698	3.234689	3.000000	0.296753	4.358779	2.000000	0.087644	1.172662	3.000000	85.368265	3.137536	4.000000	0.021910	1.926155	1.000000	0.018874	3.209955	6.000000	9.791619
2	1	44.922507	87.571049	53.161971	0.227087	0.673604	0.630470	2.984361	6.000000	0.028578	1.588876	5.000000	0.014906	2.816556	6.000000	45.411882	1.433243	5.000000	0.014146	1.605180	3.000000	0.825099	0.565531	3.000000	58.858786	1.798983	3.000000	0.016527	1.068623	2.000000	0.549980	3.317008	2.000000	64.227126
3	3	35.472819	26.305638	30.153881	0.585997	0.795067	0.573209	4.470013	5.000000	0.032870	2.309369	4.000000	0.079354	1.287045	2.000000	70.318252	4.372519	2.000000	0.010403	4.398137	4.000000	0.015954	2.169411	3.000000	74.723457	3.929710	1.000000	0.042881	4.419942	3.000000	0.011831	1.419619	5.000000	8.409402
4	1	7.154163	36.003045	2.499640	0.995086	0.191791	0.397602	3.444450	1.000000	0.237973	0.298167	3.000000	0.021591	1.306639	3.000000	89.358970	3.267215	1.000000	0.010860	2.091939	1.000000	0.068574	3.976120	3.000000	96.834062	1.099391	4.000000	0.025057	2.643329	1.000000	0.126094	2.005413	2.000000	64.701397
5	3	42.861552	99.481613	33.646439	0.651076	0.365687	0.470232	1.924983	5.000000	0.141436	1.687676	2.000000	0.030475	1.678558	6.000000	20.315505	3.450001	5.000000	0.029154	3.892326	1.000000	0.022180	2.535056	5.000000	83.714802	0.388448	3.000000	0.011618	0.085842	1.000000	0.022036	3.140568	4.000000	1.657443
6	3	19.744107	63.475764	70.993136	0.184056	0.570757	0.943760	1.273087	5.000000	0.029542	2.249698	2.000000	0.027086	3.424778	3.000000	6.961369	3.504657	6.000000	0.011573	0.825224	3.000000	0.025940	3.962334	1.000000	42.254182	1.749390	6.000000	0.013763	3.717873	5.000000	0.019862	2.388077	5.000000	21.750723
7	3	89.454527	68.263481	44.000894	0.284372	0.972157	0.837972	3.645721	5.000000	0.021471	3.665466	3.000000	0.018349	1.650790	5.000000	34.372868	4.555929	6.000000	0.013029	2.764451	3.000000	0.033605	1.404962	5.000000	52.969185	1.622119	2.000000	0.012131	3.843090	3.000000	0.032675	3.351371	2.000000	8.982759
8	1	69.193140	97.347250	67.390877	0.500766	0.515725	0.928832	1.726630	2.000000	0.020541	4.133893	5.000000	0.018832	2.356605	5.000000	71.361016	2.398537	1.000000	0.019119	0.251226	1.000000	0.018647	0.202873	2.000000	76.538514	2.813409	5.000000	0.891116	3.724150	6.000000	0.170104	2.538634	4.000000	98.910667
9	3	58.476805	17.947094	60.962669	0.771585	0.712006	0.941963	4.496214	4.000000	0.027544	0.271148	2.000000	0.017237	1.679717	6.000000	13.477771	2.128650	6.000000	0.010801	1.107242	2.000000	0.319191	1.051068	2.000000	21.121609	0.481134	2.000000	0.056868	1.316728	2.000000	0.022631	1.402231	3.000000	36.938087
10	3	60.174097	62.409107	29.059059	0.912883	0.523211	0.588435	3.061099	6.000000	0.014221	3.360581	6.000000	0.097459	2.230101	4.000000	91.408929	1.885897	5.000000	0.027515	1.736598	3.000000	0.047024	4.396879	1.000000	19.235126	1.657334	1.000000	0.011603	0.193719	6.000000	0.045781	3.223410	6.000000	42.663698
