1	1	70.401386	95.080597	64.412411	22.900131	0.522102	0.889028	0.966689	0.326275	1.779149	1.000000	0.011199	1.067038	1.000000	0.013101	2.374035	1.000000	0.019976	1.380401	1.000000	0.015883	3.577650	6.000000	0.029119	3.540713	6.000000	0.024286	1.637897	3.000000	0.080602	0.175692	3.000000	0.015308	0.684585	3.000000	0.040251	1.757718	6.000000	0.027713	0.519509	5.000000	0.017263	3.902945	4.000000	0.010381
2	2	35.453527	57.758249	41.177845	17.453446	0.253722	0.659414	0.374253	0.229742	0.592837	2.000000	0.014385	2.653989	3.000000	0.020448	1.052294	2.000000	0.021551	2.180133	6.000000	0.010101	0.907787	1.000000	0.014737	2.512859	3.000000	0.141945	1.771905	2.000000	0.075365	0.548569	1.000000	0.191857	0.646171	1.000000	0.010990	3.602920	5.000000	0.013142	1.676379	6.000000	0.017151	1.741917	4.000000	0.041543
3	2	87.938978	57.215592	56.490075	25.559277	0.301140	0.961287	0.796679	0.687325	4.048049	4.000000	0.016783	0.370186	6.000000	0.012834	1.668671	5.000000	0.046033	2.028843	1.000000	0.013095	3.403014	5.000000	0.011820	0.388275	6.000000	0.016975	2.508782	1.000000	0.051718	3.843272	6.000000	0.012089	2.459719	1.000000	0.025584	3.575710	5.000000	0.015437	3.692240	6.000000	0.043384	0.982374	1.000000	0.022618
4	17	15.866054	17.502195	17.178533	12.598302	0.770489	0.992315	0.442277	0.228844	1.634800	5.000000	0.013619	0.537111	6.000000	0.117340	0.441059	5.000000	0.010420	2.885848	2.000000	0.035325	1.796048	5.000000	0.011815	3.559288	3.000000	0.019025	3.510647	4.000000	0.018912	3.222312	2.000000	0.012020	1.399929	5.000000	0.060189	0.317402	3.000000	0.074884	2.765558	2.000000	0.028445	3.698535	1.000000	0.017744
5	2	83.945475	43.558311	80.510517	71.788848	0.661212	0.984756	0.183393	0.595818	0.319021	6.000000	0.949018	1.372340	5.000000	0.024963	1.253696	3.000000	0.278631	2.777169	1.000000	0.025035	3.224711	2.000000	0.067167	3.098699	6.000000	0.018481	3.965434	5.000000	0.010994	3.045471	6.000000	0.012447	3.127405	3.000000	0.010527	3.644837	5.000000	0.019490	2.848142	2.000000	0.014933	2.338545	1.000000	0.038873
6	1	55.989525	27.380311	82.514964	89.105978	0.702904	0.374091	0.632258	0.220578	1.414235	4.000000	0.011886	3.643765	4.000000	0.116073	1.544350	5.000000	0.037583	3.116750	2.000000	0.012642	2.681041	1.000000	0.155009	1.067414	2.000000	0.015216	2.524778	5.000000	0.037538	3.581557	5.000000	0.023113	2.479491	2.000000	0.124095	0.624111	6.000000	0.010108	0.365290	5.000000	0.017756	3.684291	2.000000	0.013559
7	1	83.011264	32.756737	61.065135	66.962524	0.934187	0.740264	0.120289	0.989265	2.009229	5.000000	0.064764	2.591475	1.000000	0.010378	0.200757	6.000000	0.010833	2.335003	5.000000	0.016404	2.158816	1.000000	0.025316	1.211108	2.000000	0.036728	2.756548	2.000000	0.011203	3.924375	1.000000	0.068215	1.963119	5.000000	0.012126	3.274231	6.000000	0.017242	1.964609	1.000000	0.015009	3.015672	3.000000	0.018911
8	2	96.742339	55.428045	61.887935	18.029264	0.742184	0.474478	0.234010	0.903144	1.942985	2.000000	0.016968	3.249688	4.000000	0.017609	3.152941	1.000000	0.094985	0.693718	2.000000	0.029857	2.429745	1.000000	0.016633	2.917704	5.000000	0.016921	2.136715	2.000000	0.012586	1.059136	4.000000	0.016592	3.510851	3.000000	0.023726	1.384396	2.000000	0.046999	0.073561	5.000000	0.011417	1.923521	1.000000	0.010857
9	2	70.678751	11.426686	27.006139	68.483805	0.824224	0.320230	0.636554	0.660040	2.360511	5.000000	0.037705	1.610619	3.000000	0.018583	2.058636	3.000000	0.010303	2.027429	1.000000	0.086148	0.505259	1.000000	0.012019	3.417543	6.000000	0.017715	1.868951	4.000000	0.010025	0.041637	5.000000	0.011006	1.836561	4.000000	0.043603	1.469988	3.000000	0.011938	0.471453	2.000000	0.010749	3.405111	1.000000	0.016643
10	2	57.369501	87.154827	25.566198	68.716571	0.749296	0.445495	0.396219	0.296330	2.961185	6.000000	0.073237	3.690431	1.000000	0.033032	3.131670	4.000000	0.015765	0.301395	5.000000	0.021338	3.726914	2.000000	0.025626	2.498964	3.000000	0.189946	0.243302	6.000000	0.033168	1.380680	5.000000	0.044350	0.737037	5.000000	0.010341	0.784507	2.000000	0.104600	2.156156	5.000000	0.017455	1.628971	3.000000	0.015751
11	22	60.828073	95.698808	31.122427	7.504025	0.264896	0.323328	0.220856	0.973999	0.812340	4.000000	0.038325	1.903427	6.000000	0.053135	2.512090	3.000000	0.022952	3.908443	2.000000	0.016218	1.709009	5.000000	0.021559	0.441961	4.000000	0.012083	2.747450	5.000000	0.047419	3.539165	1.000000	0.032105	2.244709	6.000000	0.010741	1.400675	2.000000	0.233685	3.352006	6.000000	0.079273	3.254411	4.000000	0.013362
12	3	39.577063	23.889766	61.377010	44.299460	0.734282	0.169508	0.742659	0.201992	2.744959	3.000000	0.013648	3.668824	6.000000	0.011664	3.030189	4.000000	0.010342	4.011240	6.000000	0.038156	0.154490	3.000000	0.015829	2.896598	4.000000	0.029347	3.575272	5.000000	0.033476	0.431535	4.000000	0.062270	1.941218	6.000000	0.013618	0.478429	1.000000	0.010149	0.487829	5.000000	0.020259	3.502895	4.000000	0.021418
13	3	44.485423	56.769164	98.650682	84.532032	0.256664	0.571461	0.947521	0.607018	3.999841	3.000000	0.013925	2.394492	1.000000	0.018224	2.620539	3.000000	0.011590	0.310968	6.000000	0.111356	3.431024	6.000000	0.012515	0.391373	1.000000	0.106849	1.185704	2.000000	0.085149	1.826992	3.000000	0.037513	3.297779	6.000000	0.011189	3.453738	4.000000	0.059319	3.613899	6.000000	0.052770	3.569842	5.000000	0.012697
14	2	40.400068	75.328186	26.751689	26.289631	0.248912	0.198198	0.768941	0.181848	3.057252	3.000000	0.011754	0.983374	2.000000	0.040771	3.307497	1.000000	0.015389	2.229392	3.000000	0.010052	3.227707	1.000000	0.010621	3.202130	2.000000	0.026504	0.132903	4.000000	0.012756	2.342956	2.000000	0.023720	3.328407	6.000000	0.010799	1.316872	2.000000	0.749389	0.570502	6.000000	0.030681	3.822329	5.000000	0.015256
15	1	30.228075	87.411297	15.747399	59.114709	0.176218	0.169947	0.313181	0.959989	1.115768	4.000000	0.011037	0.254776	3.000000	0.011237	2.976359	2.000000	0.039483	2.574252	2.000000	0.031859	2.387904	6.000000	0.137614	2.504183	4.000000	0.017869	0.307197	6.000000	0.023450	0.951058	6.000000	0.010216	0.092185	2.000000	0.013210	1.289801	2.000000	0.038946	4.018357	4.000000	0.193605	0.063957	5.000000	0.011186
16	1	16.947253	31.673014	67.033456	78.130125	0.368071	0.131113	0.904162	0.559549	2.589753	6.000000	0.018287	2.732917	3.000000	0.011709	2.349159	4.000000	0.012336	3.961451	1.000000	0.029152	1.969419	5.000000	0.011106	3.245551	1.000000	0.026166	3.155852	3.000000	0.059419	1.746529	5.000000	0.020866	1.234578	4.000000	0.014920	1.601973	5.000000	0.055533	3.233084	4.000000	0.014353	3.051945	1.000000	0.010027
17	44	51.562668	74.582371	78.962683	58.558827	0.837881	0.205375	0.935974	0.739189	1.149764	3.000000	0.232721	2.460808	5.000000	0.012301	0.595081	6.000000	0.011404	1.159186	3.000000	0.015145	2.767702	3.000000	0.015787	0.941139	2.000000	0.014596	3.769448	1.000000	0.031054	2.214411	2.000000	0.015141	0.916960	6.000000	0.011623	2.101532	1.000000	0.503383	0.871592	1.000000	0.019519	0.046334	1.000000	0.016170
18	1	74.107347	25.609458	34.426780	23.320150	0.332629	0.122563	0.174728	0.972475	2.295342	6.000000	0.035141	2.659338	1.000000	0.012138	1.707023	2.000000	0.021261	0.569436	1.000000	0.068007	3.373132	1.000000	0.023569	1.957011	6.000000	0.077792	2.237822	2.000000	0.061275	2.037302	1.000000	0.023003	0.068797	6.000000	0.075744	1.321013	4.000000	0.011885	2.156203	5.000000	0.018317	1.590013	1.000000	0.012771
19	1	51.916124	74.521783	46.384386	75.772247	0.632699	0.432744	0.702931	0.820345	0.383643	6.000000	0.012444	1.135264	4.000000	0.092473	1.544741	1.000000	0.013781	1.314749	5.000000	0.012352	2.986980	1.000000	0.041803	0.547109	2.000000	0.013082	2.395704	2.000000	0.017290	2.709154	4.000000	0.013294	3.673741	4.000000	0.016757	0.412999	2.000000	0.044262	0.961870	2.000000	0.011575	2.045937	5.000000	0.012382
20	1	58.876529	87.719102	48.136179	3.182742	0.698924	0.182053	0.838754	0.626266	1.106345	4.000000	0.014168	1.737877	1.000000	0.029837	0.470133	5.000000	0.025522	3.819441	1.000000	0.014191	1.564897	5.000000	0.014029	3.280286	4.000000	0.011643	3.320871	1.000000	0.075596	3.097134	4.000000	0.012467	2.752170	1.000000	0.013866	2.776048	3.000000	0.029666	3.260078	5.000000	0.019246	2.817212	1.000000	0.037688
21	2	80.640949	36.875250	13.019414	64.193368	0.990484	0.656613	0.738949	0.695094	3.431383	6.000000	0.034284	0.731865	5.000000	0.018245	3.194394	4.000000	0.064995	0.876137	4.000000	0.037096	0.298745	5.000000	0.026998	3.372006	2.000000	0.034525	3.293903	5.000000	0.011177	2.528715	1.000000	0.014729	1.591801	5.000000	0.021065	3.368023	5.000000	0.052485	2.334249	1.000000	0.015091	0.906064	3.000000	0.015550
22	1	61.540015	86.514711	55.639293	32.435846	0.965136	0.349609	0.472031	0.350995	3.778094	4.000000	0.051512	0.192354	3.000000	0.019321	0.869842	5.000000	0.016443	1.378198	1.000000	0.010860	3.390273	2.000000	0.037731	3.175439	1.000000	0.018371	0.209649	4.000000	0.035743	0.227898	4.000000	0.019801	2.345681	2.000000	0.012439	2.169659	4.000000	0.022234	0.998933	1.000000	0.057625	0.255103	1.000000	0.015337
23	1	53.765087	90.910783	33.283540	18.832717	0.628754	0.197373	0.977603	0.228990	1.181819	1.000000	0.012347	2.529036	1.000000	0.628894	3.403345	4.000000	0.010713	1.038475	1.000000	0.013545	3.603686	5.000000	0.025560	3.375305	1.000000	0.022212	0.845028	1.000000	0.040492	3.133534	2.000000	0.024787	2.069219	6.000000	0.012491	3.191240	2.000000	0.011619	1.881108	4.000000	0.023510	1.815791	1.000000	0.011556
24	11	40.590625	51.145929	60.431725	24.275232	0.123368	0.699096	0.847951	0.648413	0.043999	1.000000	0.010823	0.219593	3.000000	0.102764	2.700086	6.000000	0.025248	2.753493	3.000000	0.016242	1.748688	6.000000	0.014167	1.270981	1.000000	0.015706	2.780637	5.000000	0.020244	3.008478	3.000000	0.014053	1.058915	5.000000	0.012758	1.490934	4.000000	0.011741	2.105694	3.000000	0.254205	0.700696	5.000000	0.014841
25	1	65.030101	90.808985	2.274425	72.741933	0.780297	0.223279	0.188382	0.600548	3.156521	2.000000	0.013174	2.191369	2.000000	0.020108	1.777468	2.000000	0.022261	3.719195	3.000000	0.078453	2.023353	3.000000	0.101222	1.264187	4.000000	0.011464	2.357096	5.000000	0.015595	0.056533	3.000000	0.013006	1.212649	3.000000	0.023331	1.273400	2.000000	0.044041	0.174802	2.000000	0.012082	0.216814	1.000000	0.055427
26	2	74.098956	76.840505	39.301088	85.908355	0.429262	0.193103	0.665969	0.157635	3.601902	1.000000	0.010286	1.522316	6.000000	0.010278	1.835892	3.000000	0.032966	1.278473	3.000000	0.010559	0.446265	2.000000	0.012337	1.702505	5.000000	0.042688	3.351990	1.000000	0.011239	2.674482	6.000000	0.013106	0.096286	1.000000	0.029054	2.349298	6.000000	0.050207	2.464580	4.000000	0.028641	2.445313	4.000000	0.010836
27	2	48.712281	89.446085	56.803315	63.119079	0.992007	0.770722	0.750061	0.559182	2.662852	4.000000	0.012427	3.243422	2.000000	0.021145	0.713915	2.000000	0.012002	2.216615	4.000000	0.044132	2.935988	5.000000	0.039196	0.463670	2.000000	0.013684	0.450931	1.000000	0.015011	3.143302	6.000000	0.058422	0.598797	5.000000	0.077210	2.321709	4.000000	0.011431	3.298125	6.000000	0.012976	1.496535	4.000000	0.054192
28	21	35.070911	87.823146	23.562606	83.593354	0.983753	0.397293	0.551284	0.835171	0.855277	6.000000	0.146371	3.017034	3.000000	0.022811	3.164067	2.000000	0.010317	1.199394	6.000000	0.021736	2.966385	1.000000	0.031986	2.432852	5.000000	0.041452	2.430569	1.000000	0.044210	0.844346	3.000000	0.025499	1.702278	5.000000	0.023330	2.927453	5.000000	0.023763	3.038822	5.000000	0.011805	3.016544	6.000000	0.013381
