1	2	92.705727	21.144738	7.807598	68.340407	0.800110	0.964018	0.963029	0.798305	1.070642	2.000000	0.029593	9.810151	3.000000	10.997463	6.700746	3.000000	0.014510	2.057782	6.000000	0.029143	2.642405	3.000000	14.233105	17.999485	6.000000	0.100334	3.676623	5.000000	0.017038	0.439863	4.000000	4.831561	2.186076	6.000000	0.103448	0.591068	2.000000	0.012489	4.359123	2.000000	22.910060
2	2	88.337685	29.954860	21.591215	47.886868	0.953823	0.164548	0.629535	0.386074	2.453138	4.000000	0.043254	1.516848	1.000000	68.848863	1.922083	4.000000	0.010745	2.912479	6.000000	0.042658	2.997090	1.000000	24.523836	3.928632	2.000000	0.029961	4.218017	2.000000	0.024481	2.955287	6.000000	6.467588	2.730028	2.000000	0.019250	0.337088	1.000000	0.023493	3.487474	3.000000	25.084885
3	3	7.006638	35.440150	52.191584	55.906044	0.564388	0.890287	0.800981	0.728874	2.881031	5.000000	0.021627	2.648571	4.000000	20.500373	7.634234	4.000000	0.012005	4.478211	3.000000	0.041613	4.306346	1.000000	55.728961	10.516710	4.000000	0.015510	0.433929	1.000000	0.025161	1.306925	3.000000	41.607991	0.629115	4.000000	0.015012	4.682090	5.000000	0.010370	2.274722	4.000000	56.627492
4	2	34.674491	79.155105	51.309017	31.596127	0.641712	0.662485	0.931574	0.237786	1.098212	5.000000	0.010972	5.981405	2.000000	55.779464	13.726181	5.000000	0.010272	1.431971	6.000000	0.037306	0.462737	5.000000	63.439479	18.335210	4.000000	0.013997	0.924201	2.000000	0.013092	0.240406	4.000000	19.254855	1.475169	5.000000	0.013449	2.347572	6.000000	0.059942	0.429246	6.000000	50.790651
5	1	3.184410	54.485102	99.507476	45.525644	0.384735	0.478539	0.753559	0.284844	2.177656	3.000000	0.032757	0.232713	3.000000	96.278827	12.091938	1.000000	0.066658	1.195991	6.000000	0.028707	1.658136	3.000000	17.427438	10.396963	2.000000	0.010603	0.391703	2.000000	0.042068	0.643465	1.000000	31.770441	0.528720	5.000000	0.010206	0.636936	5.000000	0.022889	3.446685	3.000000	29.465270
6	2	32.782908	38.619746	38.037622	19.053736	0.481973	0.789600	0.524796	0.281980	2.136456	3.000000	0.018897	7.741661	1.000000	79.895481	10.160469	3.000000	0.051570	0.722191	5.000000	0.010623	2.886453	5.000000	42.761620	18.265519	6.000000	0.025973	0.405344	4.000000	0.013243	0.566775	2.000000	43.117822	1.437376	2.000000	0.011802	2.784872	4.000000	0.350657	4.300611	4.000000	81.906310
7	2	55.797829	91.344340	83.568156	69.256267	0.179019	0.653253	0.840239	0.154873	4.178637	5.000000	0.014012	10.860770	6.000000	36.257594	4.064987	1.000000	0.079674	2.246338	4.000000	0.010990	2.563527	4.000000	58.641690	5.453568	2.000000	0.013716	1.938638	3.000000	0.018378	1.739005	2.000000	28.526154	1.896199	1.000000	0.019403	3.619484	5.000000	0.051201	0.167619	1.000000	57.400748
8	3	38.698216	65.443032	81.767640	90.326877	0.892780	0.505555	0.259374	0.125094	4.114877	6.000000	0.016897	8.803595	1.000000	72.661003	13.087723	1.000000	0.011037	3.378019	1.000000	0.054573	4.487312	6.000000	66.212756	1.699570	3.000000	0.026141	2.081937	2.000000	0.010048	4.302498	6.000000	73.794662	3.487068	6.000000	0.058909	4.561514	6.000000	0.010026	4.167441	4.000000	82.890631
9	2	17.226258	22.822041	45.022663	93.022415	0.529897	0.812296	0.545037	0.952448	0.802870	2.000000	0.013544	4.062340	3.000000	30.251911	16.913395	2.000000	0.010898	3.399149	6.000000	0.013578	3.275529	2.000000	95.733237	12.897399	5.000000	0.011352	0.332619	2.000000	0.032987	3.418340	4.000000	72.613227	0.565863	3.000000	0.012300	2.560418	4.000000	0.028297	4.286062	5.000000	79.073556
10	3	49.233860	96.630857	38.190836	6.819128	0.984221	0.135019	0.414653	0.175822	4.389652	1.000000	0.033187	5.973762	5.000000	25.980283	6.254852	5.000000	0.010942	1.373080	4.000000	0.017274	4.093815	4.000000	69.954070	4.114896	1.000000	0.032909	0.049797	3.000000	0.015429	1.375183	5.000000	84.982391	0.596294	6.000000	0.024408	4.793064	4.000000	0.198144	2.354626	6.000000	45.348487
