1	1	100	6.056109	-8.434194	6.145042	7.011298	7.478459	0.102235
2	2	68	8.673803	-8.640988	7.399951	4.104634	6.964065	-0.420157
2	2	32	2.893481	10.225871	2.750903	-0.803856	0.129378	5.539144
3	3	8	5.254258	-9.931252	8.132127	5.718376	8.140673	1.495116
3	3	28	-0.441142	7.480853	1.736840	1.059288	-4.110206	5.949280
3	3	64	5.254258	-4.121650	8.132127	5.718376	1.615043	5.504815
4	1	100	7.361353	-7.681180	6.113318	6.634502	5.814068	1.964801
5	2	64	3.787988	0.055212	8.146058	4.165503	1.055310	3.650829
5	2	36	-1.806382	4.992814	5.699624	1.160318	-1.157176	3.899330
6	3	27	4.174097	-4.635425	5.360040	7.071768	7.073416	2.358767
6	3	64	-2.185436	9.623251	-0.542509	0.560287	-2.716175	8.935230
6	3	9	4.169870	0.653401	5.359620	7.071705	2.948525	8.841341
7	2	44	2.758451	9.225628	0.361924	0.371645	-6.335316	8.426703
7	2	56	6.787258	-4.243516	6.966555	6.872844	0.002071	8.426701
8	2	60	6.447705	-5.803157	5.576700	7.542310	3.780388	1.836048
8	2	40	1.012986	9.269845	-0.867040	2.099517	-3.809298	7.402962
9	1	100	3.948320	-10.486797	6.395010	7.250240	7.825342	-1.258525
10	1	100	1.693259	9.235679	0.799006	-0.400636	-0.880765	5.382894
11	2	31	2.416431	7.491970	3.755420	-0.528971	4.138458	-0.146894
11	2	69	7.617290	1.144980	5.548044	-0.326498	6.944948	-1.186241
12	2	88	2.954093	-9.201796	6.234750	6.228002	7.722178	-0.153576
12	2	12	-2.538910	6.380357	0.413210	-0.346103	-4.020395	6.247168
13	2	80	2.983107	10.514170	0.062065	-1.997267	-3.144785	6.633100
13	2	20	8.399866	-3.045855	6.458418	3.707819	7.361289	1.578151
14	2	58	2.559918	9.881759	1.578865	3.458310	2.971687	2.301375
14	2	42	6.503186	-7.094976	7.253325	8.330744	8.483911	-3.333072
15	2	94	1.408046	11.169955	3.291447	-5.313137	-0.163335	2.943964
15	2	6	7.536070	-0.215545	7.104073	1.253392	4.944644	0.500648
16	3	71	5.232904	-3.379280	9.321893	6.585336	0.799121	6.669269
16	3	19	-0.769704	8.511393	5.104297	0.418539	-5.119700	6.669562
16	3	10	5.232927	-9.620682	9.341681	6.585539	6.380133	1.257442
17	2	33	5.807836	-1.473816	7.237723	5.170100	7.816873	2.923175
17	2	67	0.213264	8.379533	1.206563	1.505831	1.924697	6.152432
18	3	67	4.870272	-9.949783	7.551230	5.605373	6.197300	1.700186
18	3	19	-0.353013	6.717449	2.102845	-0.925022	0.715580	2.088235
18	3	14	-0.353013	6.717540	2.102845	-0.925022	-5.334818	7.551861
19	2	98	0.814823	0.725073	2.873916	7.821538	5.848119	-0.190297
19	2	2	-4.163717	9.352729	-3.429619	2.905639	1.878419	4.662415
20	2	45	7.008190	-2.912299	6.375469	5.402873	5.253765	4.166268
20	2	55	1.035217	10.130375	1.332028	-0.282996	-1.646591	8.694334
21	3	89	-0.220570	9.586927	1.332953	0.975988	-4.497106	8.163230
21	3	6	6.382158	-1.652760	6.906665	7.038690	0.160870	8.083030
21	3	5	6.387890	-5.273940	6.908714	7.040063	4.907998	3.385154
22	2	19	1.873938	7.648756	-1.643567	2.398455	0.202817	9.142091
22	2	81	7.180552	-11.235827	4.527023	5.879630	6.441019	3.782841
23	3	23	7.085649	-10.966798	9.365456	7.977984	6.419605	1.772617
23	3	59	0.589164	8.595012	5.036344	1.779728	-5.905428	8.139447
23	3	18	7.085649	-5.043242	9.365456	7.977984	0.346014	8.139444
24	2	74	-2.130309	9.053567	-1.305497	-1.635277	-8.792004	8.026512
24	2	26	3.762601	-2.173470	4.855178	4.976003	-2.570821	8.026512
25	1	100	1.933148	10.018230	1.839074	1.455354	-3.483080	5.167159
26	1	100	7.898953	-10.890018	9.396745	6.925540	8.774581	0.483461
27	2	87	7.959465	-11.773405	7.836240	4.658020	2.634723	6.850126
27	2	13	4.729907	4.330020	3.167654	1.484913	-2.212536	7.377486
28	2	67	2.671702	9.548372	0.374112	1.103889	-2.911826	3.966902
28	2	33	8.602541	-4.897008	6.112333	7.118373	8.560528	0.320269
29	2	82	4.681196	9.158161	-2.736968	1.164141	-6.980965	7.267416
29	2	18	7.301595	-0.807041	3.452060	6.893336	-1.535758	7.136997
30	1	100	1.165438	9.039076	-0.274667	-0.643235	0.758829	4.652928
31	1	100	0.459954	9.326606	1.995144	1.082078	-4.361419	9.028157
32	1	100	-2.928794	5.736297	4.259963	-0.679735	-8.409487	7.224946
33	2	83	-0.012584	8.958953	0.035622	2.732467	-1.329093	7.828726
33	2	17	5.152262	-0.891023	5.833943	7.688856	6.868338	3.579138
34	2	94	3.188389	8.446466	4.144204	4.157158	-3.138485	8.758663
34	2	6	7.334068	-1.470967	4.566997	7.391550	5.634397	2.324080
35	2	76	1.308187	7.426333	-0.183947	-0.429673	-1.003281	6.642193
35	2	24	7.246146	-3.180965	4.235092	4.236470	6.987938	2.852223
36	2	48	4.720417	-3.024474	7.745765	7.614203	6.328043	-0.205270
36	2	52	-1.238613	10.980768	1.631242	1.822071	1.060428	6.086119
37	1	100	-1.375741	10.787630	0.187867	-0.166747	-2.209303	5.475251
38	2	32	6.630069	-1.811555	4.892175	6.083345	-0.306834	6.838438
38	2	68	2.224752	6.024995	2.089427	1.726637	-6.401847	6.838441
39	3	95	0.954604	9.975790	0.689731	-1.637942	-3.370577	8.585731
39	3	4	7.068499	-2.987344	7.017936	4.674094	9.023570	4.832822
39	3	1	7.068498	-2.313260	7.017460	4.674094	3.206225	8.204982
40	2	63	5.712331	-8.553383	5.872730	6.858864	6.418923	2.736771
40	2	37	-0.554455	9.170278	-0.145356	2.639077	-1.649748	7.983395
41	2	38	0.592748	7.229886	1.162557	1.230641	-2.298347	6.805515
41	2	62	4.245003	-8.299043	7.508195	6.638287	6.034205	2.555560
42	2	57	1.869534	10.167389	0.781506	-2.797536	-0.868687	7.077366
42	2	43	7.651058	-6.229791	7.375804	2.774293	6.877453	2.342061
43	3	53	7.354967	-4.507590	6.248600	5.979864	-0.583060	8.606194
43	3	45	1.814648	9.478505	1.075616	1.203977	-6.370882	8.606194
43	3	2	7.354967	-10.564366	6.256442	5.979864	5.494783	4.563736
44	1	100	-0.252806	6.260492	1.325947	3.943771	6.669229	1.259122
45	2	73	2.003401	9.145068	-1.234312	0.401990	-2.416095	6.820797
45	2	27	6.480535	-5.494828	4.992215	6.821469	4.676649	4.973192
46	1	100	4.288965	-5.473086	7.581155	6.832280	6.432238	0.766562
47	4	17	7.052700	0.236874	7.331110	2.272806	0.649466	7.223811
47	4	38	7.052747	-4.760556	7.331923	6.927004	0.656799	7.223307
