1	2	19.070950	35.855926	7.167057	66.419365	0.558681	0.318913	0.185693	0.841368	0.758923	1.000000	0.135399	2.474317	6.000000	0.027549	0.509838	1.000000	88.196549	4.121726	1.000000	0.082579	4.355473	4.000000	0.011116	0.172361	1.000000	68.867831	4.239151	4.000000	0.010854	8.468704	6.000000	0.030599	2.314276	2.000000	35.885476	1.337653	5.000000	0.042205	2.370257	6.000000	0.017157
2	1	82.550512	16.030600	17.033595	10.718459	0.546855	0.260668	0.879314	0.963033	4.239151	6.000000	0.146636	8.468704	1.000000	0.014270	2.422607	1.000000	89.561175	1.400269	4.000000	0.018420	2.264266	2.000000	0.057800	0.685397	5.000000	71.757345	3.060639	6.000000	0.018491	1.181801	1.000000	0.013349	0.542435	6.000000	54.875566	2.074168	5.000000	0.014165	1.041753	6.000000	0.086345
3	3	52.020893	10.749892	56.100719	23.440796	0.949231	0.574125	0.737868	0.412325	2.866530	1.000000	0.017735	13.727824	3.000000	0.054764	0.181531	4.000000	83.912204	0.064237	5.000000	0.013153	4.116924	1.000000	0.010132	4.577693	1.000000	58.571620	0.732921	4.000000	0.019755	13.967458	6.000000	0.015869	1.091894	5.000000	93.787182	0.371638	1.000000	0.020380	0.597744	6.000000	0.492411
4	2	83.122606	26.429140	34.035589	81.436436	0.721077	0.309739	0.187616	0.767042	2.205840	1.000000	0.010233	12.147424	1.000000	0.012136	1.216945	6.000000	83.161657	3.794459	5.000000	0.019766	2.738889	3.000000	0.045947	3.739671	4.000000	50.013516	3.510366	1.000000	0.048994	6.054562	1.000000	0.079023	0.307397	5.000000	44.681108	0.454856	2.000000	0.013490	3.175453	1.000000	0.011813
5	4	53.005022	77.548834	53.123124	15.208077	0.320452	0.347566	0.560218	0.968844	2.188449	6.000000	0.017080	13.142650	6.000000	0.021523	1.125452	6.000000	75.123803	3.524071	2.000000	0.011505	2.037007	6.000000	0.010940	1.601338	2.000000	99.121694	4.601549	6.000000	0.028488	4.299737	2.000000	0.016917	1.648234	6.000000	35.021872	1.628868	4.000000	0.011013	0.886750	2.000000	0.016879
6	1	85.252758	7.342633	98.506954	7.302315	0.143600	0.954579	0.262415	0.267177	2.430587	5.000000	0.011029	0.447616	6.000000	0.012666	1.276285	1.000000	81.385531	2.647959	2.000000	0.020340	2.040920	5.000000	0.072445	4.416060	4.000000	99.331803	4.173294	4.000000	0.017704	12.972419	1.000000	0.063308	0.593381	4.000000	56.150663	1.127788	3.000000	0.010146	2.467863	4.000000	0.010681
7	2	86.376923	64.546435	18.525951	76.829271	0.569464	0.405245	0.631808	0.106631	1.957266	4.000000	0.011813	2.966465	3.000000	0.018653	2.788060	5.000000	25.455224	1.886256	2.000000	0.011142	4.238345	2.000000	0.049162	3.497971	1.000000	65.871091	4.241940	6.000000	0.014372	2.005564	6.000000	0.013836	2.331917	2.000000	94.020494	3.954010	6.000000	0.011980	2.930268	4.000000	0.013173
8	2	68.090775	49.862178	1.515511	86.542420	0.101743	0.250289	0.142478	0.304960	1.231003	1.000000	0.025088	1.475799	1.000000	0.011185	1.807870	5.000000	45.998299	4.317387	5.000000	0.010665	1.057120	1.000000	0.012598	1.804435	2.000000	91.142614	2.102262	2.000000	0.104802	11.711027	1.000000	0.014023	0.121188	3.000000	68.464765	0.387905	2.000000	0.012330	0.407476	4.000000	0.010253
9	5	88.755841	26.899801	17.190518	32.463246	0.727229	0.803219	0.960811	0.831210	0.791983	3.000000	0.035131	0.208304	1.000000	0.033306	2.084683	5.000000	78.047578	0.273053	3.000000	0.013573	4.045273	1.000000	0.030586	3.167538	6.000000	55.382882	4.088147	1.000000	0.079632	5.496408	5.000000	0.018046	0.883705	6.000000	74.952071	2.977194	5.000000	0.033259	1.227867	1.000000	0.012232
10	3	16.209477	27.993966	43.012609	20.700716	0.620283	0.432589	0.689477	0.278708	0.708783	1.000000	0.125753	6.199069	3.000000	0.086087	2.378544	4.000000	96.461829	1.005339	5.000000	0.044973	1.794168	2.000000	0.228269	3.616316	3.000000	84.335508	1.560770	3.000000	0.030935	5.350877	5.000000	0.016440	4.378459	1.000000	88.442692	1.705278	3.000000	0.010911	3.075012	5.000000	0.028738
11	2	23.556379	28.967246	55.369710	47.654484	0.643725	0.573920	0.128444	0.708536	1.527021	3.000000	0.077148	9.439848	4.000000	0.042135	2.433824	1.000000	89.758926	4.389910	2.000000	0.020328	2.630752	2.000000	0.082226	1.593315	4.000000	82.481949	0.885914	6.000000	0.023712	3.621648	2.000000	0.165681	4.190973	6.000000	26.043337	1.441367	1.000000	0.016317	1.120928	2.000000	0.026078
12	4	83.519260	80.169992	51.715721	18.056037	0.992403	0.995456	0.706545	0.316884	0.758038	1.000000	0.013274	3.463359	4.000000	0.015128	3.102046	3.000000	40.674414	1.819375	2.000000	0.019239	0.740218	4.000000	0.018514	4.283039	5.000000	93.611122	2.998726	6.000000	0.012806	5.298431	4.000000	0.011514	0.051204	5.000000	86.290728	1.577698	2.000000	0.013942	3.210689	3.000000	0.010824
13	2	5.822248	61.170471	67.701751	25.233618	0.815563	0.299809	0.342069	0.868422	1.355656	4.000000	0.011916	14.345053	1.000000	0.048365	2.327854	4.000000	60.851240	1.287705	5.000000	0.031971	2.474094	2.000000	0.011674	0.712973	1.000000	34.602607	1.205667	5.000000	0.011947	0.202206	5.000000	0.066660	4.343317	6.000000	22.478798	2.369074	5.000000	0.026233	2.170046	2.000000	0.053667
14	2	79.197928	36.492843	24.064872	91.430920	0.219005	0.765680	0.773220	0.256903	3.006393	2.000000	0.045049	7.114399	5.000000	0.027212	0.321201	6.000000	71.527302	0.710605	3.000000	0.018628	4.315870	6.000000	0.011496	4.637873	2.000000	31.979334	2.901764	6.000000	0.884404	13.149221	1.000000	0.010425	0.120916	3.000000	53.212354	3.175672	2.000000	0.011474	1.758554	6.000000	0.019494
15	3	98.912689	40.922176	48.891167	24.193178	0.235240	0.121974	0.532430	0.149215	0.162401	6.000000	0.014495	1.984563	1.000000	0.019931	3.110879	3.000000	81.286985	1.248876	5.000000	0.012572	0.903664	4.000000	0.021101	4.496157	3.000000	13.857306	1.932812	1.000000	0.015989	12.908506	1.000000	0.011261	2.742535	1.000000	34.409538	4.036089	2.000000	0.120058	3.006057	5.000000	0.010220
16	3	52.606462	27.245545	63.462350	39.124415	0.833024	0.373325	0.645923	0.933164	4.639648	5.000000	0.089021	7.626005	5.000000	0.020621	2.739328	3.000000	24.991224	3.307107	1.000000	0.012741	3.569590	1.000000	0.014612	2.502433	4.000000	10.656806	1.548073	6.000000	0.013872	0.393025	5.000000	0.016620	2.567504	4.000000	87.137922	0.898905	5.000000	0.020811	3.013324	3.000000	0.024576
17	3	85.387915	23.455228	59.174898	78.188892	0.949837	0.800585	0.958845	0.640386	3.858713	5.000000	0.030141	2.145052	5.000000	0.012717	2.588190	6.000000	99.870049	0.120293	4.000000	0.028039	0.674414	6.000000	0.107306	2.695190	5.000000	22.976237	3.516447	3.000000	0.011079	8.179705	1.000000	0.022959	4.416032	5.000000	36.478273	2.951081	1.000000	0.010206	2.947456	2.000000	0.011422
18	3	86.414252	59.471123	79.623159	12.650056	0.824289	0.448785	0.824445	0.223093	4.034978	4.000000	0.017357	1.598763	4.000000	0.024678	3.327854	5.000000	48.266916	2.861148	6.000000	0.010494	0.297270	2.000000	0.040008	3.644715	2.000000	20.199431	0.359309	2.000000	0.018702	3.515370	1.000000	0.024299	3.513552	4.000000	31.099178	0.122864	5.000000	0.036237	3.544337	2.000000	0.011063
19	3	33.799249	76.352420	70.910826	9.205051	0.739943	0.438155	0.502098	0.793032	3.508672	2.000000	0.021505	4.393919	2.000000	0.110342	4.617500	5.000000	63.747191	0.793411	5.000000	0.018787	0.196873	2.000000	0.010430	4.148232	2.000000	57.638113	0.809788	5.000000	0.014597	12.991739	2.000000	0.037320	4.366131	2.000000	29.300481	0.366246	2.000000	0.027915	3.469764	6.000000	0.011917
20	3	4.997291	35.378378	46.393040	71.968702	0.623883	0.898883	0.749143	0.604147	3.011884	2.000000	0.014464	13.060626	4.000000	0.049987	3.861581	3.000000	63.912098	0.826649	6.000000	0.013305	4.526413	1.000000	0.019792	3.078561	4.000000	75.493120	1.610133	1.000000	0.013410	0.653721	6.000000	0.068523	0.702511	2.000000	76.951458	3.131408	4.000000	0.037282	0.386130	5.000000	0.046311
21	3	33.364482	2.452101	55.952129	44.546542	0.173821	0.558469	0.957562	0.109937	2.606626	6.000000	0.072936	1.611229	4.000000	0.276698	3.868587	2.000000	96.014378	4.447646	3.000000	0.134414	3.215456	4.000000	0.013943	0.324208	1.000000	43.501468	3.538604	6.000000	0.012247	13.521084	1.000000	0.011728	1.647519	6.000000	75.782423	4.084807	5.000000	0.011406	2.349563	2.000000	0.042692
22	4	37.999361	69.088586	23.827701	94.398561	0.961331	0.740516	0.201237	0.486120	1.228335	2.000000	0.033279	4.413164	1.000000	0.010854	2.287836	5.000000	92.168829	3.292497	3.000000	0.014029	3.690116	4.000000	0.011411	1.064707	5.000000	19.993527	2.065444	5.000000	0.026003	14.266727	5.000000	0.019325	2.009166	4.000000	1.397038	0.112547	4.000000	0.013265	0.303906	4.000000	0.012394
23	2	87.257464	74.870918	67.894738	23.922893	0.644753	0.172588	0.106112	0.510514	3.867981	5.000000	0.141807	4.738917	6.000000	0.011839	1.126351	6.000000	62.971909	2.790323	5.000000	0.027580	1.228287	6.000000	0.016729	2.305175	5.000000	25.056294	3.394321	3.000000	0.017129	10.271393	4.000000	0.017950	3.397100	3.000000	53.469222	1.737055	4.000000	0.013352	2.553045	4.000000	0.028106
24	1	7.427628	66.579473	13.062203	61.108993	0.374789	0.672938	0.930847	0.617373	4.560076	3.000000	0.010159	14.073629	1.000000	0.029141	3.341867	2.000000	23.830875	2.913560	4.000000	0.033634	2.172292	1.000000	0.011280	0.652221	4.000000	33.352461	3.405271	6.000000	0.064648	4.970112	5.000000	0.067316	0.473618	3.000000	46.553563	3.107097	4.000000	0.026255	3.973799	1.000000	0.646830
25	1	29.610220	88.148351	19.684093	11.827628	0.141461	0.357060	0.278674	0.953911	1.291783	1.000000	0.021150	3.184923	1.000000	0.011494	0.435962	1.000000	95.828969	3.863476	3.000000	0.010489	3.373171	2.000000	0.012178	4.481507	6.000000	6.744470	1.280971	6.000000	0.015049	8.471156	2.000000	0.107357	3.511473	5.000000	70.256967	3.598018	1.000000	0.075939	0.988335	6.000000	0.013477
26	3	37.397780	22.659663	84.219918	84.205816	0.947261	0.631272	0.188802	0.413261	0.526689	5.000000	0.011736	12.694329	4.000000	0.019778	2.857276	2.000000	19.161483	0.540369	4.000000	0.072979	1.706934	6.000000	0.065562	3.076805	3.000000	82.899229	2.582054	6.000000	0.017127	7.063172	1.000000	0.010845	0.886608	1.000000	93.878507	1.682625	3.000000	0.200727	0.746562	3.000000	0.031564
27	3	32.109478	24.971877	44.867247	45.157115	0.699597	0.328034	0.948803	0.613154	4.058555	2.000000	0.011289	4.385063	1.000000	0.012777	1.203371	6.000000	81.261484	0.179059	4.000000	0.017768	3.847436	2.000000	0.024064	0.872623	4.000000	16.055272	2.939618	4.000000	0.011310	3.905257	1.000000	0.017817	3.761073	4.000000	58.901228	0.813199	1.000000	0.148426	3.641694	2.000000	0.010935
28	2	3.758891	15.716958	51.748175	17.650613	0.634877	0.152760	0.865337	0.595867	1.732633	1.000000	0.011919	12.473833	2.000000	0.020298	0.655104	2.000000	33.637142	2.171828	5.000000	0.012445	3.853289	6.000000	0.072466	0.711475	5.000000	11.068785	3.057563	2.000000	0.023470	3.501848	2.000000	0.016820	4.392925	5.000000	12.458268	3.992143	2.000000	0.023631	1.522073	4.000000	0.014425
29	2	33.947347	54.761000	5.202239	66.693454	0.263192	0.176036	0.134348	0.230303	4.643941	1.000000	0.015054	14.340259	6.000000	0.012052	3.931982	1.000000	29.425498	3.690956	3.000000	0.011499	2.145896	3.000000	0.096143	2.456742	6.000000	12.274715	4.635291	1.000000	0.819226	12.143657	1.000000	0.051643	4.194201	6.000000	65.846410	4.059350	3.000000	0.010418	0.362531	1.000000	0.059359
30	2	38.507097	47.006393	43.624046	91.739237	0.152640	0.300294	0.771455	0.723558	0.199603	6.000000	0.010789	11.281824	1.000000	0.015734	0.466771	4.000000	71.928585	4.370441	2.000000	0.010481	3.649584	5.000000	0.033299	2.845998	1.000000	85.900628	1.436816	6.000000	0.028501	0.902108	2.000000	0.039940	3.991344	2.000000	54.862711	0.831971	6.000000	0.013185	1.093314	4.000000	0.010015
31	2	96.673545	37.545922	18.947515	3.988708	0.483661	0.720023	0.437324	0.279763	3.655520	5.000000	0.021415	13.733808	3.000000	0.013762	0.224109	1.000000	41.775082	2.848702	2.000000	0.070713	0.480781	1.000000	0.072286	3.043431	3.000000	46.834477	3.034958	4.000000	0.027584	12.204669	4.000000	0.034525	0.875703	3.000000	26.653896	4.171269	3.000000	0.012919	1.222935	2.000000	0.014920
32	4	12.325276	47.498926	46.334545	16.718194	0.853735	0.497197	0.700231	0.693681	1.689538	4.000000	0.032878	6.745906	4.000000	0.014929	3.657149	6.000000	64.317286	1.185543	6.000000	0.012508	1.958301	5.000000	0.037903	4.213385	3.000000	59.354334	4.505706	6.000000	0.014697	2.941795	1.000000	0.031727	4.306990	3.000000	64.589307	4.539309	4.000000	0.013284	1.979518	1.000000	0.035185
33	2	70.277706	66.225738	74.362555	95.617058	0.861796	0.614992	0.802580	0.577638	2.138559	4.000000	0.124482	10.442645	2.000000	0.013480	4.510637	6.000000	30.000501	2.572148	2.000000	0.046892	2.415165	1.000000	0.018999	3.864667	2.000000	84.928192	2.592536	2.000000	0.012969	6.875867	4.000000	0.050851	3.339522	2.000000	38.332935	3.589381	1.000000	0.027713	4.013792	4.000000	0.018642
34	3	51.821518	67.519240	96.568684	79.506173	0.203166	0.484482	0.620959	0.243233	0.953674	5.000000	0.029782	0.335282	2.000000	0.026752	0.374471	3.000000	92.209503	1.307158	5.000000	0.011115	2.051940	2.000000	0.012902	1.446575	5.000000	17.181385	3.685109	5.000000	0.014913	4.279961	2.000000	0.118866	2.399371	6.000000	94.994759	3.794025	5.000000	0.010878	1.219051	2.000000	0.064603
35	2	13.686720	23.019020	39.044852	39.734420	0.258795	0.714493	0.980204	0.824509	1.089668	3.000000	0.030880	2.843074	4.000000	0.239276	4.576699	2.000000	70.963845	3.511153	2.000000	0.022686	0.672351	3.000000	0.010550	3.604082	1.000000	43.226521	1.084988	4.000000	0.010377	14.236960	3.000000	0.020872	3.318004	1.000000	38.836969	3.726306	5.000000	0.011936	0.302928	2.000000	0.018497
36	3	33.621834	12.730714	73.653174	55.552451	0.325312	0.750316	0.951416	0.581378	2.768828	1.000000	0.019334	0.278663	6.000000	0.013213	0.591133	2.000000	76.109222	4.597832	6.000000	0.015816	3.260434	1.000000	0.012058	3.283706	1.000000	19.793444	4.441234	3.000000	0.167484	3.389191	3.000000	0.014088	3.512760	2.000000	86.764199	3.838330	5.000000	0.010512	0.479694	4.000000	0.085156
37	2	1.079991	98.423615	87.979278	43.936713	0.465367	0.708917	0.531259	0.798671	0.853500	3.000000	0.051383	6.950092	5.000000	0.052384	1.755903	5.000000	62.580076	1.427303	5.000000	0.034127	0.888036	2.000000	0.011002	0.281278	6.000000	7.738834	1.726838	1.000000	0.012977	13.926126	2.000000	0.014982	2.242815	3.000000	65.566574	4.533320	5.000000	0.010177	0.567512	6.000000	0.016434
38	3	36.151239	78.948694	42.698344	29.939580	0.437036	0.548704	0.989291	0.499542	3.613989	3.000000	0.010187	0.754675	2.000000	0.021113	0.620711	1.000000	54.958312	1.357294	2.000000	0.028579	2.713531	5.000000	0.021182	4.318420	1.000000	38.475211	0.182955	1.000000	0.011317	5.078503	1.000000	0.042032	2.688941	3.000000	56.455123	2.678892	2.000000	0.016523	1.964719	6.000000	0.021928
39	2	48.139285	95.076192	46.762578	11.205149	0.610876	0.468040	0.429221	0.872764	2.815760	3.000000	0.013662	1.766097	5.000000	0.024819	3.186122	2.000000	89.017197	1.045451	4.000000	0.053682	0.860471	3.000000	0.186024	2.207122	3.000000	37.218707	4.565132	2.000000	0.128840	12.288080	3.000000	0.013681	1.014820	2.000000	39.560481	2.156343	5.000000	0.011404	2.741239	3.000000	0.084547
40	4	74.313416	40.983365	46.514386	54.636997	0.790698	0.576388	0.789777	0.961459	0.945541	1.000000	0.017847	4.672720	4.000000	0.010272	4.739462	3.000000	48.411194	3.804513	6.000000	0.037140	2.934474	4.000000	0.118778	1.052391	6.000000	71.985807	4.314972	3.000000	0.034073	7.277032	6.000000	0.012600	4.145591	5.000000	99.268071	2.849271	5.000000	0.012883	1.953583	4.000000	0.011546
41	4	95.865016	7.042282	31.487457	76.984533	0.676759	0.327664	0.701695	0.332372	1.134863	6.000000	0.019901	8.131826	4.000000	0.034005	0.986579	1.000000	17.418646	3.865794	5.000000	0.021188	3.038701	3.000000	0.010506	3.874214	4.000000	24.999776	2.917775	4.000000	0.506440	1.789944	5.000000	0.018174	4.080950	2.000000	86.092885	3.903182	4.000000	0.018740	0.177210	4.000000	0.020432
42	2	29.853833	7.780203	45.752544	3.770214	0.552511	0.267786	0.914176	0.742653	0.264750	3.000000	0.010453	5.889976	1.000000	0.028528	1.077410	4.000000	86.612766	0.167025	1.000000	0.107848	1.533520	3.000000	0.027346	1.586568	1.000000	96.374435	2.632070	5.000000	0.014206	9.235712	4.000000	0.013135	2.086324	5.000000	59.526087	3.164992	3.000000	0.028618	1.162165	4.000000	0.021092
43	3	58.504919	5.732158	46.636428	9.769668	0.280307	0.225305	0.775793	0.368890	1.431013	3.000000	0.027895	3.314490	6.000000	0.171904	4.454817	4.000000	91.381067	3.257053	4.000000	0.011272	1.368638	1.000000	0.010739	2.318705	5.000000	94.291925	0.195194	3.000000	0.012252	6.416466	2.000000	0.016811	0.637294	6.000000	34.927294	2.519543	6.000000	0.011472	1.602971	1.000000	0.037217
44	2	52.587920	93.565012	77.308010	33.313733	0.173943	0.366495	0.517984	0.769529	2.153823	6.000000	0.058762	13.404872	5.000000	0.024516	1.885454	6.000000	14.043427	3.897856	5.000000	0.013195	1.206624	1.000000	0.105672	2.116830	4.000000	72.358784	4.044760	2.000000	0.146648	9.555143	1.000000	0.012281	4.196386	4.000000	83.168813	3.880686	6.000000	0.011160	4.024657	2.000000	0.011895
45	3	59.819073	41.136598	82.140584	57.087438	0.693062	0.146072	0.153954	0.351092	1.434383	6.000000	0.018325	4.072188	6.000000	0.016761	3.324629	3.000000	21.107927	3.647395	6.000000	0.033369	2.364644	1.000000	0.013970	0.398996	6.000000	13.558006	1.710486	3.000000	0.030735	4.511036	3.000000	0.011759	0.064683	4.000000	75.159988	2.574816	3.000000	0.014860	1.150204	2.000000	0.012862
46	2	16.542432	38.439818	41.403620	12.077152	0.487006	0.550039	0.996882	0.651518	3.346592	3.000000	0.039922	1.204602	6.000000	0.021687	2.425132	6.000000	67.414867	2.760744	3.000000	0.011620	2.447662	5.000000	0.080598	1.295726	2.000000	66.154883	4.513853	5.000000	0.029695	5.260989	6.000000	0.031387	2.492522	6.000000	26.021095	1.468243	6.000000	0.496514	3.371330	5.000000	0.011814
47	3	77.674595	99.692008	6.411344	74.217173	0.497564	0.992581	0.828290	0.526707	0.649989	5.000000	0.020486	12.646559	3.000000	0.053433	2.588841	3.000000	48.650201	0.674994	4.000000	0.015970	3.022415	6.000000	0.022110	4.369569	6.000000	74.886941	3.203635	4.000000	0.012062	7.681203	6.000000	0.024003	2.066090	2.000000	1.406595	1.394672	5.000000	0.013938	0.177912	1.000000	0.011019
