35	7	-1.597411	-1.761672	1.339121	-1.935190	5.407209	-3.619108	5.304323	-5.606284	4.133433	-1.810289	-1.399588	-3.279849	3.601589	-4.930756	5.998967	-4.216938	2.722917	3.985081	-1.901688	-2.947238	-2.274343	-4.899443	3.635746	-4.517952	-4.838271	-6.071498	-4.551244	5.931037	-2.605072	-1.013128	4.568777	1.687074	1.174017	-1.628433	4.314381	-6.288761	-1.254260	-1.147708	5.589968	-7.855692	0.729283	-2.841221	-0.235675	-5.857014	1.035559	2.724845	6.314344	-8.444439	-4.888510	-5.971073	-4.566010	5.981806	-2.717762	-0.961577	4.670200	1.678408
46	7	0.426559	3.869996	-3.567421	5.875240	-4.875908	-4.858783	-6.231802	0.867320	4.457679	-5.653354	-1.255304	-4.336619	4.293606	-5.741513	-3.485225	3.919065	-3.501892	-1.396008	1.174038	-3.165398	2.076188	-0.637428	-3.285653	5.130581	3.632013	-3.434320	-1.363940	4.623120	1.823346	-3.505394	-4.771858	-0.969753	0.691044	2.624179	-2.366128	0.360889	-6.112581	3.789770	-2.002355	-6.313167	-1.481366	-3.205620	2.875288	-3.728284	0.654607	-0.641478	-5.449709	6.434310	-1.290448	-1.122065	1.341362	-3.397746	2.541443	-1.727315	-2.933361	5.509936
86	7	5.216200	-5.667744	6.743853	-6.263037	-3.658057	-6.312315	1.782841	-0.137898	-2.546679	-8.050200	5.647227	1.541440	4.589640	-3.387795	-2.079016	-1.733142	-1.626937	2.405786	3.810596	-4.935113	3.287990	-2.252234	-2.482734	-4.210578	4.367061	-0.642791	5.105161	-4.513261	-1.334732	-6.738725	-1.444968	2.290598	3.675794	-0.901208	4.480889	-6.000808	-0.912800	-6.059996	-1.202973	2.877751	-5.569956	-4.887523	-1.932906	6.867742	7.872861	0.498136	-4.980231	-1.572783	2.784997	-1.417249	4.126728	-7.850502	-0.355680	-5.346447	-1.122803	3.028770
199	7	-8.349085	-1.476932	3.547590	-5.789694	-2.306672	-7.409520	2.700259	3.273532	-7.629249	-4.921034	4.386692	-5.282494	1.042482	-7.192535	0.060579	6.374456	-3.851090	-2.394772	-2.892398	0.185655	3.319748	-4.814626	2.873434	4.868834	-7.698474	2.016044	-2.197175	1.506765	-0.599692	-3.328454	-3.934978	4.603538	-9.214607	-5.100282	2.211154	1.676087	-2.565941	-2.845899	-0.835454	5.758907	-9.118304	-4.259131	2.298415	1.225360	-1.571556	-3.393772	-0.777271	5.849254	-8.965558	-3.493458	2.356892	1.274206	-0.870174	-3.948993	-1.209675	6.078278
222	7	-2.640043	1.684535	6.501136	-4.999218	-3.625347	6.044786	-2.664324	-1.732222	-0.025022	-5.021140	4.014776	-8.047749	-7.067786	3.612034	-4.309896	3.196519	8.195767	-0.388106	-3.638657	2.008027	-8.820037	-4.789859	-7.873984	5.911566	4.914241	0.749981	-0.641355	0.717875	-2.648800	-3.470585	0.670309	-1.150745	4.886479	2.788228	0.382190	-0.185514	-6.736304	-3.394958	0.029645	-0.059728	10.177224	0.685896	-0.990355	0.682576	-2.375862	-1.759884	0.772824	-5.495885	4.579669	0.553298	-0.944366	0.075905	-3.886764	-3.940703	1.220666	-0.448793
355	7	1.849317	-13.128879	3.939866	-0.808813	4.772394	-1.189643	-6.015172	-0.392504	0.402608	-11.206002	4.241543	-6.232652	4.433533	-4.203642	-2.047085	3.660554	1.476452	-13.540943	3.210095	-0.434047	4.324266	-1.167956	-6.378591	1.021654	2.060043	-12.144298	4.565669	-1.589354	4.187259	-1.361776	-5.918842	-0.093493	1.805007	-12.257239	3.909703	-3.526366	2.892551	-1.411030	-6.362835	1.532460	1.564697	-13.126161	3.160143	-2.145272	3.475101	-1.305772	-6.492494	2.307702	1.629982	-12.972973	3.297041	-2.451265	3.344296	-1.332760	-6.482224	2.209058
389	7	-2.486602	6.348132	-4.142027	1.874234	5.135728	-5.377546	-6.182264	-1.573810	-1.392306	3.052226	-0.546699	-2.009128	5.939132	-6.019829	-4.128334	3.581793	-0.306723	-4.162035	4.334281	-2.580874	10.190506	-0.933315	-5.167745	0.632858	-0.307822	-4.008793	4.334226	-2.587677	10.198314	-0.998652	-5.144956	0.647330	-0.307061	-3.986266	4.333449	-2.534131	10.200281	-1.020410	-5.139935	0.647394	-0.302867	-4.020895	4.329794	-2.315527	10.202431	-1.064994	-5.137265	0.636139	-0.299405	-4.224104	4.328158	-2.208355	10.194731	-1.000749	-5.162028	0.612791
456	7	-6.420622	-4.140113	2.898251	-1.736692	2.687591	8.826156	-4.703485	-3.866106	-2.681715	-4.558095	0.818298	2.190087	-13.260475	1.970455	-8.493840	2.061728	-2.388590	-5.098519	1.092361	1.753884	-13.076919	2.022802	-8.531642	1.954235	-2.901443	-3.993715	0.623581	1.562499	-12.399831	2.623356	-7.841372	2.792256	-3.061468	-3.977660	0.576346	1.823741	-12.526323	2.517351	-7.865456	2.588613	-2.519890	-4.807169	1.100172	1.396000	-12.737703	2.347959	-8.412687	2.372786	-2.967043	-4.216188	0.680883	2.104685	-12.959123	2.229176	-8.019910	2.262925
476	7	-2.665764	-1.563600	-6.107088	-2.061974	4.888368	-7.167054	3.308087	3.902694	-0.973234	2.242817	-4.399590	-7.407046	-4.961213	-8.678559	6.016145	8.141239	-6.321571	-5.705151	1.359987	5.082740	5.457631	-6.013813	0.435785	-2.007277	-7.037382	-0.821562	-4.195571	5.628222	6.583260	-9.619661	-3.522752	2.084550	1.106846	-4.675431	0.231470	-5.394175	-0.709436	-13.809334	4.477014	5.063982	1.170957	-1.997989	-2.264653	-5.265902	0.724581	-16.498166	5.198101	3.847282	1.168159	-2.592061	-1.304011	-0.886791	2.728357	-15.590791	8.071193	0.140295
620	7	5.639860	-0.307430	-3.068344	-4.569337	-3.544363	2.180340	-4.153908	5.306326	5.768753	-4.534313	4.606496	-5.724612	-2.714527	-0.719468	0.894516	-1.678004	4.099699	2.333946	-4.006836	-9.159655	-5.522242	-0.668748	-4.772701	4.632419	-4.961392	-1.545930	-3.493922	2.109399	-0.975760	3.790295	-3.864125	3.716175	4.253276	-0.197044	-1.753607	-5.037525	-4.479356	-1.938159	4.581648	1.246166	3.925525	-4.023046	4.897087	-4.902223	-0.655073	0.032697	-0.755602	-1.756140	4.568755	2.088078	1.961688	-5.505653	-4.397701	-3.512720	-4.587137	-0.990140
