1	5	7598.103629	4336.192709	7934.971039	7852.766525	5713.230123	1458.708015	3374.252336	3197.412107	0.312191	0.206302	0.806964	0.142173	0.663952	0.925282	0.972514	0.921506	0.733303	1.000000	0.029580	1.623148	3.000000	0.011231	1.639012	5.000000	0.012406	1.514622	1.000000	0.019318	0.844431	2.000000	0.122466	0.543572	5.000000	0.017342	2.035321	6.000000	0.026721	1.117167	1.000000	0.023271	1.633674	3.000000	0.010014	0.618399	6.000000	0.022445	0.174853	1.000000	0.011238	1.315910	5.000000	0.011198	1.440788	6.000000	0.012354	0.968528	3.000000	0.015705	1.549928	3.000000	0.020418	0.951242	3.000000	0.023452	1.007932	4.000000	0.011786	1.352364	3.000000	0.016409	0.491351	2.000000	0.538807	1.473648	5.000000	0.013877	0.755129	6.000000	0.047010	1.532921	6.000000	0.011541	1.029496	2.000000	0.029027	0.041163	4.000000	0.040536	1.294351	2.000000	0.031659	0.598347	1.000000	0.055860	1.128464	5.000000	0.037758	1.090722	5.000000	0.010645	0.605967	6.000000	0.010052	0.517992	2.000000	0.171066	0.772625	2.000000	0.011017	0.388572	3.000000	0.010996	0.759183	2.000000	0.034264	0.394407	1.000000	0.031809	0.694403	5.000000	0.046381	1.583598	4.000000	0.015116	0.833656	6.000000	0.068520	0.847619	5.000000	0.017718	0.368751	6.000000	0.010641	1.499797	1.000000	0.107996	0.169991	1.000000	0.010552	1.905297	2.000000	0.022063	1.230074	3.000000	0.067360	1.847246	5.000000	0.010766	1.468134	3.000000	0.030487	0.186168	5.000000	0.011875	0.786523	4.000000	0.052985	0.140900	2.000000	0.020497	1.129516	6.000000	0.026522	0.323046	3.000000	0.013190	0.597700	1.000000	0.029237	0.839122	1.000000	0.012887	1.068312	1.000000	0.034185	1.587323	4.000000	0.061033	0.518030	2.000000	0.044063	0.018148	3.000000	0.025444
2	1	4728.644573	6756.884879	7894.593661	1745.305874	9445.722977	2354.330621	8027.353204	5278.326682	0.492607	0.985760	0.886100	0.299003	0.843175	0.496064	0.414889	0.559536	1.453795	2.000000	0.033747	1.440666	1.000000	0.050701	0.060416	5.000000	0.028132	0.928574	2.000000	0.011764	1.714965	6.000000	0.026468	0.348168	5.000000	0.020812	1.013811	3.000000	0.062424	1.893840	6.000000	0.013608	1.891175	1.000000	0.010119	1.819948	5.000000	0.014415	0.322273	5.000000	0.018249	0.515223	4.000000	0.441288	1.320546	2.000000	0.023480	0.615269	1.000000	0.039748	1.636612	6.000000	0.014593	1.485576	1.000000	0.032893	0.892044	6.000000	0.853764	0.652774	5.000000	0.061076	1.559513	4.000000	0.033036	0.310787	5.000000	0.032008	2.167560	2.000000	0.015524	0.777461	2.000000	0.014096	1.355910	6.000000	0.082275	0.740282	6.000000	0.020280	1.349326	3.000000	0.012502	1.232996	5.000000	0.017799	0.979742	5.000000	0.020119	1.611401	2.000000	0.059681	0.235980	3.000000	0.010123	1.525323	6.000000	0.975104	1.529145	2.000000	0.019732	2.111860	4.000000	0.023252	0.977561	5.000000	0.039188	0.120447	4.000000	0.021128	0.299142	6.000000	0.011626	1.228016	2.000000	0.011391	1.913465	2.000000	0.043609	1.938228	5.000000	0.010504	0.750266	3.000000	0.018840	1.823323	4.000000	0.033220	0.833256	3.000000	0.016099	0.726745	5.000000	0.021977	2.034755	4.000000	0.012244	1.619027	2.000000	0.016648	0.874779	1.000000	0.044187	0.342903	1.000000	0.107955	1.698053	4.000000	0.153099	1.357915	4.000000	0.011231	1.793619	3.000000	0.010044	1.871624	5.000000	0.059650	0.263311	4.000000	0.038378	1.451845	1.000000	0.020076	1.012660	6.000000	0.043136	0.159618	6.000000	0.019395	1.293771	5.000000	0.107344	0.136150	5.000000	0.022127
3	4	2310.567636	7860.637177	9120.807205	6655.056889	4475.984334	7317.334932	6660.646108	5062.930325	0.190364	0.764233	0.737514	0.937449	0.640402	0.383573	0.605665	0.394067	0.805703	4.000000	0.017365	0.844245	2.000000	0.017271	0.704382	3.000000	0.010312	1.705466	5.000000	0.012636	0.659743	6.000000	0.017857	1.172169	1.000000	0.017783	2.027489	4.000000	0.031134	0.594934	4.000000	0.034943	0.331269	4.000000	0.094508	0.836276	5.000000	0.010864	1.709167	2.000000	0.030846	0.966535	5.000000	0.090017	0.375372	6.000000	0.015953	1.157069	3.000000	0.054510	0.775002	2.000000	0.024813	0.557286	3.000000	0.029238	1.854470	6.000000	0.010019	0.181251	3.000000	0.010348	0.973565	1.000000	0.015037	0.682551	3.000000	0.091452	0.550609	3.000000	0.029533	0.459785	4.000000	0.021545	1.569217	2.000000	0.032507	0.922314	3.000000	0.052002	1.503399	2.000000	0.019728	0.718528	6.000000	0.049614	1.378901	1.000000	0.014802	1.671995	4.000000	0.020686	1.141285	1.000000	0.010134	1.804393	6.000000	0.070537	0.439918	5.000000	0.016416	1.474637	4.000000	0.210816	0.124865	3.000000	0.042599	1.630030	4.000000	0.023229	0.097599	4.000000	0.051380	0.649198	2.000000	0.015704	0.394316	3.000000	0.023240	1.715962	5.000000	0.020282	0.137900	3.000000	0.011004	2.200908	2.000000	0.010166	1.595115	1.000000	0.501418	1.918490	4.000000	0.045319	1.427726	5.000000	0.028720	0.302465	5.000000	0.011039	0.951534	2.000000	0.541577	1.076968	3.000000	0.051203	0.624856	6.000000	0.011737	0.731172	3.000000	0.593620	1.777805	5.000000	0.025737	1.463638	1.000000	0.011488	0.072035	5.000000	0.024084	1.695369	3.000000	0.016538	1.159896	4.000000	0.014294	0.187659	3.000000	0.112707	1.508028	4.000000	0.607019	0.520454	6.000000	0.017561
4	44	7161.317284	4274.764230	7896.366144	3137.224083	4762.978936	6535.491521	9130.123466	1323.337298	0.259760	0.822552	0.820527	0.420785	0.881746	0.706921	0.162906	0.674409	0.025848	1.000000	0.019984	0.428852	3.000000	0.014076	0.567532	4.000000	0.078287	0.417007	2.000000	0.030709	1.491981	5.000000	0.015175	1.275207	6.000000	0.026243	0.183128	4.000000	0.142211	1.297982	3.000000	0.028726	1.468369	1.000000	0.024246	1.686798	2.000000	0.065144	0.243998	6.000000	0.010207	1.069996	6.000000	0.040593	0.425249	3.000000	0.014537	2.145959	4.000000	0.017406	1.058226	4.000000	0.299856	1.639584	2.000000	0.015411	1.065879	2.000000	0.014035	1.384801	3.000000	0.048196	1.264605	5.000000	0.102577	0.161887	6.000000	0.012054	1.566839	1.000000	0.011228	1.008187	1.000000	0.027080	1.254986	1.000000	0.046027	0.364985	3.000000	0.031803	0.996278	2.000000	0.119662	1.810394	1.000000	0.034347	1.003514	6.000000	0.011062	0.315756	2.000000	0.010265	0.231431	3.000000	0.024601	1.191252	2.000000	0.010398	0.511258	1.000000	0.032037	1.887122	3.000000	0.038768	0.328297	4.000000	0.025449	0.332050	6.000000	0.071293	0.672501	6.000000	0.016510	0.879411	1.000000	0.024955	1.296011	1.000000	0.010123	0.193354	3.000000	0.043103	1.754366	2.000000	0.017413	0.580060	4.000000	0.011284	0.477041	4.000000	0.017651	1.956544	1.000000	0.040488	1.659352	3.000000	0.028368	0.111327	5.000000	0.024274	0.101087	6.000000	0.012431	0.041165	2.000000	0.018831	0.880097	6.000000	0.018664	0.522657	4.000000	0.070807	1.793531	1.000000	0.017056	0.264803	4.000000	0.010466	1.837743	2.000000	0.015668	0.228367	3.000000	0.065555	0.209722	6.000000	0.010664	1.051305	1.000000	0.015202	0.961101	3.000000	0.023201	1.508640	2.000000	0.012272
5	1	622.392938	8266.293144	1747.351237	9534.660609	4450.914921	2971.292926	8275.826762	9460.469276	0.399838	0.591047	0.846318	0.200354	0.275658	0.405584	0.732480	0.796672	1.566456	3.000000	0.031126	1.372996	5.000000	0.014879	0.567240	3.000000	0.022666	0.336839	3.000000	0.044306	0.279916	6.000000	0.089433	0.199314	6.000000	0.048451	0.240344	1.000000	0.039911	0.475962	2.000000	0.026053	1.339124	2.000000	0.059473	0.513537	3.000000	0.021151	1.053322	2.000000	0.055471	1.179200	4.000000	0.044886	1.354588	4.000000	0.093026	1.090127	6.000000	0.036149	1.499919	4.000000	0.011245	1.181387	5.000000	0.012043	1.903589	2.000000	0.041216	1.659855	1.000000	0.020035	0.258807	6.000000	0.015927	0.504897	6.000000	0.020224	1.391885	2.000000	0.050543	0.939567	2.000000	0.013790	1.266684	3.000000	0.026027	0.511615	4.000000	0.011223	0.069804	1.000000	0.011051	0.440911	6.000000	0.084768	1.728571	2.000000	0.012114	1.546244	6.000000	0.102391	1.592666	6.000000	0.013188	0.241451	3.000000	0.011008	0.865414	4.000000	0.011360	1.414606	4.000000	0.012757	0.636813	5.000000	0.023104	0.947571	6.000000	0.052542	0.748088	3.000000	0.012351	0.605048	3.000000	0.012821	1.537581	5.000000	0.265561	0.733712	4.000000	0.010205	1.433148	6.000000	0.168919	1.605011	4.000000	0.373714	0.414949	6.000000	0.070148	1.909580	5.000000	0.013661	2.109651	3.000000	0.052548	0.831281	4.000000	0.010874	1.296499	4.000000	0.019044	1.135649	2.000000	0.013710	0.019266	5.000000	0.030281	0.264544	2.000000	0.024529	0.262279	3.000000	0.122024	1.289415	5.000000	0.031746	1.324955	2.000000	0.011517	0.139857	4.000000	0.019068	1.353728	1.000000	0.017197	1.160253	5.000000	0.016550	0.337791	3.000000	0.013209	1.412387	4.000000	0.014178
6	4	2981.682932	5691.863976	6205.982988	4545.079454	7521.411753	4769.862335	4759.091131	5096.107439	0.935136	0.555477	0.539005	0.123671	0.142082	0.541287	0.521327	0.894860	1.792191	2.000000	0.016122	1.269878	4.000000	0.011841	0.043146	2.000000	0.018309	1.724122	3.000000	0.024888	1.397650	1.000000	0.010108	1.087593	4.000000	0.011104	2.025469	1.000000	0.012830	0.062810	5.000000	0.013983	1.122823	6.000000	0.082957	0.440887	4.000000	0.011745	1.092745	2.000000	0.018421	0.040699	6.000000	0.015459	0.487088	2.000000	0.017022	1.162177	6.000000	0.010537	0.834759	2.000000	0.011353	0.164447	2.000000	0.013914	1.221373	6.000000	0.010169	0.289780	5.000000	0.016193	1.379429	4.000000	0.032716	1.444125	5.000000	0.037441	0.121561	5.000000	0.010942	0.143824	5.000000	0.020710	0.555023	1.000000	0.040046	0.561038	4.000000	0.073127	0.164625	3.000000	0.379136	1.800484	1.000000	0.014228	0.079032	2.000000	0.021677	1.489276	4.000000	0.011471	0.825004	5.000000	0.013318	1.530797	5.000000	0.031026	1.546991	4.000000	0.011209	1.461826	2.000000	0.053089	0.350899	5.000000	0.067219	0.261964	1.000000	0.019361	0.657190	1.000000	0.011258	1.375760	4.000000	0.015468	0.081170	3.000000	0.011041	1.399688	5.000000	0.011821	0.642103	5.000000	0.017314	2.011314	1.000000	0.060106	0.849531	5.000000	0.013303	2.141865	6.000000	0.043669	2.189360	6.000000	0.046689	0.754115	5.000000	0.027764	0.262051	3.000000	0.010943	1.639250	5.000000	0.087296	0.654382	3.000000	0.012780	0.619483	5.000000	0.258967	0.646805	3.000000	0.260809	1.978469	1.000000	0.015837	1.107409	5.000000	0.033119	1.383769	3.000000	0.033559	0.088642	5.000000	0.010194	0.617012	6.000000	0.010024	0.805378	1.000000	0.042202	0.106553	5.000000	0.021092
7	19	624.368154	5927.635693	9823.274109	2932.111320	5523.694505	1835.909442	3624.834340	2719.817596	0.748591	0.147908	0.153069	0.557080	0.870536	0.608285	0.654659	0.304809	0.556247	2.000000	0.021330	1.057379	1.000000	0.022437	1.954074	1.000000	0.020404	0.797861	5.000000	0.024273	1.575340	4.000000	0.012477	0.834982	1.000000	0.014938	0.508510	5.000000	0.154937	1.645884	3.000000	0.029188	0.287700	3.000000	0.020262	0.217834	6.000000	0.053941	0.534895	3.000000	0.015399	0.183021	5.000000	0.056892	1.213531	5.000000	0.017926	0.112018	1.000000	0.032496	0.087792	5.000000	0.019563	1.092846	5.000000	0.037260	1.813795	5.000000	0.017403	1.778998	3.000000	0.028305	1.356688	4.000000	0.800570	0.929642	4.000000	0.011470	0.881098	4.000000	0.019116	1.702381	4.000000	0.083439	1.535635	1.000000	0.012131	1.140845	1.000000	0.127625	0.099663	3.000000	0.019430	0.395313	4.000000	0.012425	0.933095	3.000000	0.015302	1.018973	3.000000	0.053533	0.229083	1.000000	0.020389	0.653145	2.000000	0.010739	1.008294	5.000000	0.015146	2.171503	3.000000	0.022311	0.169795	1.000000	0.012263	0.029289	2.000000	0.025894	0.977107	3.000000	0.016935	0.466116	5.000000	0.059411	0.089322	4.000000	0.011796	0.497299	1.000000	0.012401	0.114114	6.000000	0.024637	1.120713	6.000000	0.038999	0.175900	3.000000	0.023387	0.285211	2.000000	0.026496	0.200805	5.000000	0.062204	1.079618	2.000000	0.010126	1.792391	2.000000	0.014262	0.098087	1.000000	0.018542	0.595735	6.000000	0.010540	1.639906	6.000000	0.026843	0.885178	5.000000	0.018960	1.465509	1.000000	0.013402	1.071478	3.000000	0.016402	0.696226	2.000000	0.013950	0.426374	6.000000	0.028205	1.396457	6.000000	0.033947	1.490821	3.000000	0.060712	1.582320	4.000000	0.013560
8	2	5358.287759	5771.542731	5824.963277	8341.138945	2439.547042	4776.319390	2149.383409	8257.760939	0.872176	0.805845	0.716319	0.955035	0.896885	0.157610	0.980859	0.516036	0.667534	6.000000	0.011359	1.941965	2.000000	0.012869	1.813277	5.000000	0.031817	1.705261	2.000000	0.010367	0.958240	3.000000	0.013087	1.000298	1.000000	0.029642	1.244897	6.000000	0.016013	0.693291	1.000000	0.011984	0.978973	2.000000	0.039897	0.900356	1.000000	0.015413	1.381779	4.000000	0.024514	1.037563	3.000000	0.193428	0.445787	1.000000	0.020572	1.281349	2.000000	0.022867	0.213787	3.000000	0.018433	1.072496	4.000000	0.011116	1.649688	6.000000	0.048969	0.384623	3.000000	0.720814	1.607210	1.000000	0.024607	0.041014	6.000000	0.016385	1.016465	3.000000	0.021944	0.720008	1.000000	0.020574	0.820839	2.000000	0.023095	0.814874	6.000000	0.010073	1.353163	6.000000	0.027004	1.628801	6.000000	0.257182	0.165727	5.000000	0.053014	1.201988	5.000000	0.015780	0.036815	3.000000	0.014259	0.231652	3.000000	0.126337	1.139995	2.000000	0.086246	0.374664	6.000000	0.011988	0.693350	1.000000	0.014427	1.421138	2.000000	0.021831	1.830910	4.000000	0.012720	1.671489	4.000000	0.802731	1.839212	6.000000	0.030328	1.011241	1.000000	0.013226	1.470031	4.000000	0.012211	1.857445	3.000000	0.014891	1.032693	5.000000	0.015600	2.004189	6.000000	0.030269	0.127493	6.000000	0.017463	1.685404	2.000000	0.010051	0.930926	3.000000	0.015734	0.630863	5.000000	0.068048	0.374743	3.000000	0.047518	0.885637	3.000000	0.010959	0.637313	6.000000	0.011414	1.991481	6.000000	0.010116	1.414091	2.000000	0.013548	1.933616	3.000000	0.010461	0.716546	2.000000	0.018253	0.539011	4.000000	0.023036	1.827181	2.000000	0.010525	1.578429	5.000000	0.034819
9	1	6239.182841	9759.421218	6222.524659	6125.309784	9324.114390	155.643082	1131.928600	2929.512333	0.812450	0.217066	0.156471	0.466618	0.438411	0.673183	0.341529	0.773136	1.649230	2.000000	0.015592	1.238269	3.000000	0.196027	0.893171	3.000000	0.014967	0.218526	6.000000	0.010078	0.500457	4.000000	0.136317	0.932629	2.000000	0.021348	1.200020	2.000000	0.015155	0.553265	1.000000	0.033990	1.211975	5.000000	0.011390	1.490836	5.000000	0.028146	1.035135	1.000000	0.150464	0.421873	3.000000	0.011105	0.575565	2.000000	0.032809	1.986130	3.000000	0.017980	1.445065	1.000000	0.082371	0.738869	5.000000	0.089595	0.909230	4.000000	0.013962	0.560860	1.000000	0.097960	0.023288	3.000000	0.649259	0.430601	3.000000	0.014655	0.796204	2.000000	0.017657	1.117219	5.000000	0.035066	1.378675	4.000000	0.137166	1.539339	2.000000	0.027226	1.662969	5.000000	0.014246	1.569218	1.000000	0.024758	0.221435	3.000000	0.013704	2.054329	4.000000	0.132841	1.563027	5.000000	0.012703	1.877821	3.000000	0.019454	1.046312	4.000000	0.012297	0.464127	1.000000	0.018015	1.523664	6.000000	0.041069	0.958721	2.000000	0.015030	0.866780	3.000000	0.075810	1.240944	5.000000	0.019154	0.599743	6.000000	0.012203	0.554538	5.000000	0.052619	1.222186	4.000000	0.023209	2.050911	3.000000	0.013540	0.238216	3.000000	0.016240	1.143166	5.000000	0.014366	0.417825	3.000000	0.013553	0.927892	5.000000	0.014823	1.348442	1.000000	0.026336	0.066804	5.000000	0.102388	0.147978	4.000000	0.014885	0.077674	2.000000	0.011355	1.183494	1.000000	0.020624	1.854099	3.000000	0.010531	1.032379	1.000000	0.013528	0.563172	5.000000	0.011403	0.749598	6.000000	0.010879	0.242775	3.000000	0.013185	0.638161	5.000000	0.056383	0.423977	1.000000	0.018590
10	2	3121.897372	1550.274142	3790.947910	6155.704463	3017.421037	2525.813416	4139.008544	5708.849161	0.627915	0.541121	0.861766	0.173746	0.362693	0.597504	0.630693	0.898527	0.698239	2.000000	0.012307	1.110798	2.000000	0.026092	0.771516	3.000000	0.018645	0.492776	6.000000	0.018132	0.644982	5.000000	0.028736	1.615338	6.000000	0.011793	1.161948	2.000000	0.013343	0.683071	4.000000	0.025096	1.738882	2.000000	0.012594	0.927899	4.000000	0.017347	0.268557	6.000000	0.041203	1.718619	1.000000	0.032730	1.610058	5.000000	0.048864	0.350507	5.000000	0.011527	2.142942	5.000000	0.016295	0.959204	1.000000	0.289979	0.103710	3.000000	0.024028	0.785622	2.000000	0.014806	1.715914	2.000000	0.022411	1.243115	5.000000	0.038859	1.456110	6.000000	0.012652	0.212786	6.000000	0.017414	1.177928	1.000000	0.012804	0.984751	5.000000	0.093571	1.750977	5.000000	0.014707	0.598631	2.000000	0.011777	0.618767	3.000000	0.014569	1.915669	2.000000	0.022565	0.396264	4.000000	0.159192	1.419915	4.000000	0.019050	0.587497	2.000000	0.010216	1.337391	5.000000	0.016402	0.239048	3.000000	0.024164	0.617832	1.000000	0.013219	1.341028	6.000000	0.040125	1.110971	5.000000	0.038523	0.561856	3.000000	0.141176	1.730252	5.000000	0.033833	0.300357	2.000000	0.017306	0.910668	6.000000	0.019505	0.759689	2.000000	0.024613	0.967163	2.000000	0.083939	0.796377	2.000000	0.021426	1.671554	6.000000	0.044778	0.855687	5.000000	0.012459	0.706592	5.000000	0.020376	0.063726	4.000000	0.016074	1.822574	6.000000	0.020259	1.479839	5.000000	0.014042	1.879506	3.000000	0.029249	1.575428	1.000000	0.011895	0.755596	4.000000	0.014032	1.454256	3.000000	0.043283	0.545260	3.000000	0.034189	0.957997	2.000000	0.011160	1.319271	4.000000	0.186498
