1	1	3.537763	88.274148	66.776817	46.312576	0.205585	0.461979	0.758048	0.514268	55.078802	3.000000	0.027100	7.826289	4.000000	0.077925	9.049553	2.000000	0.015845	11.115931	6.000000	16.501661	15.918743	3.000000	0.011004	10.221735	1.000000	0.010579
2	1	68.281717	36.086462	44.450146	86.489165	0.251530	0.750535	0.142298	0.577658	42.747079	4.000000	0.045111	6.698253	2.000000	0.018645	3.251282	2.000000	0.012928	4.566292	5.000000	10.956152	47.691272	1.000000	0.024623	10.109982	6.000000	0.051535
3	1	2.433566	51.943701	1.481127	89.223396	0.576458	0.146794	0.473139	0.982848	41.496638	6.000000	0.011021	8.547648	1.000000	0.013148	5.171100	2.000000	0.020061	8.783898	6.000000	68.079878	38.228968	4.000000	0.023999	4.972674	2.000000	0.012782
4	2	29.264881	64.178215	83.342254	43.204158	0.469990	0.836258	0.535777	0.198414	12.211781	6.000000	0.041791	9.702417	6.000000	0.020410	4.299004	3.000000	0.010372	13.428579	5.000000	29.582461	13.571793	6.000000	0.015341	13.698419	6.000000	0.019612
5	1	92.574475	85.737096	30.008378	24.865253	0.249574	0.452764	0.998188	0.130441	1.013802	6.000000	0.022606	8.483451	6.000000	0.012233	6.163081	5.000000	0.011574	9.915446	5.000000	54.692749	18.665891	3.000000	0.043694	5.592379	6.000000	0.030712
6	2	30.983497	19.488955	11.957967	59.901578	0.402525	0.128021	0.359655	0.845823	44.918663	6.000000	0.078855	6.032246	2.000000	0.013658	11.322663	3.000000	0.013119	1.953326	1.000000	44.664737	4.801356	6.000000	0.016606	12.077283	5.000000	0.014890
7	2	93.469469	60.692999	89.654773	86.511723	0.657222	0.893879	0.404519	0.900782	29.020374	2.000000	0.028675	5.813076	3.000000	0.087896	12.197775	4.000000	0.225201	0.475654	3.000000	74.388437	27.188217	6.000000	0.011868	11.640392	6.000000	0.012944
8	1	15.754417	41.992742	85.159777	85.300968	0.635206	0.104253	0.198004	0.168814	14.427988	4.000000	0.028090	5.962722	1.000000	0.058711	5.683548	5.000000	0.011954	13.635687	2.000000	98.820589	40.159889	5.000000	0.052720	11.322566	2.000000	0.014946
9	2	53.629877	7.955821	57.143983	40.995388	0.948786	0.853712	0.502180	0.230995	28.525794	3.000000	0.029129	8.851377	1.000000	0.017748	4.769606	6.000000	0.014712	5.594969	5.000000	49.765887	27.368569	5.000000	0.010459	4.436195	1.000000	0.054903
10	2	59.600043	57.766014	83.791555	72.933099	0.531168	0.422853	0.370605	0.409389	56.173821	6.000000	0.012305	5.992629	3.000000	0.017117	12.188815	5.000000	0.033885	9.373543	3.000000	51.980041	7.373504	6.000000	0.010604	5.197130	3.000000	0.012490
11	2	65.193051	39.532714	42.578981	42.956093	0.282654	0.331857	0.795509	0.154505	11.299880	5.000000	0.023402	16.236133	3.000000	0.016978	9.425282	3.000000	0.014295	13.029808	4.000000	45.886467	38.596827	5.000000	0.145569	7.692317	5.000000	0.022929
12	2	78.568491	53.778649	33.620567	83.457988	0.968688	0.909365	0.228853	0.751088	17.480478	5.000000	0.021529	14.121383	2.000000	0.049180	1.835714	3.000000	0.016838	5.316809	2.000000	46.550076	20.058610	3.000000	0.037197	17.370599	4.000000	0.027183
13	1	20.353112	74.875439	14.687534	30.606974	0.412841	0.193683	0.437133	0.439498	6.911100	6.000000	0.020975	10.764971	3.000000	0.034701	13.223156	4.000000	0.012759	4.866175	2.000000	25.624614	52.364158	1.000000	0.021401	13.360650	1.000000	0.017240
14	1	48.892872	92.794099	19.207704	5.657359	0.230326	0.119875	0.863614	0.954066	29.894880	2.000000	0.010034	18.162776	1.000000	0.019420	0.260872	6.000000	0.012408	2.604098	6.000000	57.961506	33.105937	3.000000	0.018570	10.019554	6.000000	0.053232
15	1	77.139478	93.798271	37.467509	93.492341	0.952753	0.470727	0.955837	0.751503	32.685672	1.000000	0.021343	9.498669	3.000000	0.019076	5.669024	6.000000	0.247962	4.431466	6.000000	26.981187	33.417771	5.000000	0.109029	15.417761	4.000000	0.061444
16	1	41.388647	30.874533	77.586573	10.391527	0.594670	0.450600	0.778895	0.583638	31.780345	4.000000	0.015576	4.745449	3.000000	0.010722	13.537290	4.000000	0.046623	3.489805	3.000000	43.193254	19.944214	2.000000	0.011452	0.223409	4.000000	0.052544
17	2	38.869807	35.581417	9.057709	51.531211	0.137405	0.357787	0.702028	0.589440	2.211700	2.000000	0.060367	8.928599	4.000000	0.044326	7.511329	6.000000	0.010562	8.181901	2.000000	10.877117	10.930033	3.000000	0.050385	1.292845	3.000000	0.011103
18	1	65.040992	33.579821	35.053960	16.105552	0.197228	0.943662	0.299888	0.178648	48.947989	6.000000	0.020118	8.364668	2.000000	0.017945	14.355743	6.000000	0.124375	8.093983	3.000000	57.293965	56.846422	3.000000	0.017148	8.921040	2.000000	0.072569
19	2	83.374895	88.623783	37.136225	11.016758	0.361704	0.225717	0.774019	0.470316	51.127329	5.000000	0.032540	17.572164	3.000000	0.039224	8.345608	5.000000	0.018964	5.672082	6.000000	19.547574	18.825253	3.000000	0.108117	17.453552	1.000000	0.010388
20	1	29.876194	26.204704	85.419598	71.224997	0.125861	0.443007	0.326410	0.123813	39.013856	4.000000	0.016467	5.315795	6.000000	0.013725	13.511774	2.000000	0.107495	8.500157	5.000000	47.801875	7.926371	5.000000	0.010114	3.880121	6.000000	0.020539
