1	1	31.442625	490.199675	10.256043	16.193768	80.320282	37.437172	0.782528	0.664881	0.333709	0.340256	0.332923	0.510255	2.242234	1.000000	0.302962	34.920225	4.000000	0.012862	3.981348	1.000000	0.959840	4.419898	6.000000	0.017414	7.147014	5.000000	0.144747	0.878899	6.000000	34.051901	2.508191	3.000000	0.023794	1.375058	4.000000	0.066353	3.673575	5.000000	0.021233	0.291033	6.000000	0.013986	6.413674	4.000000	69.117427	10.747388	3.000000	0.116100
2	2	69.238111	468.353540	94.343387	28.637038	41.434963	68.685156	0.687843	0.387614	0.686794	0.542027	0.818192	0.682946	3.264295	1.000000	0.033895	3.110226	3.000000	0.080842	30.361931	2.000000	0.012654	3.714405	3.000000	0.036200	13.139742	2.000000	0.124406	1.076637	3.000000	28.974958	0.523602	6.000000	0.011176	2.010531	4.000000	0.012145	58.655848	1.000000	0.011310	1.150603	3.000000	0.015099	6.681612	2.000000	86.276103	13.308387	2.000000	0.010597
3	2	14.148571	152.718313	75.578396	17.574578	99.367206	26.076864	0.497679	0.311422	0.512988	0.143185	0.455629	0.428097	1.798908	4.000000	0.048521	20.319268	4.000000	0.012701	7.243608	1.000000	0.021512	2.491776	2.000000	0.012544	12.425442	2.000000	0.012941	1.431323	5.000000	73.230010	2.267323	2.000000	0.015909	2.378346	5.000000	0.021576	42.788997	4.000000	0.013777	0.165270	4.000000	0.011077	2.657155	5.000000	34.205215	14.498693	3.000000	0.047249
4	1	60.236275	91.985512	23.287302	31.079581	41.978112	23.068811	0.185206	0.744192	0.425274	0.923775	0.687968	0.271340	2.069524	4.000000	0.784776	21.688340	5.000000	0.016811	52.815394	5.000000	0.024721	11.710925	3.000000	0.010208	6.084652	2.000000	0.011914	2.877710	2.000000	64.106799	3.402937	3.000000	0.023061	2.475224	6.000000	0.010776	43.354578	3.000000	0.034906	0.076858	4.000000	0.018479	10.440688	5.000000	10.376064	3.673154	4.000000	0.013310
5	2	21.131170	531.948277	10.784087	12.582953	59.887498	38.668506	0.603752	0.649114	0.925693	0.903264	0.404043	0.787584	2.418377	5.000000	0.010109	6.167134	2.000000	0.036775	10.810431	5.000000	0.016642	11.456371	2.000000	0.028858	13.840449	5.000000	0.025754	0.781537	6.000000	53.946263	1.640207	5.000000	0.042028	2.883945	1.000000	0.013460	0.648907	3.000000	0.023464	0.132579	2.000000	0.018371	16.699653	2.000000	89.937403	7.130379	4.000000	0.017515
6	2	45.969308	944.143965	67.084860	76.959803	43.303830	19.302132	0.255312	0.403067	0.911269	0.186819	0.916866	0.636819	2.834481	2.000000	0.010073	11.062180	5.000000	0.025613	37.970156	5.000000	0.022476	3.066467	6.000000	0.346458	7.241063	5.000000	0.042857	1.259694	3.000000	93.467683	2.069267	4.000000	0.017890	0.952963	4.000000	0.013633	10.313507	6.000000	0.012765	0.814043	2.000000	0.032172	3.085025	2.000000	94.557426	6.745827	1.000000	0.018225
7	2	71.451273	923.793358	77.344909	8.149030	36.770920	44.173272	0.656707	0.799294	0.577876	0.844311	0.552402	0.416106	0.967356	1.000000	0.255971	60.298106	6.000000	0.022642	52.000978	6.000000	0.017415	9.035705	3.000000	0.012789	0.742717	2.000000	0.014565	0.548074	5.000000	30.816916	2.454185	6.000000	0.010954	1.520258	6.000000	0.038256	16.022071	2.000000	0.031347	0.185518	3.000000	0.040893	9.010570	5.000000	2.323962	6.473044	3.000000	0.011430
8	2	91.625379	99.466138	86.502060	51.465365	4.534217	19.206782	0.759472	0.879424	0.300501	0.103317	0.600567	0.863529	2.927068	1.000000	0.031356	41.490732	4.000000	0.023823	42.549249	1.000000	0.013690	11.343661	5.000000	0.013642	6.157812	4.000000	0.012598	1.909891	3.000000	7.145619	1.987985	2.000000	0.011408	1.026633	2.000000	0.014422	5.116968	6.000000	0.047917	1.653877	4.000000	0.011207	16.651347	6.000000	90.225980	0.218724	1.000000	0.013634
9	3	20.065548	67.071693	91.573838	82.902260	18.030146	51.767490	0.872632	0.869629	0.726112	0.853735	0.372093	0.186677	0.783165	3.000000	0.092452	58.231303	6.000000	0.016434	30.125450	4.000000	0.010552	4.929011	4.000000	0.047125	12.458782	5.000000	0.027799	2.725467	5.000000	20.850928	1.284953	5.000000	0.020385	0.842978	6.000000	0.018438	48.880027	6.000000	0.019356	1.634361	3.000000	0.010085	0.782199	6.000000	49.216337	8.815585	6.000000	0.028207
10	3	13.308668	676.378265	76.671662	77.485023	25.243945	16.938395	0.930074	0.708269	0.916468	0.710870	0.326803	0.417830	3.095150	4.000000	0.018238	27.095982	3.000000	0.012002	47.980216	2.000000	0.011194	1.453339	6.000000	0.033723	16.290050	6.000000	0.012230	1.626715	3.000000	32.285022	0.762212	3.000000	0.012273	3.403782	3.000000	0.011089	58.423561	3.000000	0.012348	0.445342	1.000000	0.054436	3.844239	6.000000	94.390940	0.266811	4.000000	0.108734
