1	5	65.816161	483.224762	24.192026	26.582409	4.858576	0.108976	0.596705	0.167176	0.327731	0.419738	1.329929	1.000000	0.014212	12.735724	5.000000	24.683365	8.453670	2.000000	0.017137	10.695838	3.000000	0.040936	12.683417	6.000000	0.010177	12.733363	1.000000	0.078174	0.087721	1.000000	8.171436	2.113126	3.000000	0.232553	16.109709	6.000000	59.417747	1.008187	4.000000	0.041023	2.577271	2.000000	19.251763	2.521447	6.000000	0.014558	7.459284	6.000000	8.532002
2	3	32.255490	620.730002	8.289406	93.895267	75.005554	0.974074	0.590417	0.581620	0.470450	0.807284	0.271752	5.000000	0.043633	17.290876	4.000000	25.253520	12.908154	3.000000	0.046920	15.602467	6.000000	0.034142	15.533498	1.000000	0.010582	15.119155	5.000000	0.011703	2.688567	4.000000	76.157416	1.854692	6.000000	0.018509	8.700056	4.000000	28.818002	1.183447	4.000000	0.011607	4.278722	4.000000	91.532861	0.973560	2.000000	0.032875	9.291785	1.000000	52.182638
3	5	38.438382	577.833625	92.994046	57.678826	2.285431	0.535032	0.554014	0.424982	0.269139	0.210458	2.614625	3.000000	0.118868	4.596774	1.000000	89.340090	17.393987	1.000000	0.022873	16.700385	5.000000	0.016685	13.714959	6.000000	0.054623	0.679951	5.000000	0.011203	2.939395	4.000000	41.340201	2.279804	5.000000	0.028010	8.386185	6.000000	91.308190	2.096811	2.000000	0.011779	8.251274	2.000000	17.326737	1.282289	3.000000	0.020246	3.582639	5.000000	25.402796
4	7	20.990490	831.311654	51.321166	31.425987	7.814216	0.110859	0.698167	0.632768	0.878506	0.473802	2.732157	5.000000	0.035237	5.340169	2.000000	27.274550	8.785000	4.000000	0.032244	8.382473	5.000000	0.018273	2.630495	2.000000	0.012311	5.720480	5.000000	0.014441	0.217493	5.000000	18.539626	1.563843	5.000000	0.012182	16.259441	4.000000	77.084945	0.660271	3.000000	0.090012	16.150213	5.000000	78.606449	2.833212	6.000000	0.113348	8.061903	6.000000	27.594069
5	5	91.026693	396.930415	92.783865	78.214735	49.760534	0.806785	0.184169	0.219514	0.226393	0.578129	0.813767	3.000000	0.018945	14.884961	1.000000	46.464789	6.640362	4.000000	0.011506	1.276603	4.000000	0.030091	5.931613	3.000000	0.010597	7.830983	1.000000	0.010098	2.516607	5.000000	95.778853	1.920982	2.000000	0.028281	2.592449	3.000000	61.182666	0.304617	3.000000	0.041449	16.859810	2.000000	26.403568	1.461316	5.000000	0.015914	0.441054	6.000000	57.216796
6	7	22.618273	264.564109	86.509885	66.439466	17.400332	0.953972	0.436843	0.352430	0.243607	0.506468	0.887753	3.000000	0.338018	3.211916	5.000000	88.787028	5.588417	4.000000	0.013713	11.982435	2.000000	0.055418	12.468690	4.000000	0.654983	7.957781	6.000000	0.012396	0.120691	6.000000	93.844782	3.438880	3.000000	0.011012	12.789868	5.000000	8.797268	0.532660	1.000000	0.113263	13.428685	2.000000	91.977131	2.248948	6.000000	0.011123	9.310903	1.000000	11.779821
7	4	82.071500	272.644067	24.365886	37.343953	3.958899	0.239651	0.169839	0.573302	0.658470	0.630171	0.656927	6.000000	0.098057	4.226763	6.000000	81.798767	6.948049	3.000000	0.013165	17.797771	1.000000	0.145365	7.322838	3.000000	0.016260	2.764497	6.000000	0.032121	2.187163	2.000000	62.379995	1.420917	1.000000	0.019028	15.154132	5.000000	86.863730	1.820368	3.000000	0.045884	10.546951	5.000000	61.999438	0.190744	1.000000	0.033991	4.862410	6.000000	54.486856
8	3	73.831855	894.183432	40.280638	45.969726	59.342726	0.328103	0.427361	0.485505	0.661523	0.137546	0.679192	4.000000	0.064226	12.801368	3.000000	64.580076	17.054862	2.000000	0.012315	3.453633	5.000000	0.434510	3.507137	1.000000	0.029633	13.903717	6.000000	0.012496	0.083789	4.000000	41.161100	0.361444	5.000000	0.016396	4.656750	4.000000	96.297378	0.608468	2.000000	0.037511	10.641983	6.000000	59.855625	2.851711	3.000000	0.032052	17.418983	6.000000	23.231814
9	2	44.842905	11.442870	12.033819	63.845799	64.962554	0.902095	0.619667	0.240383	0.546319	0.972841	2.084833	3.000000	0.033268	1.792535	4.000000	25.823399	11.079116	4.000000	0.190769	17.684381	5.000000	0.021704	6.557253	3.000000	0.022749	7.254353	5.000000	0.027519	0.722978	3.000000	66.220480	3.401077	6.000000	0.066367	14.102446	1.000000	54.209700	3.356067	5.000000	0.024191	14.290177	1.000000	89.629521	2.267527	6.000000	0.077875	9.061021	2.000000	25.857515
10	6	93.096822	886.653462	43.916021	20.066810	65.532677	0.280242	0.269355	0.242879	0.428302	0.316869	0.715935	6.000000	0.024334	1.087570	5.000000	54.812560	8.760573	6.000000	0.045227	13.648984	3.000000	0.011324	18.176309	4.000000	0.018109	2.086982	2.000000	0.021683	2.600143	3.000000	2.771493	3.136701	2.000000	0.013374	2.697176	3.000000	6.668429	1.707571	1.000000	0.021074	12.044453	3.000000	84.398201	1.031128	3.000000	0.027887	0.774659	6.000000	72.508150
