1	1	15.701382	48.516975	60.834178	89.868578	79.895222	0.190317	0.430583	0.954506	0.780563	0.273077	5.503732	4.000000	0.017117	23.313109	5.000000	0.014415	9.897551	3.000000	0.025008	23.850545	4.000000	0.041488	158.572416	4.000000	0.038441	8.124770	3.000000	0.022661	0.145681	5.000000	0.022559
2	1	52.000317	927.906134	35.329666	46.812868	5.773303	0.597450	0.170932	0.998630	0.300890	0.729393	2.807171	2.000000	0.030107	31.875493	1.000000	0.045280	39.011269	4.000000	0.018943	7.470355	6.000000	0.017537	65.254536	6.000000	0.021422	0.145105	4.000000	0.034888	5.190213	3.000000	0.018101
3	1	77.746782	94.960638	95.823795	4.387456	50.612428	0.240195	0.326106	0.835351	0.666358	0.761825	6.786455	5.000000	0.016268	2.958260	2.000000	0.022788	8.126091	5.000000	0.296823	39.667320	5.000000	0.143817	64.433667	6.000000	0.028369	8.746037	1.000000	0.016640	4.649449	4.000000	0.036753
4	1	48.756046	670.658225	93.288150	54.797181	62.188215	0.611872	0.995615	0.189132	0.429744	0.203351	4.877251	6.000000	0.018005	5.056032	1.000000	0.085239	3.759521	5.000000	0.011382	11.611922	1.000000	0.022648	151.098909	2.000000	0.011262	7.501525	6.000000	0.092007	0.496341	1.000000	0.011389
5	1	85.813561	364.236954	1.036476	50.758927	56.796336	0.386689	0.429415	0.180334	0.643046	0.921059	0.467355	4.000000	0.010188	14.717026	2.000000	0.011907	23.977785	4.000000	0.021102	0.998083	2.000000	0.021628	24.814558	5.000000	0.034753	6.083261	4.000000	0.019208	4.435489	6.000000	0.018955
6	1	18.100195	68.894840	95.923263	65.308002	71.220313	0.492324	0.522928	0.844881	0.255344	0.568359	0.170875	2.000000	0.016292	36.318377	5.000000	0.014089	2.051226	6.000000	0.024961	1.171342	3.000000	0.010647	59.699670	5.000000	0.013424	1.104993	3.000000	0.013080	7.775643	5.000000	0.037989
7	2	10.302123	414.341638	30.889824	48.724143	59.454514	0.121188	0.454923	0.799766	0.288093	0.342277	8.448434	2.000000	0.116167	40.627303	3.000000	0.019283	21.771509	3.000000	0.052482	54.936391	4.000000	0.033178	9.017162	3.000000	0.155699	3.427063	5.000000	0.014742	9.190783	1.000000	0.079104
8	3	69.696810	401.850278	69.386798	50.314742	53.379305	0.306111	0.434025	0.947005	0.700885	0.903846	0.489976	6.000000	0.019346	6.092494	6.000000	0.205360	35.039879	2.000000	0.011594	17.176280	5.000000	0.015155	133.811786	3.000000	0.020471	7.103316	3.000000	0.031633	4.180518	5.000000	0.021159
9	1	18.841968	377.930554	41.219888	11.148352	4.281943	0.320693	0.198193	0.602482	0.686775	0.412455	8.337539	6.000000	0.134520	53.182815	4.000000	0.101361	32.805210	6.000000	0.037944	42.770316	1.000000	0.036395	63.760224	3.000000	0.015803	3.785274	2.000000	0.077760	4.340715	6.000000	0.010501
10	1	65.206673	178.005112	52.419021	60.402842	12.488025	0.344639	0.538882	0.657906	0.846505	0.565596	7.697303	3.000000	0.010742	42.843658	2.000000	0.023566	38.515459	5.000000	0.056300	43.285218	2.000000	0.037626	179.609206	4.000000	0.012093	5.124125	1.000000	0.023922	7.692939	1.000000	0.011882
