1	2	92.228394	80.148415	14.938171	41.202004	0.913361	0.653093	0.801738	0.714345	1.144147	5.000000	0.013079	15.844622	3.000000	93.036896	18.454203	2.000000	0.308315	8.832229	2.000000	0.054257	7.563771	1.000000	0.010885	0.979964	5.000000	29.328728	0.407829	2.000000	0.018096	10.430548	4.000000	71.481129	0.406298	4.000000	0.015358	1.426638	5.000000	57.174583
2	2	9.461638	28.409867	24.771686	79.918739	0.251795	0.646324	0.990301	0.280744	1.136243	6.000000	0.147760	13.709463	2.000000	96.117785	15.653691	1.000000	0.019256	5.809872	6.000000	0.812259	7.997059	1.000000	0.091723	0.552348	1.000000	48.147119	1.156313	4.000000	0.022817	18.530848	3.000000	71.792317	0.887070	1.000000	0.077386	13.115414	5.000000	33.891887
3	5	66.208854	71.845970	48.455498	23.028590	0.373225	0.887090	0.467344	0.136599	1.096921	3.000000	0.012396	18.223885	6.000000	35.249454	4.755716	4.000000	0.023953	6.002229	6.000000	0.013130	18.050082	6.000000	0.011005	0.210820	4.000000	1.395413	0.064693	2.000000	0.033801	10.638815	5.000000	96.858968	0.711582	2.000000	0.025925	15.742420	2.000000	99.192042
4	5	54.476129	37.947159	15.094309	48.491324	0.324602	0.444874	0.510742	0.188997	0.678274	3.000000	0.082542	14.158726	5.000000	70.503659	3.793305	6.000000	0.146039	2.940073	6.000000	0.207415	10.396151	5.000000	0.011624	0.608744	3.000000	89.679666	1.276965	1.000000	0.052765	7.105745	4.000000	63.500067	0.311057	3.000000	0.032539	8.412242	2.000000	64.996011
5	1	3.501510	42.100858	4.536849	8.841404	0.885180	0.343088	0.339870	0.989546	1.069571	6.000000	0.011236	4.211481	6.000000	8.417371	13.915202	3.000000	0.027914	2.680996	1.000000	0.011301	9.406283	4.000000	0.375606	0.937103	1.000000	11.989684	0.043248	6.000000	0.010445	15.403506	1.000000	22.118689	0.359559	3.000000	0.016299	2.048102	5.000000	72.098891
6	4	58.406974	85.965646	99.085497	96.026710	0.556168	0.230698	0.201320	0.734949	0.874621	3.000000	0.458803	16.077351	4.000000	55.182417	11.985330	1.000000	0.019272	6.966423	1.000000	0.024112	11.470257	3.000000	0.172457	1.216786	4.000000	88.178164	0.738762	5.000000	0.012717	9.866559	3.000000	62.621818	1.046140	2.000000	0.012757	8.596751	3.000000	8.141646
7	2	17.000148	47.372380	72.150182	7.399140	0.451346	0.600668	0.597092	0.751896	0.877775	2.000000	0.070903	9.073800	4.000000	92.588665	2.918264	4.000000	0.010678	4.176416	2.000000	0.018955	12.221682	4.000000	0.044862	0.476073	1.000000	93.050102	1.035962	6.000000	0.012459	11.277992	4.000000	66.505384	0.354112	6.000000	0.021278	17.102605	2.000000	91.823524
8	4	97.733508	21.267846	44.526887	65.539802	0.724151	0.381249	0.790032	0.498605	0.034507	4.000000	0.074799	4.825965	1.000000	14.567721	13.344676	2.000000	0.014971	16.790292	1.000000	0.048723	13.718213	5.000000	0.029364	0.844096	4.000000	10.991016	1.104300	5.000000	0.055055	10.596568	3.000000	68.614932	0.891423	5.000000	0.027951	7.842580	6.000000	50.834289
9	2	37.592614	79.995318	86.929902	95.428221	0.121596	0.404275	0.656644	0.516178	0.232688	1.000000	0.467161	6.109791	2.000000	43.190860	6.204770	1.000000	0.053130	1.827256	1.000000	0.024676	9.934803	1.000000	0.119979	0.653298	6.000000	39.252353	0.641269	1.000000	0.026476	6.253874	2.000000	86.898788	0.467570	6.000000	0.022130	14.449811	6.000000	28.786592
10	4	22.216181	73.870647	35.521104	32.147967	0.732460	0.625367	0.401112	0.584128	0.497613	3.000000	0.013416	14.844426	5.000000	41.696159	12.022789	5.000000	0.036500	0.326992	2.000000	0.027471	16.619157	3.000000	0.030177	0.207247	6.000000	44.099905	0.516495	5.000000	0.048007	9.416723	1.000000	92.064948	1.097277	4.000000	0.012961	16.890374	3.000000	99.701515
11	3	81.646115	18.814832	49.710512	69.920346	0.965550	0.292909	0.255587	0.747086	0.973459	4.000000	0.166172	18.285522	5.000000	62.142127	5.550691	1.000000	0.015905	13.356658	4.000000	0.010824	17.284071	2.000000	0.058542	1.029710	4.000000	94.312622	0.352421	4.000000	0.068014	19.318113	2.000000	45.974315	0.396628	3.000000	0.101316	6.255891	5.000000	8.906508
12	2	84.672487	92.742738	24.769878	11.614139	0.361710	0.732585	0.698841	0.212365	0.215157	1.000000	0.011660	17.996349	1.000000	73.254559	6.461070	5.000000	0.020018	0.893765	2.000000	0.039192	5.771355	5.000000	0.023034	0.960833	3.000000	3.499585	0.281182	2.000000	0.021960	2.699116	2.000000	63.872914	0.517273	4.000000	0.027988	5.873834	2.000000	42.708715
13	2	80.208200	11.361332	35.062919	25.574235	0.894016	0.868774	0.317357	0.338908	0.891199	2.000000	0.045189	12.897215	2.000000	75.997128	14.456636	3.000000	0.010913	9.564700	5.000000	0.011040	1.464469	1.000000	0.178674	0.081755	2.000000	51.121563	0.784144	6.000000	0.033893	11.390189	6.000000	14.015842	1.026369	6.000000	0.012522	7.672916	2.000000	9.935870
14	5	48.997120	24.381025	98.002402	20.697752	0.715870	0.799509	0.812612	0.909835	0.600490	6.000000	0.023506	15.657172	3.000000	30.676782	4.206437	6.000000	0.018268	16.080459	1.000000	0.045209	16.526204	4.000000	0.023390	0.662981	1.000000	30.361163	1.309430	1.000000	0.026739	12.822712	6.000000	77.246192	0.620042	5.000000	0.010525	1.322413	6.000000	59.753301
15	3	94.865573	76.410785	1.539977	38.081218	0.363593	0.939307	0.928950	0.317961	0.751928	5.000000	0.096014	17.047276	4.000000	28.384598	0.432554	2.000000	0.020035	12.602912	4.000000	0.013911	11.405038	2.000000	0.019705	0.175018	5.000000	87.745206	1.111603	4.000000	0.012958	18.309670	2.000000	13.893887	1.208154	3.000000	0.022780	1.641156	5.000000	93.217505
16	2	35.839436	65.459529	46.934162	48.398745	0.122584	0.134842	0.809641	0.258907	0.801931	4.000000	0.013399	13.677100	6.000000	2.066363	16.857557	6.000000	0.012854	6.800860	5.000000	0.056779	7.928781	5.000000	0.133338	0.336376	2.000000	32.386594	0.157871	4.000000	0.347382	0.244252	2.000000	12.285729	0.938105	3.000000	0.016873	10.585840	5.000000	29.493765
17	3	78.914914	90.519438	38.099366	82.766452	0.679623	0.391944	0.248864	0.936004	0.784445	4.000000	0.011243	5.890687	2.000000	70.897335	14.489114	4.000000	0.032893	7.778986	5.000000	0.017030	2.307506	4.000000	0.032678	1.034157	2.000000	56.903253	0.304593	4.000000	0.013708	14.926608	6.000000	20.206302	0.026172	1.000000	0.013309	17.647366	3.000000	65.836282
