1	2	54.556715	11.474420	38.374806	77.122709	0.449168	0.384882	0.295692	0.728599	7.607235	4.000000	0.017612	11.208701	6.000000	0.039781	0.371177	5.000000	63.287823	0.269989	1.000000	0.025819	12.630004	4.000000	0.021313	14.502074	1.000000	63.087300	13.628024	4.000000	0.020858	13.727317	6.000000	0.022648	0.564725	4.000000	0.034679
2	1	7.741585	14.074379	58.021364	42.896767	0.861185	0.538704	0.221990	0.339925	8.610217	5.000000	0.039781	10.894161	6.000000	0.015801	2.225801	5.000000	38.731809	3.323308	4.000000	0.021313	0.431458	3.000000	0.015851	9.838871	6.000000	47.944205	1.709212	4.000000	0.022648	13.263959	4.000000	0.034679	2.614086	2.000000	0.012265
3	2	10.435327	52.801896	78.846831	82.934901	0.994800	0.586879	0.195222	0.439771	11.458692	5.000000	0.013632	5.786373	6.000000	0.022961	1.537177	4.000000	99.087735	1.070948	1.000000	0.013127	13.452894	4.000000	0.024418	7.607235	6.000000	73.044873	11.208701	4.000000	0.032361	1.497772	4.000000	0.020008	0.269989	3.000000	0.022898
4	2	11.920363	69.292147	11.023183	23.512927	0.610609	0.563323	0.396275	0.647242	10.579716	5.000000	0.014044	7.026311	5.000000	0.020896	0.080856	3.000000	1.691264	4.045376	5.000000	0.011748	7.279586	3.000000	0.026349	12.787792	4.000000	86.069399	5.638678	4.000000	0.026040	9.715106	2.000000	0.019742	1.852709	4.000000	0.025656
5	1	99.219289	11.403684	64.115280	65.078939	0.685431	0.436841	0.156699	0.676417	12.392577	1.000000	0.020896	13.509051	5.000000	0.591274	1.105217	1.000000	85.117837	4.485511	2.000000	0.026349	11.365899	4.000000	0.011619	1.439672	4.000000	38.402288	5.167636	2.000000	0.019742	14.322373	4.000000	0.025656	4.033551	5.000000	0.013525
6	2	20.828448	27.651872	76.662019	43.483146	0.465377	0.464228	0.230520	0.292428	0.313270	6.000000	0.067770	14.675644	6.000000	0.013783	0.552626	3.000000	31.690792	0.124525	3.000000	0.059822	3.601998	4.000000	0.030228	1.042287	6.000000	72.977792	7.761677	4.000000	0.022317	11.380393	3.000000	0.061200	3.688582	4.000000	0.022112
7	2	93.653558	98.639488	1.047440	70.186890	0.304448	0.743225	0.584033	0.973193	1.223672	1.000000	0.015195	10.502106	1.000000	0.017830	2.142202	1.000000	89.450162	2.804778	1.000000	0.012481	5.104931	3.000000	0.010958	12.692355	5.000000	10.652470	10.235679	1.000000	0.010720	7.937339	2.000000	0.013522	1.795836	3.000000	0.034387
8	2	77.047247	51.493452	83.159929	79.186018	0.959940	0.942429	0.793688	0.163976	10.877955	1.000000	0.010427	13.232688	4.000000	0.014996	4.016145	1.000000	49.088007	3.459603	3.000000	0.024249	12.988101	5.000000	0.016627	13.531382	6.000000	55.274649	7.666237	5.000000	0.131126	17.188216	3.000000	0.028602	3.837666	4.000000	0.013700
9	1	18.883578	49.980134	93.630124	15.965562	0.811763	0.241278	0.374422	0.464591	11.993254	1.000000	0.029307	8.481501	4.000000	0.013489	1.553083	6.000000	18.681887	0.657209	5.000000	0.010397	17.536133	3.000000	0.089011	2.653717	2.000000	48.644085	10.292553	4.000000	0.030122	18.801712	2.000000	0.014291	4.084967	1.000000	0.046246
10	2	98.988492	12.164654	89.355662	70.580348	0.979013	0.865332	0.472129	0.568850	6.133079	2.000000	0.035644	11.457624	6.000000	0.013009	1.068055	2.000000	92.885019	0.670076	1.000000	0.012219	12.523056	2.000000	0.019221	6.538481	3.000000	3.910591	14.643832	5.000000	0.012815	4.056280	6.000000	0.090252	1.366577	5.000000	0.059640
11	1	9.182229	11.996514	42.316875	2.615580	0.276591	0.782369	0.882033	0.414033	8.832669	3.000000	0.015706	12.022632	6.000000	0.019255	1.262300	5.000000	20.809840	0.055206	4.000000	0.027572	5.941806	4.000000	0.560644	7.174210	2.000000	47.175082	1.429853	6.000000	0.021198	7.557671	3.000000	0.167835	4.643047	1.000000	0.049646
12	3	24.947364	26.970617	49.678638	39.639932	0.659825	0.277459	0.231169	0.486622	8.054007	2.000000	0.019793	9.345369	6.000000	0.016162	3.391623	5.000000	61.696375	1.045107	2.000000	0.022937	17.595782	1.000000	0.061740	10.163750	6.000000	28.674247	0.788619	2.000000	0.014172	11.181348	5.000000	0.017113	3.935655	5.000000	0.023181
13	1	83.009189	80.557176	89.867085	46.805276	0.237083	0.578921	0.162066	0.790610	10.530674	4.000000	0.017470	11.343468	2.000000	0.015829	3.428390	2.000000	26.769540	3.575356	1.000000	0.018863	4.275368	4.000000	0.010767	5.333901	2.000000	34.918781	7.016987	2.000000	0.187738	0.681446	3.000000	0.037593	1.978094	2.000000	0.014537
14	1	18.834779	37.736589	28.542111	42.843651	0.556546	0.265082	0.108252	0.192196	3.365897	2.000000	0.014136	1.838133	4.000000	0.014632	0.740384	2.000000	30.159746	4.596872	6.000000	0.024062	14.925506	4.000000	0.372530	2.469588	4.000000	74.102191	2.431537	3.000000	0.014398	6.677412	6.000000	0.077673	1.930671	5.000000	0.057599
15	2	32.808955	50.062765	99.130037	93.597756	0.322858	0.896422	0.290520	0.502269	9.534205	6.000000	0.013358	8.310076	2.000000	0.038612	3.851811	1.000000	50.617951	1.959149	2.000000	0.015407	3.029448	6.000000	0.063155	12.170870	6.000000	21.260582	12.944505	5.000000	0.021792	6.184062	5.000000	0.014388	2.146675	4.000000	0.042257
16	2	16.166153	74.098397	69.444491	9.774769	0.407982	0.524904	0.818968	0.310115	11.886795	2.000000	0.037797	5.276061	3.000000	0.034506	4.259781	1.000000	22.416587	4.643418	2.000000	0.039838	4.762036	4.000000	0.030150	9.235602	6.000000	64.776877	3.483104	4.000000	0.130890	8.915618	6.000000	0.011079	1.901016	3.000000	0.016213
17	3	84.904581	16.376849	99.839231	80.029079	0.817821	0.791665	0.514459	0.670195	4.847327	4.000000	0.017302	1.240307	2.000000	0.154403	4.274485	4.000000	81.822195	0.812478	6.000000	0.078331	18.950554	3.000000	0.018378	1.611306	3.000000	24.615667	4.004872	6.000000	0.019705	11.788095	6.000000	0.011897	0.152371	5.000000	0.100554
18	3	45.486256	82.520165	45.679337	13.715500	0.571359	0.180164	0.627419	0.340583	4.476723	5.000000	0.076671	2.841155	4.000000	0.013927	2.620523	3.000000	34.445747	4.531414	1.000000	0.035798	2.426225	1.000000	0.011308	0.482249	6.000000	56.725717	4.095333	6.000000	0.017419	10.119965	3.000000	0.022294	2.045907	6.000000	0.111953
19	1	69.938242	4.594627	2.633786	11.953401	0.365158	0.587069	0.482219	0.659156	2.996282	2.000000	0.011580	12.707328	3.000000	0.014609	1.540507	4.000000	13.138814	0.854623	6.000000	0.036218	3.908281	2.000000	0.010633	13.951754	2.000000	26.113658	3.177139	6.000000	0.015693	5.699597	2.000000	0.029373	1.878805	3.000000	0.023824
20	2	26.183765	10.526847	10.533794	48.805338	0.132978	0.575160	0.538933	0.502659	8.441929	2.000000	0.020560	13.125184	4.000000	0.010309	4.069201	1.000000	45.760857	3.495879	5.000000	0.019408	9.134439	5.000000	0.013342	13.637467	4.000000	49.030019	11.863016	6.000000	0.088494	11.707635	5.000000	0.010925	2.901703	2.000000	0.012057
21	2	84.645168	25.664701	43.170137	98.508613	0.831025	0.713039	0.975418	0.700665	3.474158	4.000000	0.014788	5.039251	4.000000	0.021636	2.680071	6.000000	6.184124	0.575967	3.000000	0.097198	1.118504	4.000000	0.011034	12.615490	1.000000	37.216368	6.975609	1.000000	0.010966	17.339096	4.000000	0.028695	2.341332	6.000000	0.010150
22	2	28.215496	26.105843	70.297183	73.833166	0.366555	0.208357	0.203396	0.659102	13.366259	3.000000	0.019269	10.880158	2.000000	0.013337	1.298900	1.000000	82.409295	4.045898	5.000000	0.058597	12.657389	4.000000	0.026723	3.712972	3.000000	46.716607	9.274088	2.000000	0.010976	4.706009	2.000000	0.654612	1.307064	6.000000	0.014136
23	2	53.730268	90.319936	99.592212	23.522524	0.601244	0.552815	0.785153	0.747458	9.168711	3.000000	0.018608	5.742197	3.000000	0.010481	2.788352	5.000000	50.906288	2.666194	5.000000	0.046301	16.135724	3.000000	0.012680	1.546616	2.000000	65.587282	14.585918	6.000000	0.017885	9.041767	5.000000	0.023546	2.361592	4.000000	0.019306
24	2	98.599873	18.265389	10.095514	51.810371	0.763326	0.526421	0.127047	0.832555	14.462774	2.000000	0.019364	4.218026	2.000000	0.025718	3.961475	6.000000	78.233502	0.288390	2.000000	0.030925	2.700229	3.000000	0.010959	3.016391	2.000000	19.643717	6.142315	4.000000	0.011915	14.685569	5.000000	0.015265	4.486685	3.000000	0.012812
25	1	8.932240	58.180855	5.605565	49.173383	0.221232	0.678474	0.777507	0.573560	2.462428	2.000000	0.075241	2.009593	6.000000	0.018785	0.358192	6.000000	70.186926	2.742321	3.000000	0.215972	14.066682	4.000000	0.032252	7.741343	1.000000	71.461060	4.869335	1.000000	0.071266	9.305792	1.000000	0.340472	4.658155	5.000000	0.024965
26	2	30.635863	69.496898	51.406691	66.664544	0.793513	0.375406	0.893308	0.553202	13.108076	5.000000	0.019957	13.100433	3.000000	0.010083	3.558626	3.000000	79.963668	0.534421	5.000000	0.018526	11.766396	2.000000	0.014949	11.604736	5.000000	19.311879	8.597685	2.000000	0.084597	9.402159	3.000000	0.012387	2.447602	2.000000	0.121982
27	1	89.678234	98.862637	71.701434	91.176847	0.550423	0.781495	0.388763	0.673774	10.523896	6.000000	0.033666	0.474690	3.000000	0.015241	3.383079	4.000000	78.192329	1.824607	1.000000	0.013629	9.764517	1.000000	0.011859	2.958638	6.000000	80.058013	12.417293	2.000000	0.042167	2.498348	3.000000	0.052460	2.756638	2.000000	0.213839
28	2	32.135919	94.236706	73.911403	18.302120	0.648640	0.498725	0.277558	0.490440	12.011518	3.000000	0.012135	14.543409	2.000000	0.011350	3.556571	6.000000	98.336220	4.134737	3.000000	0.031616	12.467069	3.000000	0.046509	0.886715	3.000000	28.211382	10.585764	4.000000	0.023118	6.304854	2.000000	0.015227	3.906556	3.000000	0.015757
29	2	19.753396	96.609601	76.752627	17.992130	0.599822	0.918783	0.560202	0.592184	9.277298	6.000000	0.020949	12.804179	4.000000	0.020448	0.281255	3.000000	18.610021	4.282696	2.000000	0.101785	18.589850	6.000000	0.022851	8.925353	2.000000	13.780510	8.772784	6.000000	0.010996	5.903083	5.000000	0.023912	1.226238	6.000000	0.093136
