1	2	27.671238	34.854530	30.171523	0.504691	0.568627	0.811401	11.462078	1.000000	25.811721	13.245504	3.000000	0.014905	4.546032	2.000000	85.562344	5.977461	6.000000	0.014591	4.368428	3.000000	0.018515	13.872451	2.000000	0.037620	0.389925	5.000000	0.065222
2	2	83.011287	11.807501	66.359672	0.338042	0.868687	0.872767	5.685063	4.000000	57.352686	5.795153	4.000000	0.014525	2.055886	4.000000	36.620237	6.044946	5.000000	0.036514	7.570642	1.000000	0.044918	12.636731	6.000000	0.051427	1.208879	4.000000	0.029207
3	3	12.322046	94.170182	40.311400	0.565082	0.487701	0.475321	13.914225	3.000000	37.902509	12.378607	2.000000	0.110592	5.911243	6.000000	49.995953	1.310918	3.000000	0.063667	3.341912	3.000000	0.014212	8.250076	2.000000	0.012866	1.423776	6.000000	0.041859
4	3	21.346909	64.254635	72.824141	0.984217	0.908319	0.709295	6.590581	1.000000	15.184776	12.441214	4.000000	0.022543	5.103747	4.000000	64.309293	5.827789	4.000000	0.065038	11.772506	5.000000	0.011766	7.555094	4.000000	0.018684	2.957325	6.000000	0.013535
5	3	2.703628	84.805463	95.539406	0.191496	0.930494	0.381827	8.010486	5.000000	25.135280	13.947754	3.000000	0.054563	3.300136	3.000000	96.406146	5.279607	6.000000	0.011157	12.071203	5.000000	0.011953	4.720744	2.000000	0.010710	2.994353	3.000000	0.014538
6	2	51.860742	19.502271	36.951508	0.721658	0.261457	0.670645	4.289359	5.000000	80.057764	0.844703	4.000000	0.012900	2.352521	6.000000	25.044316	6.068121	3.000000	0.014265	6.448541	6.000000	0.018841	7.779540	1.000000	0.013220	4.165616	6.000000	0.011462
7	1	52.386558	22.012518	2.506180	0.838713	0.129309	0.328050	0.412627	6.000000	87.380595	7.647385	1.000000	0.030093	3.769796	4.000000	66.824535	2.585667	6.000000	0.015254	13.159243	5.000000	0.016126	4.251492	3.000000	0.210290	5.505931	3.000000	0.117988
8	1	36.991634	47.613211	32.724903	0.584629	0.731389	0.921124	1.878462	1.000000	25.963777	7.178930	3.000000	0.127620	3.394938	5.000000	10.633018	1.456359	2.000000	0.016663	6.221222	1.000000	0.015509	8.865432	3.000000	0.013697	4.318419	5.000000	0.012904
9	1	32.407872	72.080262	8.532636	0.262158	0.428076	0.680856	4.287737	5.000000	66.150209	5.945087	6.000000	0.011060	4.416643	4.000000	22.844854	0.160081	4.000000	0.012568	3.677579	3.000000	0.013745	8.109664	1.000000	0.092336	2.703463	1.000000	0.013614
10	1	29.016168	40.464212	68.218180	0.500785	0.236568	0.366720	8.369919	4.000000	32.632868	9.214884	3.000000	0.021027	2.187496	2.000000	21.883159	2.045149	4.000000	0.015633	6.328145	3.000000	0.014217	14.386389	6.000000	0.015254	2.905381	5.000000	0.021824
11	2	68.022664	23.143611	92.804065	0.567077	0.516811	0.699062	7.420503	2.000000	58.799613	13.829921	3.000000	0.010496	1.416796	6.000000	55.321616	2.983546	2.000000	0.147144	12.192809	6.000000	0.016505	11.430014	4.000000	0.035668	4.005028	3.000000	0.011709
12	2	88.410195	62.767770	35.475658	0.811033	0.666217	0.628922	10.842877	2.000000	39.280820	7.879489	1.000000	0.011685	2.470236	3.000000	99.013942	4.929472	4.000000	0.013287	9.097821	6.000000	0.029116	7.287869	4.000000	0.033839	3.278361	3.000000	0.021879
13	1	58.588013	50.083128	89.679906	0.640833	0.142638	0.325359	10.000244	1.000000	15.707041	12.849885	4.000000	0.015218	1.350359	3.000000	39.725553	2.708053	2.000000	0.034491	0.811802	2.000000	0.025394	9.620836	3.000000	0.011129	1.469337	6.000000	0.078644
14	1	57.797220	71.560653	33.998986	0.300275	0.763958	0.226028	7.549644	6.000000	94.691362	4.124582	5.000000	0.092534	5.791735	6.000000	51.249108	2.327982	3.000000	0.010181	6.375909	5.000000	0.012597	4.758813	4.000000	0.057730	4.697862	1.000000	0.087486
15	1	57.234166	22.106193	41.681614	0.349453	0.375440	0.824304	3.098563	1.000000	15.667235	1.594615	3.000000	0.018982	5.995413	3.000000	28.573696	0.807890	3.000000	0.014947	6.682611	2.000000	0.049208	0.309205	4.000000	0.053930	1.829639	1.000000	0.032760
16	1	89.819612	35.433486	4.765713	0.777931	0.143901	0.501358	5.324449	4.000000	4.864298	4.326162	4.000000	0.010249	6.241385	6.000000	28.797900	1.364738	1.000000	0.023556	13.128396	6.000000	0.013966	0.467217	6.000000	0.086672	2.427943	2.000000	0.011545
17	2	51.562594	27.836069	77.326859	0.101708	0.664570	0.647750	1.996837	3.000000	67.948862	3.447387	2.000000	0.030207	0.501342	5.000000	21.879253	2.348696	3.000000	0.042131	12.602215	6.000000	0.017309	12.703109	2.000000	0.022370	2.961847	5.000000	0.010187
18	1	83.845852	93.507609	6.638034	0.595075	0.223182	0.773001	14.085578	6.000000	12.084845	9.783847	2.000000	0.018828	4.317643	1.000000	49.532027	4.652026	1.000000	0.048213	2.007433	3.000000	0.081955	7.113070	5.000000	0.013947	4.462673	6.000000	0.010861
19	1	22.963346	41.144278	30.492338	0.786860	0.447176	0.686739	5.909411	4.000000	62.212642	14.088535	2.000000	0.011705	1.541389	2.000000	99.936984	2.621226	1.000000	0.030207	6.608811	1.000000	0.016709	14.214650	1.000000	0.011303	1.474920	5.000000	0.036035
20	1	5.683115	23.670721	37.311679	0.815797	0.755309	0.736121	0.875272	4.000000	79.489761	12.648932	5.000000	0.046316	4.460159	4.000000	2.043669	2.262232	3.000000	0.021334	13.680001	5.000000	0.201547	0.370745	3.000000	0.013335	2.298646	2.000000	0.016794
21	1	30.626045	16.680644	45.175094	0.848106	0.510816	0.211526	0.567112	5.000000	1.579196	13.086094	4.000000	0.049640	5.772150	6.000000	78.123955	3.925994	4.000000	0.010966	2.954824	5.000000	0.094463	1.281523	2.000000	0.256622	2.711071	3.000000	0.062964
22	3	44.083131	98.309567	15.754312	0.526457	0.811769	0.587170	4.744285	4.000000	6.512862	0.606064	5.000000	0.057401	3.755219	5.000000	43.710364	5.122892	1.000000	0.176620	5.375190	3.000000	0.012917	11.015959	6.000000	0.129728	4.626273	1.000000	0.014461
23	1	82.564681	66.985957	10.364769	0.864948	0.247123	0.805086	2.372757	4.000000	64.418564	2.084260	1.000000	0.071483	2.854925	5.000000	28.749905	4.236653	3.000000	0.018656	5.068132	3.000000	0.033032	2.651547	3.000000	0.085598	5.987661	3.000000	0.013129
24	3	7.125089	41.437803	74.053647	0.809059	0.269779	0.402322	9.669062	1.000000	86.601943	9.561930	6.000000	0.010844	1.544938	3.000000	37.470813	2.466180	1.000000	0.012098	9.661013	4.000000	0.011697	5.976424	3.000000	0.022355	4.464491	4.000000	0.040937
25	2	70.669459	67.355724	65.940453	0.867569	0.771942	0.631050	13.839439	4.000000	58.653113	13.456588	6.000000	0.023306	0.935323	3.000000	16.733137	5.761584	1.000000	0.020010	3.638889	6.000000	0.010389	1.364381	1.000000	0.016343	2.664927	6.000000	0.029989
26	1	77.637394	58.358832	42.607083	0.767313	0.345055	0.352015	9.270878	3.000000	9.818541	9.796741	5.000000	0.042408	5.764060	1.000000	11.228704	3.562968	2.000000	0.132213	11.997006	3.000000	0.012670	2.430815	4.000000	0.011267	2.264896	5.000000	0.082832
27	2	47.730856	96.568526	77.234190	0.329079	0.939375	0.231613	3.834091	2.000000	4.218519	2.810208	4.000000	0.013446	4.023368	1.000000	59.198761	0.903976	5.000000	0.010333	10.255082	3.000000	0.022810	9.054801	5.000000	0.029835	4.989186	5.000000	0.016540
28	1	64.922572	25.517229	89.854188	0.423159	0.182736	0.340232	5.265994	1.000000	47.313801	6.049022	6.000000	0.017684	3.284176	2.000000	7.943948	1.749205	6.000000	0.052479	11.741907	1.000000	0.011010	6.681742	6.000000	0.039266	5.445817	5.000000	0.023268
