49	14	-0.312802	2.814677	-0.484437	5.148518	2.274360	2.281799	0.331591	5.790160	4.568028	1.670552	5.009695	6.759185	1.330086	2.798862	3.768360	6.037604	0.152895	3.074880	3.281126	5.767470	1.022666	2.534831	-0.046499	5.448808	1.385533	2.464472	0.066913	5.548284	1.515957	2.753449	3.834558	6.074789	-1.011355	3.087469	-0.367580	5.104290	1.177557	2.504959	0.002450	5.490939	3.266888	2.268924	4.423243	6.403239	2.833274	2.401838	4.277968	6.321525	1.957907	2.349125	0.238585	5.705683	1.584907	2.425052	0.127517	5.603491
60	14	3.975087	2.462630	-1.072069	-0.251744	4.574005	3.683481	2.553698	-0.090715	3.796381	2.964556	0.343528	-0.242354	4.178048	2.252343	-1.606897	-0.240838	4.147568	3.508898	1.675462	-0.182200	4.246638	2.609973	1.968785	-0.253889	4.342847	2.103843	-1.856664	-0.224094	5.118563	1.391715	-1.342505	0.127925	5.766133	1.930254	5.146485	0.990639	5.894899	1.567907	5.295873	1.530967	3.843926	2.662290	-0.492323	-0.252763	5.330691	1.174851	-0.898207	0.436518	5.250819	1.257994	-1.081108	0.300958	3.932571	3.276012	1.105173	-0.217063
93	14	0.643336	3.408592	1.906021	-0.752982	2.683264	2.111407	0.559112	-0.242895	3.033651	4.330900	3.194232	-0.155698	1.731443	2.508472	0.912997	-0.425160	3.013998	1.985397	0.473374	-0.179613	0.836728	3.099236	1.563102	-0.654522	3.539898	1.784100	0.383557	-0.073100	1.421905	4.131372	2.584227	-0.664166	5.404408	0.968730	1.109883	0.551782	1.114733	2.859906	1.287607	-0.567053	5.454792	0.967845	1.265774	0.582879	0.627571	3.549339	2.043031	-0.786980	1.037537	3.972127	2.418460	-0.754074	3.318567	1.869580	0.413464	-0.118742
133	14	6.416854	-0.005353	1.675896	1.912472	7.055642	-0.136728	2.316790	1.936923	7.278656	-0.191604	2.555695	1.947565	6.452296	-0.010850	1.711214	1.913545	7.249131	-0.184156	2.523292	1.946090	6.856446	-0.090656	2.112764	1.928328	6.690733	-0.055079	1.947353	1.921802	6.981114	-0.119132	2.239595	1.933611	7.073042	-0.140892	2.334983	1.937714	6.566678	-0.030747	1.824626	1.917314	7.312056	-0.200095	2.592666	1.949261	7.231409	-0.179712	2.503965	1.945214	7.097651	-0.146817	2.360831	1.938842	6.512431	-0.020947	1.770928	1.915475
364	14	2.251106	5.665419	4.513342	4.959802	6.485725	0.891238	4.046920	6.473246	6.558923	1.040684	7.004905	7.362230	1.306855	4.392093	2.264355	3.308890	5.185161	3.260728	5.899610	6.185302	2.084437	5.764505	4.394595	4.859925	2.628740	5.446617	4.744616	5.156316	1.961524	5.839741	4.296902	4.778364	2.884850	5.297193	4.882541	5.274577	6.507787	1.253824	4.944345	6.672033	1.676159	6.024192	4.014697	4.546423	2.207089	5.691329	4.483255	4.934424	6.360246	1.567203	6.095138	6.885177	3.326930	5.024720	5.099250	5.461783
424	14	5.604608	1.083271	6.115553	6.960448	5.058241	1.330439	2.253696	5.717836	2.819991	4.451253	3.986840	5.106973	1.670240	2.951961	2.139427	2.232560	1.518294	5.062186	3.549924	4.206744	1.351784	3.171205	2.213667	2.254231	2.329384	4.751699	3.849963	4.819493	5.378525	1.095443	2.888309	6.214556	0.917953	3.850419	2.488637	2.530531	4.939653	1.439393	2.166785	5.543665	1.672358	5.027156	3.620093	4.347306	0.870000	4.271952	2.695096	2.785911	1.048018	3.520013	2.346871	2.372956	1.061356	4.987064	3.221871	3.589439
437	14	0.045393	3.229909	-4.766569	4.024704	0.254747	1.811487	0.784014	6.213847	1.263346	1.463425	3.521851	6.722954	2.054379	0.717462	4.376757	6.900432	0.218518	0.834491	-2.009728	5.671591	0.878494	0.276189	-0.459297	6.086560	1.845803	-0.121476	0.591821	6.625538	0.427781	0.605886	-1.295328	5.749228	1.983272	-0.164230	0.796612	6.690077	0.702415	1.931942	2.499971	6.522842	2.068316	-0.189201	0.970091	6.729178	1.139417	1.568486	3.327464	6.685604	0.431771	2.006046	1.755828	6.371938	2.299235	-0.229671	2.251295	6.833999
457	14	4.164471	3.294432	1.149534	1.254918	4.179783	3.711567	2.269468	1.330556	4.744972	3.259669	3.874182	2.087157	4.449928	2.703532	0.994675	1.549507	4.149560	3.624023	2.004481	1.290273	4.306619	3.846195	2.822013	1.473273	4.740503	2.250825	2.186223	2.109736	4.271009	3.023986	0.779508	1.333648	4.136118	3.532405	1.742605	1.264203	4.821080	2.890239	3.967695	2.260674	4.646391	3.522015	3.664298	1.912668	4.842011	2.586848	3.820208	2.333339	4.468959	3.791502	3.257354	1.662454	4.371884	2.835634	0.820393	1.443725
486	14	5.781980	2.451087	3.121004	2.420939	5.703678	2.054555	1.002012	2.050340	6.045696	1.760200	-0.057637	2.154632	6.109475	1.704925	-0.246345	2.189145	6.238705	1.587243	-0.630587	2.280944	6.634590	1.112990	-1.501443	2.963697	5.841012	2.450877	3.241437	2.490771	6.853150	1.574579	5.124423	4.608015	5.948704	1.842326	0.229529	2.112542	6.953935	0.053077	2.429764	5.682304	6.287418	1.540084	-0.775174	2.325367	6.751896	0.890793	-1.249364	3.466838	6.479417	2.202476	4.324119	3.481705	6.880043	0.502595	-0.285710	4.509514
583	14	6.302300	0.616360	0.725924	-0.149152	6.332717	0.549515	1.058056	-0.043582	4.914700	3.169463	2.010940	-4.684974	4.976095	3.404028	2.711304	-4.319567	5.767183	1.682466	-1.239632	-2.449056	5.522690	2.088936	-0.687813	-3.379644	5.378752	3.350074	3.463346	-3.071551	5.093639	3.441788	3.013335	-3.930505	5.857130	1.522595	-1.113897	-2.063769	5.899888	1.444275	-0.988487	-1.875116	6.247106	0.740308	0.411850	-0.356766	5.612095	3.164349	3.750493	-2.393961	4.946301	3.056364	1.734029	-4.686570	5.228605	3.420197	3.249972	-3.516415
606	14	3.437102	3.687323	3.727618	2.153638	6.314013	1.055232	5.974752	4.159234	4.184398	4.136324	4.619176	2.618982	5.246522	3.095720	5.654936	3.528481	6.335251	0.494147	5.291736	4.245101	5.949829	-0.364054	3.119594	4.009982	5.781028	-0.136338	2.883568	3.907156	3.347778	3.521454	3.593031	2.151396	6.338344	0.949080	5.854675	4.186333	4.095628	4.151983	4.525692	2.544015	6.350672	0.705549	5.548054	4.228650	5.028634	2.653407	4.524943	3.595360	3.587502	3.904931	3.934461	2.197659	5.593026	0.070483	2.732104	3.809740
