1	2	87.622028	19.528466	96.509128	1.257390	84.939020	0.367286	0.388582	0.454348	0.137066	0.911912	3.173122	6.000000	0.013798	12.499178	3.000000	83.880036	9.863831	4.000000	0.016377	3.698815	5.000000	0.010044	56.689483	4.000000	0.011597	7.713575	2.000000	0.012785	0.734583	2.000000	72.866195	2.182869	3.000000	0.029314	9.019749	1.000000	52.977576	0.165780	6.000000	0.010980	0.549304	1.000000	0.018075	5.164489	5.000000	66.563827
2	2	33.822815	748.879862	2.279226	37.713383	55.318816	0.681296	0.465131	0.351013	0.871212	0.778051	2.315064	3.000000	0.011538	2.597865	6.000000	83.044034	5.944955	5.000000	0.013772	14.149190	6.000000	0.016867	43.307680	3.000000	0.013753	16.966673	5.000000	0.307609	1.858942	3.000000	50.154791	3.437581	3.000000	0.010761	7.795833	5.000000	79.754433	1.274579	6.000000	0.072747	3.352751	4.000000	0.015890	11.928443	6.000000	2.385472
3	3	47.827051	39.585328	11.237564	25.881934	60.393974	0.290019	0.688070	0.873359	0.694558	0.314222	0.407875	5.000000	0.019984	13.039472	3.000000	3.009323	4.833584	3.000000	0.023676	4.638306	6.000000	0.024584	12.196550	5.000000	0.022291	11.951722	4.000000	0.051737	3.142882	3.000000	48.723193	0.578190	6.000000	0.023419	2.033590	4.000000	37.895799	1.868880	6.000000	0.055555	1.887152	4.000000	0.030061	6.478454	4.000000	20.305534
4	3	89.656717	390.158452	6.594155	91.361157	62.209841	0.492536	0.182301	0.850108	0.985537	0.323927	2.329217	1.000000	0.016972	9.250410	6.000000	27.473385	11.012424	2.000000	0.016107	7.161956	1.000000	0.011477	0.650694	3.000000	0.103720	1.104398	6.000000	0.025411	0.169557	3.000000	63.705933	1.475259	4.000000	0.021718	18.794589	5.000000	32.328966	1.515034	5.000000	0.011328	0.774081	6.000000	0.013412	0.711132	5.000000	20.327825
5	2	86.443463	83.966902	91.533141	93.911788	19.254789	0.242644	0.770155	0.182588	0.854145	0.598928	3.181223	5.000000	0.013948	9.688078	6.000000	28.870984	9.682113	4.000000	0.176660	11.156576	3.000000	0.013343	53.609565	4.000000	0.010390	3.018505	3.000000	0.011755	0.284181	4.000000	89.119621	0.723675	2.000000	0.020608	13.443217	3.000000	39.974422	0.096891	5.000000	0.017292	0.747617	6.000000	0.010849	11.992447	1.000000	33.489859
6	5	83.365900	128.741648	37.216517	37.742415	16.981588	0.201695	0.344010	0.521605	0.332982	0.680674	1.674682	3.000000	0.010372	15.894856	5.000000	27.209411	5.563291	4.000000	0.140390	2.608909	2.000000	0.072911	22.315450	2.000000	0.024266	16.091945	5.000000	0.015081	2.655295	4.000000	82.097452	2.235477	6.000000	0.024968	9.838566	5.000000	44.724982	1.813200	2.000000	0.207231	0.039728	4.000000	0.023466	11.784478	4.000000	57.985564
7	2	52.312870	626.772830	13.787745	31.692404	71.086068	0.126150	0.608654	0.504862	0.669504	0.925448	2.218367	2.000000	0.034544	13.184387	3.000000	13.178446	10.215738	1.000000	0.028014	14.954841	6.000000	0.021637	42.260609	4.000000	0.026537	1.229521	5.000000	0.026161	0.115735	4.000000	28.227307	1.569113	1.000000	0.017499	0.341431	1.000000	28.044381	2.123934	6.000000	0.032083	3.171229	1.000000	0.035035	17.177419	3.000000	18.835284
8	4	88.295175	180.583381	79.340140	45.587564	44.773215	0.218437	0.954449	0.530892	0.479603	0.417589	0.358579	6.000000	0.013588	6.899608	1.000000	2.778610	14.126656	6.000000	0.015570	5.056064	3.000000	0.031813	24.376540	1.000000	0.012800	7.463902	2.000000	0.011809	1.010613	5.000000	90.096627	0.542243	2.000000	0.024491	17.846549	5.000000	90.774806	1.296956	4.000000	0.013829	2.996223	5.000000	0.054079	1.886973	5.000000	97.017185
9	3	96.503583	802.461078	17.789051	6.320242	65.625725	0.775848	0.177702	0.904272	0.646738	0.272758	2.311766	6.000000	0.014470	11.540386	1.000000	28.320158	13.544938	4.000000	0.017603	3.410636	4.000000	0.048990	3.212197	5.000000	0.020289	6.040903	3.000000	0.054665	3.335301	6.000000	35.448633	1.759698	1.000000	0.014781	8.962319	5.000000	77.691592	0.435878	5.000000	0.012101	1.797154	1.000000	0.011423	17.448541	1.000000	56.756413
10	2	49.957989	919.534914	54.349688	57.303303	5.587213	0.571750	0.644383	0.144831	0.985870	0.859267	1.568624	3.000000	0.146217	9.050071	1.000000	89.276573	8.165058	1.000000	0.015908	3.032012	2.000000	0.013244	36.004671	4.000000	0.090145	11.787676	4.000000	0.046888	2.961736	6.000000	93.568644	3.137812	4.000000	0.013816	8.053599	2.000000	83.635584	0.158760	1.000000	0.011671	0.235095	5.000000	0.017900	0.538352	3.000000	88.654814
