25	14	5.169369	-3.781706	7.408048	-1.097263	5.103711	-2.774841	7.043067	5.949939	5.164270	-4.753204	7.303304	5.187467	5.169388	-8.591188	7.456799	3.482286	5.168567	-6.144754	7.391620	4.612833	5.169407	-4.391500	7.438133	0.041391	5.169414	-5.139476	7.460229	0.925120	5.169333	-7.860085	7.444575	3.855117	5.166326	-5.149686	7.334361	5.025182	5.168978	-6.645509	7.411796	4.400752	5.158937	-1.420480	7.277753	-0.821038	5.169412	-4.705503	7.449861	0.502278	5.169295	-3.413739	7.389365	-1.496125	5.169376	-8.367212	7.453493	3.602263
42	14	5.429521	-3.005471	5.378463	-0.778083	4.782949	2.233706	5.118466	1.084140	4.717513	2.143271	5.101224	1.266537	5.395585	-5.299687	5.270899	0.446537	4.652339	2.045764	5.083991	1.474339	3.861839	0.697920	4.860725	5.941875	5.264435	-4.987629	5.005991	2.608444	5.180139	2.385035	5.222074	0.037517	5.414734	-4.261321	5.327918	-0.171147	4.848627	2.315087	5.135715	0.916213	5.046964	2.466767	5.187508	0.425069	4.914531	2.384548	5.152971	0.754785	5.412871	-0.192227	5.291260	-1.346092	4.193918	-1.157986	4.590353	6.059934
151	14	0.898063	1.830754	0.552218	6.110806	7.389694	-3.153929	6.789728	2.072378	7.372725	-3.071852	6.789668	2.127385	7.028363	-2.397429	6.787039	2.815578	6.991984	-2.386211	6.786674	3.115250	7.121691	-2.507392	6.788023	2.589930	7.350573	-3.587803	6.789768	5.049771	7.322517	-2.894829	6.789453	2.252344	7.398378	-3.203515	6.789755	2.040406	7.449861	-3.880427	6.789874	1.894940	7.440331	-3.627339	6.789859	1.857009	7.201798	-2.630911	6.788707	2.461229	7.454351	-4.971629	6.789882	4.046236	7.286866	-3.320567	6.789599	5.174481
254	14	2.610355	5.173948	-0.652119	2.175812	6.719305	-2.870539	4.991701	-0.979907	2.903319	5.751886	-0.593550	1.430165	2.814431	5.691381	-0.613449	1.545535	4.116150	4.357435	0.071356	0.809686	4.836997	2.167250	1.212479	0.490640	6.186155	-4.115408	4.840482	4.690647	3.119147	5.772690	-0.533925	1.244133	3.208326	5.747289	-0.503869	1.187491	6.782852	-5.409730	4.991325	0.726510	4.258344	3.921843	0.227800	0.757967	2.586013	4.994244	-0.656824	2.414319	5.983601	-3.335370	4.743292	5.085162	6.647521	-1.441227	4.983932	-1.364535
267	14	5.406696	0.512746	-2.109319	5.355329	5.733732	-0.446247	-0.384030	5.753667	6.275230	-0.240678	2.344832	2.110924	6.360599	-0.969693	2.893446	2.351156	6.335647	-1.711500	2.888860	3.172533	6.232485	-1.668212	2.658144	4.027601	6.148838	-1.452436	2.389074	4.536614	6.130793	-1.404969	2.318679	4.632573	6.094858	-1.311384	2.164002	4.810313	5.451601	0.305176	-2.124197	5.582026	5.437575	1.082926	-1.382835	4.170634	6.220108	-1.637977	2.623778	4.110161	6.173142	-1.516540	2.476597	4.399976	6.296802	-1.776992	2.811649	3.544462
445	14	2.191501	5.729312	0.828502	1.568405	7.333625	-1.236094	4.373322	5.222107	7.346603	-2.155508	5.994337	4.674657	7.346320	-1.393546	5.406428	3.827294	7.333498	-1.577495	4.509295	5.850272	7.348100	-2.105187	6.079238	4.334177	7.345203	-1.326426	5.275985	3.888755	7.348760	-1.979289	6.049206	4.090273	7.340945	-1.950432	5.411700	5.415733	7.332718	-1.523871	4.407781	5.849396	7.348673	-1.714828	5.844249	3.844690	7.343510	-1.257774	5.110272	4.008984	7.332090	-1.307110	4.264354	5.534506	7.347067	-2.153743	6.028907	4.582700
457	14	4.537735	-0.726310	3.385379	5.509632	4.567279	-0.637289	3.464495	5.344083	4.548231	-0.681257	3.416015	5.446244	4.613960	-2.424950	3.530528	5.294660	4.528083	-1.113877	3.299538	5.745164	4.532085	-0.763429	3.366290	5.549804	4.524324	-0.865940	3.330187	5.631823	4.590698	-2.051120	3.441586	5.608364	4.622241	-0.677133	3.592826	5.019414	4.524557	-1.025216	3.303772	5.714111	4.654904	-1.894750	3.705665	4.265050	4.559192	-1.583876	3.346212	5.784200	4.596167	-0.625572	3.531665	5.188953	4.581505	-1.908370	3.410360	5.686200
544	14	4.725614	-2.238109	5.802203	5.848116	4.579596	-1.094021	3.815022	7.078088	4.686115	-0.318468	4.563796	2.212514	4.138076	0.342996	3.126953	2.212700	2.131769	1.086326	2.083943	2.673822	4.734229	-3.268694	6.537872	3.378963	4.734093	-3.530240	6.519743	4.519702	0.666616	1.486037	1.948382	3.053832	4.734231	-2.555474	6.463219	3.005477	0.304794	1.517169	1.935418	3.540987	4.410709	-0.782460	3.242618	7.384328	4.734020	-3.439071	6.503384	4.650905	4.726056	-2.257846	5.825234	5.827803	1.398909	1.291959	1.994777	2.834201
578	14	1.027765	0.962102	0.073499	7.277513	5.761388	-2.107755	5.876037	2.105579	4.704655	-0.929001	3.012479	7.035142	5.796005	-3.719627	6.133441	3.834562	2.847280	4.530800	1.825064	2.727605	5.605145	-1.319015	5.131520	1.576247	5.439019	-0.848547	4.645410	1.565519	5.796046	-2.987776	6.124450	2.958746	5.538430	-1.124594	4.910277	1.552176	5.470426	-0.936457	4.721885	1.557662	5.660695	-1.508624	5.351092	1.642141	5.787547	-3.533129	6.083693	4.427951	0.075996	2.952641	-0.167657	7.106837	1.554982	4.995021	0.728181	4.250464
629	14	1.753484	-4.506478	6.975092	4.135204	-0.022291	-1.964685	6.876036	3.046673	-0.168626	0.558094	5.503059	7.772516	0.506802	-3.449144	6.961560	3.426986	1.623498	-4.514567	6.970117	4.244504	-0.168624	-1.205968	6.314855	6.717812	-0.168626	0.038561	5.817780	7.613386	-0.168626	0.502223	5.543371	7.775167	1.712529	-4.394535	6.980211	3.930688	-0.168626	0.596959	5.473869	7.766943	-0.164208	2.092112	5.890300	3.067338	-0.168626	0.350798	5.643464	7.753639	-0.168626	-0.375449	6.008387	7.331560	-0.001137	-2.115656	6.888090	3.077393
