1	2	61.192606	86.255753	41.012804	74.670766	0.670477	0.847935	0.414209	0.959384	4.774849	3.000000	0.015655	52.073338	3.000000	0.023584	2.248008	1.000000	0.018593	47.898447	5.000000	0.018842	3.058972	1.000000	0.032520	10.151515	2.000000	0.013120	5.690073	5.000000	0.043753
2	2	50.440000	4.135264	72.994673	77.882246	0.533335	0.751215	0.758390	0.702584	6.077077	5.000000	0.033634	48.701958	3.000000	0.012626	13.253978	6.000000	0.193227	62.289400	4.000000	0.010875	11.683836	6.000000	0.061884	1.364389	6.000000	0.011468	4.504950	6.000000	0.010794
3	1	44.347208	98.225940	79.597826	58.486113	0.279143	0.852896	0.546492	0.170327	7.862050	5.000000	0.033805	10.793174	6.000000	0.014073	4.627986	3.000000	0.019001	20.722463	2.000000	0.039958	6.494320	3.000000	0.016317	12.063101	1.000000	0.015224	9.711531	3.000000	0.118424
4	1	9.316565	23.653702	5.618725	62.839186	0.258527	0.363463	0.635851	0.692496	13.235123	5.000000	0.039831	13.742370	3.000000	0.018289	11.269964	2.000000	0.018312	62.183494	5.000000	0.146528	4.171034	6.000000	0.024728	9.355130	1.000000	0.015087	2.997584	2.000000	0.044716
5	2	38.683046	34.719526	97.926700	21.819109	0.957198	0.971379	0.943025	0.231638	3.274431	6.000000	0.019286	0.754412	6.000000	0.015970	2.808177	2.000000	0.024811	27.668564	6.000000	0.015464	13.804583	3.000000	0.014684	4.531636	2.000000	0.042740	7.359974	2.000000	0.057058
6	2	55.839310	29.325997	28.107177	31.724672	0.524593	0.442779	0.353332	0.669021	4.522583	4.000000	0.022508	49.596348	6.000000	0.023906	13.017599	3.000000	0.010335	23.194854	4.000000	0.022884	12.198049	5.000000	0.010646	1.181631	2.000000	0.010015	5.335329	5.000000	0.216466
7	2	85.375601	97.348323	78.692694	72.969328	0.824240	0.899380	0.747956	0.742405	4.661748	3.000000	0.018997	42.785728	4.000000	0.058584	9.936521	5.000000	0.010479	2.560767	1.000000	0.010643	13.114644	1.000000	0.171396	7.036517	4.000000	0.061258	1.847253	2.000000	0.014246
8	2	20.040675	77.277895	32.790771	37.801403	0.718658	0.432138	0.509935	0.371634	9.229917	3.000000	0.012736	29.820434	3.000000	0.013889	9.991194	6.000000	0.010775	58.753418	1.000000	0.021212	10.318028	4.000000	0.040623	10.356399	2.000000	0.014609	4.598501	2.000000	0.012537
9	1	60.763011	43.157520	35.123952	78.525441	0.349652	0.346760	0.434932	0.502417	10.932485	1.000000	0.012327	32.891599	6.000000	0.018129	3.844252	3.000000	0.010592	4.986966	3.000000	0.011986	14.774876	2.000000	0.011516	0.604816	4.000000	0.053710	13.604530	6.000000	0.036654
10	3	76.238244	97.834465	49.438608	36.922489	0.285737	0.980139	0.613665	0.853425	8.405021	3.000000	0.011032	41.673218	1.000000	0.013009	3.544884	4.000000	0.015156	47.347703	6.000000	0.023418	4.774524	3.000000	0.013504	3.613568	6.000000	0.026188	1.676085	3.000000	0.013504
11	2	8.382484	35.799542	99.460857	83.378611	0.752736	0.959412	0.483252	0.265499	8.405369	5.000000	0.011263	0.902949	5.000000	0.090481	8.956819	3.000000	0.013558	4.322916	1.000000	0.628460	5.952803	2.000000	0.020661	7.295064	4.000000	0.047785	4.790827	6.000000	0.010707
