1	4	23.285135	188.394140	38.242141	79.385472	89.433923	40.206985	0.221106	0.307585	0.538690	0.260992	0.229150	0.339973	7.110223	5.000000	0.761089	11.502858	5.000000	54.511638	9.536718	4.000000	0.046089	18.690158	1.000000	0.011353	11.200480	3.000000	0.090982	9.542549	5.000000	0.017611	3.450407	5.000000	0.053081	4.349838	1.000000	86.675410	2.708855	3.000000	0.011412	17.144519	6.000000	0.012133	4.731834	1.000000	0.010794	7.511139	3.000000	93.387077	1.616889	5.000000	0.650344
2	4	77.955037	390.099312	65.637218	3.955626	35.437028	54.337157	0.138789	0.404465	0.908576	0.518594	0.552322	0.829667	9.087422	3.000000	0.015568	11.860392	6.000000	15.884847	5.584095	3.000000	0.014969	7.797997	1.000000	0.120214	5.762985	2.000000	0.016159	9.063701	4.000000	0.058180	2.977543	3.000000	0.010397	16.729609	4.000000	70.958401	0.801696	4.000000	0.017062	48.227061	2.000000	0.067117	4.273515	1.000000	0.030811	4.135154	3.000000	63.637504	4.181850	3.000000	0.029727
3	5	56.927226	761.385712	56.424592	10.424354	14.177513	90.341061	0.316132	0.916659	0.109678	0.236826	0.771653	0.665558	3.679714	4.000000	0.017397	3.119144	6.000000	93.138157	1.561188	4.000000	0.017185	5.175256	1.000000	0.025355	9.475762	3.000000	0.017789	14.029534	6.000000	0.010129	1.796705	5.000000	0.030150	11.570003	1.000000	85.823178	0.524675	2.000000	0.069701	53.785103	3.000000	0.010118	5.526106	3.000000	0.190772	5.749703	3.000000	81.260611	13.621569	1.000000	0.010661
4	5	10.546919	924.252392	52.058549	49.930761	6.224122	42.358209	0.798890	0.521198	0.694833	0.412679	0.510407	0.750113	2.248943	6.000000	0.053393	2.071147	3.000000	58.872009	17.653948	2.000000	0.038798	13.406128	4.000000	0.019665	1.930960	3.000000	0.011599	3.750951	3.000000	0.015982	2.573432	6.000000	0.012971	17.358778	4.000000	8.496135	0.404100	1.000000	0.011962	22.846996	1.000000	0.037609	3.945592	1.000000	0.068397	4.058946	5.000000	63.267696	1.081119	5.000000	0.030052
5	4	23.738904	652.158538	96.136040	69.362081	42.884549	75.703272	0.486300	0.808862	0.158240	0.859443	0.167907	0.672319	2.828174	2.000000	0.015897	3.402568	6.000000	50.165875	8.859272	6.000000	0.011222	13.615343	4.000000	0.016791	2.086248	1.000000	0.017220	16.068855	5.000000	0.013380	4.980280	1.000000	0.032225	8.005898	2.000000	34.938227	3.585817	6.000000	0.014221	56.121510	3.000000	0.011722	1.543999	1.000000	0.025646	16.634514	6.000000	29.141529	3.908706	1.000000	0.010294
6	5	81.299513	996.508384	46.939291	75.006453	95.562552	38.868149	0.148832	0.464651	0.110668	0.645533	0.899041	0.551500	1.556629	3.000000	0.049392	7.784608	5.000000	95.711175	4.441109	1.000000	0.086181	2.581066	1.000000	0.059977	4.712011	3.000000	0.019471	6.021600	1.000000	0.030596	0.130414	2.000000	0.023310	18.694383	5.000000	35.866989	1.736702	4.000000	0.018967	14.632552	2.000000	0.051524	8.006074	6.000000	0.025763	0.793117	2.000000	46.013449	4.949647	4.000000	0.010620
7	1	51.657309	835.978708	77.386069	72.902509	4.561482	47.738410	0.662814	0.267555	0.745317	0.710143	0.444708	0.310949	7.285208	6.000000	0.060423	16.617207	4.000000	78.940912	16.503093	4.000000	0.443497	13.240819	4.000000	0.011508	10.865719	5.000000	0.025309	5.023774	6.000000	0.012761	0.347375	3.000000	0.010244	3.409358	6.000000	24.629681	3.642412	4.000000	0.014354	34.391495	5.000000	0.010498	9.280400	6.000000	0.012286	9.342778	1.000000	60.775362	9.271592	2.000000	0.660478
8	4	18.326778	771.113274	69.371484	49.713657	74.477670	62.403602	0.301244	0.503880	0.317182	0.312724	0.345572	0.103866	1.749483	6.000000	0.010446	2.581813	6.000000	45.066576	6.070991	4.000000	0.011847	8.735319	2.000000	0.018227	13.378354	6.000000	0.020053	5.321138	4.000000	0.011696	3.423216	2.000000	0.020348	4.395099	4.000000	24.953821	8.746736	3.000000	0.021593	9.485010	2.000000	0.012721	1.126391	2.000000	0.065308	5.360418	3.000000	25.885060	10.423984	6.000000	0.018105
9	4	32.419574	818.576985	2.994843	21.739786	88.807526	10.307298	0.900507	0.714238	0.123492	0.995748	0.251267	0.298913	3.863779	4.000000	0.010576	8.416633	4.000000	84.291126	3.441396	2.000000	0.011640	4.552027	6.000000	0.023650	4.029402	5.000000	0.025078	12.171775	2.000000	0.021618	1.775009	6.000000	0.020367	18.524662	4.000000	90.227306	7.651203	5.000000	0.012008	3.903617	3.000000	0.117945	4.296521	4.000000	0.032837	0.708216	5.000000	35.775749	5.074628	4.000000	0.016189
10	3	33.124020	234.900813	99.445952	55.316453	6.406725	53.686241	0.894598	0.942280	0.183645	0.720892	0.526083	0.902617	1.806668	4.000000	0.010569	4.800696	3.000000	87.999573	0.521784	2.000000	0.023678	9.935230	1.000000	0.985077	0.919969	3.000000	0.041857	4.755085	4.000000	0.014597	7.082377	4.000000	0.139969	13.674357	3.000000	55.633422	7.977182	2.000000	0.010762	1.920095	1.000000	0.039877	0.823678	4.000000	0.626951	16.684272	5.000000	15.078073	6.928615	3.000000	0.090821
