1	1	77.642805	8.557791	90.064091	56.021632	0.635786	0.456990	0.577580	0.207887	3.782309	1.000000	0.037918	42.262110	2.000000	27.594349	15.940143	4.000000	0.022636	3.969025	6.000000	0.012272	3.432752	2.000000	0.010337	13.355674	3.000000	62.989269	4.785798	6.000000	0.015415
2	2	54.345698	2.390824	50.577609	14.137231	0.628693	0.157148	0.744703	0.550616	2.688756	2.000000	0.014719	61.841401	5.000000	82.915999	0.732754	1.000000	0.011451	30.337199	4.000000	0.025473	0.384368	5.000000	0.016723	18.136511	1.000000	90.331732	1.456621	3.000000	0.012141
3	1	21.033020	6.398415	38.231900	14.650744	0.692698	0.989960	0.721398	0.857347	4.254737	6.000000	0.051363	6.610542	2.000000	52.527063	0.203970	2.000000	0.010129	24.766179	1.000000	0.032973	2.508866	4.000000	0.094809	8.063413	1.000000	36.433091	2.386504	4.000000	0.013703
4	1	99.912830	41.107407	89.772838	25.152203	0.663334	0.230413	0.754582	0.778629	3.787487	2.000000	0.023474	26.034250	4.000000	73.209905	15.035420	3.000000	0.015548	37.463850	5.000000	0.015584	3.155230	5.000000	0.783798	6.710089	3.000000	1.884449	4.386615	3.000000	0.011443
5	3	49.549927	86.342897	95.664257	76.463622	0.268079	0.791116	0.273147	0.961183	2.852771	4.000000	0.010550	38.827594	3.000000	75.530773	0.949766	5.000000	0.030037	47.314768	3.000000	0.011304	1.621602	3.000000	0.023446	11.902021	6.000000	25.010795	2.046137	6.000000	0.011150
6	2	69.129457	42.532616	27.037657	19.385066	0.304086	0.424906	0.402720	0.466797	1.226154	1.000000	0.080771	43.854164	3.000000	33.749282	9.015345	2.000000	0.029064	4.631186	3.000000	0.020555	1.607037	4.000000	0.025189	4.926266	3.000000	55.309501	1.436318	3.000000	0.111328
7	1	18.793285	36.545422	55.612877	29.480926	0.900430	0.206841	0.652612	0.666511	4.143108	1.000000	0.019876	4.681949	5.000000	98.150747	5.119171	6.000000	0.011148	51.807914	2.000000	0.242750	1.138619	4.000000	0.020518	10.363048	3.000000	62.227637	2.469101	2.000000	0.012057
8	2	29.238354	72.286097	35.264139	56.204208	0.200664	0.903438	0.587625	0.238130	2.263481	4.000000	0.013986	25.278713	4.000000	83.274489	3.552742	1.000000	0.011244	3.807091	1.000000	0.012592	2.819369	2.000000	0.042338	18.701428	6.000000	74.843308	1.802915	4.000000	0.093870
9	2	52.534998	29.707220	58.499018	36.824723	0.972036	0.705564	0.404699	0.890706	0.820580	2.000000	0.019216	3.360876	5.000000	46.166618	5.608914	4.000000	0.013274	40.867027	5.000000	0.010566	4.496419	6.000000	0.041389	3.887532	6.000000	35.663790	3.167059	2.000000	0.048295
10	3	92.927030	62.490927	22.619990	84.943631	0.252788	0.870680	0.825586	0.572347	4.488896	4.000000	0.013464	60.880475	4.000000	89.697284	2.201127	3.000000	0.010978	34.911041	6.000000	0.054651	3.419822	4.000000	0.011829	9.644618	5.000000	76.676814	4.715203	4.000000	0.052747
11	2	47.358044	84.090784	56.563740	50.068033	0.678739	0.692995	0.808736	0.192208	2.011080	2.000000	0.039347	18.688117	5.000000	58.009541	2.014228	5.000000	0.020246	58.083683	2.000000	0.015343	2.267057	4.000000	0.010056	15.829270	2.000000	84.656253	3.579013	3.000000	0.017457
12	2	76.875927	47.629450	62.599724	43.911130	0.304081	0.232403	0.682356	0.823946	4.016621	3.000000	0.010579	29.942138	6.000000	45.606564	15.809835	5.000000	0.032653	4.814542	4.000000	0.010696	1.038735	4.000000	0.012595	11.744559	6.000000	47.374077	0.525868	2.000000	0.013711
13	2	63.561448	37.235047	36.069129	55.818958	0.319788	0.103325	0.573061	0.804743	4.720616	5.000000	0.157612	16.790502	5.000000	37.752327	1.406432	2.000000	0.012885	37.602026	5.000000	0.014836	2.132084	1.000000	0.011454	2.999604	5.000000	52.826277	0.750110	3.000000	0.012923
14	1	22.028000	7.264667	23.836616	96.405299	0.746139	0.737683	0.249006	0.673354	4.620920	4.000000	0.022085	33.118140	6.000000	12.757784	18.059393	2.000000	0.018745	3.011182	4.000000	0.016229	2.703255	6.000000	0.058530	14.404290	1.000000	17.837906	2.613874	4.000000	0.088477
15	2	37.390678	93.439166	27.696293	38.769986	0.740749	0.744828	0.755046	0.286758	3.342086	6.000000	0.034891	51.083133	2.000000	61.104545	10.453954	5.000000	0.079033	5.886161	1.000000	0.014690	2.960189	2.000000	0.010345	12.776505	3.000000	37.577137	0.636373	4.000000	0.011130
