1	5	57.179812	189.105276	34.239613	84.303339	23.004969	78.131490	0.988618	0.880004	0.247274	0.971799	0.151532	0.691008	5.399874	3.000000	0.030672	7.684885	1.000000	90.595703	16.946163	3.000000	0.023732	7.859632	4.000000	0.033048	13.726148	5.000000	0.016257	2.329875	6.000000	0.121673	9.212035	4.000000	0.013824	14.638777	3.000000	19.502583	6.602300	3.000000	0.011877	9.331926	4.000000	91.757240	0.210914	2.000000	0.053276	2.200550	1.000000	18.297938	7.784169	6.000000	0.022742	3.954918	3.000000	0.012201
2	8	79.234298	803.006390	66.325239	82.443610	97.457494	68.414413	0.937431	0.462678	0.371139	0.417475	0.993047	0.952166	2.702628	4.000000	0.012264	17.809242	2.000000	90.105915	9.674859	5.000000	0.016200	7.039584	1.000000	0.029378	3.682949	4.000000	0.019688	1.485105	4.000000	0.018477	7.686663	4.000000	0.016353	17.983871	4.000000	55.879565	9.265410	6.000000	0.011041	4.407801	1.000000	45.544124	0.186950	1.000000	0.010884	3.727606	3.000000	81.825616	9.206597	1.000000	0.021126	2.301547	6.000000	0.074256
3	2	54.290176	279.591939	66.747081	15.456898	27.029229	15.321223	0.518454	0.827882	0.180857	0.927090	0.608157	0.645265	4.234655	3.000000	0.019132	13.304340	5.000000	6.673423	14.907508	6.000000	0.232960	0.763198	3.000000	0.016300	7.099839	6.000000	0.011553	3.859349	1.000000	0.014471	2.233625	1.000000	0.024296	11.624080	4.000000	51.561198	1.946510	4.000000	0.322674	10.121084	2.000000	18.062986	0.711936	1.000000	0.018456	3.998435	1.000000	93.607248	34.709781	3.000000	0.011166	2.000312	6.000000	0.019440
4	3	58.066749	920.336965	65.130568	11.907067	43.987766	45.178691	0.981767	0.344317	0.778373	0.732177	0.606548	0.304157	8.768810	4.000000	0.028561	14.986524	1.000000	51.752901	8.342503	3.000000	0.017870	8.053947	3.000000	0.013120	2.188933	3.000000	0.017216	1.568646	2.000000	0.017966	1.861927	6.000000	0.016801	18.845884	4.000000	8.482717	2.970272	2.000000	0.011435	13.105655	1.000000	29.493785	0.338002	2.000000	0.093309	2.875668	3.000000	87.976347	40.870124	1.000000	0.013016	3.910225	5.000000	0.022493
5	1	16.951351	615.060865	7.650894	15.924614	76.530945	37.750066	0.997919	0.479252	0.528362	0.916417	0.859798	0.763140	0.453907	6.000000	0.020186	17.698960	4.000000	16.194957	10.906871	6.000000	0.016935	3.185413	6.000000	0.010258	13.813941	6.000000	0.018543	0.657251	4.000000	0.035862	3.405053	5.000000	0.037700	15.890836	2.000000	83.863662	4.704961	2.000000	0.012340	17.699098	1.000000	5.329919	5.651292	6.000000	0.050689	0.266834	5.000000	6.562429	11.630568	1.000000	0.379916	4.187037	1.000000	0.149850
6	3	53.955211	532.290609	54.669136	57.386284	9.572344	47.368966	0.898447	0.776968	0.327731	0.571941	0.165146	0.576352	6.341388	5.000000	0.017063	10.323067	1.000000	56.692741	11.616851	4.000000	0.032952	19.173378	6.000000	0.013562	9.685346	4.000000	0.853112	1.300994	6.000000	0.051485	4.363425	5.000000	0.014723	12.148488	3.000000	34.085329	0.603887	6.000000	0.038165	0.330660	4.000000	37.579617	8.345248	4.000000	0.036200	4.484205	4.000000	52.859057	44.856191	2.000000	0.011503	3.106266	6.000000	0.066092
7	3	5.731541	95.584246	79.207300	42.553913	43.476847	58.548596	0.876536	0.673505	0.237153	0.939426	0.595839	0.581036	6.467370	5.000000	0.023848	6.361839	3.000000	44.745531	17.515860	1.000000	0.090498	13.640493	4.000000	0.012111	10.199479	2.000000	0.022941	3.897538	4.000000	0.037174	4.322613	6.000000	0.030164	18.727047	6.000000	53.495293	9.402414	5.000000	0.015013	4.795830	3.000000	47.377991	2.357607	5.000000	0.023390	4.428083	5.000000	74.794505	53.941945	6.000000	0.018578	3.999715	3.000000	0.011390
8	3	8.410544	222.737755	7.449298	55.372133	96.277666	9.887607	0.921972	0.281047	0.418564	0.504465	0.718283	0.361221	5.618185	6.000000	0.047904	17.853409	3.000000	75.526636	15.672082	2.000000	0.018980	18.108743	1.000000	0.027228	10.901983	5.000000	0.020316	3.036963	3.000000	0.017910	2.098925	6.000000	0.012648	13.159321	3.000000	56.811319	8.651089	6.000000	0.010055	18.792392	1.000000	80.785079	8.188485	2.000000	0.018473	0.212311	4.000000	4.132566	42.110190	5.000000	0.038150	4.127949	3.000000	0.011123
9	2	73.041464	174.024031	21.269003	85.835417	13.883701	68.226865	0.467699	0.354738	0.148186	0.315773	0.130375	0.870738	5.560566	5.000000	0.027565	5.386636	4.000000	12.110519	16.657995	2.000000	0.043525	1.710401	1.000000	0.046762	9.481309	2.000000	0.010628	1.198850	6.000000	0.012007	9.406877	2.000000	0.015731	3.956043	1.000000	4.761354	4.453812	4.000000	0.012452	17.673374	6.000000	13.547447	3.964105	4.000000	0.023492	1.446876	1.000000	80.737997	44.074731	5.000000	0.042348	2.731294	4.000000	0.079992
10	2	50.475286	111.553787	50.404341	45.782275	85.196129	58.686413	0.941648	0.719332	0.943191	0.430183	0.459733	0.727406	8.769330	1.000000	0.015322	7.965265	6.000000	46.588780	11.794724	6.000000	0.012123	14.140976	3.000000	0.025952	17.528578	4.000000	0.017286	0.713147	1.000000	0.023686	2.932596	4.000000	0.020946	15.759472	1.000000	20.415108	6.030156	2.000000	0.218240	1.516947	3.000000	52.316911	0.687354	5.000000	0.013307	3.042599	1.000000	97.725215	42.791105	2.000000	0.082388	2.252096	4.000000	0.011964
