64	9	-5.178050	6.765996	-5.195473	-6.939297	-10.586132	7.185063	7.003689	1.480281	-2.726906	-1.505417	-4.912879	7.185063	1.419229	-4.275457	6.069999	5.918276	5.633199	0.564479	7.008809	-7.180110	6.296333	5.918846	-4.810127	7.185063	1.419229	-1.728085	5.211380	5.899164	-4.810142	7.185063	7.008809	-2.772304	5.683466	-0.401167	-4.810128	7.185063	7.008809	-5.198009	6.188957	-0.396687	5.633199	0.564479	7.008809	-9.559708	6.327191	5.918856	5.633199	0.564479	1.419135	0.292241	-1.587371	5.624413	5.629214	0.564479
84	9	6.203046	-4.154671	7.019955	-0.495786	-5.195083	6.681266	6.202540	-0.120751	0.677369	-0.532224	-5.391921	6.681266	-2.402695	10.306216	-5.036683	-5.866712	-10.745253	6.681266	6.203033	-1.433171	0.677374	-0.501651	6.637999	0.830245	6.203046	-5.452874	7.019955	-0.495671	6.671894	0.830245	6.202708	-0.265519	0.677371	4.453737	-5.358031	6.681266	6.203046	-4.285766	7.019955	4.487174	-5.194952	6.681266	6.203037	-1.566305	0.677374	4.481752	6.643675	0.830245	6.203046	-5.583927	7.019955	4.487281	6.671916	0.830245
157	9	0.772414	9.145117	-4.989272	-3.616471	4.205049	0.444034	6.065909	-3.571223	6.692286	7.679604	6.900802	0.321640	5.329216	10.664752	-5.403508	-3.617096	-6.342508	5.739461	0.772414	12.507220	-5.603637	-3.617176	-6.342509	5.739461	1.468954	2.413179	5.723586	4.877982	-4.279067	5.739461	5.363410	4.166490	4.637572	-3.046583	-6.090457	5.739461	5.329216	7.302532	-4.016536	-3.608046	4.205460	0.443901	1.503177	-1.284442	6.607681	7.623167	6.900402	0.321640	6.065899	0.056661	6.457687	7.341553	-3.653406	5.739461
187	9	-2.695560	8.712370	-5.881486	-1.240999	-8.667523	6.717687	5.365599	-6.426009	0.776780	7.445974	8.169669	2.045271	5.365599	-4.379890	7.220104	7.445974	-2.572243	6.717654	-1.654112	3.689848	-1.221912	-0.419593	5.713865	2.045271	5.365599	-1.846706	0.776730	0.951846	8.166404	2.045271	5.365599	-1.550299	0.776687	7.445900	-2.584030	6.717655	5.365599	-9.255597	7.220104	7.445974	8.169675	2.045271	5.365599	-4.676381	7.220104	0.951888	8.169610	2.045271	5.365584	0.205435	7.217172	0.948867	-2.691995	6.717665
284	9	0.831126	-5.410715	-0.189332	8.456879	5.815572	0.232542	7.413601	-9.966962	-0.189332	8.456879	5.839482	0.232541	7.413601	-6.839861	-0.189332	8.456879	-3.283312	6.185685	7.413601	-9.870825	5.999852	8.456879	-3.275126	6.185685	0.831126	-8.450093	5.999852	8.456879	5.837490	0.232541	7.413601	-12.998040	5.999852	8.456879	5.840422	0.232541	0.831121	-2.287347	-0.189332	8.456879	-3.477633	6.185685	0.831126	-5.323240	5.999852	8.456879	-3.300509	6.185685	-2.748281	5.014892	-5.997909	-2.701714	-7.193925	6.185685
339	9	-6.579109	9.063332	-4.987948	-5.679973	-11.037883	6.392760	-3.828667	3.017766	4.825908	-5.679971	-6.601395	6.392760	0.082983	-3.632171	6.176132	5.328918	-4.821615	6.392760	0.082983	-2.741869	6.156318	-2.035960	7.030477	1.527517	5.946986	0.479895	-0.417848	-5.677356	6.927971	1.527517	-6.281993	3.963937	-2.042455	-5.679973	3.806244	1.535071	5.950477	-0.614071	6.019413	-5.626616	-4.844701	6.392760	0.082983	-8.775694	6.199041	5.884814	7.031714	1.527517	5.950557	-11.807715	6.199632	5.884814	7.031714	1.527517
384	9	-1.120790	10.200514	-5.800923	-5.063192	-5.804013	6.561430	7.809920	-5.845143	6.086542	6.766063	6.195769	2.983535	4.944743	5.797691	-5.795252	-5.059147	-5.798786	6.561430	-1.120751	6.769518	-5.800728	-5.062656	2.295207	2.990867	7.747893	-0.584822	0.887587	0.097515	6.195664	2.983535	7.809851	-3.862010	0.887598	6.766030	6.195769	2.983535	7.808920	-2.583028	6.086542	0.127418	6.195769	2.983535	7.802499	-1.617994	6.086542	6.762501	-1.913761	6.561359	7.422792	0.372474	0.887307	6.558643	-1.915258	6.561359
400	9	0.485081	1.214770	6.443476	-0.124725	-0.910573	6.934882	-4.849118	7.944041	-3.854010	-6.371152	-5.288071	6.934917	6.676869	-3.361525	6.570819	-0.034188	-0.904403	6.934881	0.512132	-5.711365	6.571043	5.489321	6.090801	0.794102	0.512132	-3.461920	6.570849	-0.034188	6.090801	0.794102	6.676869	-8.025515	6.571052	-0.034188	6.090801	0.794102	6.676869	-10.274960	6.571052	5.489321	6.090801	0.794102	6.676869	-5.610971	6.571042	5.489321	-0.904403	6.934881	0.512080	-1.047240	6.565296	5.489135	-0.904405	6.934881
405	9	-1.693513	9.497761	-3.566131	0.966768	-9.855931	6.475510	5.472217	3.457816	0.045840	2.702282	-9.029446	6.475510	7.441261	-8.020581	1.374942	7.393576	4.518309	4.291391	0.840199	-3.206673	5.419500	7.391745	-3.522023	6.474899	7.441261	-8.968379	5.419731	7.393578	-3.522022	6.474899	0.840198	-2.258942	1.374084	7.386771	4.518266	4.291399	7.441261	-2.790023	1.374531	7.390314	-3.522026	6.474899	0.840200	-8.437311	5.419731	7.393577	4.518309	4.291391	7.441261	-14.198925	5.419731	7.393578	4.518309	4.291391
503	9	0.663651	-2.959205	7.505428	7.736886	-3.292832	7.831210	7.239948	-2.514478	1.479096	7.736687	-3.292999	7.831384	7.239948	-5.666611	7.505428	7.737114	-3.292723	7.831096	0.663651	-8.987055	7.505428	7.737119	3.946384	2.923831	0.663651	-5.834921	1.479096	7.737115	3.946383	2.923831	0.656709	0.197621	1.479045	7.718684	-3.368487	7.904276	-5.871300	7.285943	-2.744553	4.403990	-9.200725	8.271295	7.239948	-8.542328	1.479096	7.737119	3.946384	2.923831	7.239948	-11.694462	7.505428	7.737120	3.946384	2.923831
