26	8	0.003121	8.365120	-6.830333	-3.297842	-12.319839	6.497650	7.151867	-1.746568	-1.036012	7.136278	-6.574536	6.491209	0.003121	8.361573	-6.830333	-3.297842	-7.713738	0.682061	7.181982	-5.672556	5.009578	7.136278	-1.966457	0.521144	7.165628	-1.924104	-1.035553	7.136278	-1.966459	0.521144	7.181982	-5.495028	5.009578	7.136278	-6.574532	6.491209	7.181982	-5.089387	-1.035013	7.136278	4.587769	-2.089743	7.181982	-8.837830	5.009578	7.136278	4.587769	-2.089743
36	8	-3.032650	10.114264	-5.032079	-1.625391	3.741337	-4.158468	-2.384446	3.906037	-5.025903	7.274182	6.133068	-5.553478	-3.028263	5.435859	-5.031990	6.170233	-3.753287	6.984414	-3.032650	11.596276	-5.032079	-1.917472	-4.373328	6.984423	0.357697	-1.643940	5.206531	8.797347	9.554288	-5.570297	5.493713	-0.803822	1.156165	8.750044	9.537255	-5.570297	5.493714	-6.230379	5.212659	8.856957	9.562069	-5.570298	-3.032650	10.164997	-5.032079	-1.639685	-1.021071	0.776357
74	8	-4.245093	8.222351	-5.150765	-4.323841	-11.136438	6.454451	5.462346	-4.267675	7.118696	6.489447	-6.833671	6.454451	-2.592294	1.523979	0.791576	6.485397	-7.316153	6.454451	0.208317	-6.046977	7.118696	6.489447	4.667216	-0.912239	0.208281	-2.141187	7.118696	6.489447	-6.869093	6.454451	5.462346	-8.174717	7.118696	6.489447	4.669627	-0.912239	0.208307	-2.497950	0.823230	6.489447	4.634191	-0.912239	5.457210	-0.732425	0.823227	6.489445	-6.942151	6.454451
91	8	-0.117865	0.008743	7.126307	7.374587	-8.704606	5.332542	-2.880120	12.046008	-2.640845	-3.427712	-8.726420	5.332542	-2.880118	5.642392	4.645792	-3.423221	-8.726420	5.332542	8.881635	-5.908359	7.273287	7.374588	-2.639809	5.332542	-2.880118	5.642392	4.645792	-3.423221	-6.251681	-0.050491	-0.117865	0.008743	7.126307	7.374587	-6.229867	-0.050491	8.881636	-11.984575	7.275858	7.374588	6.148721	-6.440914	-2.880120	12.046008	-2.640845	-3.427712	-6.251681	-0.050491
118	8	4.174266	9.623924	-3.709980	-4.303200	-10.725216	9.217530	6.710005	-3.990751	7.950826	5.574809	-4.249731	9.217522	4.199948	4.645959	5.392395	-4.295119	-8.587292	9.217530	6.710005	-5.427790	2.042749	5.574809	4.199697	-0.050745	6.710005	-4.185071	2.030876	5.574809	2.162737	7.439815	6.710005	-9.201736	7.969439	5.574809	2.162883	7.439591	6.710005	-10.442821	7.969739	5.574809	4.199723	-0.050748	6.708709	1.065389	1.479668	5.499337	-4.536713	9.217526
140	8	5.209246	2.521839	-5.977775	7.907359	-10.764314	6.629319	-0.196625	5.382122	-6.417071	6.536497	-12.349682	6.629319	7.903228	-9.409520	4.373860	8.540724	5.109095	-0.929994	7.793498	-0.625842	-0.940422	8.449721	-6.548457	6.629319	7.902465	-3.039816	4.373829	8.523289	-6.547774	6.629319	7.903228	-7.053859	-0.900383	8.539839	5.109095	-0.929994	-0.196974	11.183299	-6.417257	-0.900634	-12.349831	6.629319	5.078561	9.153148	-6.417257	-0.722651	-12.349831	6.629319
172	8	-6.059582	5.631576	-3.481602	1.712263	-5.336731	5.515611	6.097412	-3.699320	6.119162	8.197003	-1.494535	5.515606	-0.075870	-4.413477	6.119179	8.200871	8.809256	-4.663685	6.097415	-6.342404	6.119181	8.203005	8.809311	-4.663685	-6.059582	5.632954	-3.481602	-4.243850	-5.337472	5.515611	-6.053796	2.803600	-3.422963	3.500058	7.910024	-4.663685	-6.056514	2.986895	-3.446036	-2.693034	7.738480	-4.663685	-0.079776	-1.768020	6.115052	8.116101	-1.496755	5.515606
178	8	-5.242449	8.633286	-6.661404	2.549546	-7.550782	8.392853	-5.242451	8.637626	-6.661404	-3.612562	-7.551316	8.392853	5.062687	1.757450	-0.167876	-3.590930	4.646187	2.073704	5.223321	1.365001	5.957649	-3.550007	-3.608381	8.392853	-3.778759	4.113938	-4.936672	-3.612530	2.377497	2.213666	5.359824	-4.330650	5.958248	4.319502	6.849987	2.073692	5.224840	1.359445	5.957663	2.620230	-3.604380	8.392853	5.065405	1.752723	-0.167818	2.574107	4.649844	2.073704
257	8	0.415723	-2.803745	6.403966	-0.459361	8.329539	-5.719262	0.453977	-4.560100	6.403993	4.695256	8.419254	-5.720759	5.844845	-11.064501	6.403994	4.720095	8.458769	-5.721362	0.121474	0.037275	6.394069	-0.879549	-3.819606	6.291549	5.844411	-9.273941	6.403994	-0.377632	8.457668	-5.721346	5.840746	-6.465154	6.403993	-0.383395	-3.128318	6.290826	-3.661870	6.360206	1.139875	-4.424420	-6.039951	6.291979	0.340170	-1.508896	6.403594	4.524547	-3.412958	6.291208
270	8	-6.385485	8.957415	-4.758805	0.378242	-8.609444	7.031895	6.548790	-5.230486	5.759562	6.795783	-2.608847	7.030841	0.100939	-0.559673	-0.872017	6.791134	6.680312	-5.929170	6.548774	-0.126308	-0.872019	6.780382	-2.658044	7.031006	0.100942	-5.660591	5.759562	6.795783	6.707382	-5.929170	6.548790	-8.168870	5.759562	6.795783	6.707404	-5.929170	6.548790	-3.069829	-0.872016	6.795779	6.706562	-5.929170	0.100942	-2.722198	5.759562	6.795772	-2.610175	7.030845
