1	3	75.547737	359.957024	48.586851	91.202106	41.622496	0.441727	0.219674	0.788269	0.237187	0.400429	2.394833	6.000000	0.311825	3.244735	3.000000	89.585489	8.558837	1.000000	0.147795	14.803758	3.000000	0.047719	28.786479	6.000000	0.026362	8.589402	3.000000	0.015882	0.444901	6.000000	9.034751	3.434363	5.000000	0.031438	12.642141	1.000000	8.137725	3.422491	6.000000	88.291077	0.306506	5.000000	0.011318	18.044688	1.000000	95.915462
2	1	17.653388	425.120494	3.202523	8.768075	15.426059	0.945859	0.275282	0.974575	0.709621	0.141916	1.630089	2.000000	0.055108	1.312932	1.000000	37.508254	12.133909	3.000000	0.138330	1.140652	6.000000	0.014864	41.857678	3.000000	0.012919	11.824741	6.000000	0.013260	0.051320	2.000000	50.823055	1.296379	6.000000	0.018217	17.537511	1.000000	16.366150	2.173182	2.000000	5.043368	1.110671	4.000000	0.011697	17.108491	4.000000	37.135402
3	4	15.989979	974.234056	65.439620	27.320018	81.899544	0.390063	0.929336	0.794765	0.354169	0.424676	1.991515	3.000000	0.019103	11.191692	4.000000	33.622417	3.962683	5.000000	0.075327	7.747921	6.000000	0.081828	42.671411	1.000000	0.010557	4.082656	5.000000	0.018375	1.157994	5.000000	82.174328	1.052062	2.000000	0.011771	15.667853	1.000000	59.366844	1.077000	5.000000	13.441970	1.364707	1.000000	0.081481	13.226604	4.000000	62.818683
4	2	72.628749	424.642864	41.650471	8.221153	97.376143	0.626540	0.354630	0.849078	0.534326	0.488849	0.840718	3.000000	0.011371	6.781447	2.000000	95.537697	11.970884	4.000000	0.063687	4.977138	5.000000	0.014298	12.945369	2.000000	0.041711	16.074674	4.000000	0.017351	0.749491	3.000000	2.441870	2.367485	2.000000	0.010350	4.656692	1.000000	88.740999	2.455638	5.000000	58.367017	0.491208	5.000000	0.012270	5.136301	6.000000	71.503845
5	14	2.777934	501.444865	55.310812	77.867374	94.226423	0.748352	0.850599	0.893178	0.638540	0.184235	2.005231	1.000000	0.025670	12.184640	4.000000	49.618370	1.730570	1.000000	0.284539	14.557133	2.000000	0.023273	26.236043	2.000000	0.016817	16.608098	6.000000	0.021261	0.835748	5.000000	41.603049	0.854044	2.000000	0.012082	13.159917	4.000000	88.390945	0.742017	4.000000	54.417384	0.736542	5.000000	0.014727	16.838946	3.000000	51.299061
6	2	86.097132	830.451120	20.251173	32.556587	16.431784	0.490549	0.394690	0.614386	0.424608	0.811969	2.651192	2.000000	0.030939	1.962291	2.000000	22.055760	8.435926	3.000000	0.012145	12.810741	2.000000	0.104982	65.568719	2.000000	0.027738	2.743472	5.000000	0.011864	1.279349	3.000000	54.246181	2.150325	2.000000	0.010322	3.449423	1.000000	69.711683	0.509680	2.000000	61.801015	3.008680	1.000000	0.010201	16.797608	5.000000	57.146801
7	2	33.123376	887.302241	54.207157	48.913560	50.186374	0.253409	0.238377	0.712161	0.713705	0.270948	0.405313	6.000000	0.028548	18.022213	2.000000	27.610273	9.004050	5.000000	0.019391	14.422008	6.000000	0.013555	69.356336	5.000000	0.050907	13.032174	4.000000	0.017535	0.500299	5.000000	3.241837	1.613201	5.000000	0.045109	0.206670	2.000000	77.645818	0.181132	2.000000	16.899425	1.596980	1.000000	0.015613	16.646800	1.000000	26.872884
8	3	48.027883	479.739443	2.759030	88.243366	64.311748	0.427723	0.806532	0.328696	0.459163	0.789014	0.169734	5.000000	0.023472	8.335567	2.000000	7.993698	10.932152	4.000000	0.010142	0.760438	1.000000	0.012158	42.410477	5.000000	0.024033	9.856524	3.000000	0.013357	1.818374	3.000000	69.432799	2.620520	2.000000	0.025652	15.595384	6.000000	53.191595	1.663589	4.000000	12.073625	2.143639	4.000000	0.102347	1.804657	5.000000	88.559612
9	1	73.443289	980.881436	69.977133	99.389293	77.043331	0.979145	0.807621	0.110144	0.921088	0.617725	3.181376	1.000000	0.019408	7.369657	2.000000	88.283051	14.264701	3.000000	0.030449	4.116259	5.000000	0.011895	3.005918	4.000000	0.010567	8.806536	2.000000	0.010278	2.763215	1.000000	56.714461	2.563857	5.000000	0.035546	3.907044	1.000000	72.798681	1.140150	1.000000	72.379447	2.310397	3.000000	0.013272	10.198888	5.000000	12.003174
10	3	4.299491	631.472070	89.795288	66.353303	97.343169	0.496721	0.703131	0.135893	0.206317	0.185807	1.091829	2.000000	0.015166	11.878458	6.000000	63.583224	3.545996	2.000000	0.019812	18.983486	6.000000	0.012403	62.863840	3.000000	0.051398	16.341082	6.000000	0.020644	2.974586	4.000000	91.352089	0.363337	3.000000	0.012288	3.973325	5.000000	11.318588	1.416525	5.000000	22.566330	1.074740	2.000000	0.028363	3.528861	3.000000	30.545325
