1	1	43.200329	12.385959	9.131990	99.088183	0.809603	0.687070	0.728291	0.536052	70.564413	3.000000	0.207079	165.489642	2.000000	0.011164	19.445145	5.000000	0.012076
2	1	43.200329	12.385959	9.131990	99.088183	0.923395	0.658747	0.687070	0.460385	88.333276	3.000000	0.013198	16.067332	4.000000	0.044521	19.445145	2.000000	0.010430
3	1	43.689507	74.508192	67.142301	69.588598	0.371535	0.851378	0.246679	0.723592	89.141500	4.000000	0.063075	137.826656	6.000000	0.021971	46.636299	3.000000	0.012521
4	1	85.320775	42.277474	43.753507	50.162387	0.415243	0.970042	0.265483	0.132209	31.496082	5.000000	0.010043	3.059525	6.000000	0.020463	167.777694	3.000000	0.012045
5	1	59.694541	96.564809	76.107121	43.185774	0.155965	0.636389	0.647354	0.481216	138.842608	5.000000	0.041577	168.559168	5.000000	0.048637	49.575509	1.000000	0.058291
6	1	40.810830	35.706586	2.946925	13.404933	0.451612	0.478760	0.422509	0.222860	78.908280	3.000000	0.017882	46.713240	5.000000	0.011309	149.615710	6.000000	0.019813
7	1	75.908215	27.793100	82.600068	8.526655	0.675025	0.647140	0.374402	0.757230	28.291861	2.000000	0.014619	93.559211	6.000000	0.116781	4.094003	4.000000	0.092418
8	1	41.237654	69.880397	20.292492	29.850400	0.328776	0.195585	0.526115	0.315446	138.544291	4.000000	0.536052	59.664651	5.000000	0.017742	171.721074	5.000000	0.023927
9	1	4.181715	31.864115	71.702017	31.819284	0.847612	0.134030	0.120730	0.751421	177.642102	2.000000	0.017366	61.590168	4.000000	0.024717	166.962834	3.000000	0.027323
10	1	49.625006	87.301401	69.267891	29.596113	0.734107	0.181101	0.685242	0.243171	86.497420	3.000000	0.012402	161.659016	5.000000	0.029063	59.418624	3.000000	0.017494
11	1	63.350311	68.058361	18.686002	78.902311	0.868183	0.584075	0.665273	0.594786	6.009035	3.000000	0.034564	137.976782	3.000000	0.010585	20.951354	5.000000	0.011855
12	1	33.014168	50.030928	61.716266	34.381545	0.925755	0.416508	0.797800	0.244293	96.668772	2.000000	0.024624	9.129185	3.000000	0.027232	125.665422	3.000000	0.036896
13	1	70.911530	26.352327	95.149741	56.000383	0.243733	0.964003	0.882056	0.383877	142.756477	2.000000	0.031284	130.397094	6.000000	0.013347	59.821091	5.000000	0.081769
14	1	62.500871	68.096820	7.634976	4.314537	0.710680	0.896777	0.235978	0.929055	20.776227	1.000000	0.055142	40.262261	6.000000	0.010358	94.010140	2.000000	0.012630
15	1	16.263221	95.001323	61.778931	41.157921	0.659171	0.418394	0.784755	0.161094	22.402623	1.000000	0.018472	30.813422	3.000000	0.032649	136.927195	3.000000	0.016474
16	1	20.506037	7.326744	65.311969	33.186673	0.238346	0.106200	0.186727	0.586218	76.207140	5.000000	0.012211	115.850439	6.000000	0.147195	32.967255	2.000000	0.042039
17	1	24.259017	68.912767	29.318855	10.155142	0.788988	0.243100	0.634890	0.527045	116.488730	6.000000	0.011660	29.054272	5.000000	0.010817	71.442463	3.000000	0.018571
18	1	26.285756	28.103381	67.500107	65.392518	0.121908	0.978689	0.279633	0.267860	126.736374	4.000000	0.023193	34.954915	3.000000	0.013824	32.299854	1.000000	0.017636
19	1	71.838166	8.142570	16.671865	76.081357	0.563237	0.232740	0.217793	0.452604	49.965625	6.000000	0.011497	31.678090	4.000000	0.011692	50.438016	2.000000	0.034244
20	1	6.759960	52.849524	1.508098	62.787921	0.412259	0.948408	0.683187	0.947387	156.769334	2.000000	0.042445	164.643715	6.000000	0.011522	139.798729	3.000000	0.010407
21	1	99.445943	76.183767	15.528264	17.931703	0.604693	0.184779	0.394364	0.744115	75.230762	3.000000	0.050906	41.214173	3.000000	0.020184	167.994077	3.000000	0.012600
22	1	91.818004	24.243095	15.016034	61.342274	0.830639	0.880910	0.592661	0.792174	112.163351	4.000000	0.046407	10.747156	3.000000	0.012121	87.516576	5.000000	0.019078
23	1	96.655592	83.306606	44.048729	60.751020	0.574608	0.715161	0.432504	0.392369	93.229880	2.000000	0.051492	176.476906	4.000000	0.018359	92.917163	6.000000	0.013583
24	1	25.522085	61.148614	63.454722	36.725644	0.545670	0.514741	0.319346	0.328997	30.860561	2.000000	0.062222	70.540664	5.000000	0.046875	150.823248	3.000000	0.015127
25	1	63.869915	46.953692	39.079270	72.405907	0.334559	0.465398	0.796364	0.753768	81.899016	6.000000	0.037690	103.807465	2.000000	0.010984	10.299638	4.000000	0.012513
26	1	80.935605	12.805849	80.653567	69.197778	0.278170	0.663068	0.279007	0.571408	83.443325	6.000000	0.016450	127.939709	6.000000	0.031011	164.562125	6.000000	0.013875
27	1	65.033419	86.652685	54.592563	3.414110	0.161112	0.419952	0.843860	0.622256	97.557690	4.000000	0.016648	63.936883	6.000000	0.061838	3.255228	2.000000	0.064567
28	1	12.011317	8.110470	55.477293	55.232292	0.117617	0.753398	0.202741	0.179418	109.427062	6.000000	0.014183	100.969323	3.000000	0.029477	56.104596	1.000000	0.014587
29	1	49.729286	80.935605	12.805849	80.653567	0.719980	0.418907	0.246224	0.278170	113.532641	1.000000	0.011126	28.382898	3.000000	0.039758	26.135014	5.000000	0.012142
30	1	53.886037	98.051243	29.360205	78.145619	0.723584	0.769522	0.952539	0.549829	174.442916	5.000000	0.028038	89.321023	6.000000	0.031266	36.431277	2.000000	0.044556
31	1	98.770947	83.990316	65.925480	62.704822	0.738857	0.230954	0.425859	0.924771	79.779842	5.000000	0.062076	165.895466	3.000000	0.028831	162.266283	6.000000	0.346299
32	1	98.414827	80.575178	48.484734	99.444152	0.693267	0.756048	0.662519	0.740673	7.860988	5.000000	0.016868	56.453117	1.000000	0.010011	97.903796	5.000000	0.010081
33	1	52.681681	25.483147	65.874113	86.157921	0.173968	0.296226	0.389025	0.948323	94.555938	1.000000	0.026901	26.871707	1.000000	0.018490	30.941230	3.000000	0.035153
34	1	70.531964	6.188290	25.728895	50.927505	0.850966	0.235823	0.817923	0.355731	12.850063	4.000000	0.024487	39.918301	6.000000	0.940915	174.294709	5.000000	0.010698
35	1	87.110250	3.519542	34.609996	46.997217	0.223268	0.179490	0.360660	0.720002	170.249737	6.000000	0.018543	96.125605	6.000000	0.015964	97.996872	2.000000	0.012888
36	1	7.891806	20.513678	13.172482	80.046783	0.908011	0.123230	0.525928	0.117854	114.704396	5.000000	0.013434	101.253388	4.000000	0.112997	151.851188	3.000000	0.011338
37	1	39.545541	20.524040	65.785508	35.437880	0.928623	0.817163	0.212996	0.133538	155.990834	2.000000	0.038534	157.142203	1.000000	0.016221	8.924372	4.000000	0.014420
38	1	57.221819	88.820409	59.887511	40.272581	0.328626	0.600668	0.699146	0.247704	109.925112	4.000000	0.090112	170.227597	3.000000	0.019085	176.348097	4.000000	0.035664
39	1	34.358250	87.517556	36.960199	34.561774	0.961250	0.631019	0.359343	0.223861	50.855344	5.000000	0.016137	166.438118	4.000000	0.013204	176.574368	4.000000	0.014673
40	1	1.908731	82.367135	28.955070	18.026158	0.104548	0.913868	0.571376	0.343794	72.228463	4.000000	0.024358	11.364116	2.000000	0.042441	45.722053	4.000000	0.010009
41	1	84.463284	5.274719	27.450536	47.112095	0.131876	0.127483	0.927727	0.281515	144.917111	3.000000	0.011383	164.493673	1.000000	0.080709	142.853309	5.000000	0.022506
42	1	65.698806	24.883570	73.051869	62.271907	0.646657	0.851690	0.594821	0.757876	96.406864	1.000000	0.015796	89.558601	3.000000	0.021255	24.884756	1.000000	0.013721
43	1	88.199361	6.606728	93.153885	91.719531	0.651962	0.222142	0.663150	0.162142	130.631660	4.000000	0.012719	12.875674	4.000000	0.029282	172.580858	2.000000	0.012995
44	1	42.036604	23.483200	68.041887	91.243888	0.663801	0.666979	0.447570	0.538306	90.233752	3.000000	0.052832	123.933060	5.000000	0.018628	98.427318	1.000000	0.016897
45	1	3.795918	10.669881	70.046442	48.776128	0.593336	0.619832	0.817501	0.727798	25.083322	2.000000	0.023797	116.689038	4.000000	0.010239	143.032394	3.000000	0.013460
