1	3	88.802446	10.434210	19.723061	26.169029	0.731265	0.731265	0.679120	0.425888	0.252780	2.000000	0.017864	1.150779	4.000000	0.021570	4.065348	5.000000	46.360675	4.237349	3.000000	0.025216	3.415100	2.000000	0.012190	0.132521	4.000000	5.502027	3.597894	1.000000	0.012879	0.933100	5.000000	0.015728	1.214052	5.000000	56.334906	0.526969	5.000000	0.018636	1.373063	5.000000	0.019904	0.953147	6.000000	76.923917
2	3	88.802446	10.434210	70.439104	64.703197	0.425888	0.139388	0.679120	0.425888	0.252780	2.000000	0.012893	1.150779	4.000000	0.017864	4.065348	4.000000	46.360675	4.237349	5.000000	0.021570	3.687975	3.000000	0.025216	2.473591	4.000000	71.059069	3.559233	3.000000	0.012190	4.494569	1.000000	0.181751	0.127154	1.000000	63.580946	1.901215	5.000000	0.013392	3.613792	5.000000	0.017751	0.933100	5.000000	53.659057
3	2	91.289947	34.008647	59.109246	75.216074	0.941726	0.472624	0.869217	0.990930	2.246228	6.000000	0.012295	0.263879	5.000000	0.017557	2.496573	2.000000	35.863518	0.862807	5.000000	0.322857	1.899097	2.000000	0.020097	1.784426	4.000000	54.436179	3.656359	2.000000	0.012615	0.464256	4.000000	0.014290	2.001003	1.000000	65.783764	1.743880	6.000000	0.010550	3.752341	4.000000	0.017937	1.521693	2.000000	16.954709
4	2	59.415384	70.308488	90.385700	95.463615	0.655459	0.990933	0.424335	0.312437	4.604961	5.000000	0.014518	0.378549	4.000000	0.026257	4.047960	4.000000	10.032987	0.626865	2.000000	0.010741	0.179819	5.000000	0.014405	4.455061	6.000000	10.208790	3.453767	1.000000	0.054793	3.341718	3.000000	0.081009	2.409257	1.000000	50.762328	2.036503	4.000000	0.011309	3.173199	1.000000	0.017421	3.760285	5.000000	13.316241
5	2	81.066708	57.289259	3.103747	55.376072	0.556008	0.732653	0.371808	0.452359	0.796551	2.000000	0.018114	2.470537	4.000000	0.029440	0.855200	1.000000	3.272891	2.049888	4.000000	0.021377	2.857832	4.000000	0.011163	0.249680	5.000000	34.294781	0.599035	3.000000	0.058589	2.353458	5.000000	0.013376	0.727513	1.000000	24.748661	3.461953	1.000000	0.056142	3.677364	1.000000	0.018583	1.710909	4.000000	21.609038
6	4	26.169029	70.439104	64.703197	36.847688	0.679120	0.425888	0.139388	0.316344	1.173721	4.000000	0.012893	3.968349	4.000000	0.017864	4.237349	5.000000	55.979824	3.860610	3.000000	0.021570	2.373421	2.000000	0.025216	3.559233	4.000000	71.059069	4.584174	3.000000	0.014073	3.609493	1.000000	0.012190	0.127154	5.000000	5.502027	1.901215	5.000000	0.012879	2.198188	5.000000	0.013392	4.051927	5.000000	56.334906
7	2	96.195840	6.063119	50.442345	96.439331	0.599502	0.259829	0.244388	0.595943	2.956507	1.000000	0.027446	0.628848	1.000000	0.034012	3.227564	2.000000	92.910284	2.069225	3.000000	0.013499	4.143546	1.000000	0.010284	0.875600	3.000000	26.019472	1.407729	5.000000	0.012025	2.676500	1.000000	0.041323	4.352415	3.000000	92.560160	2.243552	1.000000	0.013604	0.786642	4.000000	0.014859	1.451698	3.000000	31.864945
8	2	75.758301	70.048840	62.120689	45.569292	0.942362	0.393598	0.831560	0.836569	3.594312	5.000000	0.019615	3.832649	1.000000	0.073812	1.983107	3.000000	59.036990	2.309172	3.000000	0.011020	1.732111	6.000000	0.011712	2.529609	4.000000	25.760745	1.187518	4.000000	0.018815	1.310704	2.000000	0.010520	3.061898	1.000000	62.543005	0.131978	4.000000	0.010151	1.877282	3.000000	0.015484	1.451115	4.000000	42.924748
9	2	6.808867	8.720472	54.636470	72.868889	0.183995	0.509681	0.596577	0.857537	2.591914	6.000000	0.012542	4.548688	3.000000	0.036876	2.121936	2.000000	1.256494	0.987903	3.000000	0.032623	1.421822	4.000000	0.024732	0.454021	1.000000	87.882088	3.541082	2.000000	0.011529	3.572440	6.000000	0.024277	2.333953	3.000000	57.011968	2.016648	4.000000	0.016790	0.838649	6.000000	0.046815	0.941220	4.000000	56.806955
10	2	8.189365	84.150834	1.912138	29.473143	0.399530	0.670459	0.564514	0.240254	3.560225	1.000000	0.024433	2.197542	4.000000	0.081601	1.353929	4.000000	95.728027	2.250207	4.000000	0.014085	0.730998	4.000000	0.011255	1.602984	1.000000	69.266230	3.010582	4.000000	0.011777	2.672675	6.000000	0.017191	2.732029	1.000000	1.617483	3.990897	5.000000	0.552799	0.497504	4.000000	0.019046	4.104338	2.000000	67.008721
