1	2	2.558351	19.174444	44.220029	70.647034	0.197518	0.414361	0.414361	0.877094	74.962381	2.000000	0.010910	74.724037	2.000000	0.011839	4.989333	4.000000	0.025970	0.798212	4.000000	73.882950	0.798212	3.000000	0.019793
2	1	55.692955	80.324435	55.965707	55.965707	0.338595	0.635887	0.265222	0.492909	127.437701	1.000000	0.015909	21.264350	4.000000	0.021144	20.843703	6.000000	0.015695	1.094966	5.000000	80.077147	0.526180	4.000000	0.023726
3	1	36.634740	40.273921	94.714408	23.598792	0.920517	0.816537	0.892424	0.394047	154.207231	4.000000	0.036332	51.024178	4.000000	0.043210	44.423310	2.000000	0.039797	0.553450	2.000000	25.308316	0.822852	1.000000	0.016326
4	1	55.692955	80.324435	55.965707	27.245421	0.257770	0.635887	0.114167	0.265222	79.773840	1.000000	0.015909	128.009937	5.000000	0.021144	6.874058	2.000000	0.020973	0.526180	5.000000	80.077147	0.522162	4.000000	0.023726
5	2	63.292769	40.480242	81.785880	15.724491	0.903678	0.519452	0.550952	0.351472	41.218469	4.000000	0.021442	170.319867	5.000000	0.017727	16.965952	3.000000	0.017402	0.642399	2.000000	49.543574	0.275919	4.000000	0.031655
6	1	15.243252	12.779044	69.424927	40.785113	0.689565	0.933545	0.168302	0.333903	6.242243	1.000000	0.010879	165.002491	1.000000	0.030271	26.501090	1.000000	0.013762	0.200927	3.000000	95.673873	1.185573	3.000000	0.011215
7	1	35.190897	94.182453	15.350921	79.702556	0.370416	0.868138	0.128101	0.163018	21.022534	1.000000	0.045647	68.349159	2.000000	0.034245	26.602271	2.000000	0.019443	0.802171	2.000000	90.471219	0.021871	2.000000	0.280019
8	1	69.690726	79.474984	69.585306	83.934879	0.996300	0.856487	0.955014	0.472695	100.641797	1.000000	0.026059	19.461825	1.000000	0.023186	11.694272	3.000000	0.024453	1.110296	1.000000	55.266948	0.532163	1.000000	0.028465
9	1	93.096249	5.908682	63.713672	9.655471	0.745702	0.541323	0.581438	0.966859	131.435291	6.000000	0.052414	57.792639	6.000000	0.010408	46.834989	5.000000	0.025604	0.850207	4.000000	11.903247	0.910395	6.000000	0.013139
10	1	12.959092	92.167088	13.366369	63.475815	0.658323	0.311734	0.571840	0.207238	106.894323	6.000000	0.067594	154.896910	1.000000	0.015787	3.638416	5.000000	0.068331	0.101790	3.000000	4.353558	0.425486	2.000000	0.011500
11	1	16.174004	23.156610	19.762793	64.165494	0.327532	0.543576	0.963596	0.414257	143.642584	1.000000	0.015844	114.434420	5.000000	0.013892	17.830622	1.000000	0.016699	0.233569	1.000000	59.212981	0.381605	5.000000	0.012653
12	1	64.856722	30.298229	36.516331	51.734310	0.760627	0.332730	0.937310	0.691428	142.328928	2.000000	0.010289	49.476563	1.000000	0.057299	10.245268	3.000000	0.041645	0.776036	5.000000	34.270858	0.056376	6.000000	0.017013
13	2	55.441376	33.403223	20.335535	33.977909	0.151565	0.645474	0.194433	0.907210	169.313744	2.000000	0.028867	56.108507	2.000000	0.061854	15.031398	6.000000	0.018837	0.704941	5.000000	38.649913	0.356722	6.000000	0.031678
14	2	28.956110	94.792665	45.214399	68.748925	0.254715	0.833531	0.193663	0.591854	30.989225	1.000000	0.055323	141.508141	4.000000	0.014132	51.812282	2.000000	0.036284	1.000975	5.000000	44.376577	1.189090	5.000000	0.020607
15	1	72.022013	73.478049	68.957368	99.577130	0.429607	0.827067	0.164114	0.963043	55.868859	5.000000	0.021729	103.060792	5.000000	0.011691	0.790005	2.000000	0.014535	0.764539	3.000000	9.853791	1.164843	3.000000	0.016055
16	1	35.119560	11.433676	39.538354	48.671006	0.338146	0.716093	0.658447	0.763937	86.073613	2.000000	0.054951	23.801691	3.000000	0.016549	22.374431	5.000000	0.037262	0.953060	5.000000	9.404919	0.099673	6.000000	0.010142
17	2	4.997805	63.554363	81.944887	75.727942	0.605038	0.636073	0.398324	0.950468	170.394186	5.000000	0.010931	92.426356	4.000000	0.025801	44.802989	1.000000	0.014839	0.667198	6.000000	86.213332	1.031452	4.000000	0.010176
18	1	19.184035	20.368240	33.564318	25.111875	0.634769	0.480370	0.593357	0.806358	179.200081	2.000000	0.014039	111.950909	4.000000	0.016007	34.086206	1.000000	0.010154	0.418069	1.000000	21.513751	0.833621	3.000000	0.012322
19	2	54.637775	82.997409	46.902320	40.448676	0.608345	0.596173	0.229091	0.299703	160.976535	5.000000	0.010841	134.165228	2.000000	0.010226	4.462304	6.000000	0.126754	1.217562	5.000000	73.747268	0.608613	5.000000	0.010826
20	1	78.590974	9.365199	86.800019	66.605816	0.332353	0.411588	0.314996	0.118799	95.811332	4.000000	0.014269	80.792271	4.000000	0.018522	51.739969	5.000000	0.011859	1.010223	2.000000	68.471357	0.312886	2.000000	0.056292
21	1	53.738956	52.413970	29.384936	31.566539	0.772250	0.381167	0.433725	0.741007	117.993383	1.000000	0.015119	91.073143	3.000000	0.011128	24.946694	1.000000	0.023949	0.168230	2.000000	53.172810	0.921500	3.000000	0.154944
22	1	29.801549	39.325712	68.581402	11.594672	0.720796	0.224824	0.853411	0.469513	173.269210	4.000000	0.290582	92.992895	6.000000	0.010970	11.555424	6.000000	0.012553	0.055320	6.000000	18.405500	0.250999	1.000000	0.026554
23	1	48.991977	97.172628	17.280847	16.028395	0.461414	0.702815	0.114517	0.130498	42.335138	3.000000	0.017365	79.922776	5.000000	0.039816	46.264171	5.000000	0.037691	0.275489	5.000000	89.083165	0.854449	2.000000	0.013421
24	1	77.018494	37.625785	41.078768	70.957322	0.507893	0.879799	0.892501	0.185466	45.000484	5.000000	0.023744	61.643572	1.000000	0.013742	44.527216	1.000000	0.041484	0.171315	1.000000	71.334678	1.238777	1.000000	0.600985
25	1	44.259512	55.531583	17.861940	14.066673	0.569710	0.719135	0.495173	0.921375	22.644828	5.000000	0.026164	12.593166	3.000000	0.358447	39.593723	6.000000	0.023885	0.838892	5.000000	8.539294	0.522685	1.000000	0.013186
26	2	61.696606	81.764831	72.112663	85.718265	0.449179	0.926073	0.964451	0.945958	30.991436	1.000000	0.016342	112.157840	2.000000	0.058026	25.972998	6.000000	0.071601	1.071967	1.000000	95.424381	1.214956	6.000000	0.035782
27	1	52.880827	8.878280	53.239135	84.267499	0.618683	0.706434	0.943913	0.265844	33.404031	4.000000	0.012258	57.303282	5.000000	0.022625	11.841813	4.000000	0.010345	0.489060	4.000000	29.899491	0.162665	1.000000	0.028595
28	2	36.989332	2.839068	7.917006	86.484595	0.561315	0.358365	0.509768	0.460775	138.607196	6.000000	0.030481	166.616908	6.000000	0.013119	32.678009	2.000000	0.016332	0.091491	5.000000	45.671967	1.242941	5.000000	0.012032
29	1	97.364402	87.278140	57.192977	85.855293	0.501526	0.774982	0.671851	0.660134	85.595213	3.000000	0.020523	20.518076	5.000000	0.019180	51.011119	3.000000	0.024121	0.962366	1.000000	58.751137	0.945485	2.000000	0.010535
30	1	23.548512	96.769121	5.564934	8.670837	0.596895	0.672117	0.612955	0.907732	85.051012	3.000000	0.084585	92.682648	5.000000	0.030228	36.520264	5.000000	0.051463	0.981554	2.000000	38.795531	0.824197	1.000000	0.039613
31	1	32.339404	19.779150	31.683479	91.544982	0.528385	0.285095	0.148027	0.875461	41.306194	5.000000	0.014272	96.306635	2.000000	0.016456	7.832493	3.000000	0.600523	0.052543	2.000000	67.089533	0.399130	2.000000	0.010175
32	1	60.790926	21.373300	48.589037	18.894773	0.346705	0.394518	0.925715	0.435825	26.740734	1.000000	0.021496	176.312841	2.000000	0.055917	50.917623	1.000000	0.051242	0.387987	5.000000	40.950589	0.178232	4.000000	0.018621
33	1	85.185440	63.162814	46.664392	39.634162	0.230911	0.770380	0.799120	0.536768	50.137694	2.000000	0.028666	85.141441	1.000000	0.061547	13.485771	2.000000	0.036334	1.235210	1.000000	36.234788	0.512466	4.000000	0.042176
34	2	90.257278	69.437094	52.192952	22.271308	0.801028	0.531192	0.256599	0.116234	160.024258	1.000000	0.039838	23.069673	3.000000	0.020117	20.844144	3.000000	0.013485	0.264572	5.000000	23.429514	0.461408	6.000000	0.014122
35	2	25.528483	22.924826	29.869535	84.066539	0.869708	0.730931	0.686089	0.323659	136.251693	2.000000	0.029911	141.111893	4.000000	0.030233	53.403247	2.000000	0.013697	0.402391	6.000000	53.727787	1.003341	3.000000	0.060604
36	1	55.264296	98.018363	73.233684	16.110022	0.446445	0.876229	0.399663	0.221595	85.931069	3.000000	0.011811	14.044924	2.000000	0.164134	32.243204	2.000000	0.021851	1.011142	2.000000	1.105234	0.274644	6.000000	0.010008
37	1	49.167616	99.451121	4.977046	29.996899	0.779534	0.798319	0.305421	0.828115	126.645783	2.000000	0.013556	14.721627	5.000000	0.023241	0.766206	6.000000	0.013992	0.691430	5.000000	23.545498	0.744864	5.000000	0.048116
38	1	67.006316	31.708040	65.991534	84.825638	0.713274	0.454052	0.617894	0.303216	15.424190	5.000000	0.022358	34.202496	3.000000	0.015594	26.089295	5.000000	0.114579	0.764761	4.000000	11.711958	1.042297	2.000000	0.015811
39	1	12.166710	6.318097	95.845558	12.973482	0.883042	0.848234	0.357472	0.894307	31.440154	3.000000	0.023373	6.619791	5.000000	0.028903	26.248155	2.000000	0.021715	0.390161	6.000000	28.757084	0.908668	1.000000	0.055306
