1	3	20.284738	89.307027	58.710421	97.303150	0.609315	0.295272	0.908301	0.786935	56.877531	4.000000	0.021393	7.578730	5.000000	0.012641	1.624513	5.000000	0.010338	0.488052	3.000000	0.026941	32.749122	2.000000	0.034879	2.277836	3.000000	0.480559
2	1	59.277728	59.228341	78.614034	75.686935	0.500226	0.470677	0.280138	0.630534	38.909824	2.000000	0.031364	2.564657	2.000000	0.058789	8.974237	5.000000	0.010165	14.852247	2.000000	0.021279	28.743735	5.000000	0.029911	0.882225	4.000000	0.057609
3	2	20.284738	89.307027	58.710421	1.559617	0.975483	0.295272	0.908301	0.786935	56.877531	4.000000	0.021393	13.215211	3.000000	0.012641	0.488052	4.000000	0.010338	8.576486	6.000000	0.026941	9.584238	1.000000	0.034879	2.395293	4.000000	0.077090
4	1	57.089858	67.816009	61.143542	26.826229	0.754440	0.660325	0.911481	0.765800	6.464294	6.000000	0.029526	2.970200	2.000000	0.062491	6.442262	6.000000	0.121394	4.134366	1.000000	0.013316	28.261157	4.000000	0.013786	11.751946	2.000000	0.020541
5	2	36.349213	87.233624	91.929826	91.992012	0.831152	0.162781	0.717178	0.504523	51.526021	3.000000	0.010254	6.124985	6.000000	0.020778	5.623562	5.000000	0.010873	5.411319	6.000000	0.021798	7.867397	4.000000	0.051854	1.202624	2.000000	0.028984
6	1	61.005494	20.047672	76.719820	4.383649	0.748241	0.813110	0.719930	0.633207	7.138554	1.000000	0.036627	5.692645	5.000000	0.011883	14.911205	1.000000	0.014239	12.698977	3.000000	0.014741	19.436848	1.000000	0.047138	4.747771	3.000000	0.024633
7	2	28.408324	78.568598	51.568093	30.643771	0.461771	0.905533	0.926040	0.509459	33.869313	1.000000	0.020234	9.211556	3.000000	0.019552	0.616759	4.000000	0.010234	8.806672	4.000000	0.011061	52.148581	4.000000	0.013168	8.717110	6.000000	0.043240
8	1	57.956588	3.571410	1.843468	97.677472	0.709323	0.634270	0.932108	0.404211	23.147412	5.000000	0.010495	4.820420	5.000000	0.014037	7.853206	4.000000	0.056042	13.753209	5.000000	0.016554	21.026411	5.000000	0.013345	9.126993	6.000000	0.011244
9	1	83.852225	19.794381	34.027081	21.942305	0.237956	0.393398	0.606393	0.686241	46.247303	5.000000	0.014398	8.960284	1.000000	0.021638	5.815344	6.000000	0.024445	0.897318	4.000000	0.016309	35.125092	1.000000	0.020244	5.623264	2.000000	0.016970
10	1	13.817414	66.111638	69.227124	73.060693	0.311094	0.132625	0.264773	0.812305	33.849417	1.000000	0.011316	8.043724	5.000000	0.068137	1.433448	6.000000	0.018516	14.838964	1.000000	0.165627	31.545844	4.000000	0.037817	7.582427	2.000000	0.011092
11	1	36.363170	9.538983	38.207476	5.601340	0.150424	0.452195	0.798050	0.943230	20.002063	1.000000	0.013305	12.791468	6.000000	0.035671	7.411742	5.000000	0.015578	0.377412	1.000000	0.069701	7.497154	1.000000	0.024629	2.573936	1.000000	0.021492
12	1	94.615493	53.119290	13.168140	33.593810	0.790343	0.551709	0.758701	0.815887	39.408089	4.000000	0.028247	5.775102	3.000000	0.011682	1.125408	6.000000	0.012680	10.398417	3.000000	0.173642	48.211290	6.000000	0.026895	13.213492	1.000000	0.021536
13	1	19.509217	75.897864	69.292142	50.633106	0.135925	0.561830	0.287155	0.685943	47.505843	4.000000	0.053296	2.826042	3.000000	0.017966	4.417482	1.000000	0.658680	12.753259	4.000000	0.507364	28.292525	3.000000	0.011289	12.077067	2.000000	0.027480
14	2	73.451276	66.337960	27.888622	2.738622	0.745804	0.854217	0.698737	0.640549	12.925932	6.000000	0.331084	13.009391	4.000000	0.010237	11.128619	4.000000	0.014093	13.783400	4.000000	0.013318	5.231638	2.000000	0.269558	5.695653	1.000000	0.014522
15	2	65.508986	77.983789	25.486106	25.009008	0.154976	0.214284	0.874557	0.965625	38.763350	3.000000	0.033161	6.798273	3.000000	0.016225	12.730731	6.000000	0.014891	6.368627	2.000000	0.026304	31.771734	4.000000	0.012562	9.161338	3.000000	0.016983
16	1	30.601762	19.613776	13.668356	1.736315	0.347971	0.799658	0.703809	0.300259	23.913805	4.000000	0.010951	11.158032	4.000000	0.020770	13.274234	3.000000	0.010974	4.323265	2.000000	0.010831	19.114417	1.000000	0.056863	9.359083	4.000000	0.012214
17	1	16.320263	29.129705	76.012783	68.009764	0.867926	0.869408	0.589085	0.692062	43.271390	1.000000	0.017208	7.140615	2.000000	0.023757	13.863375	6.000000	0.058383	13.105773	6.000000	0.042500	4.802324	3.000000	0.405275	11.113931	6.000000	0.014045
18	2	53.724733	17.439993	91.409573	39.750155	0.987644	0.615968	0.862247	0.774675	24.699597	6.000000	0.077974	7.256561	5.000000	0.010417	9.279783	3.000000	0.010404	1.112274	4.000000	0.010535	36.182832	4.000000	0.012445	10.866653	1.000000	0.019774
19	2	76.687826	67.080592	43.885541	24.864869	0.579948	0.350710	0.745453	0.715778	50.199539	4.000000	0.010304	11.626099	1.000000	0.018387	12.985722	5.000000	0.011280	0.914120	1.000000	0.014986	25.757198	4.000000	0.014054	5.960401	4.000000	0.195863
20	2	17.166566	98.291763	55.802519	45.636385	0.292281	0.891754	0.420012	0.555415	11.466853	6.000000	0.012592	13.531422	5.000000	0.014241	1.617211	6.000000	0.017523	14.451412	4.000000	0.016988	50.888479	4.000000	0.036550	8.292853	5.000000	0.432899
21	2	59.602845	69.781946	41.805108	12.459169	0.169064	0.393676	0.142037	0.535289	47.199335	6.000000	0.011543	6.063010	4.000000	0.022647	6.985924	5.000000	0.011218	8.914848	2.000000	0.010647	38.592013	5.000000	0.036584	11.806396	5.000000	0.035582
22	3	73.953404	46.441991	90.936188	29.131909	0.579564	0.508636	0.462609	0.485154	31.750805	6.000000	0.010934	12.136433	6.000000	0.015838	9.024842	3.000000	0.014134	0.560724	5.000000	0.010430	47.737832	5.000000	0.029927	6.424900	6.000000	0.017346
23	2	97.579354	75.460032	12.074618	80.956026	0.517824	0.126728	0.835238	0.455248	22.572984	4.000000	0.013633	12.224681	1.000000	0.019151	6.700787	2.000000	0.012978	1.016448	1.000000	0.011461	23.772983	3.000000	0.108763	4.310020	1.000000	0.862477
24	1	98.648807	8.050942	86.903913	6.195323	0.929672	0.400188	0.839190	0.400536	56.909854	2.000000	0.023577	9.053022	1.000000	0.022275	2.827060	5.000000	0.018737	14.391555	4.000000	0.018229	15.700024	4.000000	0.013837	9.517581	4.000000	0.010482
25	3	77.230057	80.493909	43.428941	55.139778	0.262777	0.630320	0.468999	0.428422	10.125344	6.000000	0.023557	9.729158	3.000000	0.013525	8.456594	4.000000	0.032256	8.300085	1.000000	0.016865	41.134532	3.000000	0.031611	13.199185	5.000000	0.010089
26	2	75.856909	37.129826	92.634164	53.673190	0.110233	0.826409	0.888193	0.369595	14.866766	5.000000	0.012100	11.859863	6.000000	0.018748	13.944123	3.000000	0.020568	13.285661	1.000000	0.010016	9.574371	5.000000	0.100421	5.525851	5.000000	0.018702
27	1	97.204177	88.667388	65.228455	73.061702	0.845311	0.150787	0.272413	0.818310	15.858642	6.000000	0.010444	1.079843	5.000000	0.058239	13.514404	2.000000	0.018734	10.576085	3.000000	0.283030	55.817066	1.000000	0.169992	1.593729	4.000000	0.075143
28	2	59.012907	33.288801	73.568417	22.568609	0.153522	0.356588	0.267769	0.300406	48.049218	5.000000	0.028184	12.490925	4.000000	0.023253	13.051543	2.000000	0.021988	6.941554	6.000000	0.024193	43.226811	1.000000	0.019431	7.623573	6.000000	0.014161
29	2	83.525020	41.116543	75.354802	58.466467	0.510714	0.622341	0.633711	0.513290	38.894045	2.000000	0.019124	3.436634	2.000000	0.011031	9.737463	1.000000	0.308196	2.897436	1.000000	0.011086	33.486512	3.000000	0.041358	1.631262	5.000000	0.142960
30	3	61.240992	58.465804	48.081979	32.355495	0.169162	0.395766	0.345238	0.268188	8.985974	6.000000	0.027493	13.487387	6.000000	0.015827	12.229002	6.000000	0.014611	5.384725	3.000000	0.085040	48.232438	6.000000	0.011218	13.109726	1.000000	0.022483
31	1	20.166057	82.224095	66.550875	46.560878	0.438710	0.710797	0.407106	0.138738	5.770776	2.000000	0.063511	8.623612	5.000000	0.057299	11.163454	2.000000	0.026345	3.435690	2.000000	0.013827	3.260563	1.000000	0.022942	1.813304	4.000000	0.034452
32	1	72.948877	16.738976	30.369557	93.121067	0.246995	0.558765	0.977734	0.565111	57.096655	3.000000	0.025352	3.913681	4.000000	0.014702	10.927797	1.000000	0.015851	7.893969	1.000000	0.022902	25.765178	5.000000	0.010930	5.917746	1.000000	0.022667
33	1	72.497515	79.629981	16.909289	94.141222	0.290947	0.822469	0.895382	0.681838	51.722691	4.000000	0.018774	2.102604	3.000000	0.012142	14.569339	4.000000	0.016588	14.360693	3.000000	0.010739	22.017908	3.000000	0.027146	2.639458	1.000000	0.017960
34	2	85.746811	85.859924	52.740009	8.153580	0.916363	0.781988	0.647342	0.944538	29.073596	2.000000	0.010651	11.117543	6.000000	0.013914	8.818306	5.000000	0.067724	1.671960	6.000000	0.027773	41.182785	4.000000	0.175356	5.711192	2.000000	0.038821
35	2	73.781043	38.241125	35.674818	53.984145	0.994661	0.799392	0.321975	0.863083	22.964724	3.000000	0.058981	5.097146	1.000000	0.017609	4.333981	5.000000	0.078089	13.298121	2.000000	0.211859	22.103423	4.000000	0.040059	13.243804	3.000000	0.014248
36	2	13.443383	83.357515	74.544004	84.999317	0.397779	0.328438	0.368229	0.468356	56.242047	5.000000	0.012625	10.613173	2.000000	0.015428	7.372818	6.000000	0.025075	4.405895	1.000000	0.074352	6.004173	5.000000	0.029098	8.459834	1.000000	0.024148
37	1	13.796464	45.698862	2.922944	27.077566	0.511490	0.784680	0.206041	0.170410	16.000780	1.000000	0.018710	2.749956	1.000000	0.010653	2.174546	1.000000	0.018168	10.939627	6.000000	0.013369	40.354903	2.000000	0.030626	6.862081	1.000000	0.011934
38	1	39.391662	41.933727	9.058577	13.223430	0.905286	0.471664	0.886071	0.198161	18.686192	2.000000	0.469503	0.717794	6.000000	0.035338	2.363577	6.000000	0.015137	10.577233	1.000000	0.024336	54.079445	1.000000	0.052952	6.086165	2.000000	0.013785
39	2	67.945467	62.532395	48.920223	69.914192	0.329940	0.351757	0.702397	0.705119	15.476661	3.000000	0.077364	2.549189	2.000000	0.017817	1.301510	1.000000	0.057753	1.461537	4.000000	0.012389	33.980127	2.000000	0.046928	1.930365	3.000000	0.020005
40	2	43.479942	69.820649	60.280825	17.431967	0.243839	0.631369	0.596842	0.813453	34.888196	2.000000	0.011294	7.546012	4.000000	0.039649	12.895786	4.000000	0.013490	1.060976	5.000000	0.016879	23.387456	1.000000	0.029955	11.787966	6.000000	0.013531
