1	4	50.218153	624.953243	29.241997	88.265069	13.360886	0.856362	0.341756	0.394457	0.931989	0.653393	2.589685	6.000000	0.014804	9.029883	3.000000	0.015187	10.050150	5.000000	0.022754	3.140612	4.000000	0.010106	5.643064	4.000000	0.014687	1.871420	1.000000	58.770561	2.271030	1.000000	0.015799	19.065621	6.000000	86.776398	1.408844	6.000000	0.012190	2.070653	6.000000	97.715042	2.481781	3.000000	78.043068
2	2	36.608365	930.046834	43.041527	97.853693	88.802896	0.989866	0.366849	0.236960	0.327298	0.419861	0.391257	5.000000	0.041693	24.794539	6.000000	0.022663	5.663148	5.000000	0.020428	28.303305	2.000000	0.044362	12.635985	1.000000	0.019312	0.991594	5.000000	31.038030	1.021045	2.000000	0.027175	7.799353	6.000000	23.484942	1.162897	1.000000	0.010529	1.086652	1.000000	91.441476	20.109341	4.000000	24.731383
3	2	81.915564	29.690318	69.068940	2.582072	22.217076	0.230116	0.791466	0.847050	0.151764	0.207327	2.638065	4.000000	0.010173	42.861676	1.000000	0.018146	16.518839	6.000000	0.066700	9.820901	1.000000	0.093471	22.706835	5.000000	0.027557	1.050106	4.000000	10.595773	0.141595	1.000000	0.011567	13.708005	5.000000	24.432301	3.314068	3.000000	0.012171	1.163088	5.000000	29.540195	6.134443	5.000000	34.063228
4	2	56.300938	451.528335	69.955645	32.682912	16.934067	0.582575	0.134940	0.790804	0.908293	0.126928	0.790083	5.000000	0.016505	3.762358	6.000000	0.138580	13.278350	3.000000	0.072755	0.821354	5.000000	0.015294	4.484160	2.000000	0.017100	2.136680	1.000000	16.386725	2.999656	4.000000	0.012648	5.557426	3.000000	5.493386	2.177285	3.000000	0.012143	1.632444	5.000000	5.852335	6.630415	2.000000	12.880947
5	2	59.638090	856.223857	96.629358	26.784641	99.119424	0.275737	0.968832	0.619141	0.247099	0.923592	1.571981	2.000000	0.022604	6.824644	4.000000	0.028910	7.070789	4.000000	0.014828	39.598125	4.000000	0.023149	13.994087	1.000000	0.018403	3.037226	3.000000	96.141913	1.138551	6.000000	0.019268	9.299316	3.000000	22.949983	3.319329	6.000000	0.012957	0.568112	1.000000	25.974922	14.862761	6.000000	6.998372
6	2	39.367584	674.027486	79.915277	23.221613	88.504763	0.732822	0.952290	0.938393	0.465147	0.934542	0.313525	4.000000	0.038347	54.483043	4.000000	0.026221	14.637345	6.000000	0.010999	3.443599	2.000000	0.032101	11.129758	5.000000	0.010527	1.001792	2.000000	39.649872	2.672948	4.000000	0.012876	14.857986	6.000000	22.532861	3.154534	1.000000	0.204257	0.962951	1.000000	51.862149	1.462582	3.000000	69.651171
7	1	72.622163	904.623038	20.748384	42.907106	85.134789	0.815220	0.346636	0.152686	0.461005	0.375686	1.612401	1.000000	0.042266	36.965937	4.000000	0.012422	7.545690	6.000000	0.011069	54.922564	4.000000	0.015438	18.890264	4.000000	0.032045	2.984421	6.000000	40.923997	3.379770	6.000000	0.265220	2.186104	5.000000	37.485876	0.214271	4.000000	0.010081	1.757393	5.000000	68.767948	8.071396	6.000000	50.628466
8	2	43.816917	284.178176	27.481946	73.469225	77.099783	0.888463	0.554925	0.351814	0.380157	0.829232	1.279963	4.000000	0.011558	31.388669	6.000000	0.023049	8.972766	4.000000	0.014957	31.092214	1.000000	0.046621	15.874548	6.000000	0.011352	1.534961	6.000000	62.631219	2.558198	2.000000	0.013016	8.605251	6.000000	69.912043	3.100344	2.000000	0.060023	1.281255	1.000000	57.970882	17.783707	5.000000	2.762467
9	1	22.099043	805.372066	79.783440	94.438941	47.595554	0.943842	0.838956	0.431324	0.553944	0.775725	0.777143	1.000000	0.013696	23.066341	4.000000	0.010931	11.104276	4.000000	0.021994	37.125656	3.000000	0.011680	17.068016	5.000000	0.026961	0.051347	1.000000	92.164460	0.171249	1.000000	0.012397	2.499972	2.000000	75.661459	0.203358	5.000000	0.014580	1.142706	1.000000	21.088032	20.655297	1.000000	13.455945
10	2	53.269834	216.734925	82.786246	60.001315	90.106168	0.854379	0.619490	0.565054	0.530490	0.188151	1.923821	3.000000	0.015155	37.235172	4.000000	0.260097	19.426620	6.000000	0.082234	20.138105	4.000000	0.010105	6.718298	5.000000	0.026678	2.472410	2.000000	55.466492	0.696245	2.000000	0.011040	15.523857	1.000000	45.560283	0.696071	1.000000	0.029549	0.996593	2.000000	46.218820	16.241959	1.000000	91.174157
11	1	93.683884	478.232641	93.508146	97.568550	58.418589	0.430272	0.276021	0.902165	0.211705	0.650448	0.503935	2.000000	0.096225	8.259124	1.000000	0.017011	7.443820	6.000000	0.017789	31.354818	6.000000	0.031108	15.323064	1.000000	0.024800	0.793442	2.000000	40.306407	3.419255	1.000000	0.201774	15.305438	1.000000	85.175800	2.117303	1.000000	0.016443	0.573907	4.000000	60.459194	3.916272	1.000000	50.942362
12	2	85.773104	884.659626	31.024682	30.691514	21.172914	0.678498	0.704905	0.145234	0.846176	0.894278	2.262954	6.000000	0.011503	13.162183	5.000000	0.010985	10.675781	6.000000	0.010538	37.068100	5.000000	0.013188	11.581549	5.000000	0.024657	1.049992	2.000000	50.036829	2.246547	4.000000	0.028673	13.114084	5.000000	19.187128	0.163764	4.000000	0.022548	0.426937	5.000000	99.531361	14.142913	4.000000	23.855086
13	1	57.187791	408.096296	52.630132	27.351310	86.142553	0.997426	0.966658	0.326327	0.300966	0.551780	1.632186	2.000000	0.034356	4.895646	5.000000	0.024638	5.463175	5.000000	0.010469	29.397108	6.000000	0.269114	9.517544	5.000000	0.010216	2.431864	3.000000	14.067658	0.675942	2.000000	0.037970	5.214688	4.000000	23.983718	3.300428	5.000000	0.059046	2.112071	2.000000	26.169480	13.170112	4.000000	51.148213
14	2	42.804089	417.761327	34.916905	90.626483	40.885851	0.915614	0.660762	0.593579	0.850524	0.452599	1.739140	1.000000	0.015025	47.849335	2.000000	0.287411	7.562246	5.000000	0.012886	22.077743	1.000000	0.012115	13.956111	4.000000	0.015354	2.891093	3.000000	52.075081	2.337534	5.000000	0.374325	12.217608	2.000000	49.966796	2.752405	6.000000	0.073673	2.641221	2.000000	9.857729	15.111245	6.000000	6.858732
15	3	46.759402	421.953377	2.925054	79.505352	77.545014	0.731193	0.571395	0.319810	0.316482	0.826184	2.360620	4.000000	0.024670	28.114885	5.000000	0.026576	10.855533	5.000000	0.016719	39.692446	3.000000	0.020265	3.855048	3.000000	0.019676	2.288082	3.000000	32.512637	1.771742	3.000000	0.012198	1.809857	4.000000	84.041410	1.577286	2.000000	0.427402	2.739958	2.000000	49.587669	8.382454	6.000000	58.872423
16	2	9.859080	167.365624	98.955128	76.140987	3.599289	0.644774	0.978799	0.853925	0.169828	0.345060	0.089181	4.000000	0.028170	33.389492	3.000000	0.044547	1.914209	1.000000	0.015827	27.148219	6.000000	0.025617	3.991940	5.000000	0.054785	3.125534	1.000000	21.791828	1.512095	6.000000	0.020268	8.250581	5.000000	26.885770	2.560240	2.000000	0.013777	2.164812	2.000000	69.093565	5.217837	1.000000	87.066800
17	1	57.187799	779.460693	59.413347	93.024274	15.578267	0.112861	0.841644	0.140699	0.166741	0.304529	0.484152	2.000000	0.011028	51.978094	3.000000	0.019742	0.969576	1.000000	0.047519	43.331660	4.000000	0.111199	12.008188	5.000000	0.010583	2.079517	2.000000	50.518666	1.399725	3.000000	0.023286	8.556303	4.000000	24.461510	1.735141	3.000000	0.015146	1.516469	5.000000	74.355226	2.443236	3.000000	77.315357
18	3	41.954690	741.814614	43.083594	25.113336	23.299355	0.259102	0.380149	0.579342	0.748373	0.968092	2.503419	6.000000	0.016505	45.891782	3.000000	0.030016	5.051759	6.000000	0.026932	11.925904	6.000000	0.237175	2.230423	4.000000	0.025348	2.950726	1.000000	9.994089	3.243685	4.000000	0.043887	4.109471	1.000000	8.445450	3.130361	4.000000	0.042015	0.876672	3.000000	59.319245	14.429178	6.000000	30.683723
19	3	37.830826	725.625936	20.883745	58.743510	95.975019	0.497359	0.495505	0.468779	0.657921	0.468088	1.961016	6.000000	0.023097	34.653833	1.000000	0.010696	6.834240	5.000000	0.016803	19.829929	6.000000	0.018770	13.990448	6.000000	0.010079	0.294951	2.000000	87.284490	1.313417	5.000000	0.011688	16.746583	6.000000	4.018360	2.388663	5.000000	0.030725	1.940892	6.000000	51.662569	12.176098	6.000000	91.042324
20	1	9.598354	62.073659	40.332089	55.833611	89.437952	0.192288	0.746884	0.818921	0.541464	0.148644	0.464202	1.000000	0.029903	36.728438	5.000000	0.012961	16.274686	3.000000	0.011911	14.806334	4.000000	0.014465	6.843053	1.000000	0.029415	2.201571	5.000000	87.563186	1.857443	3.000000	0.192050	1.479662	6.000000	30.608653	1.937148	5.000000	0.010850	1.834114	5.000000	71.942060	14.385908	2.000000	80.952518
21	2	69.005374	308.860196	42.703915	46.898162	15.042542	0.883222	0.841996	0.949590	0.470651	0.691796	2.463440	2.000000	0.029245	58.054010	6.000000	0.014657	15.999920	6.000000	0.204340	28.531605	2.000000	0.010686	18.208747	4.000000	0.018437	0.127607	4.000000	20.380171	0.673805	6.000000	0.031077	17.072308	5.000000	77.666122	0.593530	3.000000	0.061391	2.574163	3.000000	84.312161	8.246251	6.000000	43.146312
22	2	49.883137	844.197886	63.439528	75.909589	91.986914	0.164656	0.571637	0.932213	0.616697	0.806622	3.243870	5.000000	0.019601	2.696247	4.000000	0.030308	11.449484	6.000000	0.283179	54.771565	1.000000	0.015862	15.569294	2.000000	0.016644	0.549427	4.000000	43.778012	3.193397	5.000000	0.028496	16.940614	5.000000	11.960915	1.203677	2.000000	0.011481	1.130114	2.000000	7.702847	9.873219	5.000000	4.296477
23	2	22.586418	654.372505	5.154006	65.151562	68.417638	0.895641	0.203821	0.397138	0.877177	0.708784	1.362388	2.000000	0.012262	34.626383	2.000000	0.013928	15.479612	5.000000	0.022057	19.383426	3.000000	0.495796	14.741776	3.000000	0.013828	2.602692	4.000000	10.770096	0.129146	3.000000	0.021510	14.977462	2.000000	51.905034	2.725284	3.000000	0.017451	1.720574	4.000000	74.888333	16.308219	4.000000	75.113053
24	3	58.911285	820.150107	34.167006	63.106625	89.981282	0.100931	0.728933	0.258731	0.676449	0.460332	1.221552	3.000000	0.029904	50.515776	5.000000	0.014957	4.744701	4.000000	0.435231	34.113089	5.000000	0.012089	13.695086	5.000000	0.014702	0.680646	3.000000	51.695299	2.418836	5.000000	0.025027	1.009411	5.000000	27.851922	0.446679	6.000000	0.064932	3.061896	3.000000	63.291523	19.195406	2.000000	49.192592
25	1	38.723082	144.491351	12.395559	34.491444	91.435120	0.215350	0.234560	0.490090	0.430131	0.807661	3.193171	5.000000	0.014518	0.790354	3.000000	0.011487	6.750279	1.000000	0.014454	23.206201	5.000000	0.024845	3.177560	6.000000	0.011678	3.371374	3.000000	39.594728	1.989744	6.000000	0.011805	18.089002	4.000000	17.215331	0.583319	1.000000	0.141415	2.962950	5.000000	37.466540	5.233112	1.000000	1.833390
26	2	95.483010	403.657632	12.545173	63.798021	48.415087	0.475091	0.862636	0.968328	0.206456	0.363504	2.455192	5.000000	0.027206	51.155672	1.000000	0.046554	6.516317	3.000000	0.010350	8.686777	3.000000	0.027973	8.758287	2.000000	0.022361	1.846723	6.000000	33.314331	1.223024	5.000000	0.016964	15.208580	4.000000	82.826176	2.408811	4.000000	0.260659	2.172473	2.000000	41.969839	16.989036	3.000000	72.935528
27	3	67.681686	330.379575	71.865697	48.156901	40.604128	0.605008	0.265871	0.579916	0.161906	0.568112	2.926956	6.000000	0.016090	57.939184	2.000000	0.045450	1.369058	6.000000	0.010542	53.235114	3.000000	0.323590	7.633734	6.000000	0.019246	3.322631	3.000000	90.889783	1.990675	5.000000	0.012528	14.818842	5.000000	35.497947	1.287458	2.000000	0.017823	2.010607	6.000000	73.424473	8.736279	1.000000	75.488590
