1	3	50.355668	41.723214	77.467374	0.725875	0.570014	0.930152	2.150724	1.000000	0.012476	3.712699	6.000000	0.022728	4.234474	1.000000	65.723081	3.352339	4.000000	0.018131	2.915320	2.000000	0.028126	3.655874	4.000000	33.418239	3.655874	3.000000	0.014386	4.061939	2.000000	0.014582	3.231361	3.000000	57.144717
2	2	7.705860	11.477722	36.742859	0.543219	0.953631	0.695141	4.346976	5.000000	0.103682	0.601934	1.000000	0.307691	4.461185	5.000000	39.232843	1.856939	1.000000	0.027216	0.196253	3.000000	0.012192	2.521150	6.000000	96.415819	1.314014	1.000000	0.057914	0.261372	2.000000	0.035775	2.943777	5.000000	33.072390
3	1	93.032513	4.748079	36.282847	0.240310	0.618084	0.359240	3.554172	3.000000	0.037009	0.267862	6.000000	0.035055	0.313591	5.000000	1.768973	0.113226	1.000000	0.039225	2.971787	6.000000	0.017929	2.249767	3.000000	24.258865	0.096419	1.000000	0.033550	1.872340	2.000000	0.022406	3.012704	3.000000	90.273120
4	2	45.738906	76.908873	66.542221	0.685909	0.212216	0.612654	1.778246	5.000000	0.013166	2.836451	1.000000	0.022086	1.821109	3.000000	91.755461	1.504420	1.000000	0.013435	3.032687	2.000000	0.022917	1.465208	3.000000	35.945139	2.846032	6.000000	0.296504	1.549926	4.000000	0.013984	3.860369	1.000000	88.756546
5	1	39.267564	87.149674	64.974505	0.501373	0.241317	0.582781	3.400924	6.000000	0.036121	2.508400	1.000000	0.126438	2.987093	2.000000	10.944269	3.162397	2.000000	0.028003	1.362779	4.000000	0.013892	0.173321	6.000000	17.095804	3.746205	6.000000	0.055585	2.329927	3.000000	0.012740	0.486803	2.000000	92.474930
6	1	6.072117	68.523663	78.085732	0.989075	0.587468	0.624485	4.579334	3.000000	0.050386	2.055835	5.000000	0.036453	3.003487	5.000000	30.946001	1.992595	1.000000	0.017069	1.112075	4.000000	0.012338	0.833123	4.000000	34.047673	3.348569	4.000000	0.037953	3.512270	2.000000	0.024031	1.916064	1.000000	46.015367
7	1	50.355668	47.029620	59.469931	0.320221	0.100858	0.461240	2.921670	1.000000	0.020677	4.437136	6.000000	0.075499	4.234474	1.000000	13.777864	0.363164	2.000000	0.018655	3.202433	1.000000	0.012476	3.038361	2.000000	22.150534	3.655874	2.000000	0.024921	1.731232	5.000000	0.010016	1.947060	2.000000	76.434239
8	1	37.119510	99.517240	34.731100	0.671194	0.112856	0.324852	0.545517	1.000000	0.017098	1.064934	3.000000	0.071408	4.113558	2.000000	20.823018	2.042732	6.000000	0.020715	3.315649	1.000000	0.026230	2.727213	6.000000	33.304712	3.584283	3.000000	0.031299	1.473420	2.000000	0.029049	0.600100	2.000000	76.420368
9	3	17.700720	68.679707	77.344112	0.529342	0.186503	0.890756	3.946482	1.000000	0.018185	3.779882	3.000000	0.092218	3.972443	5.000000	12.151248	4.292065	6.000000	0.012768	0.196537	4.000000	0.011399	3.385407	2.000000	54.577904	3.643717	2.000000	0.011436	1.541098	6.000000	0.036943	3.596826	1.000000	22.383494
10	2	4.145772	25.899597	49.388954	0.583094	0.881015	0.744328	4.302457	2.000000	0.018753	2.895266	5.000000	0.027532	0.292664	1.000000	55.695310	1.590864	6.000000	0.047071	1.264305	3.000000	0.013597	3.549664	6.000000	22.989329	3.010615	3.000000	0.011422	3.197269	1.000000	0.055095	4.141202	2.000000	80.734625
