1	1	64.366305	71.935884	41.390535	28.752594	0.692403	0.982087	0.535390	0.423425	3.368172	2.000000	0.023160	15.348850	6.000000	0.020876	49.008213	4.000000	0.010643	14.496580	6.000000	0.024242	2.437715	1.000000	0.024216	0.407132	3.000000	78.507587
2	1	35.475864	94.535712	19.932541	4.817645	0.913391	0.925687	0.777417	0.717729	3.037272	5.000000	0.075617	31.765511	4.000000	0.017106	14.607884	2.000000	0.282178	20.842082	3.000000	0.084925	1.737088	5.000000	0.020025	3.040383	4.000000	96.045242
3	3	88.307671	46.098966	58.175051	11.659244	0.294534	0.787639	0.255271	0.967736	0.222329	6.000000	0.021703	61.371538	3.000000	0.010236	36.888584	5.000000	0.012612	9.736319	6.000000	0.012091	2.685175	5.000000	0.016791	3.348446	2.000000	38.807359
4	1	28.607204	38.735648	33.531783	35.662001	0.422865	0.430203	0.855633	0.522775	2.380083	1.000000	0.073630	31.300419	3.000000	0.017537	16.990149	5.000000	0.059089	39.326856	6.000000	0.197943	0.073802	4.000000	0.319446	3.419184	2.000000	43.981167
5	1	43.193863	33.697861	69.741466	48.615351	0.917745	0.755182	0.707569	0.442482	1.343022	1.000000	0.040291	45.701551	4.000000	0.059041	54.320618	4.000000	0.011733	13.182124	4.000000	0.010091	1.390936	1.000000	0.019797	1.252087	4.000000	17.637971
6	1	98.018968	33.751621	73.909249	96.035501	0.844670	0.263248	0.342128	0.771633	2.492581	5.000000	0.027358	47.893428	3.000000	0.014696	1.371322	1.000000	0.259208	67.352369	3.000000	0.615042	1.962329	5.000000	0.013255	2.141192	6.000000	8.962181
7	1	61.035800	31.235424	99.862095	52.617952	0.412671	0.504377	0.634054	0.566395	1.709960	2.000000	0.093753	29.265075	4.000000	0.102551	27.932490	1.000000	0.018647	24.767102	2.000000	0.024274	1.032131	4.000000	0.011844	0.635628	3.000000	14.615669
8	1	33.336522	62.467340	25.015805	71.044952	0.567073	0.407797	0.721458	0.187927	1.747362	3.000000	0.043599	13.808537	1.000000	0.010324	32.076279	6.000000	0.013122	30.888379	3.000000	0.010555	1.080671	6.000000	0.012292	3.502779	3.000000	49.664868
9	1	60.931464	62.311102	89.394135	22.751313	0.227093	0.158747	0.189098	0.989007	2.778269	1.000000	0.010274	55.045130	1.000000	0.064124	46.769195	3.000000	0.016292	51.234740	6.000000	0.012759	1.377580	4.000000	0.014235	2.717823	2.000000	13.336541
10	1	67.226936	55.003785	17.968082	36.195162	0.797739	0.872116	0.917615	0.370615	3.067387	2.000000	0.011869	31.336719	1.000000	0.011577	28.249620	6.000000	0.019003	42.583236	4.000000	0.025256	1.155245	6.000000	0.029485	2.462356	1.000000	70.723398
11	1	26.971404	1.824195	74.168808	43.365196	0.816843	0.188971	0.864531	0.955584	2.481438	1.000000	0.056657	60.678266	2.000000	0.012173	28.889849	4.000000	0.011061	11.083906	2.000000	0.025408	1.503979	5.000000	0.030684	1.621667	2.000000	92.404383
12	1	5.954572	7.403529	25.423459	77.205232	0.286328	0.597931	0.309907	0.375779	0.689439	4.000000	0.011554	33.073210	2.000000	0.028998	21.978165	2.000000	0.047688	26.047689	2.000000	0.023824	3.401420	1.000000	0.014327	2.705648	1.000000	67.793846
13	1	35.573248	32.683622	40.635341	38.878635	0.485013	0.435470	0.966455	0.115834	0.517252	4.000000	0.010493	46.072399	1.000000	0.025141	46.054588	4.000000	0.121339	64.901657	5.000000	0.012437	0.057271	3.000000	0.083654	0.588753	4.000000	70.937507
14	1	28.043907	90.616550	85.416966	26.890600	0.734751	0.103896	0.467446	0.122375	3.092247	2.000000	0.040472	51.044574	3.000000	0.011938	29.596635	1.000000	0.011587	41.347649	3.000000	0.059053	3.705588	2.000000	0.011978	3.539467	2.000000	74.562513
15	1	52.253172	11.900823	49.112584	47.981052	0.285255	0.736060	0.355564	0.552277	1.727139	5.000000	0.121666	4.366351	1.000000	0.011134	53.247265	5.000000	0.035442	51.764179	3.000000	0.080184	0.929559	2.000000	0.014509	3.625672	4.000000	28.746818
16	1	19.938512	94.463668	6.913283	37.652508	0.853811	0.425956	0.668846	0.897074	3.295131	6.000000	0.024874	15.367460	3.000000	0.141980	25.448798	2.000000	0.014935	65.791066	5.000000	0.019605	1.518754	1.000000	0.012617	3.466528	4.000000	65.034845
17	1	16.654666	37.178144	91.171777	28.045119	0.190111	0.546030	0.613251	0.759215	3.484291	1.000000	0.750878	2.682505	4.000000	0.010251	13.821945	3.000000	0.010306	40.172858	3.000000	0.290157	3.503649	2.000000	0.013865	3.285279	1.000000	78.011591
18	2	32.743346	50.960907	35.004754	69.002347	0.681566	0.266329	0.121968	0.699995	0.409267	4.000000	0.035844	5.328522	3.000000	0.046208	41.695799	5.000000	0.011787	16.419460	2.000000	0.010492	1.055590	1.000000	0.123735	3.835890	3.000000	76.858935
19	2	26.749820	67.020501	96.865794	32.808715	0.851755	0.695104	0.459745	0.349042	2.171976	6.000000	0.011881	58.318439	6.000000	0.010940	51.243177	4.000000	0.057349	9.567365	3.000000	0.051254	1.344095	6.000000	0.018725	3.159881	1.000000	49.226310
