1	1	4.485204	997.768749	51.748521	69.457198	89.274288	0.346139	0.283057	0.758796	0.560417	0.258281	8.738326	5.000000	0.041345	4.119107	1.000000	74.436872	14.582789	6.000000	0.086491	11.239935	1.000000	0.011049	6.246562	1.000000	0.011138	12.688813	1.000000	0.016844	7.739262	6.000000	0.015216	10.822009	2.000000	53.943926	0.730085	6.000000	0.017889	8.529276	4.000000	41.193945	4.726311	3.000000	76.057134	16.281301	5.000000	9.210315
2	6	39.155390	515.569774	93.277690	62.771896	59.233174	0.478282	0.324467	0.694663	0.293132	0.176763	7.400408	4.000000	0.058394	18.059471	4.000000	62.363598	5.082285	6.000000	0.011765	4.804908	5.000000	0.027069	11.207747	3.000000	0.010583	19.420437	3.000000	0.013265	7.399979	5.000000	0.014323	2.314200	2.000000	89.580303	0.395532	6.000000	0.012381	15.468862	6.000000	94.276332	3.185318	1.000000	36.975461	10.188656	3.000000	39.133879
3	3	68.973370	108.056298	1.198049	83.130865	10.796839	0.758767	0.585833	0.179994	0.643909	0.793590	0.979387	1.000000	0.022878	5.224426	2.000000	90.571132	13.922135	6.000000	0.013161	2.480269	2.000000	0.028317	9.988101	5.000000	0.022256	2.096874	5.000000	0.010180	5.953384	6.000000	0.022331	10.113308	2.000000	63.364217	5.507166	4.000000	0.073130	8.947143	5.000000	45.459908	0.111911	4.000000	7.385682	17.762735	3.000000	16.124034
4	2	37.746337	189.846174	7.467694	13.222216	86.353434	0.304899	0.888294	0.684516	0.468271	0.262832	3.425899	2.000000	0.018185	3.964049	4.000000	89.370832	17.540745	1.000000	0.031379	0.988186	1.000000	0.091112	6.041823	6.000000	0.033695	20.006521	5.000000	0.034254	4.096727	5.000000	0.053884	10.835669	5.000000	14.215992	0.171825	6.000000	0.012472	11.230987	1.000000	48.074922	6.334791	1.000000	84.936107	20.018380	1.000000	2.669914
5	3	24.817427	405.565566	52.980077	27.941945	71.294676	0.355337	0.132502	0.833178	0.137286	0.135284	5.908709	6.000000	0.023153	13.812702	5.000000	74.639268	3.959088	4.000000	0.022752	11.915813	3.000000	0.010313	12.519244	2.000000	0.013502	7.699232	6.000000	0.015038	1.859510	6.000000	0.288732	14.048578	1.000000	46.284247	8.949321	6.000000	0.027320	3.147671	4.000000	1.861327	3.102835	2.000000	46.936399	0.846599	5.000000	2.789530
6	4	55.162654	73.069114	52.408778	73.137883	66.746260	0.695511	0.759810	0.553222	0.382087	0.571369	0.724269	6.000000	0.010620	15.102718	5.000000	98.761567	4.825264	6.000000	0.032704	5.210801	1.000000	0.013095	1.048626	5.000000	0.011689	16.144094	2.000000	0.021231	2.361510	4.000000	0.023062	18.394846	6.000000	52.137464	5.204577	3.000000	0.036431	1.655652	2.000000	3.184470	2.791453	2.000000	27.499420	9.206338	1.000000	55.402430
7	2	93.142602	83.024274	61.592358	92.686394	74.522424	0.708442	0.736867	0.367397	0.188014	0.552712	7.425748	4.000000	0.024908	2.908686	5.000000	71.177532	12.507090	4.000000	0.016155	9.517682	5.000000	0.010902	3.992017	5.000000	0.021062	13.518507	6.000000	0.010116	8.357014	2.000000	0.019557	10.206678	2.000000	5.012275	6.850667	6.000000	0.031570	2.570235	5.000000	83.571752	6.922113	5.000000	58.395571	11.552379	4.000000	65.300199
8	5	15.864565	790.470423	44.942533	61.868798	16.088120	0.552416	0.525372	0.477186	0.354565	0.150874	4.963169	3.000000	0.011703	9.383726	2.000000	8.034680	14.475782	2.000000	0.018165	15.115469	3.000000	0.013879	5.518269	5.000000	0.014092	23.218151	6.000000	0.012699	6.227841	3.000000	0.014790	10.722121	6.000000	30.381807	5.017609	6.000000	0.035024	11.972938	5.000000	68.898209	7.131760	3.000000	39.143927	10.084905	5.000000	53.669062
9	4	15.341564	459.856794	6.399961	18.886437	13.878600	0.657597	0.589708	0.467787	0.297129	0.148342	3.949181	3.000000	0.013664	1.269086	4.000000	80.963822	9.009730	4.000000	0.023646	13.085683	6.000000	0.034498	9.135547	4.000000	0.070561	19.015853	4.000000	0.026168	3.407550	4.000000	0.021519	3.926782	3.000000	28.047057	7.892690	1.000000	0.010829	4.806323	5.000000	9.700655	7.437149	3.000000	37.698707	19.485567	1.000000	32.272354
10	3	26.143377	842.866047	40.429327	41.706588	99.047870	0.486850	0.405496	0.615898	0.285256	0.106603	1.877902	2.000000	0.014129	6.943034	4.000000	34.564229	15.893605	4.000000	0.011649	11.307487	5.000000	0.181293	4.635608	6.000000	0.180365	2.062470	1.000000	0.020554	7.636375	5.000000	0.109756	9.324662	4.000000	73.483020	4.073231	6.000000	0.025078	7.048188	3.000000	40.233834	6.128110	3.000000	42.391243	6.892785	6.000000	1.879854
