1	3	69.570656	23.487414	50.412186	35.537092	0.168118	0.393761	0.218944	0.837275	2.365242	1.000000	0.055400	3.017605	5.000000	0.031675	0.490685	6.000000	51.545374	0.509596	1.000000	0.013625	27.676627	3.000000	0.020102	2.546424	6.000000	84.325329	2.887184	5.000000	0.010835	4.568923	3.000000	55.025208	15.322753	4.000000	0.038611
2	2	35.604540	97.133036	29.480956	12.780213	0.657871	0.650029	0.258072	0.847032	2.653624	3.000000	0.016110	9.359332	6.000000	0.120108	2.788987	6.000000	26.815278	4.637610	6.000000	0.027467	10.416576	6.000000	0.014153	4.613803	6.000000	16.857612	4.644687	5.000000	0.014794	6.905799	1.000000	99.987037	7.688036	3.000000	0.020155
3	2	28.838533	28.144696	17.792827	50.066466	0.563752	0.860699	0.404661	0.656065	1.717750	2.000000	0.553300	2.392191	4.000000	0.032598	3.910617	1.000000	23.707617	1.518663	1.000000	0.010233	29.124763	1.000000	0.040158	4.454746	1.000000	59.039113	1.619144	1.000000	0.117253	8.994553	6.000000	30.498866	11.634816	3.000000	0.016923
4	1	86.237999	29.136352	99.208911	96.236809	0.143583	0.454755	0.965094	0.887106	0.516080	5.000000	0.086544	18.375470	1.000000	0.014035	3.022678	1.000000	84.826619	3.060724	6.000000	0.054684	42.566894	1.000000	0.076781	3.753785	2.000000	40.251847	2.089958	4.000000	0.015686	16.081454	6.000000	10.072438	6.543061	1.000000	0.029894
5	2	4.874264	65.937076	6.607464	30.152826	0.255580	0.985508	0.643740	0.538016	0.404017	6.000000	0.022550	10.308751	2.000000	0.012226	0.318767	3.000000	74.294656	2.245327	1.000000	0.015656	30.123393	3.000000	0.183611	4.111799	5.000000	45.531971	1.014976	5.000000	0.014657	10.083306	4.000000	71.819253	6.114447	3.000000	0.017470
6	2	55.599435	22.903154	49.973468	85.169837	0.199852	0.608865	0.588099	0.391934	3.504567	5.000000	0.036556	11.519949	6.000000	0.010696	2.159042	5.000000	91.297854	3.138265	3.000000	0.010024	53.366673	5.000000	0.027069	2.845742	2.000000	33.045557	1.938668	3.000000	0.012772	2.194010	6.000000	71.309562	14.399176	3.000000	0.031975
7	2	10.364021	43.375220	50.516400	31.314385	0.245565	0.187652	0.950422	0.240420	4.240218	2.000000	0.022710	7.237255	3.000000	0.053563	1.185979	6.000000	91.033053	1.564010	3.000000	0.014495	29.505801	3.000000	0.036280	0.145375	5.000000	16.830775	0.671584	3.000000	0.011327	1.841768	1.000000	36.918938	5.551190	3.000000	0.431396
8	2	50.132808	77.781260	28.842400	25.233082	0.339638	0.596670	0.627509	0.760349	0.142164	4.000000	0.023974	12.921679	6.000000	0.028799	2.085235	2.000000	68.785088	0.900118	4.000000	0.069796	42.489011	3.000000	0.362824	4.197588	6.000000	4.467674	4.570408	6.000000	0.010751	7.383260	4.000000	41.808160	7.301033	3.000000	0.010950
9	2	10.914203	98.787420	5.244176	68.551738	0.583512	0.213343	0.792157	0.745641	0.967689	3.000000	0.046623	11.767014	4.000000	0.016304	4.649521	1.000000	64.111276	3.971961	4.000000	0.059284	10.395412	5.000000	0.038608	2.658274	3.000000	70.995398	3.032378	1.000000	0.018583	17.451410	5.000000	39.421624	14.294792	3.000000	0.017745
10	1	88.269279	35.291780	9.879644	14.487284	0.700847	0.689300	0.809282	0.427263	3.206656	4.000000	0.056736	16.627255	4.000000	0.013947	4.641969	1.000000	20.928869	2.024868	5.000000	0.079454	3.623778	5.000000	0.010455	3.750819	5.000000	98.973334	2.225564	4.000000	0.011486	17.141286	4.000000	91.441688	9.782480	1.000000	0.045115
