1	1	55.139821	86.244852	7.282369	0.285308	0.489837	0.609293	17.800189	3.000000	0.020027	10.159340	5.000000	60.642065	9.370809	4.000000	0.012559	10.438775	1.000000	69.885782	8.216987	5.000000	0.016682	13.399096	4.000000	8.988264
2	1	9.983235	82.347924	41.985523	0.886688	0.469164	0.415011	7.876079	1.000000	0.012179	14.544912	3.000000	34.521354	6.385251	1.000000	0.013109	5.055478	4.000000	27.459818	6.382127	5.000000	0.010409	2.367725	2.000000	38.174232
3	2	65.028328	23.985576	89.818365	0.716022	0.288679	0.300863	11.732620	6.000000	0.013298	15.075352	5.000000	63.272071	1.464263	3.000000	0.023441	1.390390	4.000000	19.205606	16.883698	6.000000	0.017422	3.971397	4.000000	69.485995
4	1	4.826117	29.120910	66.777330	0.905211	0.497878	0.708733	4.368011	1.000000	0.238508	17.358624	3.000000	97.862764	14.310749	2.000000	0.041620	11.868064	2.000000	59.095066	12.428958	1.000000	0.017973	3.486579	3.000000	31.798753
5	1	20.832783	75.736103	98.039755	0.612059	0.932027	0.658867	8.522719	6.000000	0.020190	4.110639	6.000000	30.715294	15.223676	2.000000	0.122331	0.775126	4.000000	53.072741	16.983534	3.000000	0.018997	9.288635	4.000000	24.254846
6	1	34.280121	11.805775	2.486060	0.284499	0.938151	0.822990	12.606852	6.000000	0.021128	12.400226	5.000000	18.582936	7.212258	6.000000	0.030858	8.141354	4.000000	69.703184	5.133918	3.000000	0.014583	2.448086	5.000000	89.031182
7	1	79.612435	7.301997	35.978769	0.795629	0.584859	0.625972	14.486163	5.000000	0.019301	14.057839	2.000000	57.764522	0.350782	3.000000	0.012045	10.889758	1.000000	14.207106	15.891041	4.000000	0.012338	3.566279	3.000000	6.837737
8	1	19.779242	84.067756	24.637396	0.664314	0.375880	0.897555	5.828995	3.000000	0.010232	1.892553	5.000000	32.521949	5.589540	2.000000	0.047048	7.725900	6.000000	20.787987	18.029955	1.000000	0.010276	14.032697	2.000000	96.728339
9	2	92.538629	82.169529	93.418536	0.172547	0.793017	0.994311	10.482636	4.000000	0.010046	3.192600	6.000000	4.090480	5.804292	3.000000	0.017507	11.935951	5.000000	30.095977	0.381760	4.000000	0.012938	6.454924	5.000000	88.350411
10	1	22.336294	70.597408	86.673130	0.804917	0.921622	0.838663	13.030647	2.000000	0.090972	1.808405	6.000000	37.990821	16.859186	3.000000	0.010945	1.770886	2.000000	81.898945	8.745283	3.000000	0.011566	0.631822	3.000000	21.549155
11	2	11.636961	94.896231	92.666115	0.682259	0.642290	0.243763	12.748957	4.000000	0.029614	6.025913	1.000000	10.935425	16.316415	3.000000	0.011773	6.491692	5.000000	49.012691	1.477204	1.000000	0.011492	12.099430	4.000000	68.584517
12	1	30.054397	11.294081	61.261819	0.781326	0.947650	0.523761	7.700087	3.000000	0.018870	9.804668	4.000000	8.466119	12.461168	3.000000	0.010532	10.807410	1.000000	75.437847	0.574176	3.000000	0.012167	8.011430	2.000000	91.574162
13	1	91.673935	27.973577	20.625546	0.458379	0.552845	0.293794	3.743602	1.000000	0.011996	10.495570	1.000000	34.769181	0.236312	4.000000	0.013966	5.477676	5.000000	33.284677	8.108207	4.000000	0.010862	13.734358	1.000000	5.122962
14	1	70.929838	46.387037	51.157678	0.549525	0.891619	0.809724	14.387630	3.000000	0.012041	17.443990	2.000000	5.236805	8.512350	6.000000	0.012150	5.150606	1.000000	22.418140	16.428134	3.000000	0.025207	13.413686	2.000000	74.261301
15	1	64.166489	24.725562	44.633411	0.340772	0.997296	0.158219	6.059436	6.000000	0.040957	16.881544	2.000000	53.172506	1.387133	6.000000	0.011146	16.871506	2.000000	5.222088	14.323934	2.000000	0.010824	6.533192	5.000000	63.941424
16	1	71.395655	68.044275	37.100633	0.787094	0.769701	0.161779	3.571588	4.000000	0.017320	5.463310	6.000000	94.288217	4.352037	1.000000	0.018555	1.028535	6.000000	33.243032	9.241726	6.000000	0.013312	8.876039	3.000000	7.672825
17	2	44.418991	9.112452	8.251798	0.645517	0.750850	0.264394	16.970855	1.000000	0.011112	15.018451	2.000000	21.494955	14.203933	2.000000	0.014942	15.615683	2.000000	57.922842	1.986958	2.000000	0.013635	2.315799	5.000000	91.575567
18	2	69.217884	29.413317	74.297998	0.749522	0.245603	0.896103	10.914566	4.000000	0.018727	14.890567	6.000000	89.588306	2.384532	6.000000	0.015672	14.470086	4.000000	2.502661	8.926356	3.000000	0.055058	18.463539	5.000000	64.734031
19	1	72.946662	17.626670	6.515848	0.868486	0.655158	0.160115	9.579662	3.000000	0.016396	3.298314	6.000000	84.897055	18.163391	3.000000	0.020147	16.449901	3.000000	58.047363	3.921921	6.000000	0.016721	10.216893	4.000000	4.395971
20	1	82.083046	41.869428	79.280649	0.927535	0.859997	0.555463	16.701340	2.000000	0.025022	18.788442	3.000000	55.762899	12.321761	2.000000	0.025522	0.234110	6.000000	53.605710	6.528983	1.000000	0.024955	8.850467	1.000000	88.005402
21	2	85.443979	33.384955	58.052878	0.512916	0.646600	0.746576	7.283903	1.000000	0.517317	9.929247	4.000000	40.117801	12.718041	3.000000	0.015116	2.546593	4.000000	25.709997	0.901675	3.000000	0.014232	1.267879	6.000000	18.422705
22	1	75.873404	16.832063	73.977200	0.210529	0.808621	0.607610	1.556816	2.000000	0.010379	9.417374	2.000000	11.422513	15.822662	1.000000	0.063711	7.958145	5.000000	98.365551	14.343700	1.000000	0.015974	1.495431	2.000000	78.471612
23	2	97.158654	93.114873	32.279445	0.537142	0.679395	0.493820	14.514622	5.000000	0.026085	1.597805	1.000000	5.187301	7.973271	2.000000	0.041187	9.366416	3.000000	84.785120	0.264670	4.000000	0.052344	14.350074	6.000000	98.364031
24	2	5.925646	65.818761	99.092731	0.765762	0.636192	0.641979	8.174261	2.000000	0.012027	9.056921	4.000000	51.684569	8.783015	2.000000	0.014460	10.081551	3.000000	63.803516	16.003024	5.000000	0.032117	2.689426	3.000000	21.282240
25	1	10.539387	1.633083	88.165082	0.639475	0.509897	0.215349	17.019717	4.000000	0.011240	0.948774	2.000000	48.765980	15.698920	4.000000	0.070421	6.553314	1.000000	77.233530	1.773117	3.000000	0.016205	15.357496	2.000000	61.660699
26	2	15.960628	32.428347	12.352442	0.229944	0.796369	0.343239	5.171489	3.000000	0.010610	2.908526	2.000000	58.293545	12.127699	3.000000	0.010365	8.859958	3.000000	97.590425	4.155482	4.000000	0.011048	5.743903	2.000000	4.822680
27	1	75.076718	13.157434	46.988862	0.712818	0.572249	0.584655	6.879160	6.000000	0.010006	13.213089	2.000000	79.913194	9.712175	4.000000	0.010163	16.332909	1.000000	9.131729	17.229543	5.000000	0.016973	1.508175	4.000000	37.926205
28	2	85.540372	20.686039	75.352507	0.986997	0.447857	0.660305	4.998907	1.000000	0.046202	16.693215	2.000000	21.289927	1.290048	6.000000	0.075985	6.664018	1.000000	37.742839	3.126662	6.000000	0.010879	13.218604	6.000000	89.822324
29	3	52.876215	32.755087	76.754564	0.474703	0.832752	0.722747	14.727050	6.000000	0.019548	15.326877	1.000000	68.565888	18.403274	6.000000	0.082642	6.374974	4.000000	57.144454	16.972995	3.000000	0.034007	7.771043	6.000000	75.667904
30	2	19.277029	61.843429	18.497787	0.933241	0.907449	0.260671	9.434327	2.000000	0.383667	0.940435	6.000000	88.198789	1.182107	5.000000	0.032496	1.296197	5.000000	30.571173	11.469299	2.000000	0.016841	14.282469	1.000000	89.936269
31	2	94.685981	34.618290	58.416520	0.916757	0.484085	0.402178	16.424634	6.000000	0.048399	0.344120	5.000000	78.248242	14.549154	3.000000	0.207794	3.665689	3.000000	16.716741	15.680601	6.000000	0.105576	11.627791	5.000000	84.660407
32	2	97.485362	91.850969	21.805132	0.366350	0.789967	0.673032	13.474531	4.000000	0.013575	18.030395	3.000000	82.245059	7.664554	3.000000	0.031962	12.985343	2.000000	76.976442	9.373583	1.000000	0.068300	9.235486	4.000000	77.917109
33	4	20.438476	42.451903	38.216557	0.818105	0.940609	0.447317	9.079004	3.000000	0.015203	18.457069	2.000000	22.420715	16.048350	1.000000	0.019910	13.307039	4.000000	90.287136	12.816068	6.000000	0.010826	11.137824	5.000000	63.833293
34	2	9.696527	20.726655	51.167573	0.357737	0.521979	0.349226	14.786894	4.000000	0.020119	2.760066	4.000000	1.402640	15.155489	3.000000	0.018952	7.576178	6.000000	17.392692	15.506133	4.000000	0.020485	15.017874	2.000000	71.138341
35	2	20.247769	21.306986	35.495229	0.517978	0.117801	0.939100	11.692602	3.000000	0.014257	10.190373	5.000000	10.729949	7.309570	4.000000	0.360331	12.651313	3.000000	39.104638	8.087242	1.000000	0.049442	16.182297	4.000000	23.766346
36	1	91.896851	22.312316	83.269176	0.516167	0.928362	0.853159	10.066001	5.000000	0.014292	7.201467	6.000000	30.472890	3.508483	1.000000	0.016340	15.714936	5.000000	28.096311	14.078938	1.000000	0.762657	8.606445	4.000000	27.013000
37	2	59.480812	63.200514	5.095904	0.802934	0.580892	0.355013	17.507879	4.000000	0.020079	2.098927	2.000000	8.371171	10.793110	6.000000	0.015024	10.436089	5.000000	74.370098	3.396986	4.000000	0.010911	4.571821	2.000000	31.362497
38	2	30.045906	25.402878	80.984762	0.862744	0.509592	0.141373	4.412150	6.000000	0.017866	14.557112	2.000000	93.003113	16.954609	1.000000	0.136465	8.193451	3.000000	19.984532	7.289427	6.000000	0.014481	9.439456	3.000000	74.873200
39	2	9.872536	39.164233	79.829179	0.872978	0.900964	0.930811	7.849253	3.000000	0.020772	5.995872	4.000000	86.790218	17.062885	6.000000	0.027272	9.706544	5.000000	89.151463	1.682610	5.000000	0.012024	10.528836	4.000000	31.372193
40	2	42.192448	36.198930	23.507587	0.356060	0.872048	0.497024	15.783590	3.000000	0.010704	15.870197	2.000000	44.822449	6.118896	6.000000	0.026298	11.186381	4.000000	85.967500	13.564524	3.000000	0.184465	7.682672	6.000000	38.581593
41	1	53.225717	41.076729	95.213349	0.756712	0.211231	0.500717	17.094137	4.000000	0.014170	1.770234	6.000000	51.674290	16.368196	4.000000	0.573822	1.616566	6.000000	53.051664	14.744628	1.000000	0.066307	9.040186	5.000000	44.889147
42	2	77.349779	71.950321	26.200739	0.621409	0.400016	0.552056	15.607574	5.000000	0.012402	9.330195	3.000000	31.945853	14.856289	5.000000	0.045159	15.041645	4.000000	17.668468	9.793057	1.000000	0.015297	8.310959	5.000000	29.370999
43	2	29.040991	89.850925	29.471207	0.331890	0.152129	0.152605	9.639513	6.000000	0.017219	16.441276	6.000000	72.628306	6.321951	4.000000	0.013986	9.913286	6.000000	99.081004	9.787560	6.000000	0.020113	13.600981	3.000000	17.425456
44	1	48.283451	40.505898	61.999025	0.964219	0.815718	0.263531	16.131937	6.000000	0.011779	13.336197	1.000000	4.669647	0.275725	2.000000	0.012851	17.521108	1.000000	48.094210	13.246929	3.000000	0.014431	11.984753	2.000000	89.126672
45	1	35.110124	89.867077	81.812733	0.884555	0.661497	0.948447	2.276413	2.000000	0.012581	2.531716	2.000000	58.522525	16.599435	1.000000	0.051748	16.526957	4.000000	12.336947	2.774942	3.000000	0.026932	5.619733	2.000000	87.665468
46	3	31.140106	14.406641	64.465615	0.728696	0.602537	0.693920	1.435304	4.000000	0.048667	9.904053	1.000000	69.490142	4.092375	2.000000	0.028238	8.862092	3.000000	75.253010	6.157670	4.000000	0.010182	10.849185	6.000000	78.318644
47	1	30.075383	76.361417	82.614951	0.679003	0.373716	0.959965	14.702082	1.000000	0.013443	9.244862	3.000000	40.888970	0.753075	4.000000	0.014140	4.998751	2.000000	98.822061	6.964372	3.000000	0.012590	12.212745	3.000000	99.413180
48	2	67.326251	59.115124	8.637061	0.203861	0.111991	0.382437	10.721879	5.000000	0.015336	5.898858	5.000000	20.366842	6.555819	2.000000	0.040799	8.284926	4.000000	53.620265	12.052197	3.000000	0.021398	7.468705	5.000000	6.723216
49	3	91.136650	29.394798	70.464721	0.135526	0.224146	0.260428	10.912694	6.000000	0.011280	5.356469	1.000000	15.979541	9.768791	3.000000	0.117820	6.238416	2.000000	79.029263	18.026728	5.000000	0.015639	8.610918	1.000000	80.535661
50	2	32.189895	99.211509	23.235455	0.595136	0.515589	0.762715	4.705668	4.000000	0.016189	1.288672	5.000000	77.498701	9.514264	4.000000	0.027035	14.166452	3.000000	70.385214	10.503948	3.000000	0.012013	5.681284	3.000000	53.885011
51	1	32.819514	66.393124	76.714308	0.247486	0.121587	0.263130	0.393650	4.000000	0.028078	11.125146	3.000000	37.053601	10.743585	2.000000	0.011608	15.404870	2.000000	42.200617	5.455301	1.000000	0.014703	10.150146	5.000000	15.137392
52	1	71.674502	65.359804	3.912435	0.514599	0.647999	0.408783	2.856009	1.000000	0.019177	13.498063	4.000000	89.874840	4.855185	3.000000	0.018708	4.082511	6.000000	40.660423	1.449079	2.000000	0.033043	0.475416	4.000000	27.266289
53	1	37.592464	41.356043	97.699400	0.652052	0.158877	0.898174	7.020819	5.000000	0.184470	10.894951	1.000000	9.594757	17.657617	6.000000	0.012338	13.857876	6.000000	19.848979	2.140537	3.000000	0.049962	17.683891	2.000000	39.201424
54	1	68.546719	27.953261	11.125457	0.537210	0.717903	0.688842	11.124787	2.000000	0.134098	2.416305	5.000000	30.699739	2.538614	1.000000	0.063720	14.498705	2.000000	41.636823	13.036043	2.000000	0.104796	13.026901	1.000000	6.879336
55	2	88.998326	27.817134	12.108796	0.926747	0.320101	0.252292	12.703584	5.000000	0.024456	9.015194	3.000000	85.705826	5.499437	3.000000	0.011050	8.108043	3.000000	53.745268	7.289190	6.000000	0.015312	1.366048	2.000000	12.145125
