1	1	69.989233	29.283467	99.172253	80.133151	63.875660	0.279966	0.451047	0.656648	0.981269	0.768590	29.901834	4.000000	0.020445	4.062740	2.000000	0.035696	51.643303	2.000000	0.144829	12.641395	3.000000	0.028273
2	1	25.651295	76.849185	38.056789	47.901046	96.809416	0.478710	0.862471	0.469618	0.874062	0.188787	38.244428	4.000000	0.174224	59.727579	5.000000	0.053208	28.599738	6.000000	0.010903	65.869748	1.000000	0.010551
3	1	20.438214	48.209004	21.328863	70.791145	35.903038	0.338599	0.457676	0.362610	0.225115	0.310614	11.272832	5.000000	0.012187	61.212943	3.000000	0.010408	49.825208	3.000000	0.040434	164.993570	2.000000	0.038999
4	1	52.031100	29.933540	70.896093	33.534328	28.260937	0.425435	0.705644	0.132970	0.926508	0.624042	8.517937	1.000000	0.589851	42.030753	5.000000	0.019309	36.543013	5.000000	0.055746	88.711035	2.000000	0.024177
5	1	5.355102	69.758469	6.113828	47.139247	6.235668	0.968621	0.776897	0.578123	0.262105	0.483160	2.876079	5.000000	0.045412	48.055419	5.000000	0.016874	21.804476	4.000000	0.014033	172.688488	4.000000	0.013422
6	1	47.929135	5.220398	23.134668	48.419120	94.735750	0.720723	0.514951	0.469505	0.305673	0.563153	38.774017	4.000000	0.015835	9.085110	6.000000	0.246874	43.960197	5.000000	0.017412	123.304313	6.000000	0.013867
7	1	38.133108	36.628136	81.587649	40.501689	57.187907	0.891601	0.872699	0.733252	0.423482	0.866034	24.569627	6.000000	0.016193	34.498365	1.000000	0.025814	49.196741	5.000000	0.017409	132.154767	1.000000	0.022813
8	1	91.488704	52.428062	98.841542	52.614675	90.413678	0.181668	0.100267	0.287571	0.724347	0.778684	9.052487	5.000000	0.059638	42.404945	6.000000	0.053407	46.118699	5.000000	0.013068	150.413620	5.000000	0.021201
9	1	25.185601	90.892676	69.091330	41.480222	10.097410	0.154857	0.957881	0.834764	0.779082	0.582312	53.521676	4.000000	0.016974	14.339100	1.000000	0.127390	48.587124	1.000000	0.024625	92.430665	1.000000	0.718553
10	1	41.010475	22.516241	72.990679	15.885757	16.330319	0.556173	0.299042	0.718726	0.677124	0.848939	49.250515	5.000000	0.012312	27.083831	3.000000	0.018404	47.697631	5.000000	0.012459	104.711584	1.000000	0.016199
11	1	14.810371	49.882977	98.838749	34.029532	73.644431	0.636216	0.574920	0.182606	0.191310	0.124473	22.755453	3.000000	0.010887	28.538336	2.000000	0.113542	47.734311	2.000000	0.010973	51.125868	4.000000	0.011060
12	1	59.583114	52.074824	42.442713	72.906497	30.382858	0.294261	0.239733	0.392089	0.522796	0.945637	43.047298	5.000000	0.017522	21.010616	6.000000	0.014338	19.629986	3.000000	0.020194	164.594957	3.000000	0.018663
13	1	83.619020	24.433694	38.928746	93.563997	37.439331	0.705632	0.671406	0.957016	0.550679	0.127861	48.181846	6.000000	0.027124	34.231300	2.000000	0.016486	37.485612	1.000000	0.095720	115.979720	5.000000	0.024985
14	1	31.018000	2.170662	73.039638	78.715762	50.865091	0.706264	0.256201	0.286695	0.649300	0.486364	12.031251	2.000000	0.016081	29.455942	5.000000	0.094145	49.349785	1.000000	0.029428	109.171466	5.000000	0.012400
15	1	24.948275	15.694833	37.017876	94.115359	96.800052	0.506410	0.235355	0.840962	0.217330	0.636367	18.635650	2.000000	0.010198	15.528824	2.000000	0.036596	41.500666	3.000000	0.024334	117.807654	2.000000	0.030782
16	1	12.111529	40.138957	26.094156	43.804958	52.344621	0.104035	0.465374	0.656089	0.682634	0.872543	36.763967	5.000000	0.013305	49.206065	6.000000	0.016482	22.187784	5.000000	0.027451	55.566700	1.000000	0.014527
17	1	94.101544	42.100388	62.699703	24.918298	53.185454	0.541775	0.230238	0.239008	0.247657	0.106679	52.686971	2.000000	0.080757	51.824826	3.000000	0.018223	3.378342	4.000000	0.018603	101.328036	5.000000	0.012373
18	1	61.473344	85.969616	22.654237	28.572278	7.535864	0.794887	0.106661	0.297557	0.369640	0.671321	26.956200	3.000000	0.011763	18.303180	4.000000	0.054204	54.617455	6.000000	0.026926	57.736041	4.000000	0.056441
19	1	20.930002	40.523755	58.441204	9.892741	34.322216	0.528773	0.311579	0.502165	0.255995	0.265419	60.260707	3.000000	0.075682	44.303195	6.000000	0.011200	30.344476	5.000000	0.012972	177.475788	2.000000	0.018516
20	1	86.615351	23.905961	48.913553	59.026054	79.731769	0.285287	0.358901	0.920857	0.319208	0.528922	22.686920	5.000000	0.043204	53.519483	4.000000	0.021939	22.273722	4.000000	0.062739	28.259385	6.000000	0.027021
21	1	70.045721	93.971124	83.421238	83.024925	85.311880	0.165450	0.368654	0.309850	0.190423	0.306928	37.122083	5.000000	0.011548	54.489586	1.000000	0.033177	19.446672	3.000000	0.069631	30.176290	5.000000	0.049305
22	1	35.755284	42.458205	88.633974	97.061413	60.084867	0.401441	0.596442	0.412126	0.402873	0.612584	31.324436	2.000000	0.035895	35.325425	6.000000	0.823585	39.331992	1.000000	0.058726	2.499530	1.000000	0.019538
23	1	17.526742	37.649188	25.798093	57.713683	5.602981	0.577455	0.929945	0.387779	0.687548	0.478833	34.537406	6.000000	0.020950	31.747770	1.000000	0.015473	45.004157	4.000000	0.011211	99.945866	6.000000	0.029052
24	1	31.933981	97.171626	41.371783	6.102164	32.249281	0.194898	0.450325	0.835197	0.781961	0.336130	42.928768	6.000000	0.024100	31.382384	2.000000	0.016638	9.535095	6.000000	0.011291	44.942584	4.000000	0.015546
25	1	3.917988	31.949340	63.512137	1.650835	90.004062	0.462655	0.173842	0.175133	0.554171	0.241517	36.381564	4.000000	0.177427	3.005749	4.000000	0.103689	8.800093	4.000000	0.018950	137.572149	1.000000	0.037674
26	1	44.805299	49.929714	59.112974	25.025793	27.057837	0.749782	0.547839	0.751007	0.730967	0.757105	57.996951	1.000000	0.020111	52.920205	1.000000	0.015230	48.734197	1.000000	0.019807	125.962256	5.000000	0.010265
27	1	64.181001	19.362062	59.369822	83.476931	33.216039	0.224076	0.270070	0.700933	0.702148	0.799528	58.889762	5.000000	0.015027	23.409571	1.000000	0.011381	35.412413	3.000000	0.038736	108.290604	4.000000	0.077344
28	1	55.582306	16.890187	10.222788	46.263236	12.569208	0.596644	0.348912	0.150193	0.609662	0.989825	55.238748	1.000000	0.013686	1.854636	4.000000	0.010784	13.040395	5.000000	0.014512	76.947353	2.000000	0.010273
29	1	65.131436	14.071128	39.310975	69.315357	92.610241	0.688449	0.261784	0.732085	0.585408	0.351738	40.610329	6.000000	0.039214	10.200453	3.000000	0.044108	45.109126	5.000000	0.048006	162.999081	1.000000	0.012381
30	1	49.925010	32.074428	85.701887	73.433651	76.727693	0.697201	0.389297	0.890177	0.983411	0.170498	23.383063	5.000000	0.010278	42.452445	2.000000	0.011923	9.565752	4.000000	0.061433	8.419406	4.000000	0.021967
31	1	97.347149	49.853434	15.464440	70.259004	68.181045	0.591026	0.913442	0.955716	0.890405	0.855146	50.251548	2.000000	0.017740	15.456692	1.000000	0.017718	35.109220	1.000000	0.022428	52.869215	4.000000	0.011202
32	1	45.253841	73.289786	95.568850	40.059495	17.885930	0.765561	0.871928	0.607758	0.826050	0.866489	43.267865	1.000000	0.016595	14.338672	6.000000	0.012593	49.258007	6.000000	0.035610	169.789279	3.000000	0.010548
33	1	5.788717	68.114544	81.008608	5.643171	86.243660	0.514360	0.309480	0.993368	0.983233	0.871202	32.043010	5.000000	0.021052	36.532019	2.000000	0.015773	31.057469	3.000000	0.012124	75.327486	5.000000	0.032923
34	1	90.011419	65.862523	86.389214	47.150879	8.921936	0.763919	0.398361	0.355789	0.588453	0.438220	48.883834	3.000000	0.441217	4.197347	2.000000	0.320477	38.308424	6.000000	0.050465	45.019263	3.000000	0.012427
35	1	5.697394	62.520903	8.184554	19.556667	62.642383	0.423810	0.389328	0.858883	0.602187	0.675325	16.047530	4.000000	0.010421	59.875685	5.000000	0.114866	53.571329	6.000000	0.021051	116.828558	1.000000	0.052359
36	1	37.632856	95.531723	25.308334	37.807662	37.912028	0.790499	0.529790	0.126177	0.846537	0.570274	10.996188	3.000000	0.043984	6.908068	6.000000	0.214966	47.181741	4.000000	0.045913	176.275186	6.000000	0.025870
37	1	55.754827	63.734451	65.870047	55.647216	42.666960	0.898074	0.415424	0.551800	0.771014	0.939945	16.571070	3.000000	0.019283	58.428050	2.000000	0.025516	5.290490	4.000000	0.011544	159.485113	2.000000	0.108799
38	1	86.946692	96.452251	42.176455	85.098339	11.788485	0.773847	0.200798	0.157481	0.317511	0.271833	2.997606	6.000000	0.024604	59.228612	3.000000	0.011072	9.362160	3.000000	0.072477	81.506298	1.000000	0.012471
39	1	43.407064	53.925655	39.860768	59.792200	92.781472	0.469951	0.969503	0.732271	0.921448	0.576851	11.659107	6.000000	0.025060	15.187253	2.000000	0.011316	42.347601	5.000000	0.011235	125.042819	5.000000	0.027111
40	1	98.685037	38.203438	96.904716	14.572527	27.171344	0.581676	0.170945	0.622762	0.564402	0.783835	10.898719	1.000000	0.015358	11.682192	1.000000	0.012392	41.291505	4.000000	0.043102	177.780239	4.000000	0.010004
41	1	99.452871	46.572539	55.928698	4.197369	99.722926	0.187614	0.180692	0.473133	0.572995	0.720880	28.889154	4.000000	0.010169	25.300001	4.000000	0.673528	45.096867	6.000000	0.012967	121.193404	2.000000	0.012150
42	1	71.316375	43.225512	31.258332	41.214035	69.047766	0.929491	0.320010	0.754562	0.711669	0.230455	19.461428	1.000000	0.016038	58.173744	3.000000	0.016448	44.329659	2.000000	0.010305	113.389824	5.000000	0.024457
43	1	73.677422	59.748169	38.850563	44.915949	45.391417	0.649647	0.844939	0.538468	0.816996	0.729821	55.240181	6.000000	0.014803	55.096165	6.000000	0.010097	54.514356	1.000000	0.020558	172.878081	5.000000	0.015737
