1	2	59.657884	463.714720	6.475753	13.447365	85.524649	0.491630	0.442954	0.401261	0.961732	0.591092	0.910605	6.000000	0.012109	17.120355	5.000000	0.039456	15.368762	2.000000	0.088130	18.762786	2.000000	0.012940	40.947174	2.000000	0.082649	4.993446	1.000000	0.010785	9.476004	5.000000	0.021135	49.262549	5.000000	47.089910
2	3	59.657884	463.714720	25.009894	59.549474	61.699163	0.401261	0.751880	0.340393	0.568346	0.665321	6.512591	6.000000	0.015202	9.099652	1.000000	0.021135	30.269480	3.000000	0.018580	24.292291	2.000000	0.018580	73.080824	1.000000	0.022568	2.280228	6.000000	0.014100	7.196414	1.000000	0.011882	36.212244	4.000000	20.233693
3	2	31.669002	107.946480	99.088026	27.773780	81.555693	0.941073	0.417932	0.332376	0.743576	0.682988	0.803379	5.000000	0.031445	2.448695	6.000000	0.054649	34.285475	1.000000	0.018457	4.995293	6.000000	0.061190	60.453611	6.000000	0.742446	6.442246	4.000000	0.017909	8.553809	1.000000	0.022982	3.392786	4.000000	92.296013
4	2	79.965439	431.842911	25.719549	69.052788	26.300705	0.796484	0.454144	0.777637	0.849332	0.518118	2.340993	6.000000	0.010621	37.940507	6.000000	0.015883	44.706121	6.000000	0.016179	27.793984	1.000000	0.013730	63.838807	6.000000	0.023793	0.106461	2.000000	0.044065	5.911160	4.000000	0.015569	12.627998	3.000000	30.032858
5	1	25.143363	554.895425	55.293733	95.313607	76.076797	0.539810	0.750205	0.883085	0.950448	0.953556	0.561961	1.000000	0.012757	14.700043	1.000000	0.013431	42.145162	5.000000	0.054130	26.742102	2.000000	0.015796	34.115644	3.000000	0.010446	1.927095	6.000000	0.051554	4.943268	1.000000	0.018818	63.029130	6.000000	43.232175
6	3	44.533536	714.964677	89.073765	78.471361	20.102293	0.582439	0.931653	0.730784	0.914047	0.613591	1.388392	2.000000	0.375138	60.689453	5.000000	0.012341	20.595218	6.000000	0.049449	12.808240	4.000000	0.018835	2.725951	2.000000	0.032910	6.347445	5.000000	0.013340	0.328018	4.000000	0.032026	41.517739	3.000000	3.593409
7	1	16.940565	427.251041	18.922359	27.608845	66.644102	0.735430	0.819762	0.489857	0.335077	0.586539	4.775012	5.000000	0.011481	15.026640	6.000000	0.015706	21.699035	3.000000	0.012789	22.799884	5.000000	0.025994	62.180598	5.000000	0.041760	1.791847	6.000000	0.018650	9.295142	1.000000	0.247594	6.955950	5.000000	9.548556
8	2	63.158285	331.048277	41.882454	79.183606	61.318368	0.907670	0.129861	0.308406	0.183938	0.387020	1.404490	6.000000	0.014418	33.925026	3.000000	0.050704	38.229280	1.000000	0.011770	9.106915	2.000000	0.011120	65.105689	2.000000	0.029451	4.807767	4.000000	0.011663	3.358914	3.000000	0.028781	19.420057	4.000000	32.689090
9	3	86.972248	164.931727	83.206153	37.942801	86.795247	0.617514	0.581818	0.884167	0.774610	0.494551	1.218648	6.000000	0.030955	5.940023	2.000000	0.020926	11.770990	3.000000	0.110583	14.541453	2.000000	0.044088	6.740090	6.000000	0.012979	2.464803	5.000000	0.014508	1.741303	1.000000	0.109168	37.991325	6.000000	38.044949
10	1	47.485585	536.858037	46.903218	50.928003	99.963838	0.103452	0.362888	0.819362	0.495988	0.183295	1.963707	3.000000	0.030859	10.119466	5.000000	0.069320	48.759741	6.000000	0.023369	39.563413	1.000000	0.016179	26.631369	6.000000	0.235671	7.708928	2.000000	0.014644	2.471772	6.000000	0.014710	33.792389	1.000000	83.075036
11	1	20.667805	488.439491	71.319705	52.975146	88.145933	0.774579	0.645538	0.114558	0.882627	0.500580	7.557008	2.000000	0.010326	0.731210	6.000000	0.010951	38.427461	4.000000	0.010643	22.556729	2.000000	0.038624	38.951653	1.000000	0.017231	4.950829	1.000000	0.265836	9.056415	5.000000	0.010930	4.958229	3.000000	60.829343
12	1	13.505195	524.954155	68.044080	38.371033	57.302272	0.717132	0.331081	0.490181	0.400831	0.931048	3.765638	1.000000	0.019522	31.229087	1.000000	0.011839	30.172564	4.000000	0.781375	39.759877	5.000000	0.476481	15.867290	6.000000	0.015603	8.891574	6.000000	0.486394	7.775258	6.000000	0.015729	9.876272	6.000000	14.849808
13	1	67.972630	752.652743	99.741546	30.845909	71.616027	0.833919	0.253000	0.975790	0.708985	0.668775	7.162002	1.000000	0.022872	39.728437	4.000000	0.012360	46.005776	4.000000	0.022901	27.329627	3.000000	0.010537	54.822897	6.000000	0.032097	7.866676	2.000000	0.013695	3.256382	2.000000	0.086461	57.460279	3.000000	72.731498
14	3	99.629676	782.130343	93.047760	34.441516	71.050198	0.999890	0.321255	0.292782	0.900077	0.768694	8.105142	2.000000	0.044272	11.771275	2.000000	0.142540	19.568959	4.000000	0.026107	4.183844	2.000000	0.221032	9.970453	5.000000	0.053087	6.701528	1.000000	0.016032	8.106251	2.000000	0.070173	16.109183	4.000000	99.359751
15	4	94.151996	385.906597	33.835860	48.266571	30.141733	0.311423	0.382668	0.494060	0.364174	0.583682	6.620783	5.000000	0.010796	13.232016	6.000000	0.014612	18.633664	6.000000	0.019711	43.243605	5.000000	0.043369	57.270697	5.000000	0.024199	2.195844	4.000000	0.080744	2.595311	5.000000	0.012485	21.046448	5.000000	77.894018
16	2	61.301857	656.232576	42.971954	90.687752	30.630955	0.399588	0.823912	0.795012	0.717132	0.745147	4.876538	6.000000	0.023108	56.968325	5.000000	0.411423	39.258975	3.000000	0.010340	27.795234	6.000000	0.010328	77.791434	1.000000	0.051487	8.709848	4.000000	0.011755	1.840272	1.000000	0.013647	4.141608	3.000000	15.566519
17	1	2.131209	652.044687	60.316273	11.894206	47.774712	0.513672	0.866485	0.917748	0.902939	0.645521	8.712735	4.000000	0.016167	54.462847	5.000000	0.017915	8.500007	4.000000	0.010215	6.175574	2.000000	0.059624	76.822464	2.000000	0.010636	6.156739	2.000000	0.042113	1.361047	5.000000	0.024488	43.618783	3.000000	43.236098
18	3	50.594104	521.803780	32.725482	21.999186	48.557309	0.773989	0.671865	0.416555	0.842182	0.306278	9.581180	2.000000	0.013430	28.706372	6.000000	0.017938	50.521005	1.000000	0.011259	14.313224	3.000000	0.079689	20.520752	3.000000	0.012088	3.312360	4.000000	0.021956	4.894016	4.000000	0.135518	62.527495	6.000000	85.136893
19	2	30.643055	154.135713	36.231917	66.623582	87.575581	0.152908	0.337083	0.409534	0.925011	0.714635	9.694212	3.000000	0.028343	35.621000	3.000000	0.011775	37.604167	3.000000	0.020599	38.327590	3.000000	0.055500	51.939090	5.000000	0.011862	9.301144	5.000000	0.012020	6.638991	1.000000	0.061828	73.726405	2.000000	73.405864
20	2	70.210346	869.098385	1.540347	35.569860	89.717755	0.482770	0.118915	0.322149	0.839472	0.601378	9.428447	1.000000	0.764645	23.338389	6.000000	0.010179	23.734073	5.000000	0.013766	10.012003	2.000000	0.077903	19.640645	3.000000	0.016036	1.753476	6.000000	0.064032	9.572311	3.000000	0.017495	27.613727	5.000000	90.155022
21	1	14.396625	488.290940	29.407462	17.642553	2.708304	0.845274	0.694004	0.914668	0.640277	0.224142	6.328160	3.000000	0.014723	38.534012	1.000000	0.013461	2.972449	3.000000	0.026044	46.549314	1.000000	0.014380	16.349610	6.000000	0.053905	0.720333	4.000000	0.025184	8.368665	1.000000	0.143992	77.001136	2.000000	67.707157
22	2	29.193547	552.949894	50.358077	61.192438	88.189622	0.926305	0.135798	0.458424	0.951365	0.758415	9.123436	6.000000	0.010739	47.283603	6.000000	0.016243	36.099890	1.000000	0.022028	36.764925	1.000000	0.020866	29.161014	1.000000	0.018425	1.147006	2.000000	0.012149	4.588486	6.000000	0.012064	44.967890	6.000000	55.507314
23	3	55.617812	884.013433	18.340051	31.449630	49.791381	0.115539	0.942623	0.421892	0.477596	0.987565	6.552384	5.000000	0.018428	3.732428	4.000000	0.019893	5.916878	6.000000	0.014558	13.068117	3.000000	0.091079	51.041356	4.000000	0.044358	6.266747	5.000000	0.010407	3.826140	3.000000	0.036977	20.491251	6.000000	64.355461
24	1	94.612348	343.463648	80.858275	40.899821	2.900213	0.619598	0.262179	0.808788	0.757864	0.904256	3.777770	4.000000	0.011684	12.076886	2.000000	0.015658	56.405155	3.000000	0.086963	40.023318	4.000000	0.011897	21.231537	3.000000	0.020570	2.176438	6.000000	0.014995	7.160929	5.000000	0.044180	36.253385	1.000000	67.506917
25	1	57.059425	148.429280	85.496500	25.797860	88.627335	0.992494	0.540511	0.971814	0.267978	0.356510	6.795330	2.000000	0.050962	11.708771	3.000000	0.021053	27.900038	2.000000	0.014193	38.042768	3.000000	0.041069	28.800225	4.000000	0.031242	6.016580	3.000000	0.055053	0.172952	1.000000	0.013041	12.586944	1.000000	80.359367
26	3	80.116001	521.417754	61.741957	33.396592	31.299871	0.837690	0.285615	0.912937	0.151537	0.744391	9.371185	1.000000	0.037372	3.102232	4.000000	0.136844	25.244620	5.000000	0.013130	23.417286	3.000000	0.028805	12.190252	6.000000	0.010401	7.680946	4.000000	0.023064	6.898714	6.000000	0.013008	17.175119	5.000000	83.716143
27	4	67.251866	439.311238	40.749003	97.138728	5.276189	0.815505	0.998648	0.807824	0.798031	0.516928	6.689112	2.000000	0.016793	53.268855	3.000000	0.028890	14.867801	3.000000	0.012362	21.027770	3.000000	0.029317	69.274715	1.000000	0.010197	8.775648	1.000000	0.073674	8.758978	1.000000	0.038853	2.599496	4.000000	89.776684
28	2	76.389998	357.592095	20.230221	28.714871	96.533955	0.371297	0.386361	0.584571	0.501404	0.750772	3.576727	2.000000	0.038523	62.284218	3.000000	0.012412	45.074992	6.000000	0.013098	7.596089	1.000000	0.018657	40.514685	3.000000	0.016559	3.883335	6.000000	0.091478	4.544880	5.000000	0.042158	3.001583	2.000000	47.896001
29	1	14.301708	704.337218	12.510591	14.920652	69.413758	0.837614	0.361273	0.638869	0.646921	0.962008	6.713361	3.000000	0.014840	49.581911	4.000000	0.027994	9.464618	5.000000	0.073316	42.450939	5.000000	0.018607	9.355913	6.000000	0.010166	4.867609	2.000000	0.048042	4.686211	3.000000	0.037115	58.118588	4.000000	30.912849
30	1	9.198445	969.991338	82.383077	2.360673	49.810961	0.632165	0.562719	0.481531	0.212993	0.643665	6.919725	1.000000	0.014692	28.334573	1.000000	0.011561	14.245882	2.000000	0.017454	30.655354	2.000000	0.016503	36.203333	3.000000	0.023990	6.285548	2.000000	0.019449	8.783247	2.000000	0.015970	74.881547	4.000000	33.539498
