1	1	18.739219	64.054002	30.222101	75.700205	0.622906	0.831526	0.737636	0.737636	3.679555	1.000000	0.028036	11.539212	2.000000	34.436783	17.455148	4.000000	0.012316	18.127186	1.000000	0.013874	7.629191	2.000000	0.140878	3.952489	4.000000	0.011788	8.771858	2.000000	55.035166	2.877913	2.000000	0.016533	2.127881	6.000000	58.451473
2	2	18.739219	64.054002	30.222101	26.364769	0.779093	0.622906	0.831526	0.737636	3.679555	1.000000	0.042616	11.539212	6.000000	70.169033	11.539212	1.000000	0.039758	18.127186	4.000000	0.035586	7.629191	2.000000	0.010876	3.952489	2.000000	0.060260	8.771858	6.000000	63.646542	2.877913	5.000000	0.012485	2.127881	4.000000	80.285744
3	1	89.359102	38.848255	47.420990	3.870030	0.255617	0.198291	0.389072	0.248857	0.850228	2.000000	0.014198	12.750686	5.000000	75.563870	6.330762	3.000000	0.017487	17.938680	1.000000	0.011855	12.457681	5.000000	0.035346	0.357489	4.000000	0.011916	6.753189	3.000000	76.611574	0.898546	1.000000	0.010443	17.167136	3.000000	17.145200
4	2	84.394398	62.662572	53.638508	18.440469	0.525550	0.559953	0.113123	0.121567	2.053525	5.000000	0.010571	9.358841	6.000000	31.096948	7.007768	1.000000	0.086938	0.879769	6.000000	0.137424	9.945014	2.000000	0.023888	2.201149	4.000000	0.010028	3.441392	5.000000	31.345147	0.117679	2.000000	0.016338	9.747427	6.000000	72.650978
5	3	83.282350	49.825228	47.706198	98.884731	0.760797	0.193994	0.562233	0.161303	2.129847	3.000000	0.059749	2.352216	5.000000	99.188158	18.305962	4.000000	0.032032	3.019711	6.000000	0.025107	13.324378	4.000000	0.546495	3.364896	3.000000	0.011544	18.601837	5.000000	72.621863	0.880656	3.000000	0.015878	13.085584	1.000000	55.410210
6	3	58.638661	85.752255	43.300039	18.445850	0.956444	0.579024	0.166041	0.516276	2.089283	2.000000	0.011771	6.017529	3.000000	79.564839	1.381566	6.000000	0.058893	4.711685	5.000000	0.017725	5.454711	2.000000	0.037798	2.495112	5.000000	0.010651	5.130506	4.000000	26.467169	0.601696	2.000000	0.024322	6.984405	1.000000	97.815927
7	2	81.775032	51.202757	4.244735	31.379973	0.788132	0.256335	0.314474	0.909288	2.412548	2.000000	0.042805	0.566034	2.000000	37.811779	5.098959	2.000000	0.012126	3.605618	3.000000	0.011834	17.544844	4.000000	0.542770	1.043581	6.000000	0.010369	0.886850	4.000000	33.350184	0.126085	4.000000	0.012050	5.837851	5.000000	40.337854
8	3	91.781107	84.456771	84.977926	81.104206	0.406877	0.738522	0.191523	0.412044	1.856818	3.000000	0.031317	18.245548	4.000000	70.197395	11.284197	6.000000	0.013367	16.812919	4.000000	0.011826	11.978824	3.000000	0.045507	2.040855	5.000000	0.011877	12.488537	5.000000	65.174491	1.815539	2.000000	0.039260	13.898099	4.000000	18.994055
9	4	62.188662	72.773867	58.081190	63.901560	0.630555	0.605331	0.246940	0.419162	3.783155	2.000000	0.047194	3.632213	3.000000	90.649423	16.927954	6.000000	0.012331	15.463660	4.000000	0.020249	10.155859	3.000000	0.089024	2.296914	2.000000	0.072608	5.596977	2.000000	63.744280	0.717587	6.000000	0.026151	13.049081	4.000000	72.641433
10	2	99.545116	55.659662	35.892950	29.581439	0.727958	0.770846	0.509316	0.274835	1.597638	3.000000	0.013287	14.307501	2.000000	30.344790	3.435607	6.000000	0.012939	12.286889	3.000000	0.010107	1.817198	2.000000	0.016011	2.441589	5.000000	0.018824	4.011617	1.000000	73.646804	0.629089	5.000000	0.028074	17.850589	2.000000	32.164653
