1	2	24.911599	83.178526	15.792984	42.885598	0.944595	0.584118	0.396375	0.276728	8.672051	5.000000	0.024249	9.634401	2.000000	0.032186	2.929060	3.000000	0.012022	8.707348	1.000000	73.212304	46.099987	3.000000	0.014498	6.593534	5.000000	0.030213
2	1	84.894371	40.247898	51.607409	51.182438	0.487164	0.164046	0.209212	0.951436	27.240653	6.000000	0.039095	13.037295	5.000000	0.042528	2.844598	2.000000	0.012236	6.745380	5.000000	35.879086	50.634073	4.000000	0.099748	16.632510	3.000000	0.602022
3	1	10.514879	54.175398	45.208082	94.046377	0.767848	0.215268	0.343173	0.177009	32.618376	2.000000	0.030479	2.300072	6.000000	0.035063	14.248736	6.000000	0.109248	10.271217	3.000000	20.152583	23.799926	1.000000	0.018670	4.685736	3.000000	0.018425
4	1	50.063742	65.845978	6.915948	92.006729	0.693421	0.332823	0.220973	0.428937	9.878207	1.000000	0.018553	12.539850	5.000000	0.026257	9.848733	1.000000	0.085112	10.731899	4.000000	9.148413	50.370387	5.000000	0.011938	18.001153	5.000000	0.018631
5	1	38.738483	99.204807	18.927032	80.648010	0.800715	0.702867	0.888995	0.672437	26.167929	1.000000	0.010784	8.616170	1.000000	0.010649	8.281979	2.000000	0.119504	4.447217	4.000000	69.219217	38.728206	3.000000	0.027041	3.249636	1.000000	0.024634
6	1	86.807578	33.825279	43.897404	70.032842	0.533899	0.666333	0.896802	0.514378	23.136598	6.000000	0.010277	2.144271	5.000000	0.011053	3.551841	3.000000	0.013261	11.124358	5.000000	19.026964	42.708946	1.000000	0.026640	2.350608	1.000000	0.011375
7	1	3.023752	88.884429	44.723359	83.140913	0.876265	0.154030	0.805336	0.540462	44.410071	5.000000	0.193206	11.565724	6.000000	0.043949	6.165686	5.000000	0.014728	14.094788	3.000000	30.094610	24.133794	6.000000	0.013871	3.283321	4.000000	0.055517
8	1	9.085131	58.132493	90.282260	59.544763	0.729772	0.573850	0.531619	0.771471	51.972417	4.000000	0.010801	11.167797	4.000000	0.017014	1.392785	1.000000	0.022112	6.967637	5.000000	79.690954	37.680157	6.000000	0.026900	18.610875	6.000000	0.019218
9	1	1.931183	49.211992	65.327044	65.462772	0.568598	0.108072	0.724325	0.674499	29.644733	4.000000	0.824020	9.750674	5.000000	0.014385	14.822127	3.000000	0.034636	10.684494	2.000000	34.867762	44.530686	5.000000	0.124467	9.838629	3.000000	0.018302
10	1	16.644445	50.732059	84.270470	48.072263	0.756736	0.402031	0.563847	0.962796	2.882817	5.000000	0.010297	6.065863	3.000000	0.010031	12.955997	2.000000	0.010671	9.822336	5.000000	87.838367	16.353673	6.000000	0.012944	11.816664	3.000000	0.016136
11	2	66.228470	11.753299	9.271574	83.719356	0.324739	0.695265	0.612472	0.584539	17.435588	2.000000	0.018274	2.752004	2.000000	0.010305	1.279328	4.000000	0.010218	12.877365	6.000000	79.939509	18.773804	5.000000	0.017351	1.490555	5.000000	0.011981
12	1	84.385592	15.160570	27.427988	7.431879	0.222419	0.927729	0.642501	0.362495	13.646092	6.000000	0.027144	11.954169	2.000000	0.026450	13.164902	4.000000	0.020861	6.488975	1.000000	39.381890	13.998820	5.000000	0.020454	4.731652	1.000000	0.021587
13	2	26.078852	35.521328	87.277695	41.717579	0.397382	0.255491	0.624204	0.106862	21.618280	4.000000	0.035660	17.510514	4.000000	0.025654	12.551070	5.000000	0.010355	14.200435	2.000000	98.727517	48.336397	4.000000	0.028957	7.313651	6.000000	0.011298
14	1	64.424132	30.419693	5.187081	96.220698	0.116208	0.282694	0.117560	0.262374	14.148203	2.000000	0.046169	16.324664	1.000000	0.030571	5.468276	2.000000	0.011840	10.371051	5.000000	2.556003	43.039413	3.000000	0.089990	16.776674	2.000000	0.014661
15	1	31.540880	61.370861	40.399120	28.173551	0.540360	0.229806	0.216276	0.313388	32.983419	6.000000	0.010974	12.400881	2.000000	0.038896	3.241059	3.000000	0.110996	11.116342	6.000000	11.314299	13.249412	5.000000	0.085452	0.720244	3.000000	0.026770
16	1	38.307660	63.513763	67.311775	79.743410	0.890524	0.864459	0.224573	0.213417	16.671083	2.000000	0.016328	0.655271	3.000000	0.150600	2.382022	3.000000	0.043410	9.531101	3.000000	56.006591	12.640820	1.000000	0.014039	6.213535	1.000000	0.042855
17	1	49.812574	8.819644	39.332615	96.134147	0.391118	0.124755	0.638558	0.917565	4.494913	5.000000	0.072690	14.359042	1.000000	0.010395	8.212220	5.000000	0.064215	0.939849	5.000000	47.528857	47.777369	5.000000	0.135388	12.042162	4.000000	0.020572
18	1	4.065054	87.535416	1.628977	70.059452	0.406486	0.842628	0.182285	0.605522	10.809225	4.000000	0.020431	10.843660	4.000000	0.016937	10.296475	5.000000	0.028252	8.134797	3.000000	46.916641	29.503096	5.000000	0.014448	5.987348	1.000000	0.043495
19	2	28.184463	67.834745	4.125953	91.283202	0.790417	0.560151	0.368689	0.708821	42.268491	2.000000	0.044432	12.855922	4.000000	0.058227	0.976125	3.000000	0.018314	1.398990	5.000000	17.087839	36.212571	5.000000	0.015275	5.831909	3.000000	0.020928
20	2	45.389942	81.508522	24.085155	46.272985	0.275950	0.472439	0.429417	0.656667	35.406005	6.000000	0.022744	5.309213	3.000000	0.013104	5.253167	1.000000	0.010369	4.897929	5.000000	78.130432	18.884850	4.000000	0.012837	9.028380	3.000000	0.043022
21	2	9.690966	68.651515	77.066379	35.410738	0.988870	0.737495	0.464089	0.122706	15.241930	3.000000	0.019434	10.889191	6.000000	0.016406	3.197404	4.000000	0.011652	4.252748	5.000000	26.691435	22.937462	3.000000	0.016726	3.327531	6.000000	0.181275
22	1	68.476131	44.710424	20.035226	8.146473	0.611539	0.363618	0.447700	0.851934	10.664846	2.000000	0.014676	15.301778	5.000000	0.014670	11.116795	4.000000	0.140156	3.519992	6.000000	2.563865	40.421354	2.000000	0.062229	0.660311	2.000000	0.018265
23	1	12.587279	92.505297	18.993636	48.858867	0.429335	0.381859	0.988229	0.763561	23.456903	5.000000	0.023894	5.356488	4.000000	0.010269	9.647155	2.000000	0.026209	6.734251	4.000000	4.534192	23.758352	1.000000	0.051108	1.449874	5.000000	0.023418
24	1	14.022887	79.467495	23.166996	44.461566	0.839174	0.331902	0.737755	0.110982	8.815038	4.000000	0.015162	3.940285	4.000000	0.018675	8.268438	3.000000	0.021092	3.553587	4.000000	23.000628	3.335408	3.000000	0.016652	6.155816	2.000000	0.137767
25	2	99.558388	71.485107	86.266798	8.548436	0.178085	0.329059	0.590946	0.480367	15.921921	5.000000	0.012418	2.929425	4.000000	0.015761	2.856230	5.000000	0.036513	4.145526	4.000000	89.622869	51.781484	2.000000	0.021969	18.498513	6.000000	0.013292
