1	6	27.015104	783.504182	56.082309	64.615048	7.517571	0.829824	0.914597	0.556284	0.496214	0.866212	17.732820	4.000000	49.860076	65.782079	5.000000	0.010211	60.236591	4.000000	0.016481	5.139634	5.000000	0.011896	0.288960	2.000000	0.014209	1.310770	1.000000	10.398747	32.860538	5.000000	39.654177	1.175967	5.000000	0.036079	7.692495	6.000000	65.815915	3.106752	6.000000	0.010869	15.990529	6.000000	61.512110
2	4	49.619936	834.255138	42.460828	28.149836	50.685590	0.235080	0.714847	0.694361	0.810360	0.790844	63.326018	3.000000	27.192909	43.530330	1.000000	0.056375	48.093474	4.000000	0.010592	7.867849	6.000000	0.016547	12.215259	3.000000	0.011661	3.404670	1.000000	90.587989	54.635825	2.000000	86.442613	1.556561	3.000000	0.014808	15.415198	2.000000	62.205446	1.960035	4.000000	0.042250	11.623743	6.000000	51.026861
3	1	84.765288	942.665576	67.220619	2.963925	71.794022	0.363905	0.283943	0.159678	0.827822	0.511181	2.019291	6.000000	34.220322	7.812463	4.000000	0.022567	28.899072	5.000000	0.012226	7.366110	5.000000	0.016456	2.875868	1.000000	0.013346	2.457109	2.000000	81.921639	62.112799	3.000000	11.015184	0.636557	4.000000	0.010123	5.539809	6.000000	97.105707	2.889851	2.000000	0.010323	10.694496	1.000000	74.379367
4	4	97.918362	728.117134	13.195585	97.008721	78.187306	0.449310	0.677699	0.255775	0.200943	0.260085	27.942208	4.000000	83.637869	5.568493	3.000000	0.013084	12.959619	1.000000	0.015372	11.350250	4.000000	0.015990	17.576166	4.000000	0.037174	2.374779	4.000000	76.843672	32.803851	1.000000	68.010637	3.338475	3.000000	0.010731	8.943933	6.000000	34.818865	1.217256	3.000000	0.017268	10.080754	1.000000	62.673773
5	2	17.520798	993.400531	84.627753	33.399566	50.014246	0.456540	0.660616	0.689550	0.106622	0.231598	33.260693	4.000000	79.106731	10.404347	1.000000	0.012119	40.103888	6.000000	0.027626	4.822691	1.000000	0.020918	12.183163	6.000000	0.060883	2.678539	2.000000	25.711170	2.516515	2.000000	74.728734	2.183596	3.000000	0.011330	6.591519	1.000000	85.965149	1.525285	2.000000	0.047578	12.000618	1.000000	33.082066
6	7	92.943951	832.130236	50.695872	72.543407	4.935907	0.588216	0.736854	0.992525	0.749973	0.522615	28.418649	6.000000	25.392658	29.704093	3.000000	0.057658	38.297548	5.000000	0.050350	11.937325	6.000000	0.021539	2.073697	5.000000	0.011635	1.815964	3.000000	55.521660	13.044461	2.000000	62.379771	0.900949	4.000000	0.018859	4.688739	4.000000	14.454280	3.228120	4.000000	0.043883	15.919282	6.000000	4.914378
7	3	7.000298	540.586868	62.918681	71.530537	46.264789	0.594112	0.976090	0.896774	0.109606	0.228981	5.933328	1.000000	89.649746	13.122788	2.000000	0.015255	18.541245	6.000000	0.019480	6.190602	2.000000	0.109908	13.463360	1.000000	0.012747	1.857513	6.000000	18.066220	60.299555	3.000000	91.377875	1.039433	6.000000	0.114133	17.241213	5.000000	39.620073	3.279609	2.000000	0.033796	0.759529	3.000000	60.216996
8	4	45.039038	530.517631	34.136905	37.913335	91.325119	0.580258	0.844213	0.307606	0.297177	0.574093	64.518386	1.000000	72.580612	7.345657	6.000000	0.014566	14.702664	1.000000	0.028013	12.076882	6.000000	0.056880	5.150437	1.000000	0.020819	1.706131	6.000000	65.342740	39.916747	1.000000	91.700829	0.083932	3.000000	0.066542	9.543666	5.000000	86.093741	2.059451	1.000000	0.020035	13.881187	4.000000	80.391998
9	5	57.880568	317.614525	85.566224	23.237565	46.952084	0.664486	0.334997	0.633267	0.561054	0.628245	62.614638	2.000000	16.329469	25.266397	5.000000	0.022204	46.701168	6.000000	0.016980	1.931586	1.000000	0.036186	9.148865	4.000000	0.014554	2.300201	4.000000	52.957342	9.755646	6.000000	89.969709	0.644825	3.000000	0.011658	8.957749	1.000000	89.440606	2.541543	5.000000	0.030022	17.711223	2.000000	83.257552
10	3	35.037230	74.374848	44.920227	98.655549	80.336137	0.440460	0.872117	0.533695	0.742880	0.148336	32.503381	1.000000	80.142116	61.663269	4.000000	0.020773	62.956495	4.000000	0.039445	8.844453	4.000000	0.013160	7.032736	6.000000	0.014700	1.758504	1.000000	59.331316	67.702620	6.000000	81.608504	1.428730	6.000000	0.022688	13.237518	3.000000	98.825142	0.560880	4.000000	0.027847	4.184670	2.000000	62.187414
11	3	18.431903	270.006792	41.321215	61.539028	94.228362	0.780162	0.811670	0.448872	0.757417	0.745153	40.607555	1.000000	98.168091	11.652501	3.000000	0.013068	42.968079	3.000000	0.073514	1.957835	2.000000	0.010209	1.073846	3.000000	0.016343	0.709419	5.000000	90.186162	71.786863	2.000000	54.869811	0.446259	4.000000	0.013696	7.192595	3.000000	66.727723	1.390961	2.000000	0.142144	6.349960	4.000000	47.251887
