63	10	0.790245	-5.200718	4.687283	5.901254	-1.703725	0.790245	9.321206	-1.832202	-3.977148	-8.148468	0.790245	8.358124	-1.832202	2.616647	-8.148467	7.338795	6.330101	-1.832202	-3.977147	-8.148197	7.338795	-3.688277	-1.832202	5.901232	-1.703726	0.790245	4.817648	4.687283	-3.977108	-8.130635	7.338795	-8.191823	4.687283	5.901254	-1.703725	7.338795	-2.734876	4.687283	-0.726638	-1.703733	7.338795	5.366994	-1.832202	2.616657	-8.144560	0.790245	3.852954	4.687283	2.617341	-7.909577
123	10	0.459240	8.659998	1.257793	-7.001379	-3.234926	0.459240	-6.436991	7.191446	-0.750737	7.105611	0.459240	-6.458678	1.257793	4.979808	7.105611	6.532542	-11.050037	7.191446	-0.738062	7.105617	6.532542	4.046871	1.257793	-4.173161	-3.227224	0.459240	2.982530	7.191446	-3.323242	-3.166016	6.532542	-11.077695	1.257793	4.990572	7.105617	0.459240	-12.141479	7.191446	4.990811	7.105617	6.532542	-5.373276	1.257793	-0.764946	7.105555	6.532542	-16.754635	7.191446	4.991021	7.105617
141	10	6.662204	-11.050929	-0.454814	5.996447	8.261302	0.767220	9.412376	-0.454814	-4.313412	-2.348546	6.662204	2.638329	6.055231	-3.052275	-2.347915	0.767220	-6.701389	6.055231	5.996447	8.261302	0.767220	-5.514322	-0.454814	5.996447	8.261302	6.662204	3.873194	-0.454814	-4.153822	-2.348537	6.662204	-12.237996	6.055231	5.996447	8.261302	0.767220	8.278736	-0.454814	2.273300	-2.348546	0.767220	7.091568	6.055231	2.273495	-2.348546	0.767220	8.225309	6.055231	-4.313393	-2.348546
147	10	7.780643	5.214100	1.189192	-5.832942	-1.523939	2.088120	-7.516902	6.890288	6.343446	7.167847	7.780643	-9.829491	1.189192	6.343446	7.167847	2.088120	-3.734341	6.890288	-0.285506	7.167845	7.780643	-11.605179	6.890288	6.343446	7.167847	2.088120	9.302377	1.189192	-5.833295	-1.524900	7.780643	-6.047018	1.189192	-0.285506	7.167847	7.780643	-7.822706	6.890288	-0.285506	7.167847	2.088120	-5.741213	1.189192	6.343446	7.167847	7.780643	3.438402	6.890288	-5.676177	-1.394938
271	10	0.907088	-9.601085	6.744325	7.076452	6.200238	6.442849	-9.781379	6.744325	7.076452	0.083061	0.907088	-3.356381	6.744325	7.076390	0.082965	0.907088	12.065341	0.533858	-4.830768	-6.567071	6.442849	-15.930398	6.744325	7.076452	6.200238	0.907088	-3.145349	0.533858	7.076355	6.200147	0.907088	5.735013	6.744325	-4.806674	-6.567070	6.442849	5.734757	0.533858	-4.806661	-6.567070	6.442849	-3.356673	0.533858	7.076390	0.082965	6.442849	-9.601340	0.533858	7.076452	6.200238
377	10	3.202813	-2.198668	1.819640	5.096063	6.105092	3.202813	-5.455465	7.113572	5.099213	6.105097	3.202813	7.968138	7.113572	-2.966826	-5.748539	3.202813	11.220154	1.819640	-2.966826	-5.748539	7.184856	-2.950904	1.819640	5.098822	0.549639	7.184856	5.481086	1.819640	-2.966803	-5.748538	7.184856	-6.203513	7.113572	5.099214	0.549639	7.184856	-7.942518	1.819640	5.099214	6.105097	7.184856	2.154358	7.113572	-2.751379	-5.341834	7.184856	-11.194534	7.113572	5.099214	6.105097
405	10	5.825591	-13.082575	1.812785	6.376685	6.493885	5.825591	-11.422261	8.279172	6.376685	0.509403	-0.541523	9.690117	1.812785	-3.748866	-3.897605	-0.541523	5.626077	8.279172	-3.739907	-3.897604	5.825591	-5.346011	1.812785	6.376683	0.509403	-0.541523	0.142658	8.279172	6.278847	0.502477	-0.541523	-11.138521	8.279172	6.376685	6.493885	5.825591	3.701757	1.812785	-3.273175	-3.895453	-0.541523	-4.167424	1.812785	6.376672	6.493885	5.825591	-17.153518	8.279172	6.376685	6.493885
543	10	1.975928	9.278008	-0.670640	-5.523817	-1.803852	7.243525	-6.959419	5.384127	0.011667	7.821872	7.243525	-6.256627	-0.670640	0.011667	7.821872	7.243525	2.592532	5.384127	-5.448060	-1.560873	1.975928	8.575227	5.384127	-5.523817	-1.803852	7.243525	3.364188	-0.670640	-5.514681	-1.785776	7.243525	-12.681608	-0.670640	5.164182	7.821872	7.243525	-13.384388	5.384127	5.164182	7.821872	1.975928	-6.784760	-0.670640	5.164182	7.821872	1.975928	-7.487544	5.384127	5.164182	7.821872
633	10	0.525004	5.503923	8.414207	-5.667091	-4.761473	0.525004	10.612587	2.101745	-5.667091	-4.764453	4.021513	8.088427	2.101745	-5.667091	-4.764451	0.525004	-5.709733	8.414207	0.689160	5.736981	4.021513	-14.288020	8.414207	5.438675	5.736981	4.021513	2.978889	8.414207	-5.667013	-3.084315	0.525004	-11.763860	8.414207	5.438675	5.736981	4.021513	-8.269186	8.414207	0.733931	5.736981	4.021513	-9.179357	2.101745	5.438654	5.736981	0.525004	-6.655186	2.101745	5.434664	5.736981
643	10	6.788639	7.450524	0.562225	-5.822927	-3.319378	6.788639	-8.437227	7.013329	0.307815	7.149940	2.594477	9.838910	0.562225	-5.822934	-3.319378	6.788639	-2.411813	0.562225	0.274929	7.124530	2.594477	-9.225972	7.013329	4.889370	7.149940	2.594477	3.818379	7.013329	-5.810877	-3.319309	2.594477	-6.048841	7.013329	0.307798	7.149939	6.788639	-5.594005	0.562225	4.889334	7.149936	2.594477	-3.183578	0.562225	4.883966	7.146925	6.788639	-11.614357	7.013329	4.889370	7.149940
700	10	6.956847	-12.086089	6.917672	6.221293	1.276564	0.594820	-5.526004	6.917672	6.221280	1.276564	0.594820	6.653995	6.917672	-3.206985	-4.341550	6.956847	-10.605306	1.662808	6.221293	1.276564	6.956847	-14.229466	1.662808	6.221293	5.249627	0.594820	-4.043117	1.662808	6.221000	1.276564	6.956847	-15.710249	6.917672	6.221293	5.249627	0.594820	8.134790	1.662808	-3.207078	-4.341551	0.594820	-9.150265	6.917672	6.221293	5.249627	0.594820	-7.669481	1.662808	6.221293	5.249627
728	10	0.671586	-5.144272	1.554920	-2.172575	8.051696	6.808509	4.745753	1.554920	-5.196089	-0.198515	0.671586	7.228716	1.554920	-5.196091	-1.378383	6.808509	-1.059241	1.554920	-2.626706	7.869276	0.671586	-7.523010	6.913609	-2.172568	8.061629	6.808509	-7.619866	1.554920	-2.172568	8.061783	0.671586	4.843831	6.913609	-5.196089	-0.259116	0.671586	1.542129	1.554920	-5.179170	7.177849	6.808509	-9.996511	6.913609	-2.172568	8.063577	0.671586	-0.932535	6.913609	-2.771368	7.852771
