166	9	7.045153	-8.246354	0.325419	1.897319	6.896950	7.045153	4.940578	0.325419	-4.578194	-2.167659	7.045153	2.456516	0.325419	-4.364581	3.742788	7.045153	-12.615168	6.261271	1.897319	6.896954	7.045153	-8.253232	0.325419	7.528390	6.896950	0.482712	9.331436	0.325419	-4.578202	-2.612936	7.045153	-12.620392	6.261271	7.528390	6.896954	0.482712	5.331967	6.261271	-4.578200	-2.337746	0.482712	-7.709402	6.261271	1.897319	6.896945
286	9	1.734989	7.702595	0.131966	-3.122715	2.386818	1.734989	-4.891873	6.630951	7.254831	7.381691	1.734989	6.363370	6.630951	-3.122710	-2.870181	1.734989	7.901586	0.131966	-3.122715	-2.967962	1.734989	-3.286974	0.131966	7.254831	7.106968	6.682247	-9.175087	6.630951	7.254831	7.531315	1.734989	6.119805	6.630951	-3.122703	2.545444	6.682247	-7.634097	0.131966	7.254831	7.515054	6.682247	3.645139	0.131966	-3.059117	-2.224188
361	9	1.797886	-3.455593	3.491916	1.212971	6.294823	1.797886	9.692550	3.491916	-4.081353	-3.691041	7.223538	6.339546	3.491916	-4.067583	-3.691041	1.797886	-5.968230	3.491916	6.355158	6.687511	7.223538	-8.063167	3.491916	6.355337	1.315637	7.223538	-9.321314	3.491916	6.355346	6.689978	1.797886	-4.538544	3.491916	6.353973	1.267848	7.223538	-5.531361	3.491916	1.224294	1.309504	7.223538	-6.810778	3.491916	1.224864	6.689551
382	9	2.977035	-4.714351	7.788532	8.058556	7.460835	8.515954	-10.808984	7.788532	8.058566	7.460837	8.515954	-7.625435	1.377874	8.058566	7.460837	2.977035	8.510422	1.377874	-1.986371	5.933247	2.977035	4.441080	7.788532	3.920826	5.933247	2.977035	5.326872	7.788532	-1.983459	5.933247	8.515954	2.412009	1.377874	-0.707449	5.933276	2.977035	7.655103	1.377874	3.898041	5.933247	2.977035	-1.529794	1.377874	8.051364	7.365313
555	9	5.677608	-7.415172	6.571762	0.944929	7.588267	5.677608	9.036461	1.135187	-4.751340	-1.756274	5.677608	-3.833675	1.135187	0.944929	7.588267	-0.172278	10.566682	1.135187	-4.751340	-1.756274	5.677608	-8.058048	1.135187	7.363945	7.588267	-0.172278	7.070810	6.571762	-4.751340	-1.756274	5.677608	5.540589	6.571762	-4.751326	-1.756273	-0.172278	-6.527818	1.135187	7.363945	7.588267	5.677608	-11.553920	6.571762	7.363945	7.588267
582	9	7.073981	-14.168451	5.897111	0.497208	7.187071	0.903983	2.968496	5.897111	-5.729383	-3.593429	7.073981	-11.612795	5.897111	7.043406	1.884966	7.073981	-8.754029	5.897111	0.497208	1.884935	0.903983	-9.318428	5.897111	0.497208	7.187057	7.073981	-17.027201	5.897111	7.043406	7.187071	0.903983	-12.177178	5.897111	7.043406	7.187071	0.903983	-3.810388	5.897111	0.497185	1.855796	0.903983	-6.762506	5.897111	7.043406	1.884473
686	9	6.814077	6.039318	0.891589	-4.298505	-5.585004	6.814077	4.530895	6.073984	-3.914203	-5.573122	6.814077	-8.800277	6.073984	5.289083	6.312831	0.811543	9.419684	0.891589	-4.362283	-5.585545	6.814077	4.530886	6.073984	1.047368	-5.573122	0.811543	-5.415854	6.073984	5.288992	6.312820	0.811543	7.911273	6.073984	-4.357976	-5.585534	6.814077	-7.291786	0.891589	5.289077	6.312831	0.811543	-3.799341	0.891589	5.288227	6.312503
726	9	0.255041	-4.514671	0.086450	-0.995507	3.577724	0.255041	6.386197	0.086450	-6.403275	-4.607391	0.255041	-11.085211	0.086450	4.882173	3.577726	0.255041	5.582322	5.950342	-6.403272	-4.607369	6.383136	-10.451366	5.950342	-0.995507	3.577726	6.383136	-9.647491	0.086450	-0.995507	3.577726	0.255041	-5.318553	5.950342	-0.995507	3.577726	0.255041	-11.889086	5.950342	4.882173	3.577726	6.383136	-16.218024	0.086450	4.882173	3.577726
815	9	7.474288	7.048976	1.225477	-2.112716	-6.622562	7.474288	-5.999992	1.225477	8.767647	5.336860	7.474288	-9.162002	7.661144	8.767648	-0.289489	3.316861	-4.183593	1.225477	8.767637	-0.590870	7.474288	-10.966969	7.661144	8.767648	5.404211	7.474288	-4.192367	1.225477	8.767637	-0.589260	3.316861	7.057396	1.225477	-2.112735	-6.624041	3.316861	-9.153592	7.661144	8.767648	-0.289558	3.316861	-5.991392	1.225477	8.767647	5.336449
904	9	1.448909	4.150489	-1.491875	2.900926	-3.264747	7.552338	-8.154821	-1.491875	7.679820	-0.702331	7.552338	-8.456651	4.673589	7.679823	-0.702053	1.448909	-2.260897	4.673589	7.650815	-0.786086	1.448909	3.848007	4.673589	3.024909	-3.029532	1.448909	-1.924688	-1.491875	7.633877	-0.807627	1.448909	-3.345491	4.673589	7.673324	4.424320	1.448909	-3.042127	-1.491875	7.669936	4.414109	7.552338	-9.217819	-1.491875	7.679827	4.467575
