1	3	97.704556	24.253557	32.628500	46.670576	0.631730	0.234533	0.736722	0.215839	2.628009	6.000000	20.777582	39.016116	2.000000	0.037921	7.446952	4.000000	77.645562	9.626359	1.000000	0.131336	10.382931	6.000000	94.369850	10.690137	2.000000	0.013456	14.744129	4.000000	79.460782
2	1	7.832277	47.842546	35.049709	53.615947	0.768596	0.263837	0.928642	0.124429	64.682968	6.000000	52.008203	43.518664	2.000000	0.013002	11.176989	3.000000	1.148783	14.280545	3.000000	0.031405	9.214765	4.000000	27.777573	1.488063	3.000000	0.011419	10.091778	6.000000	38.373860
3	2	95.687258	14.857034	9.187613	44.891811	0.235682	0.522907	0.703238	0.913857	59.811199	6.000000	25.878442	63.612948	2.000000	0.012070	1.498210	3.000000	58.667617	15.743518	4.000000	0.019144	10.437203	3.000000	5.635746	16.626924	4.000000	0.040097	1.619090	1.000000	16.030074
4	1	61.727559	6.262423	43.491431	26.237444	0.129830	0.288497	0.436256	0.913071	10.785952	5.000000	97.399364	7.149951	2.000000	0.123820	16.553473	4.000000	9.367341	3.648885	5.000000	0.011008	15.806463	3.000000	22.490372	2.708486	4.000000	0.163938	18.594918	4.000000	90.525155
5	2	15.952578	86.752608	28.456995	68.566377	0.362133	0.568220	0.703097	0.262205	13.175081	5.000000	24.604970	58.283528	6.000000	0.067704	6.772042	5.000000	63.306046	9.901051	4.000000	0.397665	13.724699	6.000000	4.621369	2.661720	2.000000	0.092228	18.069648	3.000000	35.317761
6	3	68.145441	47.459305	13.928404	75.461352	0.123366	0.376495	0.202625	0.590285	49.280501	6.000000	97.595317	5.340901	1.000000	0.017131	4.692464	3.000000	16.309765	16.953427	3.000000	0.014578	11.957881	3.000000	56.063046	9.379146	4.000000	0.014034	14.786904	3.000000	41.389754
7	2	2.919990	6.781104	94.530866	37.860655	0.729346	0.177764	0.471468	0.225689	9.051070	6.000000	33.133058	6.654200	3.000000	0.019736	8.095500	5.000000	31.484181	4.200782	6.000000	0.012196	15.887598	6.000000	24.423191	10.036410	2.000000	0.012553	4.105845	5.000000	96.304160
8	2	99.792395	61.535645	20.224471	13.520472	0.741253	0.355654	0.370737	0.294418	19.638563	4.000000	26.417127	35.140088	4.000000	0.015509	4.787409	1.000000	12.315496	13.293631	3.000000	0.015026	9.794879	4.000000	78.243015	0.868017	5.000000	0.134931	13.124734	1.000000	82.458563
9	2	9.881760	59.256924	67.233726	61.363135	0.939214	0.287259	0.245035	0.250529	42.148772	5.000000	81.825176	56.750777	5.000000	0.014180	17.072552	4.000000	68.382052	2.519942	5.000000	0.016028	7.039435	2.000000	70.858625	15.093001	2.000000	0.017142	2.261004	1.000000	3.483296
10	2	8.435567	59.442465	52.143986	36.933678	0.582746	0.899876	0.687603	0.684499	9.096864	1.000000	84.115902	1.863941	5.000000	0.045517	11.820939	4.000000	45.870217	4.683565	1.000000	0.035365	12.295592	5.000000	53.044531	16.831914	3.000000	0.024107	13.812308	1.000000	96.110298
