1	1	55.708732	87.167472	14.696066	25.618124	0.864428	0.638362	0.663214	0.862212	51.204947	1.000000	0.070090	8.582376	4.000000	0.071263	5.058682	6.000000	0.027958	35.246475	3.000000	0.747290	16.983313	2.000000	70.753579	10.984614	6.000000	0.011769
2	1	32.799770	11.860433	39.517410	57.028561	0.949076	0.399576	0.832159	0.258395	13.834770	6.000000	0.032819	3.512925	1.000000	0.011703	15.056275	2.000000	0.021856	56.415051	5.000000	0.014891	10.688021	6.000000	99.423691	0.782151	3.000000	0.012403
3	1	76.807907	8.737871	66.236632	5.432748	0.397804	0.164099	0.308403	0.569364	9.970219	6.000000	0.015579	51.045041	4.000000	0.027380	3.608668	3.000000	0.013777	36.338299	3.000000	0.022124	14.007615	2.000000	21.028154	10.480097	5.000000	0.035476
4	2	44.801011	1.765219	48.780216	50.145943	0.578568	0.468598	0.535907	0.881052	28.658177	5.000000	0.015069	61.609737	5.000000	0.013978	2.096869	6.000000	0.026430	41.028753	4.000000	0.010689	9.097151	4.000000	2.053959	3.500862	2.000000	0.015756
5	1	11.960672	70.125095	97.078651	37.019370	0.286828	0.136385	0.960924	0.750337	19.149532	3.000000	0.024601	49.554418	5.000000	0.022852	16.116173	4.000000	0.012076	41.264884	4.000000	0.022568	18.341520	3.000000	73.408987	12.631463	1.000000	0.010387
6	1	92.126010	3.068009	31.775065	74.919052	0.599578	0.788056	0.107871	0.656646	35.248851	3.000000	0.082281	5.171006	2.000000	0.083182	8.539079	5.000000	0.084343	61.584279	5.000000	0.053076	5.531711	3.000000	48.029798	8.938331	2.000000	0.010881
7	2	46.110940	87.291108	44.379662	8.009602	0.279848	0.497364	0.121230	0.798945	50.891132	3.000000	0.013521	33.050175	1.000000	0.011213	3.601727	3.000000	0.016795	53.787461	5.000000	0.033836	14.804854	5.000000	54.376615	3.540788	5.000000	0.226136
8	1	41.022685	65.049964	76.083774	16.950676	0.144719	0.489742	0.594011	0.195552	39.179424	6.000000	0.244718	40.974711	6.000000	0.010725	11.347668	2.000000	0.072344	46.681130	1.000000	0.057445	5.109203	5.000000	55.139249	3.466792	4.000000	0.011325
9	3	16.409951	80.645164	39.946459	73.518347	0.333230	0.546266	0.487482	0.665882	14.856587	4.000000	0.013505	23.425846	1.000000	0.016295	0.772527	4.000000	0.015667	26.238030	5.000000	0.016668	0.207448	6.000000	1.618694	5.746762	6.000000	0.010151
10	2	59.723649	83.489038	87.158264	71.269377	0.998657	0.321930	0.565263	0.617645	31.913316	2.000000	0.019135	24.902926	4.000000	0.016528	12.930943	1.000000	0.088575	44.929275	1.000000	0.023840	16.396416	4.000000	91.867041	6.000374	4.000000	0.736658
11	2	92.160174	75.255543	9.347076	53.782933	0.626446	0.967060	0.306974	0.754040	35.643348	2.000000	0.013367	52.173402	3.000000	0.021570	17.308124	6.000000	0.023416	33.606993	5.000000	0.020339	4.847395	4.000000	84.174836	7.043144	6.000000	0.012205
