1	1	50.606908	91.142229	11.350081	67.759014	0.553227	0.499806	0.462173	0.501248	0.593760	5.000000	0.042704	34.395878	2.000000	0.014935	36.817537	1.000000	0.011507	64.118492	1.000000	0.058312	0.189923	2.000000	75.336960	0.201861	4.000000	0.027154
2	2	55.354768	69.951919	90.825810	37.445579	0.622730	0.315875	0.730070	0.147707	1.090784	5.000000	0.021237	22.399261	3.000000	0.029929	9.419418	6.000000	0.011045	138.424857	5.000000	0.168523	0.786332	4.000000	53.438785	0.730374	1.000000	0.017408
3	1	31.760545	74.473199	5.866001	4.321640	0.412310	0.355382	0.532520	0.584314	0.392528	3.000000	0.053858	9.579096	2.000000	0.025858	16.535846	4.000000	0.011943	5.250214	2.000000	0.010104	0.529461	1.000000	86.333821	1.059286	5.000000	0.024537
4	2	33.735676	78.890179	36.076168	51.356478	0.877796	0.391026	0.616461	0.125747	0.261511	3.000000	0.010115	39.187266	2.000000	0.221202	4.625240	6.000000	0.011608	125.582359	3.000000	0.011014	0.295674	3.000000	65.065455	1.018172	6.000000	0.014982
5	2	9.783285	61.203327	17.521386	61.342176	0.788978	0.352394	0.552296	0.217879	0.456676	6.000000	0.022535	53.075537	5.000000	0.034345	49.286656	6.000000	0.033781	104.085386	5.000000	0.011599	1.100579	3.000000	21.000842	0.901447	6.000000	0.024324
6	2	80.281885	26.687035	83.452044	59.798081	0.794603	0.241811	0.182201	0.435775	0.608521	5.000000	0.021158	46.295986	2.000000	0.204691	15.650498	4.000000	0.104934	111.115186	3.000000	0.084420	0.186065	6.000000	42.943454	0.700491	2.000000	0.042207
7	1	50.005344	61.902861	79.257979	65.817739	0.560409	0.585428	0.817666	0.715231	1.204607	6.000000	0.012680	59.785402	1.000000	0.012709	55.137778	1.000000	0.027398	16.413771	2.000000	0.066011	0.083275	1.000000	47.841508	0.287494	6.000000	0.041258
8	2	90.457728	22.584505	53.365520	60.059781	0.384913	0.332075	0.877865	0.476015	0.699117	6.000000	0.013178	29.417679	3.000000	0.019536	36.539285	1.000000	0.024407	182.777367	4.000000	0.011515	0.618652	4.000000	44.633381	0.026977	6.000000	0.055901
9	1	73.556519	65.264257	94.588678	95.156773	0.631914	0.801053	0.182656	0.444304	0.380665	6.000000	0.016494	28.812163	1.000000	0.011569	5.276457	5.000000	0.019549	122.235459	4.000000	0.011000	1.045440	4.000000	2.125759	0.228945	6.000000	0.071734
10	1	74.180346	34.918291	89.273105	64.245007	0.200950	0.623710	0.100779	0.762244	0.192453	4.000000	0.012420	2.148886	4.000000	0.021808	44.186933	5.000000	0.096668	47.123032	3.000000	0.012818	0.451330	2.000000	41.385713	0.744627	2.000000	0.011294
11	2	31.920429	77.670696	46.468211	12.992517	0.453986	0.436174	0.310184	0.260023	0.659539	3.000000	0.013670	20.911872	1.000000	0.662787	26.252724	2.000000	0.022753	18.643673	1.000000	0.031272	0.612427	5.000000	29.625858	0.307969	6.000000	0.020188
12	1	22.287175	11.007139	83.206430	16.806917	0.585223	0.920163	0.584382	0.830451	1.112491	1.000000	0.080393	34.132802	1.000000	0.014898	0.950261	5.000000	0.015399	44.481737	3.000000	0.092675	0.146670	2.000000	85.092175	0.240561	5.000000	0.021408
13	1	88.596904	31.398863	67.458665	74.681212	0.585489	0.962807	0.264426	0.572571	0.723765	1.000000	0.508934	38.739023	1.000000	0.014973	56.671793	2.000000	0.012900	65.207793	6.000000	0.032020	0.279929	5.000000	20.510459	1.085765	4.000000	0.019977
14	1	99.402730	79.289740	16.865886	65.728240	0.769555	0.210442	0.123924	0.853683	0.089110	6.000000	0.013095	31.326667	4.000000	0.020507	49.322455	1.000000	0.020132	106.152965	2.000000	0.044485	0.181301	5.000000	30.419203	0.533382	3.000000	0.022720
15	1	23.807848	75.587834	36.066020	58.573986	0.216210	0.741615	0.770544	0.753485	0.023905	4.000000	0.027394	10.014508	6.000000	0.111535	39.294248	2.000000	0.646983	80.171914	6.000000	0.128198	0.951499	2.000000	85.130151	0.932955	1.000000	0.013276
16	1	37.715470	65.189112	98.841425	99.644563	0.489227	0.225399	0.809975	0.503969	1.195138	1.000000	0.026018	44.542977	2.000000	0.057876	12.801492	5.000000	0.043777	24.106294	4.000000	0.013339	0.516421	1.000000	77.413155	0.788466	3.000000	0.023296
17	1	12.148235	96.782030	76.474830	9.935309	0.927796	0.398974	0.417696	0.396248	1.166388	6.000000	0.019087	33.714214	5.000000	0.013528	17.188018	6.000000	0.209975	82.225313	5.000000	0.012124	0.578127	1.000000	54.269377	1.058552	5.000000	0.047510
18	1	57.342200	56.827089	27.510022	17.598959	0.134067	0.639973	0.261757	0.729141	0.071016	3.000000	0.055641	37.882027	3.000000	0.092379	39.766845	6.000000	0.282499	47.784841	2.000000	0.048439	1.273702	1.000000	6.541152	0.759615	3.000000	0.033659
19	2	82.151960	72.992745	33.515927	2.545520	0.816454	0.905791	0.586378	0.300030	0.890127	6.000000	0.055374	58.604036	1.000000	0.037703	13.924188	1.000000	0.024413	139.764403	4.000000	0.014980	0.966007	4.000000	98.273129	1.248274	1.000000	0.186278
20	2	18.858039	5.075283	29.711175	54.450045	0.400249	0.992089	0.473409	0.679697	0.122635	1.000000	0.010067	55.735064	6.000000	0.015017	54.018423	6.000000	0.010232	136.615419	1.000000	0.011184	0.740357	6.000000	25.559571	0.371304	1.000000	0.037551
21	1	36.013295	57.118173	36.420315	19.320705	0.992904	0.137325	0.342781	0.792944	0.667593	1.000000	0.010355	31.122631	3.000000	0.019356	48.155083	3.000000	0.023679	83.072931	1.000000	0.139951	0.793550	6.000000	47.913222	0.463033	3.000000	0.012845
22	1	62.630823	71.936526	55.380867	84.275910	0.518879	0.442673	0.198685	0.158388	0.472459	3.000000	0.040680	1.639225	6.000000	0.065895	39.024754	6.000000	0.152649	169.625788	1.000000	0.231400	0.020855	2.000000	89.753133	0.547312	5.000000	0.066874
23	2	5.755836	40.668169	15.612032	37.086355	0.314424	0.483311	0.719636	0.492922	0.250895	1.000000	0.019857	57.130223	1.000000	0.012683	24.602292	3.000000	0.082651	53.787119	4.000000	0.022632	0.926434	4.000000	85.630750	0.434628	2.000000	0.032116
24	1	56.722464	66.247132	58.569101	2.935270	0.959614	0.394881	0.510966	0.635698	0.664622	3.000000	0.056704	46.133810	4.000000	0.566931	57.418108	3.000000	0.013453	10.311854	6.000000	0.013990	1.021451	3.000000	67.132286	0.950321	3.000000	0.016369
25	1	1.969366	50.925829	28.376991	54.608186	0.637443	0.992937	0.556632	0.899782	0.113864	2.000000	0.010433	56.322333	3.000000	0.013927	13.373886	6.000000	0.221056	72.027376	6.000000	0.012380	0.037065	6.000000	32.604310	0.268117	6.000000	0.067070
26	2	12.801843	39.743074	77.042535	26.813907	0.730502	0.693053	0.207156	0.518347	0.305141	5.000000	0.368910	21.268175	2.000000	0.127005	51.818795	1.000000	0.026027	16.699303	3.000000	0.024979	0.383715	5.000000	52.109183	0.824771	5.000000	0.011634
27	2	61.159684	94.073239	3.389448	59.969073	0.133795	0.903249	0.714561	0.912335	0.189697	1.000000	0.021627	35.715302	1.000000	0.013682	30.035456	1.000000	0.076609	176.868385	4.000000	0.011891	1.067377	4.000000	74.899944	0.809449	4.000000	0.021896
28	1	91.713755	14.658734	53.174384	79.706915	0.518195	0.594930	0.787375	0.144242	1.278855	5.000000	0.021348	25.126178	2.000000	0.014773	35.290475	3.000000	0.064940	12.456055	4.000000	0.014534	1.097103	3.000000	81.525287	0.574271	2.000000	0.459595
29	2	39.027794	62.019148	89.085127	84.312734	0.683377	0.867462	0.704414	0.301098	0.413980	1.000000	0.019009	44.650697	4.000000	0.374724	6.400438	2.000000	0.016052	141.812642	6.000000	0.023996	0.099092	4.000000	23.362756	0.307808	3.000000	0.019818
30	2	52.091499	63.907987	93.022291	3.920556	0.438639	0.924865	0.681562	0.896218	0.190643	1.000000	0.035543	55.805525	6.000000	0.048769	26.134384	4.000000	0.049670	155.315057	6.000000	0.015141	1.267695	1.000000	67.854200	0.932656	4.000000	0.102291
31	2	55.926767	75.739103	42.815219	6.134100	0.201363	0.184222	0.626429	0.960305	0.890918	1.000000	0.788918	54.627767	3.000000	0.012705	14.426512	6.000000	0.035922	52.350397	3.000000	0.106860	0.482172	1.000000	8.485270	0.391422	2.000000	0.012010
32	1	86.455062	91.940111	22.148911	9.159473	0.919853	0.962676	0.649646	0.962836	0.510146	6.000000	0.107255	22.161588	6.000000	0.126308	50.961083	5.000000	0.011432	136.972437	1.000000	0.025672	0.745479	3.000000	28.390725	0.847807	4.000000	0.010982
33	1	1.740475	8.852050	35.601312	85.031166	0.126086	0.636987	0.638608	0.371583	0.763043	4.000000	0.032418	31.594768	3.000000	0.010924	23.028688	1.000000	0.021968	17.088086	6.000000	0.047688	0.857978	4.000000	75.454478	0.664334	1.000000	0.014104
34	2	67.816652	76.438767	28.298916	16.862025	0.803670	0.367411	0.330671	0.462531	0.716669	1.000000	0.010695	35.334402	3.000000	0.023254	21.419476	1.000000	0.027482	69.247648	4.000000	0.076712	0.568390	6.000000	65.459941	0.992969	6.000000	0.011141
35	2	28.522889	81.001205	52.078762	9.369682	0.745869	0.344389	0.255981	0.127856	1.280958	3.000000	0.125022	1.344061	3.000000	0.027566	14.141083	3.000000	0.011491	84.002072	4.000000	0.014658	0.573475	3.000000	4.740651	0.839655	6.000000	0.038405
36	1	57.366244	84.576925	24.004138	78.921295	0.382470	0.941784	0.232320	0.230299	1.110046	2.000000	0.011354	53.344058	5.000000	0.096095	53.178730	1.000000	0.054063	5.780378	4.000000	0.011754	0.435191	4.000000	17.530894	0.834977	1.000000	0.358191
37	2	47.237223	56.869997	36.426823	70.966184	0.191947	0.546906	0.627299	0.540860	1.020364	6.000000	0.033632	16.358320	2.000000	0.048912	45.401324	3.000000	0.013189	142.442875	1.000000	0.034937	0.235855	6.000000	23.060993	0.870560	5.000000	0.024241
38	2	81.103696	84.405813	62.630989	67.198631	0.683230	0.274105	0.865174	0.810713	1.220324	6.000000	0.070811	10.354612	4.000000	0.029376	22.974915	3.000000	0.029684	75.327497	4.000000	0.018004	0.547362	3.000000	14.604597	0.497537	5.000000	0.078471
39	2	8.990884	21.938927	69.767922	79.993291	0.170623	0.422097	0.984444	0.203988	0.124937	4.000000	0.018863	24.109263	2.000000	0.010914	29.172232	5.000000	0.010546	107.927248	6.000000	0.043017	0.421787	6.000000	27.770163	0.780729	1.000000	0.013032
40	2	67.302540	45.518956	25.316751	9.090776	0.575817	0.685536	0.717425	0.801765	0.468924	2.000000	0.019617	41.837889	5.000000	0.028334	46.726300	1.000000	0.076519	88.565476	3.000000	0.019682	0.186804	5.000000	30.745501	0.767282	6.000000	0.014972
41	1	48.602960	96.158789	24.057010	23.976134	0.864786	0.169981	0.337767	0.858788	0.224752	1.000000	0.020411	35.908720	1.000000	0.010547	18.646643	2.000000	0.072610	96.209264	3.000000	0.055061	1.139601	4.000000	87.239269	0.502116	5.000000	0.012549
42	2	54.657964	80.917945	90.565549	26.350477	0.268642	0.886003	0.774887	0.728727	0.695618	3.000000	0.018143	26.325184	5.000000	0.045565	41.076192	5.000000	0.048700	124.827250	1.000000	0.019378	0.297226	4.000000	20.206670	0.984765	2.000000	0.014264
43	2	62.912212	49.081552	32.186760	93.730138	0.274916	0.356536	0.168378	0.574363	0.605113	2.000000	0.011687	25.038852	5.000000	0.278536	19.056676	4.000000	0.016722	114.755266	3.000000	0.031168	0.733721	4.000000	77.241496	0.754456	4.000000	0.015784
44	1	91.393176	30.350085	8.831017	71.590140	0.486456	0.699128	0.376779	0.276425	1.264938	3.000000	0.021132	2.832640	2.000000	0.034507	40.654920	3.000000	0.010697	113.120075	1.000000	0.037827	1.229796	4.000000	41.774721	0.279378	5.000000	0.012389
45	1	3.004877	97.291644	40.817924	13.147928	0.627732	0.445769	0.115631	0.851005	0.089896	1.000000	0.019501	46.816355	6.000000	0.011358	5.144277	4.000000	0.012242	58.275908	6.000000	0.010149	0.038821	3.000000	16.054671	1.243770	1.000000	0.022086
46	1	37.563016	7.604962	77.938017	27.020047	0.625250	0.838356	0.398215	0.485649	0.031473	4.000000	0.012109	0.793355	6.000000	0.018781	10.501776	4.000000	0.021690	124.611815	4.000000	0.022572	1.092683	2.000000	41.151433	0.574393	6.000000	0.033065
47	2	27.939566	34.340437	93.448870	24.474506	0.108075	0.127174	0.995881	0.735616	1.167728	5.000000	0.017666	58.440741	6.000000	0.019721	18.716406	3.000000	0.017939	101.453189	6.000000	0.016127	0.400408	5.000000	99.159728	1.007626	4.000000	0.022796
48	2	64.264509	64.304824	61.464536	53.014452	0.421694	0.718097	0.222798	0.417391	0.221944	4.000000	0.021906	14.073634	3.000000	0.029544	44.711463	4.000000	0.079056	76.478081	6.000000	0.010642	0.554090	1.000000	40.968023	0.046059	6.000000	0.016755
49	2	64.173353	70.328063	72.095688	98.029480	0.136033	0.319683	0.402313	0.958310	0.331725	5.000000	0.012528	37.434556	3.000000	0.047543	39.950412	3.000000	0.034649	75.649132	1.000000	0.016020	0.900029	5.000000	2.675677	0.531617	1.000000	0.010057
50	1	76.995960	98.534449	26.959748	91.129864	0.386762	0.864054	0.893426	0.684442	0.702334	3.000000	0.043802	3.642842	1.000000	0.020509	30.206638	3.000000	0.040527	34.495394	4.000000	0.014599	0.280991	3.000000	67.835878	0.301803	4.000000	0.033854
51	1	74.585218	78.941738	11.844401	7.432275	0.456260	0.761616	0.653805	0.362157	0.014529	4.000000	0.015248	58.942953	5.000000	0.012816	40.493176	3.000000	0.015152	7.440836	1.000000	0.025241	0.918301	1.000000	56.207441	0.088261	6.000000	0.013379
52	1	25.819971	53.978196	25.024005	16.523330	0.616927	0.369952	0.450346	0.382485	0.384368	4.000000	0.014253	58.868311	4.000000	0.014587	27.897438	3.000000	0.027348	102.516291	6.000000	0.065645	0.367591	5.000000	25.129504	0.330086	3.000000	0.253288
53	2	37.500030	26.022198	61.038392	17.361255	0.226088	0.335032	0.943611	0.220659	0.645665	6.000000	0.022379	61.263575	6.000000	0.022902	29.498050	3.000000	0.013116	117.009676	2.000000	0.020747	0.387083	4.000000	50.264465	0.821517	1.000000	0.028131
54	2	82.534576	46.151318	95.829985	93.410122	0.682992	0.241960	0.613101	0.770115	0.177346	2.000000	0.035463	61.022732	3.000000	0.013030	12.365861	2.000000	0.013895	3.240950	3.000000	0.023813	1.207213	1.000000	85.234349	0.238222	2.000000	0.011422
55	1	11.029917	99.870625	12.758176	21.277352	0.985066	0.307612	0.334593	0.420680	0.072333	4.000000	0.061237	27.808715	3.000000	0.014536	30.185817	6.000000	0.044974	35.261815	2.000000	0.024287	0.033149	2.000000	55.796167	0.684327	2.000000	0.025886
56	2	88.750802	16.340422	90.975431	74.551590	0.768392	0.491865	0.820538	0.988743	1.088739	4.000000	0.047185	26.349677	5.000000	0.010761	35.175895	4.000000	0.012549	132.179121	5.000000	0.032596	1.153926	4.000000	78.938939	0.448089	3.000000	0.020003
57	2	97.290630	34.577576	81.459233	37.115804	0.287199	0.284933	0.919380	0.956294	0.103737	1.000000	0.019304	59.528763	5.000000	0.020387	40.791839	4.000000	0.084802	24.427447	2.000000	0.099548	0.748607	1.000000	76.608056	0.687285	6.000000	0.034373
58	1	82.538952	74.379329	55.655473	36.862687	0.846677	0.817566	0.891584	0.947400	0.515573	4.000000	0.010466	43.319108	4.000000	0.010455	49.736302	3.000000	0.035033	171.428119	4.000000	0.072307	0.042442	1.000000	72.551695	0.091244	5.000000	0.060129
59	1	77.903021	44.041615	90.912911	63.505431	0.931628	0.246300	0.328934	0.391885	0.490346	4.000000	0.024383	21.067530	2.000000	0.057242	28.390317	4.000000	0.089491	164.274219	2.000000	0.010858	0.771890	1.000000	70.115697	0.763366	4.000000	0.010852
60	2	74.571126	52.370113	8.859840	13.943016	0.195956	0.101166	0.747794	0.317079	0.364726	3.000000	0.018223	26.180451	3.000000	0.011620	46.529215	1.000000	0.011282	150.952556	6.000000	0.017793	0.980842	6.000000	92.492518	0.957162	5.000000	0.052577
61	1	64.498772	87.997199	87.539391	37.254181	0.693624	0.197412	0.276054	0.927691	0.512709	2.000000	0.149274	39.379960	2.000000	0.051007	16.468827	5.000000	0.015829	102.781198	3.000000	0.018581	0.728531	1.000000	68.337256	0.334051	5.000000	0.022518
62	1	76.899522	1.143142	97.446786	27.095846	0.105052	0.157515	0.743688	0.475491	1.070202	4.000000	0.059246	14.948888	5.000000	0.056039	47.520849	5.000000	0.012839	13.257899	5.000000	0.020603	0.485188	1.000000	29.824694	0.362155	2.000000	0.027031
63	1	82.435273	99.275662	35.557391	9.395647	0.933583	0.744569	0.641794	0.299656	0.657267	3.000000	0.016712	28.043127	2.000000	0.017723	56.906126	5.000000	0.179906	40.492464	6.000000	0.013685	1.042719	1.000000	45.505025	0.883776	1.000000	0.100358
64	2	67.774353	64.971871	81.136265	45.953835	0.616671	0.236798	0.370320	0.636334	0.228435	4.000000	0.047399	42.202305	3.000000	0.012397	54.388891	3.000000	0.030036	16.499652	4.000000	0.018777	0.485756	2.000000	53.838852	0.804218	2.000000	0.016630
