1	2	31.823188	37.565165	9.359680	0.535908	0.776705	0.727054	1.206016	3.000000	0.013385	1.048820	2.000000	0.019088	4.365738	6.000000	10.787725	3.577955	1.000000	51.069001	2.954037	6.000000	0.012013	3.533097	6.000000	49.007448	5.974212	6.000000	0.012411	3.518051	5.000000	0.034266	2.451609	6.000000	48.642160
2	3	39.029280	44.119153	37.410194	0.382081	0.305426	0.594483	2.197492	5.000000	0.018058	0.483778	6.000000	0.031875	0.422772	6.000000	14.376672	3.565681	3.000000	64.581429	2.886917	5.000000	0.198608	1.462143	6.000000	98.143849	5.640641	4.000000	0.011860	1.961919	6.000000	0.141854	1.425299	5.000000	29.545202
3	3	57.194293	29.722037	48.194276	0.403787	0.331598	0.819626	1.635533	1.000000	0.141926	3.121588	4.000000	0.016034	1.031788	2.000000	40.245743	1.711817	3.000000	14.492718	3.386440	6.000000	0.022551	3.145262	2.000000	96.781644	1.116264	1.000000	0.013424	3.678656	4.000000	0.017211	1.759838	1.000000	1.268457
4	1	93.594047	36.347451	90.322816	0.850319	0.165491	0.608977	1.124420	6.000000	0.014232	2.660493	1.000000	0.010217	2.173237	3.000000	50.700058	4.145535	1.000000	83.741721	3.400904	1.000000	0.015479	0.306898	2.000000	15.416644	2.550674	2.000000	0.020573	1.051556	3.000000	0.013240	3.144258	4.000000	31.476542
5	2	4.027702	27.870819	73.429168	0.482021	0.383908	0.706282	0.918062	2.000000	0.018076	2.887928	2.000000	0.031489	2.530638	1.000000	6.202341	0.620411	2.000000	38.742168	2.632326	4.000000	0.011460	1.297955	3.000000	88.090770	0.255769	1.000000	0.013901	3.467061	3.000000	0.014746	2.168485	5.000000	86.924309
6	3	42.626092	48.508857	76.374299	0.540477	0.342436	0.510767	4.028395	5.000000	0.015019	1.823164	2.000000	0.047475	3.053272	6.000000	3.461609	0.333569	3.000000	91.749665	1.785600	3.000000	0.082150	2.050601	3.000000	44.486711	4.518610	3.000000	0.012056	4.573177	2.000000	0.040595	2.715169	4.000000	43.669244
7	3	48.790922	2.658226	90.223760	0.806913	0.882025	0.678233	0.560243	1.000000	0.187869	0.580179	3.000000	0.032432	0.138971	4.000000	77.714455	0.100809	4.000000	3.307548	0.457232	2.000000	0.010427	0.319571	3.000000	70.491362	0.885468	6.000000	0.013306	2.626908	6.000000	0.010767	0.972269	3.000000	46.622157
8	2	82.078686	51.029140	17.011088	0.191400	0.784152	0.552790	0.983604	5.000000	0.010425	2.361756	1.000000	0.039493	2.392970	6.000000	43.073232	1.172182	1.000000	19.668403	4.188181	5.000000	0.010942	5.289143	1.000000	91.388511	2.294931	1.000000	0.010548	3.985686	2.000000	0.014327	1.362326	5.000000	95.016051
9	1	39.966575	69.857368	68.266119	0.969725	0.513008	0.534337	2.681697	2.000000	0.012006	2.965166	2.000000	0.029043	3.997265	5.000000	93.359580	0.554237	1.000000	45.901004	3.169697	6.000000	0.013700	0.504462	1.000000	1.599973	6.152965	3.000000	0.015918	1.986147	1.000000	0.018073	1.288743	4.000000	72.323190
10	2	13.529363	20.170247	21.429202	0.815032	0.471106	0.605541	1.133374	4.000000	0.016958	3.434414	4.000000	0.023328	4.713993	2.000000	15.175056	2.316194	5.000000	73.353783	3.829767	2.000000	0.015025	5.158498	5.000000	18.710857	0.330589	4.000000	0.071989	3.818011	3.000000	0.010582	1.838443	1.000000	58.776046
11	2	94.400645	90.705705	86.387702	0.323555	0.915959	0.262872	4.555814	5.000000	0.013479	2.703899	5.000000	0.213251	4.397618	5.000000	64.751768	1.377190	3.000000	62.135764	1.691964	3.000000	0.047530	1.513074	4.000000	50.768189	4.016571	1.000000	0.018221	4.109051	3.000000	0.010092	1.590542	6.000000	43.236103
12	2	99.849869	21.160233	88.126885	0.274349	0.547664	0.256603	2.141899	3.000000	0.052814	4.285875	3.000000	0.014710	4.096465	2.000000	60.773083	3.462445	2.000000	44.107396	1.131781	5.000000	0.014830	6.037735	2.000000	52.267265	2.754017	6.000000	0.010190	4.681432	3.000000	0.010057	3.683126	6.000000	86.673517
