1	3	88.265987	53.698966	9.191217	43.302567	0.298203	0.656765	0.839683	0.181935	0.970619	4.000000	0.010784	5.850082	4.000000	5.203639	12.811960	1.000000	0.014718	3.813628	4.000000	0.017040	0.121856	4.000000	28.966700	8.543127	2.000000	0.035654	3.366894	1.000000	0.276800	1.249428	1.000000	94.805672	1.485196	6.000000	0.011933	2.755832	6.000000	0.018794	2.133732	6.000000	45.609665
2	2	71.072483	69.367655	17.943800	79.069280	0.370166	0.629438	0.196366	0.808934	1.280460	1.000000	0.012392	5.469813	5.000000	76.590638	11.785285	5.000000	0.126634	0.553001	6.000000	0.025206	3.750498	6.000000	45.710364	9.762039	2.000000	0.013390	4.364955	2.000000	0.017253	2.722532	4.000000	79.994978	3.632410	1.000000	0.216584	4.564734	5.000000	0.244792	3.269716	2.000000	27.050213
3	4	53.766172	79.011903	60.412583	25.948043	0.528696	0.231220	0.598198	0.615699	3.922467	4.000000	0.036951	10.711701	4.000000	95.232758	12.284682	1.000000	0.021377	3.720048	2.000000	0.010662	1.413042	1.000000	32.027323	9.425415	6.000000	0.011450	4.545921	5.000000	0.013403	2.457128	6.000000	6.961016	3.500871	2.000000	0.226364	1.376357	3.000000	0.013958	0.224435	6.000000	58.303697
4	2	54.006409	13.868905	23.942029	63.776150	0.690644	0.833338	0.747977	0.470692	0.455067	1.000000	0.015872	4.594053	4.000000	36.198128	11.018330	2.000000	0.116454	4.309451	4.000000	0.963124	2.892900	3.000000	8.559559	2.131115	6.000000	0.010538	0.050540	6.000000	0.057924	2.869500	5.000000	68.865390	1.756224	3.000000	0.010844	3.295596	1.000000	0.033766	1.362718	2.000000	93.028571
5	4	68.433264	70.428763	67.334339	24.875213	0.242848	0.347893	0.519097	0.716009	1.653623	5.000000	0.015373	1.223882	2.000000	97.743936	1.896090	4.000000	0.069898	1.459135	1.000000	0.012267	0.834369	4.000000	45.129337	8.777867	3.000000	0.031573	3.849434	5.000000	0.029096	4.393737	3.000000	37.383227	4.649476	4.000000	0.018671	1.280301	5.000000	0.465452	4.308889	4.000000	15.682953
6	3	57.140290	99.855724	80.906075	43.568765	0.750578	0.461420	0.571658	0.269627	1.400383	4.000000	0.025008	3.228067	4.000000	40.459793	6.536799	1.000000	0.064451	3.545157	1.000000	0.012411	3.162507	5.000000	93.810805	4.618471	4.000000	0.010174	1.525415	6.000000	0.083706	3.158116	1.000000	88.897320	0.362270	6.000000	0.035985	1.310693	1.000000	0.010973	2.673588	6.000000	31.162581
7	3	44.298876	63.784830	80.843680	5.497036	0.394337	0.937401	0.315740	0.357639	1.109732	4.000000	0.022719	11.765201	5.000000	76.522353	13.363342	4.000000	0.154772	1.084982	2.000000	0.092631	0.245046	6.000000	64.974503	15.116245	6.000000	0.011896	1.111345	4.000000	0.051565	2.903537	4.000000	44.461862	2.957646	5.000000	0.033727	3.063768	1.000000	0.025245	1.941853	5.000000	21.132950
8	2	56.255892	98.247407	58.192339	95.643263	0.809844	0.400343	0.871503	0.296265	0.712419	3.000000	0.010224	5.002716	6.000000	29.799685	4.542652	3.000000	0.011146	3.173106	1.000000	0.037134	1.594852	6.000000	20.598034	16.603361	2.000000	0.014353	4.174011	3.000000	0.737194	3.104095	3.000000	91.004261	2.471283	2.000000	0.011082	4.399541	5.000000	0.017268	3.094418	6.000000	9.414043
9	4	5.605992	67.088590	60.270529	72.774239	0.135297	0.427621	0.819008	0.984530	0.305352	3.000000	0.143335	10.620148	6.000000	72.768891	7.286560	4.000000	0.015023	3.119263	5.000000	0.024146	1.502745	4.000000	36.615052	9.624931	5.000000	0.053587	1.520149	5.000000	0.031004	4.053687	2.000000	18.670680	1.552964	3.000000	0.033166	3.135069	5.000000	0.025514	3.883652	6.000000	6.353847
10	2	3.950962	62.251117	81.974706	67.781921	0.298675	0.894564	0.990941	0.312181	1.368541	3.000000	0.013017	7.222123	5.000000	65.495558	8.519590	4.000000	0.010689	2.255888	3.000000	0.072350	1.165566	1.000000	41.271845	3.513752	2.000000	0.017956	1.713809	1.000000	0.032906	3.938374	4.000000	5.006293	3.546927	4.000000	0.010413	1.281105	4.000000	0.010076	3.545040	1.000000	96.631754
11	3	73.901302	6.812112	94.209150	11.718006	0.141171	0.332508	0.891503	0.365887	2.173328	2.000000	0.011001	17.759962	3.000000	32.485497	14.149068	2.000000	0.243354	0.208435	4.000000	0.019583	3.011982	1.000000	72.237863	12.935397	4.000000	0.284838	2.299629	5.000000	0.016007	0.062665	4.000000	63.512636	2.429564	5.000000	0.010830	3.261937	2.000000	0.012897	1.995008	3.000000	18.434287
12	1	16.096991	69.222804	8.558410	27.670325	0.870717	0.412395	0.591919	0.532403	3.768921	3.000000	0.038250	15.065413	2.000000	47.799314	6.856013	1.000000	0.024734	2.346111	3.000000	0.801588	3.659694	1.000000	81.693749	6.841864	5.000000	0.149858	1.382191	3.000000	0.037227	1.356197	2.000000	94.659706	0.334319	3.000000	0.181839	4.434135	2.000000	0.010027	1.359154	5.000000	4.914945
13	2	23.737795	72.539469	56.820514	94.654652	0.151637	0.433167	0.578265	0.443905	2.642134	3.000000	0.015452	8.831945	3.000000	58.513409	14.112985	6.000000	0.010244	1.180369	1.000000	0.104604	4.030263	5.000000	15.200335	11.018087	1.000000	0.040619	3.610666	4.000000	0.017197	1.015352	3.000000	75.828892	1.397840	6.000000	0.064338	3.181914	3.000000	0.014652	0.909897	6.000000	32.442772
14	5	37.560504	9.722122	5.233752	82.178002	0.737133	0.194981	0.839001	0.607269	2.881664	5.000000	0.013029	11.595835	4.000000	93.245053	17.072692	1.000000	0.010314	4.343475	4.000000	0.011408	0.575749	6.000000	92.430103	15.813104	6.000000	0.035332	1.989627	3.000000	0.015292	3.301855	1.000000	26.692169	0.538671	1.000000	0.014643	0.104496	2.000000	0.016537	3.127146	5.000000	77.271976
