1	5	-7.370277	-2.592718	3.213446	-3.637997	3.792224	4.349986	8.749496	-5.403033	-1.698785	-8.367206	6.060945	2.861284	-0.535760	4.886797	2.632896	-1.681360	-1.115402	0.888574	-8.833657	5.985464	3.607742	-3.285595	2.387376	2.287505	-3.441753	-1.242149	2.763169	-8.755256	7.095765	2.575359	-0.767450	4.161228	2.159074	-3.902951	-0.764885	2.410506	-7.810351	5.499047	2.328147	-3.899106	5.335305	1.594503	-2.028745	-2.810749	3.557953
2	5	6.821512	-5.668532	-6.770246	7.873873	-2.366016	2.622409	-1.894189	4.671604	-5.279186	5.789205	-1.251416	-6.689565	7.734639	-3.385979	-3.590035	0.156753	3.184199	1.973936	6.198545	-1.312962	-8.045695	6.703371	-2.928769	-3.620313	1.123816	3.608715	1.066889	6.452578	-2.091826	-7.435843	6.825283	-3.049671	-3.686248	0.988930	2.646704	1.615093	6.303552	-1.531896	-8.111676	6.594586	-2.851785	-3.638167	1.208144	3.439858	1.066267
3	5	3.778393	-3.439299	5.166820	0.127017	-7.069986	-7.243040	0.869768	11.151751	1.451151	0.070801	0.913941	7.499357	6.975913	-6.894328	-4.307388	-1.001786	10.227457	-2.786305	0.554918	-2.925548	2.927621	3.040044	-12.523267	-3.557882	-1.751246	8.508813	5.960863	0.865083	-4.309953	1.657454	-2.758829	-10.178009	0.456920	5.124198	5.838325	6.252934	1.741762	-1.481679	7.608654	4.318820	-8.884389	-8.117019	-0.709333	11.527642	0.902543
6	5	2.029876	6.866528	-6.399563	1.535690	-5.812234	-1.187179	1.101960	5.604235	1.822801	1.968457	7.072910	-6.326682	1.420129	-5.680466	-1.213549	1.284083	5.753672	1.960249	-4.596485	-6.408020	-2.498165	6.373646	-7.562717	4.472737	2.950400	-0.789754	6.247739	-4.358759	-5.427402	-1.618457	6.503948	-7.059746	4.610501	2.171415	-0.906560	6.412867	-4.199314	-5.720509	-1.855275	6.506481	-6.839164	4.334338	3.029764	-2.062496	6.519595
8	5	4.593750	-5.152082	4.842811	-5.399300	4.840355	5.083553	-6.967368	-6.705934	-3.047881	-1.158886	1.614026	7.371495	0.509484	-5.027820	-9.011429	-5.148695	5.262364	4.384584	6.962217	-1.933276	6.243597	-0.477470	-1.090634	-1.147351	-6.795331	4.137892	0.864535	-1.129948	7.649564	7.956810	-0.899761	0.693859	0.532940	-6.607538	-2.296748	4.554191	-0.696529	4.601393	10.183472	-3.919876	-3.291840	0.571782	-5.684454	0.608585	4.311971
9	5	-3.282446	7.342207	-4.162182	-2.922556	5.236394	-1.541049	0.763813	12.375443	-3.839329	5.876739	0.775520	-4.575043	-6.466727	-3.477965	-5.434712	6.014708	6.678858	1.850415	5.802281	-0.037809	3.840377	0.600706	-0.466374	-0.599279	4.691743	-2.028440	1.177227	-0.326276	3.772999	-2.264399	-5.090044	-2.658331	-9.101934	3.865679	6.583099	2.205120	-0.200192	3.565643	-2.381908	-5.689883	-2.776580	-9.315595	3.896251	6.616493	2.394381
10	5	4.432510	-2.909255	9.969920	-1.481295	10.248949	-6.028873	-4.448778	1.121403	-5.287956	-0.180082	-8.223264	-5.197648	-1.695293	4.038937	3.840633	-1.219214	3.529534	3.185968	-4.237256	-8.949350	-3.772363	2.246840	-1.037337	5.372996	-3.357978	4.671785	6.369324	-4.265420	-3.414010	4.980522	-0.525459	7.413114	-0.667600	-2.018805	6.136706	-0.224795	-4.673384	-5.576221	-3.383975	4.000708	1.298785	-1.557725	0.614981	5.484765	6.511958
12	5	3.923071	-0.472382	-3.075837	4.554415	-0.590826	1.821875	-3.283954	7.009151	-0.802339	3.931885	0.514802	-3.021686	-0.423098	-1.197574	9.202445	0.154319	3.557021	-2.790886	-0.314836	-5.627800	1.090028	0.834513	-7.718386	3.183069	-1.389470	6.430746	5.228888	-3.387334	-0.439997	-3.571565	6.161247	6.578019	1.609484	-3.294661	5.499537	-2.698824	-1.065573	-6.017297	1.010834	4.207755	-8.576129	2.180711	-2.335455	6.117783	4.539578
13	5	5.630085	-5.366980	1.215876	-8.016936	7.740365	-2.558278	-1.188633	-2.688350	7.440342	-1.052656	-4.234751	2.716744	-0.172855	2.979400	2.342021	3.601404	-6.409486	0.391699	-0.912252	-3.998614	2.733840	0.355705	2.865888	2.279439	3.310155	-5.193412	0.186560	-4.275133	-6.431398	5.414483	-8.348318	8.502739	5.787328	-0.937415	-8.108221	2.107026	-0.613756	-5.779708	2.633300	-1.103684	2.654160	2.562872	3.418612	-6.482247	1.029648
14	5	-2.703994	5.998056	4.889959	1.624511	-4.667328	0.542616	-2.094561	0.404235	6.376338	-5.808636	3.392606	1.360382	2.492146	-7.824402	6.527979	-6.960866	-0.424985	6.468062	-5.607273	5.761818	2.041579	0.933263	-6.604206	0.581483	-5.404698	5.591970	6.683448	-0.373559	0.622430	6.428479	3.907300	-2.042778	6.116090	-2.621236	-3.593234	0.862869	-0.251421	0.638588	6.477885	4.011561	-2.055347	6.029526	-2.565236	-3.805874	0.669498
