2	5	-1.949310	6.798677	-2.871215	7.442684	-1.997012	5.581677	-1.333932	7.258053	-5.155966	8.485500	2.509134	0.393965	6.639068	-1.377362	4.890014	1.139779	0.004822	7.258052	-5.155966	8.459132	2.509134	0.393967	3.199053	6.557959	-1.991655	5.581674	-1.333932	7.258053	-5.155966	8.459132	5.669067	-4.720655	3.199291	6.557851	-0.994909	-0.048330	6.581810	-4.275377	6.658568	-1.355124	2.578378	0.376232	6.639183	-1.378617	4.935015	-4.490414	6.557133	1.649007	0.066268	8.070073
7	5	-2.919962	6.717558	-6.648389	4.622002	-3.040753	8.682309	0.989058	0.468107	8.559453	2.896159	-2.919962	6.717558	-1.817013	0.034260	4.587814	-2.011706	7.106880	-4.926968	8.562786	2.896159	-5.091293	6.750273	-6.648391	4.622002	-3.040768	8.787072	-2.677893	4.642402	-0.644450	9.200077	5.287295	-0.491506	4.512692	-0.762394	-1.408944	8.681344	0.995333	0.440301	9.042798	0.927854	5.287295	-0.491508	4.512693	-5.331661	4.723440	-2.011711	7.106880	-4.954385	9.045884	0.927854
9	5	7.494111	-5.604099	6.026867	-1.251751	-0.844469	5.984773	-4.278411	4.757689	0.765939	0.095008	7.494112	-5.604312	6.038079	-5.718878	6.651209	-0.641171	2.481069	3.127035	0.765996	0.094994	-5.574997	6.139479	-3.557874	2.671974	-3.610463	5.984779	-4.279749	6.688837	-4.903890	6.235870	7.492521	0.324339	-2.600204	2.633310	-3.610439	5.984773	-4.278411	4.757689	0.765939	0.095008	7.499317	-5.604312	6.038079	-5.725049	6.662132	-3.272159	6.820621	-1.386282	4.104005	-6.034499
14	5	5.780245	2.052104	1.206320	6.951654	0.540240	0.184061	6.321133	-3.674778	0.923316	2.961976	6.281215	-2.809006	5.000375	-3.162563	7.086071	-4.854056	6.522950	-3.798088	1.007998	2.791746	5.115650	2.548266	0.851745	6.962295	-3.833112	4.261518	1.786008	5.266382	-4.491945	3.511391	3.335542	3.573058	-0.335395	6.968444	-3.833112	4.261518	1.786008	5.266382	-4.523178	4.310917	6.081589	-2.645067	4.997512	1.490337	1.789284	4.164228	1.852061	5.232344	-4.386215	3.168596
18	5	8.917758	-2.935343	6.496712	1.841284	3.202201	-3.237871	7.325034	-0.351222	3.922162	-2.549214	-0.978118	6.942636	-1.699139	5.911193	1.458098	-2.399922	7.307723	1.265765	-0.770251	6.435920	-1.116900	6.942651	-1.818940	6.267257	-5.014024	4.397172	-0.812723	5.320193	-3.237396	6.667092	3.161181	-0.009379	6.413024	2.485158	-4.662738	4.394536	-0.807089	5.319864	-3.188964	6.434688	8.917597	-2.935293	6.413030	2.485155	-4.662735	4.394536	-0.807024	5.319650	1.157671	-0.519942
19	5	-0.229977	1.324261	6.980702	0.472549	-0.831659	6.464279	-7.078218	6.190712	-2.912224	7.108393	-6.532478	7.031098	-3.156029	6.685493	-3.711266	6.474346	-7.079716	6.190712	-2.912224	7.143344	-1.520986	7.031098	-3.156029	6.685490	-3.711107	6.474046	-2.388833	-0.037405	4.769651	0.990694	4.870203	-1.742918	6.985043	0.469115	-0.830723	6.463965	-2.387258	-0.038271	5.024345	-4.480422	4.857931	-1.737436	6.985034	0.469229	-0.830910	6.464269	-7.078204	6.112490	-0.248882	1.719206
22	5	7.407189	-5.438807	8.615276	-6.830059	6.193437	0.669920	2.817597	6.462194	-0.423518	-0.063776	7.407928	-5.438813	8.615276	-6.830059	6.342025	-3.511476	6.762488	-4.022535	4.716100	-4.377274	2.708433	5.913439	2.164423	-0.452456	6.341661	-3.511476	6.762488	-4.022534	4.716098	-1.261977	0.839883	0.766008	8.613606	-6.830059	6.193433	0.669960	2.817510	6.466485	-5.989206	5.478124	-3.851846	6.044117	2.145808	-0.452287	6.193069	0.669960	2.817510	6.466485	-6.518083	6.035627
24	5	-4.354400	6.894447	-5.781676	7.108175	-3.461185	7.070719	-7.588710	8.144445	-6.529136	7.006439	5.712435	-5.274898	6.673546	-1.381006	5.368125	1.354309	-1.434309	8.144437	-0.521297	1.031042	5.711806	0.722215	-5.388269	7.108175	-3.461185	7.070719	-7.588710	8.144437	-0.521364	1.031242	5.740891	0.720592	-5.358453	7.055548	-0.724213	-0.805944	5.199136	-3.044844	6.134469	-5.212364	-0.890399	6.563103	-5.753018	7.055548	-0.724213	-0.805944	5.199136	-3.044824	5.945527	0.771019
25	5	-2.373962	8.175570	-4.256424	6.719972	-2.681317	4.954908	-0.651934	6.871454	-2.211590	6.588684	-2.373962	8.174531	0.121784	2.453906	4.431475	-4.639747	3.671878	4.368508	-2.209863	6.588684	7.235026	-1.494349	5.291882	-1.533735	4.445641	-4.671947	3.673949	4.365450	1.318038	0.295622	1.176333	7.992775	-4.133979	6.698519	-1.039662	-1.083664	4.967923	-1.111793	5.884845	-1.233564	7.796828	-1.872272	5.307801	-1.559606	4.446025	-4.795919	5.076908	-1.221804	5.968375	-5.061289
26	5	2.603245	5.100934	2.897327	-2.607291	4.879017	-1.757552	4.005598	-1.812906	4.050399	0.724746	2.568072	9.010504	-2.814001	4.636836	-1.595597	6.064617	-2.513552	1.988304	4.029591	0.766295	-2.643135	9.275276	-2.813998	4.636836	-1.595599	6.064655	-6.712335	4.064974	-4.373461	7.806496	7.889624	-0.332961	4.019608	2.046877	-0.327145	6.064609	-2.478250	1.963886	4.052565	-3.281862	7.889626	-0.333954	9.144568	-3.108723	4.885803	-1.757663	4.005621	-1.834596	4.070889	-3.285138
27	5	-2.807620	5.478556	-2.561017	8.644691	-2.292860	6.045025	-5.279288	6.140515	-6.895324	7.697857	1.434765	-0.504150	7.647310	-2.420369	6.223854	0.199641	0.623716	5.888524	-6.825136	7.598575	6.560925	-2.599196	3.285487	7.886185	-2.057471	6.041008	-5.279288	6.140389	-0.620438	1.796596	6.561431	-2.599196	3.285487	7.886185	-2.057423	6.040477	0.508255	-0.099759	5.260126	-1.849874	6.561507	-6.086741	7.653207	-2.547034	6.462848	-6.390005	7.128835	-4.097364	5.263047	-1.850119
28	5	0.649815	5.457848	0.214341	1.230896	7.470440	2.659378	-0.748116	7.579008	1.792343	-0.158527	5.978463	0.803956	5.595587	-5.167589	7.479020	2.659306	-0.748088	7.579004	1.792345	-0.158630	0.649247	5.580723	-2.217437	5.467487	-3.492224	6.719742	-5.368120	7.762088	1.663582	-0.157864	-4.064513	5.631590	0.200613	1.230975	7.470438	2.659378	-0.748116	7.582709	-3.568396	5.484784	-4.064854	5.753215	-2.226409	5.467487	-3.492224	6.719742	-5.368120	7.764458	-3.696175	5.484788
29	5	-2.543970	5.779140	0.076617	1.109153	6.720481	-0.923632	6.617146	0.306772	3.238217	5.675261	6.020453	-3.839227	5.577935	-4.465283	6.745880	-1.247281	7.033584	-4.783672	8.588883	-4.734974	-3.492237	5.881162	0.074752	1.525684	3.469196	5.388823	-3.266606	7.175931	-2.541183	6.947161	-0.290410	4.207552	0.827374	1.108890	6.730726	-1.246832	7.033583	-4.783623	8.424325	0.456668	5.666980	-3.834666	5.577935	-4.072212	3.517176	5.293728	-3.199249	7.175341	0.922723	1.600932
33	5	-2.645577	5.918220	-2.470137	6.967752	2.470763	-0.580522	7.707595	2.086787	0.525697	7.293488	1.151448	0.513916	8.307826	-2.934427	7.957632	-6.802387	7.707767	2.086778	0.525756	7.291354	7.089178	-5.874836	8.313829	-2.934438	7.957632	-6.802714	7.783986	-1.109343	6.497488	1.761269	-2.645573	5.918215	-0.362720	3.522145	5.563825	-6.609551	7.707765	2.086787	0.525697	7.293488	-2.645609	5.918220	-2.480679	7.157975	-1.062936	5.721971	-3.157124	7.239618	-4.819587	7.373252
