1	4	48	-2.950088	3.044217	6.802422	-4.023349	6.688503	0.790824	-1.114848	7.095650	-4.739075	5.452905
1	4	40	-4.283452	7.045612	-5.097440	6.076091	-3.154100	6.810814	-7.581908	7.095726	-4.739074	5.452906
1	4	6	6.417133	0.465244	7.121303	-4.023484	6.688503	0.790824	-1.114848	7.095650	-2.867314	-0.631590
1	4	6	-4.283349	6.543666	1.370032	0.661956	6.688475	0.790825	-1.114848	7.095650	-4.739075	5.452906
2	5	13	-1.949310	6.798677	-2.871215	7.442684	-1.997012	5.581677	-1.333932	7.258053	-5.155966	8.485500
2	5	15	2.509134	0.393965	6.639068	-1.377362	4.890014	1.139779	0.004822	7.258052	-5.155966	8.459132
2	5	42	2.509134	0.393967	3.199053	6.557959	-1.991655	5.581674	-1.333932	7.258053	-5.155966	8.459132
2	5	10	5.669067	-4.720655	3.199291	6.557851	-0.994909	-0.048330	6.581810	-4.275377	6.658568	-1.355124
2	5	2	2.578378	0.376232	6.639183	-1.378617	4.935015	-4.490414	6.557133	1.649007	0.066268	8.070073
3	2	29	-6.982995	6.771910	1.049341	-1.818544	7.759414	-0.470803	4.784993	2.706926	-1.533060	6.993726
3	2	71	-6.982996	7.541337	-3.319623	3.761150	-1.946278	9.207305	-4.376351	8.568444	-3.652781	6.993727
4	3	54	8.801510	-4.417844	8.912170	0.638245	2.052984	8.839926	-0.083294	-2.429569	7.302138	-3.255395
4	3	42	8.801510	-4.417846	9.070409	-4.374362	6.661157	-2.961589	5.789677	-8.410655	7.302142	-3.255395
4	3	4	1.765069	7.018446	2.006166	3.406064	-1.405711	8.901956	-6.335394	3.285119	2.301690	7.482115
5	1	100	-7.823754	6.620407	-1.428666	1.711575	6.642498	-3.335693	3.312515	3.628858	-0.059179	8.472990
6	2	79	-4.706434	6.645423	-7.897279	5.600002	-5.389387	8.336985	-6.213172	6.672312	-5.542529	8.700229
6	2	21	-4.706433	6.596912	-1.515884	-0.151855	6.898275	0.386444	6.410878	0.330135	0.560937	8.698218
7	5	91	-2.919962	6.717558	-6.648389	4.622002	-3.040753	8.682309	0.989058	0.468107	8.559453	2.896159
7	5	4	-2.919962	6.717558	-1.817013	0.034260	4.587814	-2.011706	7.106880	-4.926968	8.562786	2.896159
7	5	2	-5.091293	6.750273	-6.648391	4.622002	-3.040768	8.787072	-2.677893	4.642402	-0.644450	9.200077
7	5	2	5.287295	-0.491506	4.512692	-0.762394	-1.408944	8.681344	0.995333	0.440301	9.042798	0.927854
7	5	1	5.287295	-0.491508	4.512693	-5.331661	4.723440	-2.011711	7.106880	-4.954385	9.045884	0.927854
8	3	84	-6.726102	7.160956	1.770660	7.749396	-5.411457	6.060690	2.860632	-5.917364	3.146113	8.444310
8	3	11	5.058521	-2.554572	5.796256	5.139889	-3.349634	6.060690	2.860632	-6.414794	6.965738	1.626712
8	3	5	-6.726199	7.160956	1.770660	7.749396	-5.411527	6.976704	-2.695507	5.366712	-2.832661	8.843452
9	5	39	7.494111	-5.604099	6.026867	-1.251751	-0.844469	5.984773	-4.278411	4.757689	0.765939	0.095008
9	5	11	7.494112	-5.604312	6.038079	-5.718878	6.651209	-0.641171	2.481069	3.127035	0.765996	0.094994
9	5	32	-5.574997	6.139479	-3.557874	2.671974	-3.610463	5.984779	-4.279749	6.688837	-4.903890	6.235870
9	5	15	7.492521	0.324339	-2.600204	2.633310	-3.610439	5.984773	-4.278411	4.757689	0.765939	0.095008
9	5	3	7.499317	-5.604312	6.038079	-5.725049	6.662132	-3.272159	6.820621	-1.386282	4.104005	-6.034499
10	3	9	2.104644	9.020332	-4.055820	6.452928	-2.138628	5.462686	0.695876	-2.963238	6.094389	-5.638919
10	3	65	2.104644	9.020332	-4.055820	6.452589	-0.807400	0.921396	7.128092	-8.547044	6.094390	-5.638919
10	3	26	7.765689	-3.111849	6.479241	-6.058130	6.182270	-1.982776	7.129264	-8.547425	6.094392	-5.640373
11	4	87	6.493454	-1.997547	6.770433	-5.731499	6.740205	-4.308324	6.872506	-3.955851	7.766958	0.129394
11	4	3	-4.632397	6.196573	-0.378992	5.470555	-5.193590	4.940492	2.511295	-2.362420	5.853773	4.385496
11	4	9	6.493452	-1.997547	6.770433	-5.699900	0.796336	4.824315	2.585118	-3.899823	7.766925	0.129419
11	4	1	6.458225	2.212027	1.669016	5.468574	-5.193023	4.940492	2.511295	-3.883890	7.766901	0.157370
12	3	39	3.016255	-1.386318	6.677811	-0.903461	6.411063	-1.339929	-0.657065	7.315065	-3.788564	5.392568
12	3	59	-3.382684	6.475676	-4.073156	7.116245	-0.745699	4.906350	-7.046877	7.315765	-3.788573	8.271360
12	3	2	3.016267	-1.386332	6.677811	-0.932440	6.448783	-2.817020	3.994456	1.452761	0.200642	5.392388
13	1	100	-8.181669	6.802070	-1.967506	9.669503	-2.287598	8.330743	-8.501875	8.096266	-0.316131	9.519485
14	5	66	5.780245	2.052104	1.206320	6.951654	0.540240	0.184061	6.321133	-3.674778	0.923316	2.961976
14	5	24	6.281215	-2.809006	5.000375	-3.162563	7.086071	-4.854056	6.522950	-3.798088	1.007998	2.791746
14	5	3	5.115650	2.548266	0.851745	6.962295	-3.833112	4.261518	1.786008	5.266382	-4.491945	3.511391
14	5	5	3.335542	3.573058	-0.335395	6.968444	-3.833112	4.261518	1.786008	5.266382	-4.523178	4.310917
14	5	2	6.081589	-2.645067	4.997512	1.490337	1.789284	4.164228	1.852061	5.232344	-4.386215	3.168596
15	2	84	-4.843895	4.955652	-4.218686	7.668527	-6.221086	7.369301	-3.141943	9.057925	0.638722	6.380263
15	2	16	0.801730	0.477451	4.729211	1.966164	-0.692390	7.369278	-3.141865	9.057350	0.751673	6.238928
16	1	100	8.956172	-4.702875	7.345659	-6.201229	4.290738	-3.910883	7.139604	-3.978049	4.658167	-8.560911
17	2	54	6.225741	-8.162291	7.667729	-3.092611	8.870159	-6.568295	7.868061	-5.056236	4.674671	-1.393634
17	2	46	-0.043840	-2.749483	7.667729	-3.092611	8.870159	-6.568252	7.784606	-0.083188	-0.931474	7.742644
18	5	80	8.917758	-2.935343	6.496712	1.841284	3.202201	-3.237871	7.325034	-0.351222	3.922162	-2.549214
18	5	16	-0.978118	6.942636	-1.699139	5.911193	1.458098	-2.399922	7.307723	1.265765	-0.770251	6.435920
18	5	1	-1.116900	6.942651	-1.818940	6.267257	-5.014024	4.397172	-0.812723	5.320193	-3.237396	6.667092
18	5	1	3.161181	-0.009379	6.413024	2.485158	-4.662738	4.394536	-0.807089	5.319864	-3.188964	6.434688
18	5	2	8.917597	-2.935293	6.413030	2.485155	-4.662735	4.394536	-0.807024	5.319650	1.157671	-0.519942
19	5	18	-0.229977	1.324261	6.980702	0.472549	-0.831659	6.464279	-7.078218	6.190712	-2.912224	7.108393
19	5	53	-6.532478	7.031098	-3.156029	6.685493	-3.711266	6.474346	-7.079716	6.190712	-2.912224	7.143344
19	5	11	-1.520986	7.031098	-3.156029	6.685490	-3.711107	6.474046	-2.388833	-0.037405	4.769651	0.990694
