1	1	50.482016	148.082060	73.998724	22.225589	80.849763	0.579138	0.727775	0.117635	0.913049	0.125236	118.945011	2.000000	0.016168	57.164247	5.000000	0.011032	174.614073	4.000000	0.011424	8.557181	4.000000	0.011174	1.035729	3.000000	3.447913	2.889876	3.000000	0.030153
2	1	60.000031	943.154448	76.840370	43.630798	9.615210	0.623328	0.561867	0.960527	0.523982	0.942711	160.264570	2.000000	0.013759	182.143526	5.000000	0.047326	155.293511	1.000000	0.082798	20.361823	1.000000	0.013752	1.711541	1.000000	89.306848	1.627766	1.000000	0.011397
3	1	55.962353	401.928773	3.421762	28.197462	57.227411	0.683169	0.384702	0.324469	0.136687	0.292307	18.487835	2.000000	0.011863	147.574974	4.000000	0.046924	154.852833	1.000000	0.011677	39.217353	3.000000	0.010916	2.724615	3.000000	75.132831	3.044385	1.000000	0.022588
4	1	94.667520	982.480769	22.669185	68.118285	41.462708	0.629300	0.448065	0.961685	0.527819	0.990111	41.485999	2.000000	0.015402	134.784223	6.000000	0.011101	105.991128	6.000000	0.013287	32.342148	2.000000	0.011510	1.176910	4.000000	27.293150	0.789140	2.000000	0.038299
5	2	69.317871	988.911055	44.539687	85.181107	49.921057	0.275902	0.119654	0.343021	0.711851	0.988341	146.028388	5.000000	0.090960	66.892677	6.000000	0.048156	158.051921	1.000000	0.015379	23.800977	5.000000	0.011632	0.381460	5.000000	79.845986	1.626568	6.000000	0.010741
6	1	26.250285	536.906494	12.770020	94.531666	83.208239	0.877223	0.156042	0.957156	0.403337	0.106273	9.004633	1.000000	0.028446	180.916052	6.000000	0.058691	30.094929	6.000000	0.073608	0.857885	2.000000	0.036704	1.428356	1.000000	50.308736	1.070969	2.000000	0.041832
7	1	91.450366	547.155802	62.637925	94.325508	60.503894	0.555450	0.418057	0.450820	0.631052	0.173092	106.014760	3.000000	0.010125	162.876782	5.000000	0.015273	131.516747	4.000000	0.010701	3.200094	5.000000	0.023023	2.897168	4.000000	47.386554	0.179020	4.000000	0.131395
8	1	76.934207	716.143676	57.489857	88.333037	13.152459	0.398322	0.392775	0.215652	0.252766	0.407523	120.318017	3.000000	0.010953	141.119402	1.000000	0.018022	122.790663	2.000000	0.035670	50.577342	1.000000	0.014568	1.728596	1.000000	74.223882	1.288719	6.000000	0.011715
9	1	95.654388	350.188753	31.183641	38.469860	25.861386	0.801964	0.406833	0.113764	0.738077	0.761351	41.833894	2.000000	0.033894	97.577411	4.000000	0.025536	16.768189	4.000000	0.068622	48.718887	3.000000	0.028872	2.388723	2.000000	23.742840	2.005639	1.000000	0.052815
10	1	34.335967	377.669635	74.167089	86.817322	49.839947	0.770493	0.916138	0.235548	0.372665	0.453416	52.077461	3.000000	0.019339	174.114232	3.000000	0.023087	66.478696	4.000000	0.043518	49.720745	1.000000	0.012807	0.938627	6.000000	76.997415	2.945226	2.000000	0.028359
11	1	68.683235	66.088988	54.357849	38.554596	29.214325	0.393874	0.354104	0.279975	0.508337	0.943724	40.554604	1.000000	0.652167	91.929801	5.000000	0.016888	163.992412	3.000000	0.014245	3.923594	2.000000	0.010666	0.775400	6.000000	93.741061	2.985103	2.000000	0.029374
12	1	51.096026	855.348915	68.751453	49.727160	83.542156	0.596235	0.987132	0.562717	0.869039	0.711072	166.656494	6.000000	0.013168	181.986748	2.000000	0.372954	132.563387	2.000000	0.052103	46.557984	2.000000	0.018898	2.284781	2.000000	52.566725	1.794499	5.000000	0.037805
13	1	90.645647	520.380397	39.289258	43.985394	52.551770	0.761277	0.273972	0.636347	0.930268	0.818103	113.440734	2.000000	0.017667	79.001589	2.000000	0.650708	131.222303	5.000000	0.032802	40.935574	2.000000	0.022206	1.367248	1.000000	44.487764	0.790063	4.000000	0.010489
14	1	27.293635	202.178042	7.645555	56.872340	44.344823	0.531669	0.415299	0.671124	0.767440	0.387401	150.712334	4.000000	0.022587	165.392707	4.000000	0.018282	78.114217	1.000000	0.022656	47.257155	5.000000	0.087659	1.693239	2.000000	81.958846	1.567358	1.000000	0.011290
15	1	93.498309	51.461276	59.835426	71.744692	20.214264	0.218266	0.454736	0.242295	0.230369	0.177948	155.638916	1.000000	0.256276	56.207492	3.000000	0.027689	167.793229	6.000000	0.047502	25.124924	5.000000	0.036484	3.263701	3.000000	55.938774	1.108562	3.000000	0.012388
16	1	37.433283	365.608735	80.383526	33.753639	39.935106	0.818042	0.539807	0.736836	0.766555	0.626143	141.738219	5.000000	0.152954	102.704790	4.000000	0.027623	116.774870	3.000000	0.011990	4.540238	2.000000	0.047946	2.074992	1.000000	25.877070	2.476658	3.000000	0.012388
17	1	31.913810	82.786503	78.893793	96.867345	2.793537	0.146704	0.302314	0.918882	0.400743	0.800199	151.266245	4.000000	0.013692	35.719617	1.000000	0.013159	153.311271	1.000000	0.026960	27.914396	1.000000	0.065943	2.058971	1.000000	21.985737	3.500692	4.000000	0.121373
18	2	63.453648	280.877796	15.283121	23.803338	50.367874	0.831908	0.938164	0.368374	0.683479	0.604706	167.267138	4.000000	0.019243	72.755347	3.000000	0.091287	123.130565	1.000000	0.010445	2.006596	5.000000	0.037491	2.734737	6.000000	62.925271	1.349892	2.000000	0.040214
19	2	61.594368	69.713619	40.222820	20.745492	17.269786	0.521380	0.913755	0.749247	0.456993	0.191183	113.308918	3.000000	0.119002	149.692906	2.000000	0.041431	118.718500	3.000000	0.010196	43.414061	5.000000	0.017695	1.519937	4.000000	72.770778	0.429852	4.000000	0.042061
20	1	49.369877	678.285465	44.817788	57.767945	86.649856	0.536225	0.461161	0.244170	0.722650	0.135153	33.856307	2.000000	0.012502	38.753157	4.000000	0.010043	79.122919	4.000000	0.017551	13.982802	1.000000	0.015141	1.047257	1.000000	47.812359	3.202961	4.000000	0.015024
21	2	12.314178	376.020317	79.974612	8.041956	92.453708	0.654565	0.298546	0.386495	0.887517	0.740948	50.886364	3.000000	0.013597	49.156433	6.000000	0.011090	151.225864	3.000000	0.010061	4.506005	4.000000	0.033686	2.292663	1.000000	49.070535	1.212909	6.000000	0.018832
22	1	88.458596	908.764148	37.268327	59.280813	23.308884	0.250426	0.644226	0.911915	0.357180	0.734477	125.121498	1.000000	0.028716	87.414402	6.000000	0.023274	117.078258	4.000000	0.015481	54.912366	1.000000	0.021449	0.326573	4.000000	80.738191	0.664721	1.000000	0.021762
23	1	16.524018	789.201445	75.114326	41.768788	79.382764	0.802658	0.203414	0.529362	0.671997	0.488857	125.919740	6.000000	0.019232	39.339830	3.000000	0.011504	156.650418	3.000000	0.011432	50.395198	2.000000	0.054374	0.477800	5.000000	62.292934	3.301132	3.000000	0.263231
24	1	87.643694	438.978662	18.369747	51.585888	8.405196	0.741726	0.285265	0.783385	0.391854	0.135856	131.370999	6.000000	0.053486	116.677677	1.000000	0.058897	143.958933	2.000000	0.032758	20.340185	2.000000	0.037342	3.330117	3.000000	22.923225	1.441069	6.000000	0.131284
25	2	6.354696	377.459985	21.148415	91.411421	53.171481	0.971490	0.570517	0.998613	0.345651	0.618133	109.266828	1.000000	0.202323	61.543976	5.000000	0.012035	121.268116	4.000000	0.010181	55.360177	5.000000	0.016559	0.330932	5.000000	87.954150	1.717662	4.000000	0.029288
26	2	51.645411	539.076906	15.421539	59.256489	17.344750	0.336093	0.853682	0.410884	0.281929	0.813088	133.486641	5.000000	0.735397	30.495822	4.000000	0.017325	172.710801	6.000000	0.011526	23.361686	4.000000	0.035259	2.075523	6.000000	85.666503	1.860218	6.000000	0.042841
27	2	34.354460	842.033660	42.336116	66.174267	49.320975	0.809803	0.971474	0.763476	0.829216	0.587800	97.758800	1.000000	0.015114	52.160224	6.000000	0.016626	42.128087	5.000000	0.011241	27.239959	1.000000	0.087940	1.877212	5.000000	47.155678	0.637820	3.000000	0.013142
28	1	50.577675	914.213991	94.490344	46.743533	36.822472	0.340858	0.383785	0.854591	0.182275	0.945132	111.777583	4.000000	0.023209	119.382515	1.000000	0.022136	120.492813	2.000000	0.010895	21.907880	3.000000	0.011883	1.029352	1.000000	93.036643	2.009664	2.000000	0.015795
29	2	68.840258	588.282656	72.923095	88.563790	21.199107	0.274901	0.881694	0.432101	0.791060	0.595288	92.603144	3.000000	0.020507	143.273846	1.000000	0.010782	176.557797	2.000000	0.014212	11.185756	3.000000	0.016348	0.434140	5.000000	34.941736	0.964989	2.000000	0.061878
30	2	6.837619	159.833267	64.752371	98.247494	54.847712	0.965444	0.187124	0.946960	0.834822	0.135727	35.214740	6.000000	0.020578	9.349064	2.000000	0.011174	159.579468	5.000000	0.031037	47.353684	2.000000	0.014358	2.864681	2.000000	79.607348	0.111998	1.000000	0.024841
31	2	16.467454	849.259573	49.547596	18.444657	45.413254	0.433343	0.972594	0.610760	0.271756	0.269009	95.463400	2.000000	0.013266	82.624462	4.000000	0.030319	40.340353	2.000000	0.072750	14.186731	6.000000	0.045275	2.885725	5.000000	48.559043	2.967068	3.000000	0.101531
32	1	86.936054	602.175096	12.417943	74.351816	93.044500	0.694459	0.474180	0.326084	0.858677	0.502804	93.514175	5.000000	0.267852	44.456477	2.000000	0.021968	164.259559	4.000000	0.021259	8.909670	4.000000	0.012166	1.310486	2.000000	14.511797	0.236037	1.000000	0.015657
33	2	36.379678	465.434601	23.035403	25.201148	21.461397	0.809223	0.518135	0.805906	0.192550	0.256037	132.574375	3.000000	0.056901	83.178268	1.000000	0.010565	7.368762	4.000000	0.051725	21.095296	1.000000	0.010795	2.752511	3.000000	84.067173	1.950772	6.000000	0.014920
34	1	40.257488	842.717244	71.794756	22.447871	84.446753	0.796542	0.449844	0.385244	0.932636	0.754744	27.653012	1.000000	0.020748	122.122431	4.000000	0.028162	23.288909	3.000000	0.011016	52.374250	3.000000	0.049149	2.443580	1.000000	32.689766	1.656542	1.000000	0.018629
35	1	78.125368	657.897071	55.607997	99.392825	1.482147	0.807461	0.501721	0.855222	0.681016	0.682822	44.868380	3.000000	0.026141	86.702741	4.000000	0.028327	148.974832	1.000000	0.038886	49.459352	5.000000	0.016194	0.091919	6.000000	46.885584	2.315387	1.000000	0.010174
36	2	27.056495	188.387510	89.252553	2.139327	84.693369	0.468526	0.155121	0.572261	0.385890	0.905726	5.468266	4.000000	0.040034	43.934330	6.000000	0.136358	165.088308	4.000000	0.014466	45.969192	5.000000	0.017485	2.063690	5.000000	74.876131	3.007302	3.000000	0.015525
37	1	35.185275	251.567519	23.902609	72.431236	71.454217	0.636542	0.528338	0.476729	0.540162	0.814006	96.959159	3.000000	0.054162	72.784175	4.000000	0.015473	156.928635	5.000000	0.020199	49.370346	4.000000	0.023433	0.092967	1.000000	73.470193	1.631504	4.000000	0.154795
38	1	82.139022	768.202890	97.883009	41.347870	12.201309	0.433504	0.455833	0.621661	0.470890	0.241138	98.300900	2.000000	0.042397	152.786777	5.000000	0.012208	178.977795	3.000000	0.018770	6.751118	1.000000	0.013794	0.933438	6.000000	20.271251	2.205187	5.000000	0.017021
39	1	40.770948	261.226279	68.966336	63.523126	89.053799	0.540931	0.198702	0.911199	0.616865	0.615569	72.296636	4.000000	0.014790	60.810411	5.000000	0.028085	144.334986	1.000000	0.018919	55.007137	1.000000	0.032500	2.039093	2.000000	6.440549	1.522875	6.000000	0.013950
40	1	42.001761	155.304723	78.063897	45.036950	17.128704	0.977295	0.889286	0.652204	0.267552	0.602322	61.098222	5.000000	0.010239	12.245815	5.000000	0.011653	105.999398	2.000000	0.138289	53.505995	3.000000	0.013225	1.566044	3.000000	37.758171	0.102548	4.000000	0.291168
41	1	37.857206	83.861702	89.110501	90.848417	24.056728	0.831365	0.918738	0.677395	0.221026	0.842718	106.048350	4.000000	0.012883	5.850317	4.000000	0.010146	162.069794	1.000000	0.023300	30.208523	3.000000	0.127211	0.476966	2.000000	34.953615	3.426490	3.000000	0.010512
42	1	58.012970	195.745860	86.933908	98.291778	86.672233	0.776389	0.708657	0.467694	0.892249	0.204743	31.590953	2.000000	0.013791	101.394842	4.000000	0.069341	145.622669	3.000000	0.034187	49.821480	4.000000	0.016757	1.021310	6.000000	38.830151	3.410208	1.000000	0.012526
43	1	89.844539	494.354195	77.926404	45.504901	96.545083	0.423708	0.994297	0.254836	0.193421	0.434086	96.875992	1.000000	0.013982	5.556935	2.000000	0.052853	149.294107	1.000000	0.026054	10.014541	5.000000	0.020725	3.409406	5.000000	38.227124	1.111667	2.000000	0.085779
44	1	82.003255	422.791458	36.921783	79.988437	79.096436	0.137249	0.660331	0.245262	0.336134	0.757253	12.234882	5.000000	0.608323	41.768232	6.000000	0.063305	146.181147	5.000000	0.012985	39.354968	6.000000	0.041681	1.765572	4.000000	55.006675	1.480493	2.000000	0.011710
45	1	91.042594	585.588324	2.135861	49.767139	27.866603	0.915758	0.802282	0.654139	0.451370	0.437410	140.079078	6.000000	0.010064	143.651538	3.000000	0.017128	101.141258	6.000000	0.013744	21.153948	6.000000	0.239691	2.746115	1.000000	56.594796	3.514669	3.000000	0.093502
46	2	49.122585	538.341545	24.958526	61.127092	4.589835	0.629194	0.464158	0.275077	0.735910	0.147091	97.667785	1.000000	0.048139	117.461608	6.000000	0.015108	5.214751	3.000000	0.013326	18.705730	3.000000	0.018264	3.150795	2.000000	70.471699	1.264142	1.000000	0.018701
47	1	58.236777	144.393105	78.869283	55.892422	17.822916	0.848930	0.200699	0.434375	0.763502	0.401289	58.166827	4.000000	0.029736	169.758067	6.000000	0.019236	78.694999	1.000000	0.051391	28.447752	5.000000	0.010199	3.487020	3.000000	88.433715	0.276467	2.000000	0.025615
48	1	96.764549	629.261531	86.790838	64.890150	56.175202	0.631537	0.271949	0.234572	0.539186	0.775113	124.083353	1.000000	0.012373	142.978356	3.000000	0.012697	62.047493	6.000000	0.019891	26.996615	6.000000	0.054833	2.046067	2.000000	75.349850	2.898392	2.000000	0.011099
49	1	72.251454	523.786093	2.138821	89.803312	99.362843	0.796244	0.935944	0.465297	0.971188	0.144718	103.027401	5.000000	0.208205	180.400083	5.000000	0.012368	120.968753	1.000000	0.018246	27.091708	1.000000	0.011814	0.700829	6.000000	18.487288	3.402009	1.000000	0.036954
50	1	45.783408	820.056148	51.049511	81.556367	87.205790	0.547745	0.393836	0.660924	0.269656	0.202179	65.051204	5.000000	0.107900	62.447495	3.000000	0.019775	151.680178	1.000000	0.012237	10.526598	6.000000	0.131817	1.316026	1.000000	68.493639	0.670777	5.000000	0.032684
51	2	50.285761	69.894061	61.596251	2.667160	47.204709	0.290594	0.624801	0.841779	0.150485	0.927793	112.815466	2.000000	0.088821	61.580895	6.000000	0.032117	110.620236	6.000000	0.010078	30.587188	1.000000	0.035278	1.651233	3.000000	97.488411	0.794547	4.000000	0.015998
52	2	72.373375	564.898782	28.855392	17.550648	14.372331	0.665919	0.793056	0.109214	0.846565	0.725240	148.354033	5.000000	0.011896	94.748691	6.000000	0.013283	163.730571	2.000000	0.010243	55.345807	5.000000	0.013473	1.645865	3.000000	85.539684	1.912555	3.000000	0.080267
53	1	3.421511	693.487215	51.362724	69.421067	65.733061	0.696305	0.427152	0.787946	0.407324	0.900066	80.199869	5.000000	0.013943	170.000251	5.000000	0.071950	112.716821	5.000000	0.011076	14.955802	3.000000	0.051886	2.065695	1.000000	32.601916	3.301398	5.000000	0.011863
54	2	36.772503	929.906040	48.727726	88.255336	50.968778	0.236393	0.924353	0.205407	0.926219	0.597174	84.077716	4.000000	0.012281	23.914247	1.000000	0.034434	170.840112	6.000000	0.010805	24.730662	3.000000	0.346287	2.050440	5.000000	26.242624	0.426657	2.000000	0.021871
55	1	92.955702	362.276738	56.093584	60.141337	47.652405	0.320014	0.766294	0.829787	0.614701	0.756955	138.817926	5.000000	0.055340	53.036691	1.000000	0.011605	166.455011	1.000000	0.017918	15.289006	6.000000	0.040619	1.384066	1.000000	47.101041	3.074904	4.000000	0.476810
56	1	68.283827	544.698949	42.570200	34.864243	17.439664	0.436346	0.796771	0.875083	0.661991	0.721103	42.380090	1.000000	0.025483	69.499638	2.000000	0.016358	116.247927	2.000000	0.012065	54.806346	3.000000	0.010354	0.451327	1.000000	43.589435	1.064745	4.000000	0.018155
57	1	57.800962	326.629237	79.632030	94.880715	58.926526	0.417602	0.424795	0.951161	0.775557	0.547267	91.953336	3.000000	0.328694	172.441286	2.000000	0.034035	121.673603	6.000000	0.041074	30.426521	3.000000	0.011131	3.486296	2.000000	11.725072	1.768023	2.000000	0.047272
58	2	57.395836	196.209698	25.863090	41.893632	59.439104	0.359553	0.983805	0.199153	0.489425	0.267254	122.920015	2.000000	0.017949	86.214322	1.000000	0.025866	158.155835	5.000000	0.035776	39.133164	4.000000	0.010534	1.843533	3.000000	94.072501	2.698730	1.000000	0.025005
59	1	44.108809	750.157398	64.210764	51.028754	27.723065	0.251667	0.520466	0.544262	0.653814	0.556212	166.736114	1.000000	0.017312	148.050096	3.000000	0.017571	154.023828	3.000000	0.017646	48.746462	5.000000	0.011387	2.864836	2.000000	21.208497	2.387857	1.000000	0.014181
60	2	20.856502	287.324795	47.207396	26.186171	62.288237	0.592970	0.566890	0.331996	0.590951	0.889825	120.087818	4.000000	0.012272	63.638279	1.000000	0.119459	127.668675	5.000000	0.014892	26.975009	5.000000	0.016021	2.008899	4.000000	31.098932	2.798232	5.000000	0.023324
61	1	80.053133	89.336189	35.758523	6.211590	75.903773	0.993622	0.706569	0.434545	0.148926	0.505890	6.759087	6.000000	0.498973	86.626458	2.000000	0.010008	158.862542	1.000000	0.010356	48.148088	3.000000	0.010029	2.712985	1.000000	5.240366	2.948581	2.000000	0.590825
62	2	64.346693	709.396481	76.619819	4.911352	24.879593	0.519517	0.337099	0.250528	0.455372	0.673089	71.265144	2.000000	0.021603	60.997777	2.000000	0.138695	152.853879	1.000000	0.024627	2.481552	6.000000	0.011196	1.626926	4.000000	81.127762	1.281539	6.000000	0.112638
