1	3	33	1.945005	-0.651624	6.613427	-1.793740	8.359689	-3.872470	7.905631	-4.999963	0.961782	7.728727
1	3	54	-4.473519	5.709359	1.483758	1.199472	8.275090	-3.872470	7.905631	-4.999963	0.961768	7.731071
1	3	13	6.718606	-3.184273	6.613428	-1.793740	8.359689	-3.872684	7.908749	-10.180064	6.757761	-1.958214
2	2	76	2.524603	-0.729520	6.613262	-1.065223	8.360872	-3.878401	7.908832	-4.150892	2.024210	6.816070
2	2	24	-4.189465	5.713899	-0.131778	4.261072	6.701226	-3.800908	7.908823	-4.150887	2.024210	7.398789
3	1	100	6.323732	-3.879879	7.569192	-5.271588	6.221241	-4.552907	7.318037	-4.451444	7.348463	-4.546582
4	2	98	8.103983	-4.848876	6.221846	3.384573	-1.107103	7.789872	-7.452757	4.900388	4.907138	-10.140836
4	2	2	8.103983	-4.901000	6.952878	-2.333482	6.195538	0.842675	3.739371	1.872990	7.187717	-10.141289
5	2	34	4.187654	-2.315685	7.095561	-4.502695	7.177873	-6.027686	8.002116	-3.381734	3.950054	0.780743
5	2	66	-4.719887	4.030239	4.103332	-4.284360	7.177828	-6.027686	8.002115	-0.330325	-1.123651	6.243431
6	1	100	-2.683025	6.705131	-7.915804	7.758078	-0.704635	8.234750	-6.987329	7.108607	-4.408206	6.824726
7	4	8	1.236957	6.854299	2.466581	-5.400232	5.390129	-1.780188	6.550380	-5.401958	7.191988	-0.131845
7	4	83	6.864364	-4.244205	7.198976	-5.645573	5.390129	-1.780188	6.550380	-5.401958	7.191988	-6.043046
7	4	4	-0.166952	6.855943	2.466576	-5.400228	5.390129	-1.780188	6.443584	-0.146369	1.763220	4.739986
7	4	5	1.235208	6.936148	-3.503238	6.415272	1.901496	1.761509	6.270772	-5.209780	7.191988	-0.131843
8	5	28	2.673466	7.458807	-2.724501	5.361270	-8.621208	5.308195	-0.355257	-1.316096	8.379563	-5.662503
8	5	53	6.663982	-4.245464	8.566942	-1.087160	-3.014185	5.308194	-0.355257	-1.316096	8.379787	-5.734350
8	5	2	2.675634	6.474287	3.361102	-1.724262	2.688956	0.386731	5.532068	-7.291887	8.382466	-5.663027
